episode,steps,physical_steps,decision_steps,active_decision_ratio,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_prog,mean_r_prog,r_interf,r_risk,r_illegal,r_pbrs,r_term,mean_r_term,r_step,mean_cost_power,mean_cost_trust,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_prog_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,v2v_link_break_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,mode_aux_loss,mode_aux_acc,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p50,action_regret_p95,oracle_match_rate_on_task,action_regret_mean_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,oracle_v2v_chosen_rsu_count,oracle_v2v_chosen_rsu_adv_mean,oracle_v2v_chosen_rsu_ret_mean,oracle_v2v_chosen_rsu_rew_mean,oracle_v2v_chosen_v2v_count,oracle_v2v_chosen_v2v_adv_mean,oracle_v2v_chosen_v2v_ret_mean,oracle_v2v_chosen_v2v_rew_mean,oracle_rsu_chosen_rsu_count,oracle_rsu_chosen_rsu_adv_mean,oracle_rsu_chosen_rsu_ret_mean,oracle_rsu_chosen_rsu_rew_mean,oracle_rsu_chosen_v2v_count,oracle_rsu_chosen_v2v_adv_mean,oracle_rsu_chosen_v2v_ret_mean,oracle_rsu_chosen_v2v_rew_mean,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used,r_total_mean,reward.abs_mean,reward.p95,r_step_mean,r_step.abs_mean,r_step.p95,r_term_mean,r_term_abs_mean,r_term.p95,r_prog.mean,r_prog.abs_mean,r_prog.p95,cost_power.mean,cost_power.abs_mean,cost_power.p95,cost_trust.mean,cost_trust.abs_mean,cost_trust.p95,r_prog_abs.mean,r_prog_abs.abs_mean,r_prog_abs.p95,r_illegal_mean,r_illegal_abs_mean,r_illegal.p95,r_illegal_abs.mean,r_illegal_abs.abs_mean,r_illegal_abs.p95,r_term_abs.mean,r_term_abs.abs_mean,r_term_abs.p95,r_prog_on_task.mean,r_prog_on_task.abs_mean,r_prog_on_task.p95,r_term_on_task.mean,r_term_on_task.abs_mean,r_term_on_task.p95,r_step_abs.mean,r_step_abs.abs_mean,r_step_abs.p95,dt_used.mean,dt_used.abs_mean,dt_used.p95,energy_norm.mean,energy_norm.abs_mean,energy_norm.p95,I_total.mean,I_total.abs_mean,I_total.p95,I_total_abs.mean,I_total_abs.abs_mean,I_total_abs.p95,task_duration_mean,task_duration_p95,unified_nonfinite_count,unified_consistency_mismatch_count,unified_illegal_trigger_count
1,28,28,147,5.25,20.227558851242065,42,True,False,all_failed,all_failed,terminated,0.0,2.800000000000001,,1.8018948467071336,3,,3.150977138925639,2.4979761771035376,1402587834.993856,,0.024935037935809,0.024935037935809,,0.0,0.0,,-0.0241029799657852,-0.0241029799657852,0.024935037935809,0.3068989360183563,0.0,,,,8.320579700237931e-05,,0.0,,0.0,0.0,,1.0,,1.2160057683008318e-10,0.0,7.579165406390583e-10,1.1603235039459035e-10,6.872224622700426e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0,0,0.0,0,20,20,200,8.320575580000877e-05,0.0019202025141566,0.0115755958482623,-0.0255632046610116,0.020979018881917,0.0062973662279546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0271143858538644,,0,0,0,0.0,unified_mainline,0.0949906207078439,,,0.103292898490912,,,0.8471488117373137,,,0.1528511882626863,0.1000000000000009,0.1000000000000009,0.0,0.0,0.3068989360183566,0.950606922152824,0.0387236194420725,0.124018438277845,1.8018948467071336,,,0.0,0.15,0.15,0.61,0.85,0.0,0.0,,0,0.7375,0.2624999999999999,0.2624999999999999,0.0,0.0,0.3537414965986394,0.3741496598639456,0.272108843537415,0.3537414965986394,0.3741496598639456,0.272108843537415,0.5010636452424799,0.8855480551719666,2.0352638244628904,0.0031199805904179,0.03515625,-0.0192800010088831,2.4882516503334045,0.004308908956591,0.000738241453655,0.0,0.0,1.1866644382476808,29.38376804414123,2.0352638244628904,-2.0352638244628904,1.0,1.0,560,560,0.0617966093122959,0.0785340666770935,-0.0751126155257225,0.0686306469142437,-0.0831459688022732,0.0570817355066537,0.85,,,0,1.0,1.0,0.8947368421052635,17.0,16496890.231385842,0.9499999999999996,1.0,0.1768707482993197,0.4965986394557823,0.3265306122448979,0.3741496598639456,0.3741496598639456,,,0.196302519185731,0.0853236831413232,0.5255327725613892,0.3741496598639456,0.196302519185731,0.6054421768707483,0.0469104102986893,0.4230769230769231,0.3846153846153846,0.1923076923076923,0.3561643835616438,0.3835616438356164,0.2602739726027397,0.3125,0.3541666666666667,0.3333333333333333,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4852941176470588,0.3375460346040432,0.2512311701101434,0.5995289948749195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5007046649731429,0.8571428571428571,4.649999999999999,False,0.0,0.0,0.0,8.320579700237931e-05,0.006487757735270348,0.013258916391513165,0.02493503793580903,0.02711438585386441,0.12401843827784503,-0.024102979965785233,0.03776319149883907,0.0,0.024935037935809007,0.02711438585386437,0.1517325185282987,0.3068989360183563,0.3068989360183563,0.9506069221528239,0.0,0.0,0.0,0.02711438585386441,0.02711438585386441,0.12401843827784503,0.0,0.0,0.0,0.0,0.0,0.0,0.03776319149883907,0.03776319149883907,0.0,0.09499062070784392,0.10329289849091204,0.25928932814134403,0.018637153301383214,0.018637153301383214,0.0,0.06487757735270347,0.06487757735270347,0.19921586799059715,0.10000000000000094,0.10000000000000094,0.1,0.3068989360183563,0.3068989360183563,0.9506069221528239,1.2160057165610526e-10,1.2160057165610526e-10,7.65017054781028e-10,1.2160057165610526e-10,1.2160057165610526e-10,7.65017054781028e-10,1.8018948467071336,2.162454681012805,0,0,0
2,24,24,121,5.041666666666667,7.6546101570129395,42,True,False,all_failed,all_failed,terminated,0.0,2.400000000000001,,1.031689785567507,11,,3.018292952028032,2.0623289479139064,325809730.3192524,,0.0115602383922622,0.0115602383922622,,0.0,0.0,,0.014607879100136,0.014607879100136,0.0115602383922622,0.2427038118054242,0.0,,,,0.0026168117492398,,0.0,,0.0,0.0,,1.0,,6.618919995426964e-11,0.0,3.5636602002675307e-10,6.206964109356505e-11,3.6795002045231207e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,0,0,0.0,0,20,20,135,0.0026168117765337,0.0014437405625358,0.0158674833364784,-0.0205821339040994,0.0241199266165494,0.0064998366869986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0121739385620353,,0,0,0,0.0,unified_mainline,0.0458587969279825,,,0.0482933099981566,,,0.2637724761129758,,,0.7362275238870243,0.1000000000000008,0.1000000000000008,0.0,0.0,0.2427038118054242,0.97383487979796,0.0265986446578027,0.0379664303668244,1.031689785567507,,,0.0,0.55,0.55,0.8222222222222222,0.45,0.0,0.0,,0,0.7479166666666667,0.2520833333333333,0.2520833333333333,0.0,0.0,0.3801652892561983,0.3553719008264462,0.2644628099173554,0.3801652892561983,0.3553719008264462,0.2644628099173554,0.4915750945010443,0.8400608420372008,1.852115702629089,0.007579000480473,0.0375,0.0324583202600479,1.6960635423660275,0.0010666427086107,0.0005771475087385,0.0,0.0,0.8442697882652282,8.2780643480715,1.852115702629089,-1.852115702629089,1.0,1.0,480,480,0.0505950525403022,0.1051661893725395,-0.0064884756691753,0.0845122247934341,-0.0380896002054214,0.064289166778326,0.675,,,0,1.0,1.0,0.6789473684210526,12.9,22799277.62916376,1.0,1.0,0.2148760330578512,0.3057851239669421,0.4793388429752066,0.3801652892561983,0.3801652892561983,,,0.1164077587502828,0.0140337613055555,0.2667449382210474,0.3801652892561983,0.1164077587502828,0.6528925619834711,0.0080288041170441,0.4615384615384615,0.2692307692307692,0.2692307692307692,0.3783783783783784,0.4324324324324324,0.1891891891891892,0.3448275862068966,0.3448275862068966,0.3103448275862069,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6528925619834711,0.223825582497699,0.1393542450949799,0.3631798275926789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494436051993398,0.3333333333333333,1.0,False,0.0,0.0,0.0,0.002616811749239834,0.006552454228435409,0.0049749637350475166,0.011560238392262263,0.012173938562035318,0.03796643036682443,0.014607879100136086,0.05335060372231877,0.0,0.011560238392262254,0.0121739385620353,0.03582125023360349,0.2427038118054242,0.2427038118054242,0.97383487979796,0.0,0.0,0.0,0.012173938562035318,0.012173938562035318,0.041415860147984485,0.0,0.0,0.0,0.0,0.0,0.0,0.05335060372231877,0.05335060372231877,0.0,0.04585879692798253,0.04829330999815663,0.13258434959589696,0.13479368493710053,0.13479368493710053,1.472168695236785,0.06552454228435407,0.06552454228435407,0.13258434959589696,0.10000000000000085,0.10000000000000085,0.1,0.2427038118054242,0.2427038118054242,0.97383487979796,6.618919180979875e-11,6.618919180979875e-11,2.9387663991434115e-10,6.618919180979875e-11,6.618919180979875e-11,2.9387663991434115e-10,1.0316897855675067,1.6157132822199345,0,0,0
3,39,39,207,5.307692307692308,16.245755910873413,42,True,False,all_failed,all_failed,terminated,0.0,3.900000000000002,,2.8663487689195257,6,,3.775225371978306,3.4040447527612705,1989789412.820533,,0.0254155101159423,0.0254155101159423,,0.0,0.0,,-0.0121468672657722,-0.0121468672657722,0.0254155101159423,0.3381950784552229,0.0,,,,0.001326864285017,,0.0,,0.0,0.0,,1.0,,1.8482647703987887e-11,0.0,9.828463008731913e-11,1.847862314552362e-11,5.1814878082589737e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,0.0,0.0,0.0,0,0,0.0,0,20,20,269,0.0013268642360344,0.0012862875591963,0.0113614824600517,-0.0304558984935283,0.0126237459480762,0.0049762171693146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03408807335007,,0,0,0,0.0,unified_mainline,0.0957685888426812,,,0.1284478126234522,,,0.928976908183016,,,0.0710230918169841,0.0999999999999998,0.0999999999999998,0.0,0.0,0.3381950784552227,0.993924674327484,0.0362021672504199,0.1689335369291864,2.8663487689195257,,,0.0,0.25,0.25,0.654275092936803,0.75,0.0,0.036231884057971,,0,0.7346153846153847,0.2653846153846153,0.2653846153846153,0.0,0.0,0.4396135265700483,0.2463768115942029,0.3140096618357488,0.4396135265700483,0.2463768115942029,0.3140096618357488,0.4982721721176552,0.8714880168437957,1.6118059794108073,0.0078327600999424,0.0546875,0.0028591518600781,1.1345411618550618,0.0008408708071025,0.0004132012720219,0.0,0.0,0.5385208050409953,9.6054068810497,1.6118059794108073,-1.6118059794108073,1.0,1.0,780,780,0.0340080931782722,0.0597337074577808,-0.0365414733688036,0.0632929071784019,-0.0524425372481346,0.0397092334926128,0.646875,,,0,1.0,1.0,0.3591093117408908,6.823076923076926,19372069.967682257,1.0,1.0,0.1111111111111111,0.7053140096618358,0.1835748792270531,0.2367149758454106,0.2367149758454106,,,0.3137329442845464,0.129944553976567,0.8241761320034225,0.2367149758454106,0.3137329442845464,0.7536231884057971,0.0580031675146539,0.3043478260869565,0.391304347826087,0.3043478260869565,0.4246575342465753,0.2328767123287671,0.3424657534246575,0.5789473684210527,0.2105263157894736,0.2105263157894736,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2657004830917874,0.4708969542462377,0.2490136204364776,0.7199105746827152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4989987458938207,0.5897435897435898,3.200000000000003,False,0.0,0.0,0.0,0.0013268642850170062,0.006067933735718509,0.018536584461569285,0.025415510115942338,0.034088073350070004,0.16893353692918647,-0.012146867265772271,0.026937040181276413,0.0,0.025415510115942303,0.03408807335007,0.17713397140577564,0.3381950784552229,0.3381950784552229,0.9941093442585014,0.0,0.0,0.0,0.034088073350070004,0.034088073350070004,0.18536584461569283,0.0,0.0,0.0,0.0,0.0,0.0,0.026937040181276413,0.026937040181276413,0.0,0.09576858884268127,0.1284478126234522,0.30793754271209595,-3.459710844035453e-05,0.009820223419212223,0.0,0.0606793373571851,0.0606793373571851,0.35679017092251164,0.0999999999999998,0.0999999999999998,0.1,0.3381950784552229,0.3381950784552229,0.9941093442585014,1.8482647293237556e-11,1.8482647293237556e-11,1.4730026732583337e-10,1.8482647293237556e-11,1.8482647293237556e-11,1.4730026732583337e-10,2.8663487689195257,3.391841580786348,0,0,0
4,38,38,250,6.578947368421052,17.259496212005615,42,True,False,all_failed,all_failed,terminated,0.0,3.800000000000002,,2.860843648722401,5,,3.745097232963097,3.3922975606242445,2054570593.275755,,0.0278722289624294,0.0278722289624294,,0.0,0.0,,-0.0123876987509136,-0.0123876987509136,0.0278722289624294,0.3090034729816098,0.0,,,,0.0015484530211515,,0.0,,0.0,0.0,,1.0,,4.7411970183208745e-11,0.0,2.8745625046955275e-10,4.741196324431485e-11,2.8708448535086347e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,0.0,0.0,0.0,0,0,0.0,0,20,20,274,0.0015484528848901,0.0009140645852312,0.0121078891213983,-0.0192651003599166,0.0156446564942598,0.0046934247948229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0358045767871054,,0,0,0,0.0,unified_mainline,0.0847315760457856,,,0.1088459134328005,,,0.8641859488939164,,,0.1358140511060835,0.0999999999999999,0.0999999999999999,0.0,0.0,0.3090034729816099,0.9869526737742426,0.0330298299845461,0.2071961436696705,2.860843648722401,,,0.0,0.25,0.25,0.8321167883211679,0.75,0.0,0.03125,,0,0.6710526315789473,0.3289473684210526,0.3289473684210526,0.0,0.0,0.476,0.264,0.26,0.476,0.264,0.26,0.4944494374342317,0.8672831177711485,1.71122944355011,0.0114639256382361,0.038671875,0.01001569442451,1.191661775112152,0.0007008497253991,0.0003739122272236,0.0,0.0,0.5721596211194993,9.228567376066882,1.71122944355011,-1.71122944355011,1.0,1.0,760,760,0.0255517046898603,0.061861302703619,-0.0200362326577305,0.0603935722261667,-0.0309525242075324,0.0356773424893617,0.63828125,,,0,1.0,1.0,0.4000000000000002,7.599999999999999,20428088.381935317,1.0,1.0,0.132,0.556,0.312,0.292,0.292,,,0.2238103717384509,0.1212248957907728,0.8172603159275724,0.292,0.2238103717384509,0.776,0.0635761035522503,0.3636363636363636,0.303030303030303,0.3333333333333333,0.4748201438848921,0.2877697841726618,0.237410071942446,0.5256410256410257,0.2051282051282051,0.2692307692307692,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.396,0.1146633169316766,0.2154947601826894,0.330158077114366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497012920935001,0.7368421052631579,3.0,False,0.0,0.0,0.0,0.0015484530211515805,0.006225041863222306,0.020741908704680238,0.02787222896242949,0.03580457678710545,0.2071961436696705,-0.012387698750913683,0.027676609708236783,0.0,0.027872228962429465,0.03580457678710548,0.21526551863570018,0.30900347298160985,0.30900347298160985,0.9863969772032714,0.0,0.0,0.0,0.03580457678710545,0.03580457678710545,0.20741908704680237,0.0,0.0,0.0,0.0,0.0,0.0,0.027676609708236783,0.027676609708236783,0.0,0.08473157604578564,0.10884591343280056,0.3013950307050106,-0.0071273813789285625,0.017106045832579703,0.0,0.06225041863222304,0.06225041863222304,0.3013950307050106,0.09999999999999995,0.09999999999999995,0.1,0.30900347298160985,0.30900347298160985,0.9863969772032714,4.7411966136071875e-11,4.7411966136071875e-11,1.387290174737305e-10,4.7411966136071875e-11,4.7411966136071875e-11,1.387290174737305e-10,2.860843648722401,3.3501195553249987,0,0,0
5,28,28,175,6.25,13.154799699783323,42,True,False,all_failed,all_failed,terminated,0.0,2.800000000000001,,1.6587233648151058,8,,3.1232477277343844,2.490900958385048,1239079237.646943,,0.0261613718875019,0.0261613718875019,,0.0,0.0,,-0.0026140489655618,-0.0026140489655618,0.0261613718875019,0.3086408979778081,0.0,,,,0.002354732292194,,0.0,,0.0,0.0,,1.0,,7.933725204578579e-11,0.0,6.34731639470584e-10,7.933725898467968e-11,5.573946082471045e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.0,0.0,0.0,0,0,0.0,0,20,20,206,0.0023547322489321,0.003194045391865,0.0153008257504552,-0.0153695195913314,0.02127406001091,0.0067219859920442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0309141758048576,,0,0,0,0.0,unified_mainline,0.0837163900400063,,,0.0989253625755445,,,0.8011397304317371,,,0.1988602695682628,0.1000000000000009,0.1000000000000009,0.0,0.0,0.3086408979778078,0.9898820995568852,0.0325471472753514,0.1138842746218043,1.6587233648151058,,,0.0,0.4,0.4,0.7330097087378641,0.6,0.0,0.02,,0,0.6875,0.3125,0.3125,0.0,0.0,0.36,0.3771428571428571,0.2628571428571428,0.36,0.3771428571428571,0.2628571428571428,0.4942750773459141,0.8323566764593124,1.7795352816581729,0.0086059664841741,0.030078125,-0.0036287145689129,0.7657621681690217,0.0004952464223606,0.0002705750943277,0.0,0.0,0.3440446510910988,4.868156250054746,1.7795352816581729,-1.7795352816581729,1.0,1.0,560,560,0.0075737969018518,0.0702766925096511,-0.00068182379473,0.0797772303223609,-0.0047812632168643,0.0460641253739595,0.414453125,,,0,1.0,1.0,0.5787593984962406,10.99642857142857,16023520.13229176,0.9499999999999996,1.0,0.16,0.6228571428571429,0.2171428571428571,0.3885714285714285,0.3885714285714285,,,0.1523295572217721,0.0405960860771617,0.4560977309291437,0.3885714285714285,0.1523295572217721,0.7257142857142858,0.0418464731307619,0.4642857142857143,0.3214285714285714,0.2142857142857142,0.3119266055045872,0.4128440366972477,0.2752293577981651,0.4210526315789473,0.3157894736842105,0.2631578947368421,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3231707317073171,0.1466813889599363,0.2088557817284475,0.3618733565532996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965650464075484,1.2857142857142858,4.0,False,0.0,0.0,0.0,0.0023547322921940133,0.007197266428528515,0.01384140045137644,0.026161371887501995,0.030914175804857662,0.11388427462180432,-0.0026140489655618595,0.04105848848042749,0.0,0.026161371887501977,0.030914175804857637,0.12747116239652156,0.3086408979778081,0.3086408979778081,0.9898820995568852,0.0,0.0,0.0,0.030914175804857662,0.030914175804857662,0.13296325012169782,0.0,0.0,0.0,0.0,0.0,0.0,0.04105848848042749,0.04105848848042749,0.0,0.08371639004000639,0.09892536257554452,0.2551362022081807,0.024555422133801096,0.024555422133801096,0.0,0.07197266428528516,0.07197266428528516,0.3349295264369619,0.10000000000000094,0.10000000000000094,0.1,0.3086408979778081,0.3086408979778081,0.9898820995568852,7.933725350922091e-11,7.933725350922091e-11,6.975689531355373e-10,7.933725350922091e-11,7.933725350922091e-11,6.975689531355373e-10,1.6587233648151058,2.109074147548256,0,0,0
6,22,22,129,5.863636363636363,4.029900074005127,42,True,False,all_failed,all_failed,terminated,0.0,2.2000000000000006,,0.8705725939286808,18,,2.993599827111143,2.090196841572856,365288006.59110206,,0.0092494837160419,0.0092494837160419,,0.0,0.0,,0.0600244026329828,0.0600244026329828,0.0092494837160419,0.1872781539941587,0.0,,,,0.0069273886349024,,0.0,,0.0,0.0,,1.0,,1.5424153274046226e-11,0.0,1.1798959032027767e-10,1.5422847027268816e-11,1.2544650249135508e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0,0,0.0,0,20,20,131,0.0069273887202143,0.0016087316907942,0.0294316096231341,-0.0052376221865415,0.0322436019778251,0.0078747123479843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0093053136917406,,0,0,0,0.0,unified_mainline,0.0315486266283602,,,0.0317390544524487,,,0.15371604586319,,,0.8462839541368099,0.1000000000000008,0.1000000000000008,0.0,0.0,0.1872781539941587,0.9930675067641784,0.0192343306006031,0.0442660488167197,0.8705725939286808,,,0.0,0.9,0.9,0.9694656488549618,0.1,0.0,0.0,,0,0.7068181818181818,0.2931818181818182,0.2931818181818182,0.0,0.0,0.4883720930232558,0.2868217054263566,0.2248062015503876,0.4883720930232558,0.2868217054263566,0.2248062015503876,0.4982003792959116,0.8694153428077698,1.7281615018844605,0.0102851016446948,0.0359375,0.0080667398869991,0.9071158170700072,0.0005257064767647,0.0002853668353054,0.0,0.0,0.4274670660495758,6.6140265831094025,1.7281615018844605,-1.7281615018844605,1.0,1.0,440,440,0.0246468465775251,0.0733733922243118,0.0515340358018875,0.0784237936139106,0.0379084762185812,0.0544634371995925,0.4859375,,,0,1.0,1.0,0.4894736842105265,9.300000000000004,26795155.43059765,1.0,1.0,0.1937984496124031,0.3178294573643411,0.4883720930232558,0.2945736434108527,0.2945736434108527,,,0.0308588095449021,0.0227509521305103,0.0885958290414541,0.2945736434108527,0.0308588095449021,0.8294573643410853,0.0063390520295033,0.48,0.2,0.32,0.4390243902439024,0.3414634146341463,0.2195121951219512,0.5238095238095238,0.2857142857142857,0.1904761904761904,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6124031007751938,-0.0499627118608641,0.1815884588163177,0.1316257469554535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4990551991303536,0.1818181818181818,0.0,False,0.0,0.0,0.0,0.006927388634902485,0.007880295134199208,0.007867781232961587,0.009249483716041978,0.009305313691740641,0.04426604881671979,0.060024402632982865,0.06949763765025145,0.0,0.009249483716041972,0.00930531369174063,0.050959259292428276,0.18727815399415876,0.18727815399415876,0.9927319113295835,0.0,0.0,0.0,0.009305313691740641,0.009305313691740641,0.04426604881671979,0.0,0.0,0.0,0.0,0.0,0.0,0.06949763765025145,0.06949763765025145,0.0,0.031548626628360235,0.0317390544524487,0.07076380683921202,0.1747394187233251,0.1747394187233251,1.621211913961222,0.07880295134199207,0.07880295134199207,0.08001496735719386,0.10000000000000081,0.10000000000000081,0.1,0.18727815399415876,0.18727815399415876,0.9927319113295835,1.5424152610608652e-11,1.5424152610608652e-11,1.1152586097885287e-10,1.5424152610608652e-11,1.5424152610608652e-11,1.1152586097885287e-10,0.8705725939286808,1.3308649473134735,0,0,0
