episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-51.792278440427786,-0.4280353590117999,0.6492483168840408,0.06,0.06,0.06,0.7029508196721311,0.9696969696969697,0.35396687009590233,0.3007846556233653,0.34524847428073235,0.4972068611067558,0.8988429752066116,0.8988429752066116,13.553719008264462,0.6510566860792191,206.37343166830883,87.12121212121212,0.4665789461774359,0.8712121212121212,0.5482852932294174,52.393907093530565,-153.97952457477825,6.555704149691469,50,50,37.62723422050476
2,,-34.189473094302336,-0.3195277859280592,0.45241788029670715,0.02,0.02,0.02,0.7518952446588559,0.9303944315545244,0.3576956147893379,0.2717110920034394,0.3705932932072227,0.5003601719033426,1.1401869158878504,1.1401869158878504,9.644859813084112,0.6729547349094886,139.24144815379668,88.39907192575406,0.432029767202837,0.8839907192575406,0.5035198408463918,46.51311457172913,-92.72833358206756,6.675531730156281,50,50,32.43822884559631
3,,-39.16900515497933,-0.3560818650452666,0.6068799138069153,0.06,0.06,0.06,0.7513774104683195,0.9417249417249417,0.3382226056945643,0.2916307161345988,0.3701466781708369,0.499546255630949,1.005090909090909,1.005090909090909,10.372727272727273,0.5997217829712718,162.72182889185905,82.28438228438229,0.3741830098967325,0.8228438228438228,0.47471684513767864,54.5484816993676,-108.17334719249143,6.639838521728789,50,50,33.2283251285553
4,,-36.02110674016169,-0.3304688691757953,0.8908787071704865,0.02,0.02,0.02,0.7585513078470825,0.9320175438596491,0.3269709543568465,0.2946058091286307,0.3784232365145228,0.4981468814927572,1.0038532110091742,1.0038532110091742,13.669724770642201,0.7407779181801196,126.73120059995411,88.1578947368421,0.4015540770261828,0.881578947368421,0.4691032345080448,38.65735317229323,-88.07384742766088,6.644059254454284,50,50,33.252161264419556
5,,-29.40374176693838,-0.2773937902541357,0.6657053828239441,0.08,0.08,0.08,0.7547918043621943,0.9409190371991247,0.32450331125827814,0.29718543046357615,0.3783112582781457,0.5031039109292774,0.9594339622641509,0.9594339622641509,15.216981132075471,0.4433414933441751,183.62670381259028,83.15098468271334,0.3737129683613591,0.8315098468271335,0.46750829293337315,55.66134359947452,-127.96536021311576,6.983888905232508,50,50,32.21180772781372
6,,-43.77024206570698,-0.3908057327295266,0.5692197978496552,0.04,0.04,0.04,0.7038043478260869,0.9147869674185464,0.3446732318710833,0.2981199641897941,0.35720680393912263,0.49966325515076665,0.9521428571428572,0.9521428571428572,11.633928571428571,0.6522150210668376,190.08302931195828,86.96741854636592,0.43476153130044176,0.8696741854636592,0.515705181664331,56.36910745364939,-133.7139218583089,6.815969180384426,50,50,34.50642943382263
7,,-41.81709972142798,-0.3767306281209728,0.5662699937820435,0.0,0.0,0.0,0.7309782608695652,0.9232558139534883,0.3350559862187769,0.29457364341085274,0.37037037037037035,0.49432797909731063,1.07009009009009,1.07009009009009,9.9009009009009,0.820461958999923,75.35747648206043,85.81395348837209,0.44621638984700407,0.858139534883721,0.5397368937031056,-7.4601654265936315,-82.81764190865407,6.426027168751482,50,50,33.80381441116333
8,,-33.51714438558349,-0.31324434005218216,0.5805239578088125,0.0,0.0,0.0,0.7320852162685604,0.9363449691991786,0.2961124896608768,0.3010752688172043,0.40281224152191897,0.49475276943957697,1.0342056074766355,1.0342056074766355,15.149532710280374,0.6869130531768078,100.64392484340843,86.44763860369609,0.4194107518607631,0.864476386036961,0.5010041638039971,3.539701893884108,-97.10422294952431,6.680354709243937,50,50,33.71325659751892
9,,-37.69312406878449,-0.33064143919986394,0.4544769873221715,0.04,0.04,0.04,0.7430093209054593,0.9555555555555556,0.32603201347935973,0.2948609941027801,0.37910699241786017,0.497901267561359,1.004561403508772,1.004561403508772,10.780701754385966,0.6891505647290244,128.4058647556019,87.55555555555556,0.4333895311622034,0.8755555555555555,0.5051815762321784,45.60198394627707,-82.80388080932482,7.046585177611873,50,50,33.99313974380493
10,,-46.819582084699604,-0.4071268007365183,0.6808205425739289,0.04,0.04,0.04,0.7424242424242424,0.9447983014861996,0.2929460580912863,0.31618257261410787,0.3908713692946058,0.4925084967861033,0.931304347826087,0.931304347826087,12.208695652173914,0.6523675855388696,174.63731019326292,83.2271762208068,0.41848265336257956,0.832271762208068,0.5216906217460008,54.39414921527087,-120.24316097799206,6.722362847696941,50,50,34.53232026100159
11,,-32.763728698301456,-0.30909178017265526,0.5790942907333374,0.06,0.06,0.06,0.7706237424547284,0.9557344064386318,0.2815854665565648,0.30800990916597853,0.41040462427745666,0.49530210579938766,0.8647169811320755,0.8647169811320755,16.22641509433962,0.5540868527453296,148.73700010238775,89.33601609657947,0.36077928009394544,0.8933601609657947,0.4130425845882685,54.1166663066872,-94.62033379570056,7.222721462113487,50,50,32.33720397949219
12,,-34.5286437392694,-0.3226976050399009,0.5361902117729187,0.06,0.06,0.06,0.7599179206566348,0.9502262443438914,0.3081494057724958,0.3166383701188455,0.37521222410865873,0.4994125988058502,0.9757009345794393,0.9757009345794393,13.766355140186915,0.5911652499751283,159.83384669309078,88.23529411764706,0.41017881877113693,0.8823529411764706,0.48088492282766554,54.36260846616477,-105.47123822692602,6.51455517862128,50,50,31.296998977661133
13,,-33.603965444838764,-0.31405575182092305,0.610478937625885,0.04,0.04,0.04,0.7776307081403044,0.9421157684630739,0.2688,0.3304,0.4008,0.5003975950623645,0.9186915887850468,0.9186915887850468,17.22429906542056,0.5459446839759371,157.5415703444354,84.63073852295409,0.36398035338828943,0.846307385229541,0.44620984146767184,54.499340240112446,-103.04223010432295,6.685955825739474,50,50,32.33991837501526
14,,-51.63272063372734,-0.43388840868678435,0.5128945906956991,0.02,0.02,0.02,0.7128580946035976,0.9311111111111111,0.2999135695764909,0.3111495246326707,0.3889369057908384,0.4985539790691354,0.9233613445378152,0.9233613445378152,12.487394957983193,0.7895452723484664,145.0908967135444,86.44444444444444,0.4242015835247618,0.8644444444444445,0.5088077260143474,38.328795858603314,-106.7621008549411,6.746292161526348,50,50,35.57465696334839
15,,-35.6632730435589,-0.33965021946246576,0.5782293081283569,0.0,0.0,0.0,0.6722185209860093,0.928395061728395,0.322253000923361,0.30378578024007385,0.3739612188365651,0.5026588034709649,1.1255238095238096,1.1255238095238096,10.447619047619048,0.7190955040426004,86.57562486133266,84.93827160493828,0.43461664630204117,0.8493827160493828,0.5330511289168238,-6.8740655980243055,-93.44969045935696,6.1113111761393135,50,50,32.085442781448364
16,,-32.3148990538181,-0.291125216701064,0.5012626051902771,0.08,0.08,0.08,0.8124174372523117,0.9642147117296223,0.33462132921174653,0.27666151468315303,0.38871715610510044,0.49840703201580894,0.9868468468468469,0.9868468468468469,11.882882882882884,0.454192118777774,170.10928521618035,85.08946322067594,0.3326540423438722,0.8508946322067594,0.40460961734938405,57.37269824208259,-112.73658697409776,7.088867111275643,50,50,32.367595911026
17,,-42.75224323401343,-0.37833843569923387,0.3363388925790787,0.04,0.04,0.04,0.7417808219178083,0.9427917620137299,0.32582322357019067,0.2954939341421144,0.378682842287695,0.5014477097177136,0.9853097345132743,0.9853097345132743,10.469026548672566,0.6798241399852636,160.42398955051743,87.87185354691076,0.43499636584485185,0.8787185354691075,0.5124642350565982,49.38689570469767,-111.03709384581977,6.321526348339711,50,50,32.615365743637085
18,,-32.661380187598155,-0.3081262281848883,0.48339893988200594,0.0,0.0,0.0,0.7212894560107455,0.936768149882904,0.32580364900086883,0.3032145960034752,0.37098175499565594,0.4941092485199102,1.1041509433962264,1.1041509433962264,9.962264150943396,0.7487688442454261,82.11738309295373,86.41686182669788,0.44556947606539227,0.8641686182669789,0.5323010417036814,-0.5710483948342195,-82.68843148778795,6.53960484978426,50,50,31.641141653060913
19,,-46.97879182030044,-0.40498958465776236,0.4266049414873123,0.08,0.08,0.08,0.7597269624573378,0.9593301435406698,0.3398305084745763,0.3059322033898305,0.35423728813559324,0.4995887786132316,0.9410344827586207,0.9410344827586207,12.327586206896552,0.617054096544816,161.92046236245505,87.08133971291866,0.4115093732857338,0.8708133971291866,0.4872948992645565,46.830804585363595,-115.08965777709147,6.812059082711618,50,50,34.37291860580444
20,,-55.39065757716476,-0.46941235234885387,0.29172763228416443,0.02,0.02,0.02,0.7157464212678937,0.9378238341968912,0.36153161175422976,0.2947462154942119,0.3437221727515583,0.4978588423411504,0.9749152542372881,0.9749152542372881,9.161016949152541,0.7816437066385571,176.05106010725984,89.37823834196891,0.4992738239329598,0.8937823834196891,0.5732678850527432,55.73485331693084,-120.316206790329,6.293490827421322,50,50,34.32817339897156
21,,-21.36765755758697,-0.2136765755758697,0.5130466222763062,0.02,0.02,0.02,0.7198697068403909,0.9390519187358917,0.36663844199830653,0.25825571549534293,0.37510584250635054,0.4990278658716008,1.2604,1.2604,8.77,0.5158352027233307,131.070159462817,88.03611738148985,0.4221948464886486,0.8803611738148984,0.49662850813509246,51.50908753237093,-79.56107193044609,6.184566194533577,50,50,30.939035654067993
22,,-35.58777405231133,-0.3264933399294618,0.49981156587600706,0.0,0.0,0.0,0.6601178781925344,0.9341463414634147,0.3746556473829201,0.24885215794306703,0.37649219467401285,0.501349157963905,1.1658715596330276,1.1658715596330276,6.431192660550459,0.6918135243161385,102.20873000400239,85.85365853658537,0.413974674032625,0.8585365853658536,0.5002156666523813,-0.30801727179254174,-102.51674727579493,6.37014023606622,50,50,33.343079566955566
