episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,98,11.69050407409668,9.8,0.17431826889514923,17.083191193298948,1.2261982738971704,0.5666666666666667,0.5666666666666667,0.9634340222575517,6.504761904761898,8.199999999999987,21,0.0636274400921095,13,0.4,0.3170731707317073,0.28292682926829266,369,246,130.90162657938444,0.020408163265306162,-0.01684514433145523,1.3421403699451022,1.4530342287487454,-0.0011384940654453305,0.12133285361859533,1.4,1.7
2,86,10.235030174255371,8.6,0.35876893997192383,30.85412939851048,1.176446557044983,0.8,0.8,0.9825119236883942,6.223999999999994,8.099999999999985,25,0.0765466596526924,6,0.328525641025641,0.34775641025641024,0.32371794871794873,419,205,146.48402836607178,0.011627906976744207,0.025586507166735828,1.6103111952543259,1.555407077074051,0.003899457340594381,0.08515097759664059,1.4,1.7
3,99,11.277364730834961,9.9,0.22233599424362183,22.01126177885996,1.1421820521354673,0.7333333333333333,0.7333333333333333,0.9553429027113237,6.42727272727272,9.024999999999983,22,0.06903758975567441,8,0.31743421052631576,0.3470394736842105,0.3355263157894737,415,193,125.77066172598609,0.020202020202020242,-0.006793852895498276,1.2471815347671509,1.5243217945098877,0.009594159200787544,0.036304219315449394,1.4,1.7
4,87,10.320769786834717,8.700000000000001,0.3185639977455139,27.715068661008917,1.3029802322387696,0.7333333333333333,0.7333333333333333,0.9684542586750788,6.513636363636357,7.589999999999989,22,0.07578477189587109,8,0.34134615384615385,0.32211538461538464,0.33653846153846156,411,213,144.1999655346988,0.011494252873563239,0.048151472583413124,1.3334054946899414,1.5366995334625244,0.00957211502827704,0.04319680016487837,1.4,1.7
5,83,9.441780090332031,8.3,0.4024103879928589,33.40006586160259,1.8854042530059762,0.7666666666666667,0.7666666666666667,0.9885807504078303,5.927999999999994,7.519999999999988,25,0.08045803964078187,7,0.3284072249589491,0.3333333333333333,0.33825944170771755,409,200,150.7747051642054,0.012048192771084357,-0.006231303688966566,1.5704461468590631,1.6336343553331163,0.006120578035026685,0.08850672302974595,1.4,1.7
6,93,11.003679752349854,9.3,0.21538931131362915,20.031206527811616,1.0943388938903809,0.7,0.7,0.9652996845425867,6.599999999999993,8.089999999999987,22,0.08235788164179653,9,0.26282051282051283,0.40384615384615385,0.3333333333333333,460,164,136.35740716349895,0.01075268817204303,0.0718088261783123,1.1566314697265625,1.6336913704872131,0.004029624164104462,0.06556503288447857,1.4,1.7
7,86,9.805452585220337,8.6,0.41382336616516113,35.58880759313163,2.0387211740016937,0.8666666666666667,0.8666666666666667,0.9871175523349437,5.769230769230764,7.774999999999988,26,0.07828856241607736,4,0.32362459546925565,0.3122977346278317,0.3640776699029126,418,200,146.05920899728156,0.023255813953488413,0.023114979400166442,1.5887836728777205,1.6327769586018153,0.0035553562982905923,0.054846233555248806,1.4,1.7
8,89,10.475192070007324,8.9,0.2879391014575958,25.626581773102668,1.6932336330413773,0.7333333333333333,0.7333333333333333,0.945226917057903,6.072727272727267,7.859999999999988,22,0.08194093612381972,8,0.28338762214983715,0.40390879478827363,0.3127035830618892,440,174,137.37225519892468,0.011235955056179796,0.0287422020919621,1.1066889762878418,1.5710797011852264,0.013294320233399048,0.037741430569440126,1.4,1.7
9,92,10.976619482040405,9.200000000000001,0.3083503842353821,28.36823160483719,1.2472684264183047,0.7666666666666667,0.7666666666666667,0.9778481012658228,6.04347826086956,7.099999999999991,23,0.08137456978590268,7,0.26163723916532905,0.3852327447833066,0.35313001605136435,460,163,144.4349004550288,0.05434782608695661,-0.08055800199508667,1.3394933938980103,1.683048963546753,0.03226982802152634,0.03703703731298447,1.4,1.7
10,107,12.069222450256348,10.700000000000001,0.1839345097541809,19.680994010456825,1.1317305207252502,0.7,0.7,0.9798136645962733,6.240909090909085,7.794999999999988,22,0.0721446877637025,9,0.2688679245283019,0.3584905660377358,0.37264150943396224,465,171,121.12078209611188,0.01869158878504677,-0.061452653259038925,1.1221911907196045,1.6354888677597046,0.009602934413123876,0.06387362815439701,1.4,1.7
