episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_prog,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_prog_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used,r_total_mean,reward.abs_mean,reward.p95,r_step_mean,r_step.abs_mean,r_step.p95,r_term_mean,r_term_abs_mean,r_term.p95,r_pbrs_mean,r_pbrs_abs_mean,r_pbrs.p95,r_base.mean,r_base.abs_mean,r_base.p95,r_margin.mean,r_margin.abs_mean,r_margin.p95,r_margin_raw.mean,r_margin_raw.abs_mean,r_margin_raw.p95,r_margin_norm.mean,r_margin_norm.abs_mean,r_margin_norm.p95,margin_pre.mean,margin_pre.abs_mean,margin_pre.p95,margin_post.mean,margin_post.abs_mean,margin_post.p95,r_time_mean,r_time_abs_mean,r_time.p95,r_time_abs.mean,r_time_abs.abs_mean,r_time_abs.p95,r_prog.mean,r_prog.abs_mean,r_prog.p95,r_prog_abs.mean,r_prog_abs.abs_mean,r_prog_abs.p95,r_energy_mean,r_energy_abs_mean,r_energy.p95,r_energy_abs.mean,r_energy_abs.abs_mean,r_energy_abs.p95,r_interf_mean,r_interf_abs_mean,r_interf.p95,r_interf_abs.mean,r_interf_abs.abs_mean,r_interf_abs.p95,r_risk_mean,r_risk_abs_mean,r_risk.p95,r_risk_abs.mean,r_risk_abs.abs_mean,r_risk_abs.p95,r_illegal_mean,r_illegal_abs_mean,r_illegal.p95,r_illegal_abs.mean,r_illegal_abs.abs_mean,r_illegal_abs.p95,r_term_abs.mean,r_term_abs.abs_mean,r_term_abs.p95,r_pbrs_abs.mean,r_pbrs_abs.abs_mean,r_pbrs_abs.p95,r_time_on_task.mean,r_time_on_task.abs_mean,r_time_on_task.p95,r_prog_on_task.mean,r_prog_on_task.abs_mean,r_prog_on_task.p95,r_margin_on_task.mean,r_margin_on_task.abs_mean,r_margin_on_task.p95,r_term_on_task.mean,r_term_on_task.abs_mean,r_term_on_task.p95,r_step_abs.mean,r_step_abs.abs_mean,r_step_abs.p95,dt_used.mean,dt_used.abs_mean,dt_used.p95,implied_dt.mean,implied_dt.abs_mean,implied_dt.p95,delta_cft.mean,delta_cft.abs_mean,delta_cft.p95,delta_cft_abs.mean,delta_cft_abs.abs_mean,delta_cft_abs.p95,delta_cft_rem.mean,delta_cft_rem.abs_mean,delta_cft_rem.p95,delta_cft_prog.mean,delta_cft_prog.abs_mean,delta_cft_prog.p95,cft_prev_rem.mean,cft_prev_rem.abs_mean,cft_prev_rem.p95,cft_curr_rem.mean,cft_curr_rem.abs_mean,cft_curr_rem.p95,dT_eff.mean,dT_eff.abs_mean,dT_eff.p95,energy_norm.mean,energy_norm.abs_mean,energy_norm.p95,I_total.mean,I_total.abs_mean,I_total.p95,I_total_abs.mean,I_total_abs.abs_mean,I_total_abs.p95,rho_selected.mean,rho_selected.abs_mean,rho_selected.p95,uncertainty_selected.mean,uncertainty_selected.abs_mean,uncertainty_selected.p95,risk_penalty.mean,risk_penalty.abs_mean,risk_penalty.p95,task_duration_mean,task_duration_p95,unified_nonfinite_count,unified_consistency_mismatch_count,unified_illegal_trigger_count
1,200,15.0868239402771,41,False,True,time_limit,time_limit,time_limit,1.0,20.00000000000001,21.2183367729187,2.266666666666667,20,True,2.994177779032908,2.5130613722286577,2020418181.593596,-0.0141632531316004,0.0025672539994125,-1.3699214625877548e-05,-0.0001549304232509,0.0,0.0,2.2231695343148502e-05,-0.0118245922418687,0.0024862125014537,0.00129965023323,0.0082873750048459,0.0002508444196796,0.0,0.0,0.0,0.0,0.0,0.0,0.2597417926749292,0.7402582073250707,4.356996968074567e-12,0.0,0.0,3.2339777557288678e-12,0.0,0.8529303073883057,0.800000011920929,0.1459731459617614,0.2000000029802322,0.8333333134651184,0.9615384340286256,0.0,0.0,0.0054361554794013,114,0.0,0.0,0.0,97,1,0.0103092783505154,1,20,20,242,0.0002508444304112,-3.892814856953919e-05,0.0023430283763445,-0.0175347123295068,0.0266517903655767,0.0009107147925533,0.003576441511512,1.2932859607517722,1.2897095192402608,-0.0964235584884889,0.0,0.003576441511512,0.1000000000000005,0.4833326132978641,0.4846322635310943,0.0130047806000805,0.008319541986287,0.867,4000,0,0,0.0,unified_margin_term_illegal,-0.0095260217622086,-0.0250271138920276,-0.0141330907464869,0.0577077419875741,0.1053210736298798,0.0141330907464869,0.2636327807976976,0.4811501292776791,0.0645657911128257,0.1906512988117975,0.1000000000000056,0.1000000000000056,-0.0964235584884889,5.273559366969495e-16,0.0019424824025021,0.0,0.0005491327776745,0.037022715466002,21.2183367729187,0.003576441511512,0.1000000000000005,1.2183367729186865,0.1,0.1,0.6198347107438017,0.9,0.0,,0,0.9545,0.0454999999999999,0.0454999999999999,0.0,0.0,0.3736263736263736,0.2967032967032967,0.3296703296703296,0.3736263736263736,0.2967032967032967,0.3296703296703296,0.5098260212937942,0.8639142990112305,1.982091795314442,0.0214744125154208,0.0671123415231704,-0.0401742252605882,1.9606082331050525,0.9163447699763558,2.825660044496709,1.982091795314442,-1.982091795314442,0.0455,0.0482954545454545,182,4000,-0.7771350145339966,0.5617212057113647,-0.3310733031142842,0.7044175944545052,-0.0779061257754537,0.0741642490029335,0.8137665787203745,0,1.0,1.0,0.2132894736842102,4.052499999999998,27291751.68187312,1.0,0.0,0.2404230836635684,0.0385379379113667,0.2789610215749348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.996347180398744e-05,0.0,0.5061731978778262,0.03,0.0,True,-1.0,1.2897095192402608,0.0,0.0002508444196796896,0.0017144134769755681,0.005644710997924032,-0.011824592241868787,0.019701160701992897,0.03702271546600209,2.2231695343148506e-05,0.0045631172920258325,0.0,0.0,0.0,0.0,2.2231695343148506e-05,0.0045631172920258325,0.0,0.0024862125014537733,0.013004780600080586,0.05644710997924032,0.0012996502332300742,0.009686536767672326,0.03763140665282688,0.008287375004845911,0.04334926866693539,0.1881570332641344,0.48333261329786414,0.5315671803372173,0.9999996064893526,0.48463226353109434,0.5326203159616235,0.9999996064893526,-0.014163253131600483,0.014163253131600483,-0.010756795987416872,0.014163253131600483,0.014163253131600483,0.01703067991895164,0.0025672539994125564,0.008319541986287099,0.050000000000000266,0.008319541986287099,0.008319541986287099,0.05008821487426762,-5.996347180398744e-05,5.996347180398744e-05,-0.0,5.996347180398744e-05,5.996347180398744e-05,0.0,-1.3699214625877547e-05,1.3699214625877547e-05,-0.0,1.3699214625877547e-05,1.3699214625877547e-05,0.0,-0.0001549304232509734,0.0001549304232509734,0.0,0.0001549304232509734,0.0001549304232509734,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0045631172920258325,0.0045631172920258325,0.0,0.0,0.0,0.0,-0.014133090746486937,0.014133090746486937,-0.011666659667355398,-0.009526021762208627,0.05770774198757418,0.1,-0.02502711389202762,0.1053210736298798,0.20550088143212486,0.002874270963056199,0.04173250355337907,0.0,0.019701160701992897,0.019701160701992897,0.039243204012583174,0.10000000000000561,0.10000000000000561,0.1,0.10000000000000561,0.10000000000000561,0.1,0.003576441511512067,0.02406734679043355,0.10000000000000053,-0.0964235584884889,0.10513641213476757,0.0,0.003576441511512067,0.02406734679043355,0.10000000000000053,0.003576441511512067,0.02406734679043355,0.10000000000000053,1.2932859607517722,1.2932859607517722,2.9316997528076563,1.2897095192402608,1.2897095192402608,2.8738136291503906,-0.0964235584884889,0.10513641213476757,5.273559366969494e-16,0.0019424824025021463,0.0019424824025021463,0.0,4.3569970441088076e-12,4.3569970441088076e-12,0.0,4.3569970441088076e-12,4.3569970441088076e-12,0.0,0.8529303802372559,0.8529303802372559,0.9615384615384616,0.14597312853467342,0.14597312853467342,0.2,0.00543615520178854,0.00543615520178854,0.00805549511328284,2.266666666666667,2.480000000000001,0,0,0
2,200,15.682746887207031,41,False,True,time_limit,time_limit,time_limit,1.0,20.00000000000001,21.2215238571167,2.0000000000000004,20,True,3.0191248301777684,2.5092582917175306,2004938475.953219,-0.0142574072448601,0.003068548932672,-3.844422855572899e-05,-0.0006229753987641,0.0,0.0,0.0020070945279846,-0.0119525908305996,0.0030945650922563,0.0015248743559578,0.010315216974188,0.000510165962024,0.0,0.0,0.0,0.0,0.0,0.0,0.3967454495919804,0.6032545504080195,8.753019142826446e-12,0.0,0.0,6.900529626874263e-12,0.0,0.8572676777839661,0.800000011920929,0.1427322775125503,0.2000000029802322,0.8333333134651184,0.9655913919210434,0.0,0.0,0.02265365421772,110,0.0,0.0,0.0,95,0,0.0,0,20,20,228,0.0005101659335196,-1.3270810541143874e-05,0.0031215465161949,-0.0081882467493414,0.0358065143227577,0.0009824349544942,0.0037387516796589,1.3190785227894788,1.3153397711098214,-0.0962612483203422,-6.961822509765625e-05,0.0037387516796589,0.0999303817749024,0.4968135088649049,0.4983383832208627,0.0106900601159105,0.006517677348852,0.775,4000,0,0,0.0,unified_margin_term_illegal,0.000103796677417,-0.0185108091526536,-0.0140284912804325,0.0507898111659359,0.099369514354892,0.0140284912804325,0.1947965163989174,0.3811165032558251,0.0538041226976174,0.3702828576476401,0.1000000000000056,0.1000000000000056,-0.0962612483203422,-6.961822509757298e-05,0.0032857223201285,0.0,0.0009725499142639,0.0364544051510524,21.2215238571167,0.0037387516796589,0.0999303817749024,1.2215238571166864,0.15,0.15,0.618421052631579,0.85,0.0,,0,0.9585,0.0414999999999999,0.0414999999999999,0.0,0.0,0.3373493975903614,0.3674698795180723,0.2951807228915662,0.3373493975903614,0.3674698795180723,0.2951807228915662,0.5001505906386587,0.8701972514390945,2.0303362607955933,0.0339868254959583,0.0954545475542545,-0.1514162644743919,3.017940759658813,1.3331899642944336,7.818973302841186,2.0303362607955933,-2.0303362607955933,0.0415,0.041015625,166,4000,-0.1890192627906799,1.233345627784729,-0.6640491485595703,0.5773604810237885,0.1085322387516498,0.0965697355568409,0.0,0,1.0,1.0,0.3257631578947367,6.189499999999998,24731322.540235,0.9499999999999976,0.0,0.2537715130781733,0.0386566998099473,0.2924282128881204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001023128910912,0.0,0.5000930650146911,0.03,0.0,True,-1.0,1.3153397711098214,0.0,0.0005101659620240927,0.001716594200933871,0.0058052526885318135,-0.011952590830599675,0.018497050379081212,0.03645440515105242,0.0020070945279846166,0.007030585519800234,0.0,0.0,0.0,0.0,0.0020070945279846166,0.007030585519800234,0.0,0.003094565092256399,0.01069006011591053,0.05805252688531813,0.0015248743559578954,0.008573163841986808,0.03870168459021209,0.010315216974188099,0.03563353371970241,0.19350842295106044,0.4968135088649049,0.5504083316127906,0.9999996050990726,0.4983383832208627,0.5510518282734801,0.9999996050990726,-0.014257407244860174,0.014257407244860174,-0.010356999988974587,0.014257407244860174,0.014257407244860174,0.018414224442328667,0.00306854893267201,0.0065176773488520015,0.049965190887451216,0.0065176773488520015,0.0065176773488520015,0.050000000000000044,-0.00010231289109126622,0.00010231289109126622,-0.0,0.00010231289109126622,0.00010231289109126622,0.0,-3.844422855572899e-05,3.844422855572899e-05,-0.0,3.844422855572899e-05,3.844422855572899e-05,0.0,-0.0006229753987641137,0.0006229753987641137,0.0,0.0006229753987641137,0.0006229753987641137,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.007030585519800234,0.007030585519800234,0.0,0.0,0.0,0.0,-0.014028491280432513,0.014028491280432513,-0.010356999988974587,0.0001037966774170666,0.05078981116593598,0.1,-0.018510809152653625,0.09936951435489201,0.19462782740549062,0.061151396776897606,0.09654482926888373,0.0,0.018497050379081212,0.018497050379081212,0.036632680683478976,0.10000000000000561,0.10000000000000561,0.1,0.10000000000000561,0.10000000000000561,0.1,0.003738751679658916,0.021017324978114545,0.09993038177490243,-0.09626124832034227,0.10470617773533028,-6.961822509765625e-05,0.003738751679658916,0.021017324978114545,0.09993038177490243,0.003738751679658916,0.021017324978114545,0.09993038177490243,1.3190785227894788,1.3190785227894788,3.3949924468994084,1.3153397711098214,1.3153397711098214,3.394992256164569,-0.09626124832034229,0.10470617773533028,-6.961822509757298e-05,0.003285722320128553,0.003285722320128553,0.0,8.753018805385548e-12,8.753018805385548e-12,0.0,8.753018805385548e-12,8.753018805385548e-12,0.0,0.8572677219021873,0.8572677219021873,0.9629629629629629,0.14273227809781183,0.14273227809781183,0.2,0.022653650864149593,0.022653650864149593,0.05196152422706632,2.0000000000000004,2.500000000000001,0,0,0
3,200,15.441863536834717,41,False,True,time_limit,time_limit,time_limit,1.0,20.00000000000001,21.41819400787353,2.0000000000000004,20,True,3.0636923491569843,2.6421701734750824,2088451330.0378757,-0.0136798440210272,0.0011649019688367,-1.0249280120059852e-05,-0.0006158024833313,0.0,0.0,-0.0024841406499729,-0.01320890296801,0.0014200782610841,0.0009511884263728,0.0047335942036138,-0.0001064062388888,0.0,0.0,0.0,0.0,0.0,0.0,0.2279387749441782,0.7720612250558218,2.53870622440866e-12,0.0,0.0,2.0638163487213257e-12,0.0,0.8431544303894043,0.800000011920929,0.1568456441164016,0.2000000029802322,0.8333333134651184,0.9415032684803007,0.0,0.0,0.0248809102922678,99,0.0,0.0,0.0,78,0,0.0,0,20,20,236,-0.0001064062525983,-1.9212898223486263e-05,0.0012038727058097,-0.0131113240495324,0.0071266540326178,0.0005294341826811,0.0023965778797865,1.4471056046038864,1.4447090267241005,-0.0976034221202137,-0.095099925994873,0.0023965778797865,0.004900074005127,0.4541038440253215,0.4550550324516942,0.0085221182720212,0.0050063861250875,0.955,4000,0,0,0.0,unified_margin_term_illegal,-0.0054981102604837,-0.0222695500314869,-0.013462335171539,0.0514343051515387,0.0954192127755615,0.013462335171539,0.3181824558581657,0.5902815128449878,0.0832805819743419,0.0082554493225045,0.1000000000000056,0.1000000000000056,-0.0976034221202137,-0.0950999259948729,0.0020203722987461,0.0,0.0004607271963119,-0.0107248408268869,21.41819400787353,0.0023965778797865,0.004900074005127,1.4181940078735202,0.05,0.05,0.5805084745762712,0.95,0.0,,0,0.95775,0.04225,0.04225,0.0,0.0,0.4142011834319526,0.2366863905325443,0.3491124260355029,0.4142011834319526,0.2366863905325443,0.3491124260355029,0.4954328685548517,0.8576199203729628,1.6855318546295166,0.0954865962266922,0.25,0.3003311157226562,1.5103001594543457,1.035254716873169,2.37689208984375,1.6855318546295166,-1.6855318546295166,0.04225,0.03125,169,4000,0.1225828155875206,1.4501748085021973,0.3010124564170837,0.6709246039390564,0.0672291815280914,0.0830491632223129,0.0,0,1.0,1.0,0.2692368421052631,5.11550000000001,24121703.68781534,1.0,0.0,0.2410410576186991,0.0374869088515862,0.2785279664702854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.790915236809917e-05,0.0,0.4971432592810597,0.015,0.0,True,-1.0,1.4447090267241005,0.0,-0.00010640623888887976,0.0011014439143661175,0.00035184663228679525,-0.013208902968010082,0.017312509297607918,-0.010724840826886902,-0.0024841406499729476,0.0025160196313620924,0.0,0.0,0.0,0.0,-0.0024841406499729476,0.0025160196313620924,0.0,0.0014200782610841289,0.008522118272021222,0.0035184663228679525,0.0009511884263728195,0.0064214477062358045,0.0023456442152453016,0.004733594203613826,0.02840706090673678,0.011728221076226508,0.4541038440253215,0.48998091386888576,0.8515552961871807,0.45505503245169426,0.4903330952011182,0.8513559250015754,-0.01367984402102726,0.01367984402102726,-0.010870082568367368,0.01367984402102726,0.01367984402102726,0.018966406850915732,0.0011649019688367956,0.005006386125087597,0.002450037002563521,0.005006386125087597,0.005006386125087597,0.027282524108886652,-6.790915236809917e-05,6.790915236809917e-05,-0.0,6.790915236809917e-05,6.790915236809917e-05,0.0,-1.0249280120059852e-05,1.0249280120059852e-05,-0.0,1.0249280120059852e-05,1.0249280120059852e-05,0.0,-0.0006158024833313377,0.0006158024833313377,0.0,0.0006158024833313377,0.0006158024833313377,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0025160196313620924,0.0025160196313620924,0.0,0.0,0.0,0.0,-0.013462335171539,0.013462335171539,-0.010870082568367368,-0.005498110260483776,0.051434305151538726,0.1,-0.022269550031486975,0.09541921277556153,0.19106509680069036,-0.0005799641632693724,0.0013344962671544601,0.0,0.017312509297607918,0.017312509297607918,0.021029274103113445,0.10000000000000561,0.10000000000000561,0.1,0.10000000000000561,0.10000000000000561,0.1,0.0023965778797865075,0.016761133000255845,0.004900074005127042,-0.09760342212021376,0.1070470947772268,-0.09509992599487305,0.0023965778797865075,0.016761133000255845,0.004900074005127042,0.0023965778797865075,0.016761133000255845,0.004900074005127042,1.4471056046038864,1.4471056046038864,2.631474304199209,1.4447090267241005,1.4447090267241005,2.6328212738036996,-0.09760342212021376,0.1070470947772268,-0.09509992599487296,0.0020203722987461683,0.0020203722987461683,0.0,2.5387059201620244e-12,2.5387059201620244e-12,0.0,2.5387059201620244e-12,2.5387059201620244e-12,0.0,0.8431543723656013,0.8431543723656013,0.9411764705882353,0.15684562763439758,0.15684562763439758,0.2,0.024880908417427787,0.024880908417427787,0.05196152422706632,2.0000000000000004,2.0000000000000004,0,0,0
4,162,12.534054279327393,41,True,False,idle,idle,terminated,0.0,16.19999999999996,17.37392601013183,1.7750000000000004,20,True,3.134001252229153,2.6888842986088277,2177905398.27408,-0.0134243227083397,0.0017940954588076,-3.06330849266983e-05,-0.000885606842728,0.0,0.0,0.0052738298574962,-0.01260970643248,0.0019997837749206,0.0013620875515732,0.0066659459164024,0.0007273613632416,0.0,0.0,0.0,0.0,0.0,0.0,0.4509030634709098,0.5490969365290903,7.090788893548972e-12,0.0,0.0,5.533120402828606e-12,0.0,0.8543227314949036,0.800000011920929,0.144561231136322,0.2000000029802322,0.8333333134651184,0.9545454382896424,0.0,0.0,0.0224169231951236,128,0.0,0.0,0.0,110,2,0.0181818181818181,2,20,20,247,0.0007273613591678,-1.400219389324775e-05,0.0029573014006018,-0.0100147789344191,0.0440411567687988,0.0012807787861675,0.0035078105220085,1.231216093831591,1.2277082833095845,-0.0964921894779913,0.0,0.0035078105220085,0.0999999999999996,0.5505423321063492,0.5519044196579221,0.011107472906628,0.0069312095568504,0.8219135802469136,3240,0,0,0.0,unified_margin_term_illegal,-0.0009588533953616,-0.0124559019630136,-0.0132616578896616,0.0519444666410746,0.0907780498823547,0.0132616578896616,0.2417552165905285,0.4224909510115325,0.0617212030998017,0.2740326292981371,0.1000000000000016,0.1000000000000016,-0.0964921894779913,-3.6082248300317592e-16,0.0023117373456804,0.0,0.0008229814459425,0.0333668244641917,17.37392601013183,0.0035078105220085,0.0999999999999996,1.1739260101318685,0.2,0.2,0.6437246963562753,0.8,0.0,,0,0.941358024691358,0.058641975308642,0.058641975308642,0.0,0.0,0.3263157894736842,0.3,0.3736842105263158,0.3263157894736842,0.3,0.3736842105263158,0.4921030628820951,0.8585431277751923,2.065066390567356,0.0328023602358169,0.0705791583491696,-0.0598326482706599,8.691837310791016,4.261305173238118,6.801233953899807,2.065066390567356,-2.065066390567356,0.0586419753086419,0.0568576388888888,190,3240,0.2405714690685272,1.425706386566162,2.07244340578715,0.6740488078859117,0.1928437696769833,0.076535544047753,0.5062840233246485,0,1.0,1.0,0.2785899935022742,5.293209876543194,21529996.22104337,1.0,0.0,0.2586841453060616,0.0392617718364319,0.2979459171424935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.323925529339002e-05,0.0,0.495147283394522,0.0555555555555555,0.0,False,0.0,0.0,0.0,0.0007273613632416911,0.002011514863470236,0.00507037844050813,-0.012609706432480003,0.018593488305325957,0.03336682446419177,0.005273829857496201,0.009121146427582357,0.0,0.0,0.0,0.0,0.005273829857496201,0.009121146427582357,0.0,0.001999783774920696,0.011107472906628071,0.05070378440508122,0.0013620875515732967,0.00822142336617093,0.033802522936720814,0.006665945916402402,0.03702490968876014,0.16901261468360407,0.5505423321063492,0.5583330112051685,0.9999995511495483,0.5519044196579221,0.5593289891076911,0.9999995511495483,-0.013424322708339794,0.013424322708339794,-0.009850654950912955,0.013424322708339794,0.013424322708339794,0.017388050688053127,0.0017940954588076482,0.006931209556850471,0.04999999999999982,0.006931209556850471,0.006931209556850471,0.050000000000000044,-6.323925529339002e-05,6.323925529339002e-05,-0.0,6.323925529339002e-05,6.323925529339002e-05,0.0,-3.06330849266983e-05,3.06330849266983e-05,-0.0,3.06330849266983e-05,3.06330849266983e-05,0.0,-0.0008856068427280606,0.0008856068427280606,0.0,0.0008856068427280606,0.0008856068427280606,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.009121146427582357,0.009121146427582357,0.0,0.0,0.0,0.0,-0.01326165788966165,0.01326165788966165,-0.009850654950912955,-0.0009588533953616561,0.051944466641074674,0.1,-0.012455901963013606,0.0907780498823547,0.21095193687677122,0.05236617737204868,0.0588797171448533,0.0,0.018593488305325957,0.018593488305325957,0.038169112973009456,0.1000000000000016,0.1000000000000016,0.1,0.1000000000000016,0.1000000000000016,0.1,0.0035078105220085836,0.02234699898295876,0.09999999999999964,-0.09649218947799133,0.1088065054387229,0.0,0.0035078105220085836,0.02234699898295876,0.09999999999999964,0.0035078105220085836,0.02234699898295876,0.09999999999999964,1.231216093831591,1.231216093831591,2.677694129943877,1.2277082833095845,1.2277082833095845,2.6774696350098015,-0.09649218947799133,0.1088065054387229,-3.608224830031759e-16,0.0023117373456804954,0.0023117373456804954,0.0,7.090788938163232e-12,7.090788938163232e-12,0.0,7.090788938163232e-12,7.090788938163232e-12,0.0,0.8543227228178483,0.8543227228178483,0.9545454545454546,0.1445612057535794,0.1445612057535794,0.2,0.022416923206554033,0.022416923206554033,0.05196152422706632,1.7750000000000004,2.3400000000000007,0,0,0
