episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,4.209162950515747,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,120,0.13960815966129303,3.241572994738817e-05,1.5355730056762695,-0.9999385476112366,3.087639331817627,0.15958648920059204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09034761762619019,-0.09034761762619019,-0.02107830023765667,0.010413692217320204,0.0,2.2636806801944583e-05,0.0,20.08005495071412,,,0.08005495071410706,0.9,0.9,0.975,0.1,0.0,0.0,0.30833333333333335,0.30833333333333335,0.38333333333333336,0.30833333333333335,0.30833333333333335,0.38333333333333336,,,1.6122037474314372,0.022166277017483176,0.2884054889281591,0.005864201585451762,259.7845290120443,5.492010560035705,1.842347695827484,1.6122037474314372,-1.6122037474314372,0.03,120,4000,14.155375480651855,8.302791595458984,13.992923316955567,6.768911061286926,0.5313611857593059,0.04311823154489199,0.9613333336512248,0,1.0,1.0,1.0,5.0,109837737.5439747,1.0,0.0,,,,True,-1.0,0.08005495071410706,0.0
2,200,3.635134220123291,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,117,0.16481785476207733,0.0,1.5023775100708008,0.0,6.177129745483398,0.16481785476207733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898470759391785,-0.0898470759391785,-0.0049999807477012085,0.010445266203023494,0.0,0.00010043905714645226,0.0,20.00000000000001,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,,,1.5433336242039999,0.053624917079384125,0.2995481617252032,-0.023530213915122052,300.8140967814128,7.525189396540324,1.6635268040498097,1.5433336242039999,-1.5433336242039999,0.03025,121,4000,16.374691009521484,6.3126139640808105,17.023060773213704,5.549197754859924,2.1099530903498334,0.11461625655492147,0.9634285716215769,0,1.0,1.0,1.0,5.0,107986657.89965278,1.0,0.0,,,,False,0.0,0.0,0.0
3,200,3.7112748622894287,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,131,0.14295965433120728,3.230087168049067e-05,1.500549077987671,-0.007098828908056021,5.02200984954834,0.14303062856197357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08916529893875123,-0.08916529893875123,-0.012701596379283014,0.013565128553658724,0.0,4.339391154498522e-05,0.0,20.045024871826183,,,0.04502487182616832,0.9,0.9,0.9770992366412213,0.1,0.0,0.0,0.19696969696969696,0.3333333333333333,0.4696969696969697,0.19696969696969696,0.3333333333333333,0.4696969696969697,,,1.5732065025965374,0.028798475195653737,0.18158982088168463,-0.005577436834573746,232.1149349975586,3.38615638256073,1.7775760690371196,1.5732065025965374,-1.5732065025965374,0.033,132,4000,12.22873592376709,9.160699844360352,14.524494791030884,7.750242102940877,3.738740816116333,0.29325920244057974,0.9431216937303543,0,1.0,1.0,0.9991499999999999,4.99575,107319820.08415774,1.0,0.0,,,,True,-1.0,0.04502487182616832,0.0
4,200,3.5316059589385986,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,116,0.1492599993944168,2.0129980839556083e-05,1.5020720958709717,-0.49155300855636597,4.647716522216797,0.1541755348443985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08943877010345462,-0.08943877010345462,0.01968483102321564,0.010358762844465673,0.0,0.0001539010750913663,0.0,20.029797458648694,,,0.02979745864868022,0.9,0.9,0.9913793103448276,0.1,0.0,0.0,0.26666666666666666,0.325,0.4083333333333333,0.26666666666666666,0.325,0.4083333333333333,,,1.4340965286890666,0.041723205695549645,0.34987668285767237,-0.02078371579448382,242.5006357828776,3.3915015856424966,1.5793300215403239,1.4340965286890666,-1.4340965286890666,0.03,120,4000,12.900248527526855,8.994144439697266,16.3522385597229,7.549772755304972,5.050402603149414,0.7915274914105733,0.9661599520842235,0,1.0,1.0,0.99055,4.95275,111521885.89154837,1.0,0.0,,,,True,-1.0,0.02979745864868022,0.0
5,200,3.5892999172210693,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,117,0.1473201960325241,1.2501250239438377e-05,1.50119948387146,1.2501250239438377e-05,6.036369323730469,0.1473201960325241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09036860752105715,-0.09036860752105715,-0.021274004697805014,0.01261856650863774,0.0,0.00013356733843082936,0.0,20.015097236633313,,,0.01509723663329865,0.9,0.9,0.9914529914529915,0.1,0.0,0.0,0.1889763779527559,0.3937007874015748,0.41732283464566927,0.1889763779527559,0.3937007874015748,0.41732283464566927,,,1.5854232184092203,0.0024917423989002903,0.25932982375224434,-0.025889029018580912,266.05446533203127,5.392564735412598,1.7090171265602112,1.5854232184092203,-1.5854232184092203,0.03175,127,4000,14.22916316986084,7.8972272872924805,19.131951522827148,6.862083678245544,7.209056841532389,0.5152890477577845,0.9820880234241486,0,1.0,1.0,1.0,5.0,109638860.46945749,1.0,0.0,,,,True,-1.0,0.01509723663329865,0.0
6,200,3.633790969848633,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,116,0.13796906173229218,1.1080333024438005e-05,1.5012245178222656,-0.9393333792686462,4.503931045532227,0.14736241102218628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08767074413299565,-0.08767074413299565,0.04194448131322601,0.00958440939616412,0.0,3.685271899278792e-05,0.0,20.085736560821545,,,0.08573656082153036,0.85,0.85,0.9827586206896551,0.15,0.0,0.0,0.22608695652173913,0.3565217391304348,0.41739130434782606,0.22608695652173913,0.3565217391304348,0.41739130434782606,,,1.5128557856877645,0.016630463482191164,0.2474069314201673,-0.05845510598272085,201.9389028422038,3.5212808648745217,2.0074841610590615,1.5128557856877645,-1.5128557856877645,0.02875,115,4000,11.073390007019043,8.650577545166016,18.26943848292033,7.287041724522909,8.751634426116944,1.0100768834352494,0.9731106313069662,0,1.0,1.0,0.99675,4.98375,119647386.1245759,1.0,0.0,,,,True,-1.0,0.08573656082153036,0.0
7,200,3.579914093017578,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,109,0.15462546050548553,0.0,1.5026146173477173,0.0,4.628645420074463,0.15462546050548553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090976037979126,-0.090976037979126,-0.026271456122399145,0.01075007960293442,0.0,5.335393165079308e-05,0.0,20.00000000000001,,,0.0,0.9,0.9,1.0,0.1,0.0,0.0,0.14678899082568808,0.41284403669724773,0.44036697247706424,0.14678899082568808,0.41284403669724773,0.44036697247706424,,,1.5649384371439616,0.03058501542545855,0.2688661014040311,-0.006663992004469037,235.78966176350912,43.84523162206014,2.1374430306752523,1.5649384371439616,-1.5649384371439616,0.02725,109,4000,14.477742195129395,5.869600296020508,23.462887852986654,5.070369106332461,12.66056583404541,1.280905435482661,0.9933333333333333,0,1.0,1.0,1.0,5.0,111530321.47552688,1.0,0.0,,,,True,-1.0,0.0,0.0
8,200,3.6673567295074463,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,121,0.15623652935028076,2.792580380628351e-05,1.5013198852539062,2.792580380628351e-05,5.026412487030029,0.15623652935028076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09015700674057006,-0.09015700674057006,0.022204820275304942,0.012394489481812343,0.0,7.981866302867431e-05,0.0,20.042193603515635,,,0.04219360351562074,0.95,0.95,0.9752066115702479,0.05,0.0,0.0,0.08403361344537816,0.42016806722689076,0.4957983193277311,0.08403361344537816,0.42016806722689076,0.4957983193277311,,,1.5235671790440877,0.007791408593475353,0.2889620037873586,-0.06340611406136304,226.48401611328126,5.548074225584666,2.2761603792508445,1.5235671790440877,-1.5235671790440877,0.02975,119,4000,13.19068431854248,6.893353462219238,26.741199544270835,5.438969240188599,17.101972910563152,1.4714945715665817,0.9876137566566467,0,1.0,1.0,0.9998,4.999,105236215.29632351,1.0,0.0,,,,True,-1.0,0.04219360351562074,0.0
9,200,4.140185117721558,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,121,0.14312529563903809,2.0236904674675316e-05,1.5009924173355103,-0.9611791372299194,6.09358024597168,0.16020293533802032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08938021278381347,-0.08938021278381347,0.0012152872085534846,0.013614487132057547,0.0,2.8664985172582573e-05,0.0,20.047805976867686,,,0.04780597686767152,0.9,0.9,0.9834710743801653,0.1,0.0,0.0,0.13008130081300814,0.43089430894308944,0.43902439024390244,0.13008130081300814,0.43089430894308944,0.43902439024390244,,,1.5843310896555582,0.03555464752328893,0.2865833463271459,-0.04540318723302335,193.0499231974284,2.8099590436617534,2.690023448864619,1.5843310896555582,-1.5843310896555582,0.03075,123,4000,9.870003700256348,9.548280715942383,27.25949966430664,7.707106024424235,20.17705493927002,1.7986911610762277,0.9673923492431641,0,1.0,1.0,0.99795,4.98975,105616455.06884684,1.0,0.0,,,,True,-1.0,0.04780597686767152,0.0
10,200,4.051459074020386,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,117,0.10790681838989258,8.039534441195428e-05,0.6433900594711304,-0.8424738645553589,3.2435243129730225,0.12473535537719727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875548102855682,-0.0875548102855682,0.04398780286312053,0.009984389950986952,0.0,2.400123663069129e-05,0.0,20.175153255462654,,,0.17515325546263938,0.75,0.75,0.905982905982906,0.25,0.0,0.0,0.1875,0.32142857142857145,0.49107142857142855,0.1875,0.32142857142857145,0.49107142857142855,,,1.4607095829645793,0.1565408506450088,0.4749745142459869,-0.062059093204637365,171.7374732462565,2.058608775138855,4.315179756134748,1.4607095829645793,-1.4607095829645793,0.028,112,4000,7.83984375,10.271707534790039,28.336889419555664,8.464885034561156,21.94128008524577,2.594924568335215,0.9437671979268392,0,1.0,1.0,0.9882500000000001,4.94125,116551349.78658594,1.0,0.0,,,,True,-1.0,0.17515325546263938,0.0
