window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,rank
末300,当前算法(MAPPO),MAPPO,subtask_success_rate,子任务成功率,higher,97.33706431111663,4.525093176619723,92.40502770197637,99.28571023645259,100.0,96.80176747290346,97.79570576082054,300,1.0
末300,Greedy,Greedy,subtask_success_rate,子任务成功率,higher,95.02369668246443,1.4234598849913976e-14,95.02369668246445,95.02369668246445,95.02369668246445,95.02369668246443,95.02369668246443,300,2.0
末300,Local-Only,Local-Only,subtask_success_rate,子任务成功率,higher,89.08629441624363,1.4234598849913976e-14,89.08629441624365,89.08629441624365,89.08629441624365,89.08629441624363,89.08629441624363,300,3.0
末300,EFT,EFT,subtask_success_rate,子任务成功率,higher,66.5083135391924,0.0,66.5083135391924,66.5083135391924,66.5083135391924,66.5083135391924,66.5083135391924,300,4.0
末300,CP-EFT,CP-EFT,subtask_success_rate,子任务成功率,higher,62.87015945330296,7.117299424956988e-15,62.87015945330297,62.87015945330297,62.87015945330297,62.87015945330296,62.87015945330296,300,5.0
末300,Static,Static,subtask_success_rate,子任务成功率,higher,60.14319809069212,1.4234598849913976e-14,60.14319809069213,60.14319809069213,60.14319809069213,60.14319809069212,60.14319809069212,300,6.0
末300,Random,Random,subtask_success_rate,子任务成功率,higher,17.32101616628175,0.0,17.32101616628175,17.32101616628175,17.32101616628175,17.32101616628175,17.32101616628175,300,7.0
末500,当前算法(MAPPO),MAPPO,subtask_success_rate,子任务成功率,higher,97.30963844299873,4.477275757483331,92.00596441344382,99.28486191612683,100.0,96.9223348615651,97.69660127115363,500,1.0
末500,Greedy,Greedy,subtask_success_rate,子任务成功率,higher,95.02369668246446,1.42250869217887e-14,95.02369668246445,95.02369668246445,95.02369668246445,95.02369668246446,95.02369668246446,500,2.0
末500,Local-Only,Local-Only,subtask_success_rate,子任务成功率,higher,89.08629441624363,1.42250869217887e-14,89.08629441624365,89.08629441624365,89.08629441624365,89.08629441624363,89.08629441624363,500,3.0
末500,EFT,EFT,subtask_success_rate,子任务成功率,higher,66.5083135391924,0.0,66.5083135391924,66.5083135391924,66.5083135391924,66.5083135391924,66.5083135391924,500,4.0
末500,CP-EFT,CP-EFT,subtask_success_rate,子任务成功率,higher,62.870159453302975,7.11254346089435e-15,62.87015945330297,62.87015945330297,62.87015945330297,62.870159453302975,62.870159453302975,500,5.0
末500,Static,Static,subtask_success_rate,子任务成功率,higher,60.143198090692145,1.42250869217887e-14,60.14319809069213,60.14319809069213,60.14319809069213,60.143198090692145,60.143198090692145,500,6.0
末500,Random,Random,subtask_success_rate,子任务成功率,higher,17.321016166281755,3.556271730447175e-15,17.32101616628175,17.32101616628175,17.32101616628175,17.321016166281755,17.321016166281755,500,7.0
全程,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,79.22,27.262333627824944,35.0,90.0,100.0,77.56,80.8655,1000,1.0
全程,Greedy,Greedy,task_success_rate,任务成功率,higher,74.51,7.201511074889891,75.0,75.0,75.0,74.067375,74.93,1000,2.0
全程,Local-Only,Local-Only,task_success_rate,任务成功率,higher,56.755,5.956547276355274,55.00000000000001,55.00000000000001,60.0,56.402375,57.137625,1000,3.0
全程,EFT,EFT,task_success_rate,任务成功率,higher,43.525,5.650779265402809,45.0,45.0,45.0,43.162375,43.855,1000,4.0
全程,Static,Static,task_success_rate,任务成功率,higher,34.47,13.858613248126998,30.0,30.0,45.0,33.645,35.342625,1000,5.0
全程,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,25.795,4.68133419976505,25.0,25.0,25.0,25.495,26.105,1000,6.0
全程,Random,Random,task_success_rate,任务成功率,higher,0.005,0.15811388300841897,0.0,0.0,0.0,0.0,0.015,1000,7.0
末100,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,90.05,14.813572128015549,74.0,95.0,100.0,87.12375,92.82624999999999,100,1.0
末100,Greedy,Greedy,task_success_rate,任务成功率,higher,75.0,0.0,75.0,75.0,75.0,75.0,75.0,100,2.0
末100,Local-Only,Local-Only,task_success_rate,任务成功率,higher,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55.00000000000001,55.00000000000001,55.00000000000001,100,3.0
末100,EFT,EFT,task_success_rate,任务成功率,higher,45.0,0.0,45.0,45.0,45.0,45.0,45.0,100,4.0
末100,Static,Static,task_success_rate,任务成功率,higher,30.0,0.0,30.0,30.0,30.0,30.0,30.0,100,5.0
末100,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,25.0,0.0,25.0,25.0,25.0,25.0,25.0,100,6.0
末100,Random,Random,task_success_rate,任务成功率,higher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,7.0
末300,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,86.13333333333334,17.039661256649445,60.0,95.0,100.0,84.16666666666667,87.97541666666666,300,1.0
末300,Greedy,Greedy,task_success_rate,任务成功率,higher,75.0,0.0,75.0,75.0,75.0,75.0,75.0,300,2.0
末300,Local-Only,Local-Only,task_success_rate,任务成功率,higher,55.000000000000014,7.117299424956988e-15,55.00000000000001,55.00000000000001,55.00000000000001,55.000000000000014,55.000000000000014,300,3.0
末300,EFT,EFT,task_success_rate,任务成功率,higher,45.0,0.0,45.0,45.0,45.0,45.0,45.0,300,4.0
末300,Static,Static,task_success_rate,任务成功率,higher,30.0,0.0,30.0,30.0,30.0,30.0,30.0,300,5.0
末300,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,25.0,0.0,25.0,25.0,25.0,25.0,25.0,300,6.0
末300,Random,Random,task_success_rate,任务成功率,higher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,7.0
末500,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,85.62,17.510821160511888,60.0,95.0,100.0,84.05475,87.04525,500,1.0
末500,Greedy,Greedy,task_success_rate,任务成功率,higher,75.0,0.0,75.0,75.0,75.0,75.0,75.0,500,2.0
末500,Local-Only,Local-Only,task_success_rate,任务成功率,higher,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55.00000000000001,55.00000000000001,55.00000000000001,500,3.0
末500,EFT,EFT,task_success_rate,任务成功率,higher,45.0,0.0,45.0,45.0,45.0,45.0,45.0,500,4.0
末500,Static,Static,task_success_rate,任务成功率,higher,30.0,0.0,30.0,30.0,30.0,30.0,30.0,500,5.0
末500,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,25.0,0.0,25.0,25.0,25.0,25.0,25.0,500,6.0
末500,Random,Random,task_success_rate,任务成功率,higher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,7.0
全程,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1.0
全程,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1.0
全程,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1.0
全程,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,10.4,30.5413289293831,0.0,0.0,100.0,8.6,12.3,1000,2.0
全程,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,97.7,14.997831007680244,100.0,100.0,100.0,96.7,98.6,1000,3.0
全程,EFT,EFT,time_limit_rate,时间上限截断率,lower,97.9,14.345584540052588,100.0,100.0,100.0,96.9475,98.7,1000,4.0
全程,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1000,5.0
末100,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.0
末100,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.0
末100,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.0
末100,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.0
末100,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100,2.0
末100,EFT,EFT,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100,2.0
末100,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100,2.0
末300,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.0
末300,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.0
末300,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.0
末300,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.0
末300,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,300,2.0
末300,EFT,EFT,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,300,2.0
末300,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,300,2.0
末500,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1.0
末500,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1.0
末500,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1.0
末500,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1.0
末500,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,500,2.0
末500,EFT,EFT,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,500,2.0
末500,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,500,2.0
全程,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1.0
全程,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.14274056138083582,0.054536526957145164,0.1301518438177874,0.1301518438177874,0.1301518438177874,0.13953165323645056,0.14629315869674137,1000,2.0
全程,Random,Random,trust_failure_rate,信誉失败率,lower,0.15445794731810586,0.03437675642437323,0.144578313253012,0.144578313253012,0.16222501571338777,0.15246070995083125,0.15666968779604473,1000,3.0
全程,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.1691875832861814,0.033219527095303444,0.1619718309859155,0.1619718309859155,0.1619718309859155,0.16721193858420957,0.1713072350533135,1000,4.0
全程,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.1989250269503815,0.028289685817990774,0.1952054794520548,0.1952054794520548,0.1952054794520548,0.19719653309217422,0.20080373660196094,1000,5.0
全程,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.22683304075346003,0.0997271957573579,0.10595745874957903,0.21544278028209973,0.36994635560760325,0.22063472440298426,0.23269664405585944,1000,6.0
全程,Static,Static,trust_failure_rate,信誉失败率,lower,0.45611219736891817,0.09317721798450666,0.4085645933014355,0.4857142857142857,0.4857142857142857,0.45009797128467266,0.4617830793028854,1000,7.0
末100,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.0
末100,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.13015184381778735,5.579080615598709e-17,0.1301518438177874,0.1301518438177874,0.1301518438177874,0.13015184381778735,0.13015184381778735,100,2.0
末100,Random,Random,trust_failure_rate,信誉失败率,lower,0.14457831325301201,2.7895403077993544e-17,0.144578313253012,0.144578313253012,0.144578313253012,0.14457831325301201,0.14457831325301201,100,3.0
末100,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.16197183098591553,2.7895403077993544e-17,0.1619718309859155,0.1619718309859155,0.1619718309859155,0.16197183098591553,0.16197183098591553,100,4.0
末100,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.19520547945205485,5.579080615598709e-17,0.1952054794520548,0.1952054794520548,0.1952054794520548,0.19520547945205485,0.19520547945205485,100,5.0
末100,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.21501939618013677,0.0965006827657313,0.11077924762298466,0.19773492336341497,0.35811946704819825,0.1970811578349728,0.23388271779645917,100,6.0
末100,Static,Static,trust_failure_rate,信誉失败率,lower,0.48571428571428577,5.579080615598709e-17,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.48571428571428577,0.48571428571428577,100,7.0
末300,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.0
末300,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.13015184381778738,2.7801950878738235e-17,0.1301518438177874,0.1301518438177874,0.1301518438177874,0.13015184381778738,0.13015184381778738,300,2.0
末300,Random,Random,trust_failure_rate,信誉失败率,lower,0.144578313253012,0.0,0.144578313253012,0.144578313253012,0.144578313253012,0.144578313253012,0.144578313253012,300,3.0
末300,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.16197183098591553,2.7801950878738235e-17,0.1619718309859155,0.1619718309859155,0.1619718309859155,0.16197183098591553,0.16197183098591553,300,4.0
末300,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.1952054794520548,0.0,0.1952054794520548,0.1952054794520548,0.1952054794520548,0.1952054794520548,0.1952054794520548,300,5.0
末300,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.23020143691972475,0.10672883954979093,0.09737536194489836,0.21799531873881317,0.3757047452935518,0.21843706752073389,0.24240718234496095,300,6.0
末300,Static,Static,trust_failure_rate,信誉失败率,lower,0.48571428571428577,5.560390175747647e-17,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.48571428571428577,0.48571428571428577,300,7.0
末500,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1.0
末500,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.13015184381778738,2.778337289411855e-17,0.1301518438177874,0.1301518438177874,0.1301518438177874,0.13015184381778738,0.13015184381778738,500,2.0
末500,Random,Random,trust_failure_rate,信誉失败率,lower,0.144578313253012,0.0,0.144578313253012,0.144578313253012,0.144578313253012,0.144578313253012,0.144578313253012,500,3.0
末500,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.1619718309859155,0.0,0.1619718309859155,0.1619718309859155,0.1619718309859155,0.1619718309859155,0.1619718309859155,500,4.0
末500,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.19520547945205477,2.778337289411855e-17,0.1952054794520548,0.1952054794520548,0.1952054794520548,0.19520547945205477,0.19520547945205477,500,5.0
末500,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.22960271821844236,0.10630753826787724,0.09820179820179813,0.21544278028209973,0.3815007721741867,0.21997622813506248,0.23884197596225615,500,6.0
末500,Static,Static,trust_failure_rate,信誉失败率,lower,0.4857142857142857,0.0,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.4857142857142857,500,7.0
