episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,200,11.784239053726196,20.0,-1.6464638710021973,-330.29279338982303,0.005812067538499832,1.6478183269500732,0.0,0.0,0.12048192771084337,0.0,0.0,0,25.618188858032227,20.000000000000014,0.04635713970377197,0.15265748244809882,0.0,0.0,20,1.0,0.14736842105263157,0.042105263157894736,0.8105263157894737,0.14736842105263157,0.042105263157894736,0.8105263157894737,0.499612604618771,0.025,0.0,0.49970742941527957,0.8639657646417618,9.69379784776514e-12,2.0852380657743197e-06,6.522404873976484e-06,2.0852380657743197e-06,0.14893617021276595,0.5,0.5,74,14,5.568305664,0.0,1.0,0.0,0.97625,0.02375000000000005,0.02375000000000005,0.0,0.0,-0.11094919592142105,1.644696593284607,2.432321786880493,0.02662457711994648,0.1428571492433548,0.8298676609992981,0.02375,0.0,0,True,0.0003,0.0,1.2
2,200,11.606970071792603,20.0,-0.9998408555984497,-200.96817285985537,0.002528080251067877,1.0006077289581299,0.0,0.0,0.17857142857142858,0.0,0.0,0,25.6136474609375,20.000000000000014,0.07741070397160771,0.5840711085001628,0.0,0.0,20,1.0,0.20588235294117646,0.11029411764705882,0.6838235294117647,0.20588235294117646,0.11029411764705882,0.6838235294117647,0.5027011788762175,0.1,1.0,0.5032041398305245,0.8699602395296097,1.3584509385433652e-11,3.199139442244814e-08,1.1917657047888497e-06,3.199139442244814e-08,0.3108108108108108,0.3333333432674408,0.5,85,28,8.553070592,0.0,1.0,0.0,0.966,0.03400000000000003,0.03400000000000003,0.0,0.0,0.9496983885765076,2.737802505493164,2.2068231105804443,0.04607111215591431,0.0,3.843259811401367,0.034,0.0,0,True,0.0003,0.0,1.2
3,200,11.842742204666138,20.0,-1.0062061548233032,-202.2412515245659,0.007733732461929321,1.0103862285614014,0.0,0.0,0.18527315914489312,0.0,0.0,0,24.534048080444336,20.000000000000014,0.07621922865518725,0.6464274088541667,0.0,0.0,20,1.0,0.23880597014925373,0.08955223880597014,0.6716417910447762,0.23880597014925373,0.08955223880597014,0.6716417910447762,0.49522711014666126,0.07,1.0,0.4979081142401998,0.8623678863048553,2.4976908562235334e-12,4.003897213777918e-09,1.5626712865923764e-06,4.003897213777918e-09,0.21739130434782608,0.5,0.5,87,32,9.131101184,0.0,1.0,0.0,0.9665,0.033499999999999974,0.033499999999999974,0.0,0.0,-0.29741179198026657,2.2287821769714355,1.9779923558235168,0.029765522107481956,0.05000000074505806,2.1246290504932404,0.0335,0.0,0,True,0.0003,0.0,1.2
4,200,11.885932922363281,20.0,-1.5199357271194458,-304.9871512157672,-0.028032293543219566,1.5199357271194458,0.0,0.0,0.1261682242990654,0.0,0.0,0,25.8067626953125,20.000000000000014,0.04318977732798282,0.19907396802431762,0.0,0.0,20,1.0,0.06956521739130435,0.09565217391304348,0.8347826086956521,0.06956521739130435,0.09565217391304348,0.8347826086956521,0.4982701909323223,0.09,1.0,0.5000720395597271,0.8573689818382263,4.444940075731818e-12,1.510024816298028e-07,2.2023855308361817e-06,1.510024816298028e-07,0.23809523809523808,0.5,0.5,92,8,5.781569536,0.0,1.0,0.0,0.97125,0.028750000000000053,0.028750000000000053,0.0,0.0,-0.4549240171909332,3.189279556274414,2.2248823642730713,0.10056080669164658,0.0,5.538782119750977,0.02875,0.0,0,True,0.0003,0.0,1.2
5,200,12.01344895362854,20.0,-2.843109130859375,-569.6218180990079,-0.39919835329055786,2.843109130859375,0.0,0.0,0.10628019323671498,0.0,0.0,0,25.932363510131836,20.000000000000014,0.05245458948335918,0.09082123595625528,0.0,0.0,20,1.0,0.15625,0.03125,0.8125,0.15625,0.03125,0.8125,0.49278939213673584,0.015,0.0,0.49229436603683346,0.8612963080406187,1.3198158711758001e-11,0.00013491068966686726,1.2845027413277421e-05,0.00013491068966686726,0.23809523809523808,0.5,0.5,71,15,5.097010176,0.0,1.0,0.0,0.976,0.02400000000000002,0.02400000000000002,0.0,0.0,-0.16207407414913177,1.385538935661316,2.312141180038452,0.047567181289196014,0.0,0.7957817912101746,0.024,0.0,0,True,0.0003,0.0,1.2
6,200,11.946541786193848,20.0,-2.6486976146698,-530.7394753243923,-1.260872483253479,2.6486976146698,0.0,0.0,0.07090464547677261,0.0,0.0,0,25.659271240234375,20.000000000000014,0.02462317339107543,0.000598753174381642,0.0,0.0,20,1.0,0.17567567567567569,0.05405405405405406,0.7702702702702703,0.17567567567567569,0.05405405405405406,0.7702702702702703,0.49676360132941044,0.03,0.0,0.49361745296491444,0.8638061881065369,1.4553257904337258e-11,1.3375281014305074e-05,5.340023108146852e-06,1.3375281014305074e-05,0.17391304347826086,0.5,0.5,57,13,2.836915712,0.0,1.0,0.0,0.9815,0.01849999999999996,0.01849999999999996,0.0,0.0,0.35785672068595886,1.463464379310608,2.363243818283081,0.14908869564533234,0.25,2.6045446395874023,0.0185,0.0,0,True,0.0003,0.0,1.2
7,200,12.07607102394104,20.0,-2.6953418254852295,-540.0683596040236,-1.3030552864074707,2.6953418254852295,0.0,0.0,0.14352941176470588,0.0,0.0,0,24.38412094116211,20.000000000000014,0.07652678460143644,0.6135437006114712,0.0,0.0,20,1.0,0.1016949152542373,0.06779661016949153,0.8305084745762712,0.1016949152542373,0.06779661016949153,0.8305084745762712,0.503282900123857,0.065,1.0,0.5021454167273631,0.864832305908203,1.8997737410986204e-11,0.00019952625734731555,1.2699851140496321e-05,0.00019952625734731555,0.2318840579710145,0.5,0.5,90,12,7.132174848,0.0,1.0,0.0,0.9705,0.02949999999999997,0.02949999999999997,0.0,0.0,0.36548375338315964,2.070286273956299,2.394550085067749,-0.003205332284172376,0.03703703731298447,2.3265155951182046,0.0295,0.0,0,True,0.0003,0.0,1.2
8,200,12.163115978240967,20.0,-1.9527945518493652,-391.55888180456515,0.007691604550927877,1.9538077116012573,0.0,0.0,0.08564814814814815,0.0,0.0,0,25.69228744506836,20.000000000000014,0.04272293241395728,0.07119394938151041,0.0,0.0,20,1.0,0.09195402298850575,0.034482758620689655,0.8735632183908046,0.09195402298850575,0.034482758620689655,0.8735632183908046,0.49459495352976957,0.015,0.0,0.4943040762460424,0.8539538830518723,1.1248716368095213e-11,1.2588712934302748e-06,4.395681571622845e-06,1.2588712934302748e-06,0.15789473684210525,0.5,0.5,73,8,3.987665664,0.0,1.0,0.0,0.97825,0.021750000000000047,0.021750000000000047,0.0,0.0,0.33207105845212936,1.4646942019462585,2.2582839727401733,-0.005693335086107254,0.3055555559694767,3.1182076930999756,0.02175,0.0,0,True,0.0003,0.0,1.2
9,200,11.765904903411865,20.0,-2.027869939804077,-406.57399971712425,0.007415537256747484,2.0290961265563965,0.0,0.0,0.14146341463414633,0.0,0.0,0,24.936647415161133,20.000000000000014,0.0597166437689464,0.13014373779296876,0.0,0.0,20,1.0,0.19130434782608696,0.08695652173913043,0.7217391304347827,0.19130434782608696,0.08695652173913043,0.7217391304347827,0.49039519583492075,0.055,1.0,0.49044856857202157,0.8587371945381165,9.360845432127007e-12,2.992084228026215e-05,3.0405785764742177e-06,2.992084228026215e-05,0.32786885245901637,0.3466666638851166,0.5,73,22,7.435803136,0.0,1.0,0.0,0.97125,0.028750000000000053,0.028750000000000053,0.0,0.0,-0.23241562768816948,1.4946306645870209,1.963809221982956,-0.006027963012456894,0.0669642873108387,1.0608607828617096,0.02875,0.0,0,True,0.0003,0.0,1.2
10,200,11.536965131759644,20.0,-2.427234411239624,-486.44691177453956,0.007488808128982782,2.4283599853515625,0.0,0.0,0.08977556109725686,0.0,0.0,0,24.591175079345703,20.000000000000014,0.04291496318888943,0.0004910269720663049,0.0,0.0,20,1.0,0.189873417721519,0.012658227848101266,0.7974683544303798,0.189873417721519,0.012658227848101266,0.7974683544303798,0.49706612946116363,0.0,0.0,0.49455354582981237,0.863576740026474,8.222185085560163e-12,2.6012963644461706e-05,2.2479036942968378e-06,2.6012963644461706e-05,0.16129032258064516,0.5,0.5,59,15,3.88535424,0.0,1.0,0.0,0.98025,0.019750000000000045,0.019750000000000045,0.0,0.0,-0.011316861025989056,1.38731849193573,2.239438772201538,0.04676365852355957,0.0,1.276100516319275,0.01975,0.0,0,True,0.0003,0.0,1.2
