episode,steps,elapsed_sec,reward_mode,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,2.1573877334594727,incremental_cost,42,False,True,time_limit,1.0,20.000000000000014,20.1887069940567,,16,True,6.6073015962318316,2.389823902438641,654552258.3010435,16,16,86,-0.9893713593482971,-1.000000238418579,-0.9522092938423157,-1.0000064373016357,-0.435067743062973,0.9903820543492978,0.000995836648249597,0.18777021239799613,0.18677437574974648,-0.09900416335175038,-0.09526276091734567,0.0006808416635395338,0.0,0.00014127774908766986,20.000000000000014,0.000995836648249597,0.003882904052730396,0.18677437574974648,0.125,0.125,0.4883720930232558,0.8125,0.0,0.0,0.38095238095238093,0.6190476190476191,0.0,0.38095238095238093,0.6190476190476191,0.0,0.5450565372371957,0.8164297342300415,0.5760978689027387,0.013416036982414161,0.16742369186046513,0.0002988883359141128,14.988529075543548,7.483041372063548,16.109402294768845,0.5760978689027387,-0.5760978689027387,1.0,1.0,0.9700079087579055,11.648106227106236,155228568.07412192,1.0,0.0,0.04203485648479916,0.013704987588030631,0.05573984407499661,True,-1.0,0.18677437574974648,0.0
2,200,1.9770011901855469,incremental_cost,42,False,True,time_limit,1.0,20.000000000000014,20.155878611973353,,14,True,7.024453465377251,2.001018005852665,596062225.4802799,14,14,66,-0.9929376244544983,-1.000000238418579,-0.9999873638153076,-1.0000057220458984,-0.5536982417106628,0.9931883969717752,0.000715798872742483,0.14763703934728442,0.14692124047454205,-0.09928420112725751,-0.09999873821551689,0.0006927713984380659,0.0,0.00013902160922790884,20.000000000000014,0.000715798872742483,1.2617844831197544e-06,0.14692124047454205,0.07142857142857142,0.07142857142857142,0.3939393939393939,0.8571428571428571,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5693060996440741,0.8271773457527161,0.5828886922353353,0.006495318506868222,0.08323317307692307,0.0015164878016385513,5.621195622743705,2.800456531918966,16.12874654470346,0.5828886922353353,-0.5828886922353353,1.0,1.0,0.9917132867132821,11.286538461538406,173593944.727885,1.0,0.0,0.04280068997975781,0.014690387538196615,0.05749107751869551,True,-1.0,0.14692124047454205,0.0
3,200,2.2405970096588135,incremental_cost,42,False,True,time_limit,1.0,20.000000000000014,20.198583378511316,,17,True,6.720888995645449,2.2665528006513473,589618627.7329971,17,17,84,-0.9912291169166565,-1.0000001192092896,-0.9647321105003357,-1.0000035762786865,-0.36250272393226624,0.9919545664138343,0.0008178635153340741,0.20969057440783534,0.20887271089250098,-0.09918213648466594,-0.0962998628616333,0.00026640313438740243,0.0,5.597548144910693e-05,20.000000000000014,0.0008178635153340741,0.0037001371383666992,0.20887271089250098,0.058823529411764705,0.058823529411764705,0.40476190476190477,0.8823529411764706,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5160175710916519,0.805296003818512,0.5768964382057841,0.009378580141029406,0.14222301136363635,-0.002273179368454624,6.639125474474647,3.305751645429568,15.994153248315508,0.5768964382057841,-0.5768964382057841,1.0,1.0,0.9892780748663107,12.656090174531357,159360353.2159906,1.0,0.0,0.044192315237227026,0.013542049780699455,0.05773436501923736,True,-1.0,0.20887271089250098,0.0
4,200,2.0330281257629395,incremental_cost,42,False,True,time_limit,1.0,20.000000000000014,20.270449093409947,,14,True,6.312027912981393,2.6440617787606486,656782181.5797604,14,14,68,-0.9914360642433167,-1.000000238418579,-0.9999871850013733,-1.0000048875808716,-0.3382435441017151,0.9917833638038542,0.000843537440336433,0.28049280814627425,0.2796492707059377,-0.09915646255966357,-0.09999871935162688,0.00043747641445710455,0.0,9.412474077383285e-05,20.000000000000014,0.000843537440336433,1.2806483695726456e-06,0.2796492707059377,0.07142857142857142,0.07142857142857142,0.38235294117647056,0.9285714285714286,0.0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.5384615384615384,0.46153846153846156,0.0,0.43053078937989014,0.7359457015991211,0.5730068645416162,0.005403544891100281,0.06600560897435898,0.0021939864322447623,6.920860428076524,3.4511640652632103,14.456726100200262,0.5730068645416162,-0.5730068645416162,1.0,1.0,0.9788061938061948,11.113241758241765,151925818.14878905,1.0,0.0,0.05482254332640021,0.015201105450720918,0.07002364877748628,True,-1.0,0.2796492707059377,0.0
5,200,2.108458995819092,incremental_cost,42,False,True,time_limit,1.0,20.000000000000014,20.239454650878905,,15,True,6.69695943674678,2.445257783773591,599124472.9779389,15,15,68,-0.9926772117614746,-1.0000001192092896,-0.999988317489624,-1.0000056028366089,-0.29837796092033386,0.9932686532570184,0.0006844458812888396,0.24935788310805737,0.24867343722676896,-0.09931555411871117,-0.09999883015950176,0.00022622413984374354,0.0,7.199850803239927e-05,20.000000000000014,0.0006844458812888396,1.1698404982496413e-06,0.24867343722676896,0.06666666666666667,0.06666666666666667,0.36764705882352944,0.9333333333333333,0.0,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.4727076268196106,0.6923722624778748,0.5806977254588429,0.008383188909203632,0.09165396341463415,-0.00252882940353962,7.229802678997924,3.600758549643726,16.45505388117418,0.5806977254588429,-0.5806977254588429,1.0,1.0,0.9862933732933741,11.760719780219778,149016002.79836336,1.0,0.0,0.05343088848731086,0.015365054335157866,0.0687959428224688,True,-1.0,0.24867343722676896,0.0
