episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p95,rho_selected_mean,rho_selected_p10,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used,r_total_mean,reward.abs_mean,reward.p95,r_step_mean,r_step.abs_mean,r_step.p95,r_term_mean,r_term_abs_mean,r_term.p95,r_pbrs_mean,r_pbrs_abs_mean,r_pbrs.p95,r_time_mean,r_time_abs_mean,r_time.p95,r_time_abs.mean,r_time_abs.abs_mean,r_time_abs.p95,r_energy_mean,r_energy_abs_mean,r_energy.p95,r_energy_abs.mean,r_energy_abs.abs_mean,r_energy_abs.p95,r_interf_mean,r_interf_abs_mean,r_interf.p95,r_interf_abs.mean,r_interf_abs.abs_mean,r_interf_abs.p95,r_risk_mean,r_risk_abs_mean,r_risk.p95,r_risk_abs.mean,r_risk_abs.abs_mean,r_risk_abs.p95,r_illegal_mean,r_illegal_abs_mean,r_illegal.p95,r_illegal_abs.mean,r_illegal_abs.abs_mean,r_illegal_abs.p95,r_term_abs.mean,r_term_abs.abs_mean,r_term_abs.p95,r_pbrs_abs.mean,r_pbrs_abs.abs_mean,r_pbrs_abs.p95,r_step_abs.mean,r_step_abs.abs_mean,r_step_abs.p95,energy_norm.mean,energy_norm.abs_mean,energy_norm.p95,I_total.mean,I_total.abs_mean,I_total.p95,I_total_abs.mean,I_total_abs.abs_mean,I_total_abs.p95,rho_selected.mean,rho_selected.abs_mean,rho_selected.p95,risk_penalty.mean,risk_penalty.abs_mean,risk_penalty.p95,task_duration_mean,task_duration_p95,unified_nonfinite_count,unified_consistency_mismatch_count,unified_illegal_trigger_count
1,200,28.717208862304688,42,False,True,time_limit,1.0,20.00000000000001,24.96935272216797,0.0,20,True,1.3406324935953386,11.482704431218782,23773150942.36216,-0.0017835024020501,-12918.222242855789,-0.0043205106746093,-1.923,0.0042045011993469,-2.145402674925378e-05,-12920.192677851515,-2.9537463541966438,1.3803987781975157e-07,3.198943717836404e-06,0.9998471647710528,3.343997546380855e-07,0.0001488367409778,3.2544411584547936e-07,1.6605030796731111e-09,6.185592593688226e-10,3.5743228168905014e-11,0.617606520652771,0.5,0.5,0.875,0.5693430656934306,0.656934306569343,0.1261463016271591,137,0.05,0.01,0.0,99,20,0.202020202020202,20,20,20,415,-2.9537463188171387,-2.4300613403320312,-2.0167118906974792,-7.690360069274902,-1.45180082321167,2.9537463188171387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07427958241495,0.4589204196914995,0.0,0.0,24.96935272216797,,,4.9693527221679545,0.0,0.0,0.2192771084337349,1.0,0.0,0.0,0.1103896103896103,0.1363636363636363,0.7532467532467533,0.1103896103896103,0.1363636363636363,0.7532467532467533,0.490546266536887,0.8638077795505522,2.3337632417678837,-0.0083610592409968,0.0477272737771272,0.0552534004673361,4.084353089332581,2.095096170902252,1.4059061706066132,2.3337632417678837,-2.3337632417678837,0.0385,154,4000,-52.04056167602539,44.54294967651367,-54.206642150878906,32.43645143508911,-0.1676895916461944,0.0421691439114511,0.0,0,1.0,1.0,0.585315789473683,11.121000000000016,34871134.140146226,1.0,0.0,0.2882916571725404,0.1719795313639897,0.4602711885365299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0413309827196045,0.0,0.4923998758776579,0.135,1.0,True,-1.0,4.9693527221679545,0.0,-2.9537463541966433,2.9537463541966433,-1.990420638550246,-12920.192677851515,12920.192677851515,-2.0014142929237124,-2.145402674925378e-05,2.145402674925378e-05,0.0,0.00420450119934693,0.00420480205800682,0.012280899490833013,-0.0017835024020501553,0.0017835024020501553,-0.001377944935747887,0.0017835024020501553,0.0017835024020501553,0.0022314604961670773,-0.041330982719604586,0.041330982719604586,-0.0,0.041330982719604586,0.041330982719604586,0.14756974310588156,-12918.222242855789,12918.222242855789,-0.0,12918.222242855789,12918.222242855789,3.0493410715476803,-0.004320510674609357,0.004320510674609357,0.0,0.004320510674609357,0.004320510674609357,0.0,-1.923,1.923,-2.0,1.923,1.923,2.0,2.145402674925378e-05,2.145402674925378e-05,0.0,0.00420480205800682,0.00420480205800682,0.012280899490833013,12920.192677851515,12920.192677851515,5.050995496517958,0.07427958241495002,0.07427958241495002,0.44328688030787383,6.185593176702035e-10,6.185593176702035e-10,3.05004060032902e-11,6.185593176702035e-10,6.185593176702035e-10,3.05004060032902e-11,0.6176064608546358,0.6176064608546358,0.875,0.12614629706888633,0.12614629706888633,0.1767766952966369,0.0,0.0,0,0,3846
2,200,28.429543495178223,42,False,True,time_limit,1.0,20.00000000000001,25.22212219238281,0.0,20,True,1.3779989047582035,11.880689095581111,22828511309.26625,-0.0017116283330079,-344400061.88961834,-0.0044667124541917,-1.914,0.0034774782636294,-1.8391943804479503e-05,-344400063.8514793,-4.800203150821129,4.969883901440529e-12,1.2102153216805918e-10,0.9999999942933728,1.2969545952443782e-11,5.557490258787934e-09,1.0122460525821149e-11,5.34028466737565e-14,1.3483845577866305e-06,3.3344467742501824e-10,0.6188556551933289,0.5,0.6666666865348816,0.8227272808551788,0.4513888888888889,0.6458333333333334,0.1240753307938575,144,0.05,0.01,0.0,114,21,0.1842105263157894,21,20,20,420,-4.800203323364258,-5.2045207023620605,-2.066061341762542,-13.65421199798584,-0.8468260169029236,4.800203323364258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075073018952446,0.4462440483118522,0.0,0.0,25.22212219238281,,,5.222122192382798,0.0,0.0,0.269047619047619,1.0,0.0,0.0,0.1627906976744186,0.2151162790697674,0.622093023255814,0.1627906976744186,0.2151162790697674,0.622093023255814,0.5017475738139882,0.8616104125976561,2.357412576675415,0.0487724281847476,0.0769230797886848,-0.4143911898136139,7.27698278427124,3.2217421531677246,1.4583693742752075,2.357412576675415,-2.357412576675415,0.043,172,4000,-73.2641372680664,60.868350982666016,-48.25289916992188,19.068761825561523,-0.4862024784088135,0.044436078518629,0.0,0,1.0,1.0,0.5573421052631572,10.589499999999992,34359652.8225316,1.0,0.0,0.2888652560333348,0.1743578604585816,0.4632231164919158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0416798234065072,0.0,0.5039595468889456,0.235,1.049999999999983,True,-1.0,5.222122192382798,0.0,-4.800203150821129,4.800203150821129,-1.9914260016280723,-344400063.8514793,344400063.8514793,-2.0012818563871533,-1.8391943804479503e-05,1.8391943804479503e-05,0.0,0.0034774782636294924,0.0034861760514623293,0.010365272031697133,-0.0017116283330079606,0.0017116283330079606,-0.0012818563871532767,0.0017116283330079606,0.0017116283330079606,0.002053365371108109,-0.04167982340650723,0.04167982340650723,-0.0,0.04167982340650723,0.04167982340650723,0.0971071946771775,-344400061.88961834,344400061.88961834,-0.0,344400061.88961834,344400061.88961834,147.8248343522301,-0.00446671245419175,0.00446671245419175,0.0,0.00446671245419175,0.00446671245419175,0.0,-1.914,1.914,-2.0,1.914,1.914,2.0,1.8391943804479503e-05,1.8391943804479503e-05,0.0,0.0034861760514623293,0.0034861760514623293,0.010365272031697133,344400063.8514793,344400063.8514793,149.8268877176012,0.0750730189524461,0.0750730189524461,0.335367470921841,1.3483847911872526e-06,1.3483847911872526e-06,4.055084286227458e-10,1.3483847911872526e-06,1.3483847911872526e-06,4.055084286227458e-10,0.6188556728538342,0.6188556728538342,0.8181818181818182,0.12407534594977082,0.12407534594977082,0.232379000772445,0.0,0.0,0,0,7674
3,200,26.25918865203857,42,False,True,time_limit,1.0,20.00000000000001,23.766828060150143,10.166666666666648,20,True,1.34240458555844,11.470846345209583,23637905475.71218,-0.0017721015987762,-5.675650185126697,-0.004943797440815,-1.888,0.0033379314244894,0.0006959934668496,-7.643712220681972,-2.319563273118621,0.0002317146022289,0.0095905171912861,0.7421307141449784,0.0006464358805894,0.246869123819061,0.0004365961281555,9.489823370042429e-05,6.834536409039416e-12,1.762649210618193e-11,0.679018497467041,0.5,0.6666666865348816,0.9206153988838196,0.3705583756345177,0.5482233502538071,0.1003816649317741,197,0.05,0.01,0.0,166,27,0.1626506024096385,27,20,20,421,-2.319563388824463,-2.111856698989868,-1.990209549665451,-4.7776288986206055,-1.6349011659622192,2.319563388824463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346131368731549,0.8293814540776364,0.0,0.0,23.766828060150143,,,3.766828060150132,0.15,0.15,0.3919239904988123,0.85,0.0,0.0,0.1205357142857142,0.2232142857142857,0.65625,0.1205357142857142,0.2232142857142857,0.65625,0.5000804487600508,0.8629495352506638,2.1612696647644043,0.020082582719624,0.1023809574544429,-0.0312516605481505,12.380756855010986,6.156965732574463,1.99103444814682,2.1612696647644043,-2.1612696647644043,0.056,224,4000,-35.45561981201172,16.00446128845215,-35.40789985656738,12.190522193908691,-0.6913515329360962,0.0592385791242122,0.0,0,1.0,1.0,0.5025657894736831,9.54874999999998,34736471.50904813,1.0,0.0,0.2364023402829853,0.1707044971169866,0.407106837399972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0733461365157169,0.0,0.5011791911612963,0.335,2.0,True,-1.0,3.766828060150132,0.0,-2.319563273118621,2.319563273118621,-0.6003831790210554,-7.643712220681972,7.643712220681972,-0.6005070079447867,0.0006959934668496627,0.000725760526284848,0.0,0.0033379314244894854,0.0033389898145460154,0.011072328619621057,-0.0017721015987762487,0.0017721015987762487,-0.0014024526759253224,0.0017721015987762487,0.0017721015987762487,0.0020937618086819838,-0.07334613651571696,0.07334613651571696,-0.0,0.07334613651571696,0.07334613651571696,0.32302446612826985,-5.675650185126697,5.675650185126697,-0.0,5.675650185126697,5.675650185126697,3.0150433795415803,-0.004943797440815024,0.004943797440815024,0.0,0.004943797440815024,0.004943797440815024,0.013705061117171081,-1.888,1.888,-0.0,1.888,1.888,2.0,0.000725760526284848,0.000725760526284848,0.0,0.0033389898145460154,0.0033389898145460154,0.011072328619621057,7.643712220681972,7.643712220681972,5.017137141350262,0.1346131368731548,0.1346131368731548,0.7473263156502985,6.834536291517589e-12,6.834536291517589e-12,3.027127138549882e-11,6.834536291517589e-12,6.834536291517589e-12,3.027127138549882e-11,0.6790184622535259,0.6790184622535259,0.92,0.10038167392517815,0.10038167392517815,0.1767766952966369,10.166666666666648,11.659999999999975,0,0,11450
4,200,28.315824508666992,42,False,True,time_limit,1.0,20.00000000000001,25.466693878173828,0.0,20,True,1.3559129365171028,11.647018905437465,23424828122.48136,-0.0017457869607249,-170.6218672891436,-0.0041098021786078,-1.912,0.0039718442732095,-1.6675837140315987e-05,-172.58252959437775,-2.6662280162924565,1.011543052351473e-05,0.0002480304712509,0.988616413791377,2.381299628096253e-05,0.0110785013269479,2.3029360562961116e-05,9.662305642623349e-08,5.445766407263797e-11,1.7607142219905316e-11,0.6652907729148865,0.5,0.6666666865348816,0.8999999761581421,0.3630573248407643,0.5923566878980892,0.1047083362936973,157,0.05,0.01,0.0,124,20,0.1612903225806451,20,20,20,428,-2.6662280559539795,-2.220991253852844,-1.9297810018062596,-5.332982063293457,-1.5470472574234009,2.6662280559539795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081494935512586,0.4608915248402562,0.0,0.0,25.466693878173828,,,5.466693878173814,0.0,0.0,0.2710280373831775,1.0,0.0,0.0,0.1079545454545454,0.1931818181818181,0.6988636363636364,0.1079545454545454,0.1931818181818181,0.6988636363636364,0.5098947266038125,0.8654324829578399,2.299265146255493,0.00918124585102,0.0238095248738924,-0.1807286515831947,12.447680155436196,6.040811936060588,1.941455602645874,2.299265146255493,-2.299265146255493,0.044,176,4000,-44.46061325073242,28.400745391845703,-40.55121103922526,12.774348894755043,-1.006846249103546,0.0565332633753617,0.0,0,1.0,1.0,0.5251842105263148,9.978499999999974,34632693.96788797,1.0,0.0,0.3377419306073471,0.1675122333242777,0.5052541639316247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0428067160923932,0.0,0.5088110670181922,0.23,2.0,True,-1.0,5.466693878173814,0.0,-2.6662280162924565,2.6662280162924565,-1.9892828626248926,-172.58252959437775,172.58252959437775,-2.0014283199731273,-1.6675837140315987e-05,1.6675837140315987e-05,0.0,0.003971844273209532,0.003974557216441859,0.0122049041767772,-0.0017457869607249855,0.0017457869607249855,-0.0012791375004111978,0.0017457869607249855,0.0017457869607249855,0.002115566215650248,-0.04280671609239328,0.04280671609239328,-0.0,0.04280671609239328,0.04280671609239328,0.11990939110692145,-170.6218672891436,170.6218672891436,-0.0,170.6218672891436,170.6218672891436,1.3915523627540947,-0.004109802178607828,0.004109802178607828,0.0,0.004109802178607828,0.004109802178607828,0.0,-1.912,1.912,-2.0,1.912,1.912,2.0,1.6675837140315987e-05,1.6675837140315987e-05,0.0,0.003974557216441859,0.003974557216441859,0.0122049041767772,172.58252959437775,172.58252959437775,4.6671688838417245,0.08149493551258659,0.08149493551258659,0.3860013250926139,5.4457664513553035e-11,5.4457664513553035e-11,1.8078732838496216e-11,5.4457664513553035e-11,5.4457664513553035e-11,1.8078732838496216e-11,0.6652908043831606,0.6652908043831606,0.9,0.104708335760709,0.104708335760709,0.1767766952966369,0.0,0.0,0,0,15274
5,200,27.85582995414734,42,False,True,time_limit,1.0,20.00000000000001,25.1920223236084,0.0,20,True,1.3714903344551357,10.844126558332071,21824469457.03512,-0.0019049420858011,-0.4692210918624624,-0.0057294217376468,-1.899,0.0037807640312275,-1.6763102919570017e-05,-2.433615175583504,-2.3163617994753998,0.0007815425480487,0.0236971396662446,0.1925078197735291,0.0023506157468316,0.7791046823979687,0.0015513224519078,6.877415469276493e-06,4.0799069851715775e-12,1.6202895882638775e-11,0.6119623184204102,0.3333333432674408,0.6666666865348816,0.8571428656578064,0.4147727272727273,0.6931818181818182,0.1302141100168228,176,0.05,0.01,0.0,137,31,0.2262773722627737,31,20,20,414,-2.316361665725708,-2.0448209047317505,-1.9071374475955964,-4.631134510040283,-1.6524063348770142,2.316361665725708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993400161221724,0.5304500606577188,0.0,0.0,25.1920223236084,,,5.192022323608384,0.0,0.0,0.3067632850241545,1.0,0.0,0.0,0.1287128712871287,0.2079207920792079,0.6633663366336634,0.1287128712871287,0.2079207920792079,0.6633663366336634,0.4974649995443047,0.8668868541717529,2.302418708801269,0.0674217417836189,0.0,-0.1572625935077667,11.57669448852539,5.628781795501709,2.069012403488159,2.302418708801269,-2.302418708801269,0.0505,202,4000,-41.14384460449219,16.419687271118164,-39.88370895385742,11.836286544799805,-1.3835716247558594,0.046715535223484,0.0,0,1.0,1.0,0.5139078947368432,9.764250000000017,31821254.786270767,1.0,0.0,0.283224296659992,0.1587929478184557,0.442017244478448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0577597198975785,0.0,0.4975560500225983,0.27,2.0,True,-1.0,5.192022323608384,0.0,-2.3163617994753993,2.3163617994753993,-1.9922320602956163,-2.4336151755835034,2.4336151755835034,-2.001290809443964,-1.6763102919570017e-05,1.6763102919570017e-05,0.0,0.003780764031227538,0.003781213747946916,0.00963626917841403,-0.0019049420858011372,0.0019049420858011372,-0.0012908094439638084,0.0019049420858011372,0.0019049420858011372,0.002205842860257131,-0.05775971989757854,0.05775971989757854,-0.0,0.05775971989757854,0.05775971989757854,0.1699287046839695,-0.46922109186246247,0.46922109186246247,-0.0,0.46922109186246247,0.46922109186246247,1.338612275030869,-0.005729421737646801,0.005729421737646801,0.0,0.005729421737646801,0.005729421737646801,0.0,-1.899,1.899,-2.0,1.899,1.899,2.0,1.6763102919570017e-05,1.6763102919570017e-05,0.0,0.003781213747946916,0.003781213747946916,0.00963626917841403,2.4336151755835034,2.4336151755835034,3.4294233093045503,0.09934001612217307,0.09934001612217307,0.4870024675700885,4.07990681974187e-12,4.07990681974187e-12,1.7617251475955397e-11,4.07990681974187e-12,4.07990681974187e-12,1.7617251475955397e-11,0.6119623037946899,0.6119623037946899,0.8571428571428571,0.13021413040106367,0.13021413040106367,0.3247595264191645,0.0,0.0,0,0,19072
6,200,29.019646406173703,42,False,True,time_limit,1.0,20.00000000000001,24.605493545532227,0.0,20,True,1.3501641029297171,11.285641546005772,22475495377.238304,-0.0018135450698907,-2185.515087163556,-0.0049304928340442,-1.931,0.0046734555094016,-1.9912713096822363e-05,-2187.491785878704,-3.1304714564594547,8.290505035658469e-07,1.7807880987456358e-05,0.9990942125705768,2.253943193779321e-06,0.000882744271959,2.14317981014535e-06,9.102969148308932e-09,2.074644067651121e-10,5.1085593567867785e-11,0.5318195819854736,0.3333333432674408,0.5,0.75,0.6470588235294118,0.8823529411764706,0.1657308638095855,119,0.05,0.01,0.0,82,31,0.3780487804878049,31,20,20,409,-3.1304712295532227,-3.047270894050598,-2.090067136287689,-6.288942813873291,-1.647139549255371,3.1304712295532227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696168937305809,0.507909061678793,0.0,0.0,24.605493545532227,,,4.605493545532212,0.0,0.0,0.1540342298288508,1.0,0.0,0.0,0.1376811594202898,0.2028985507246377,0.6594202898550725,0.1376811594202898,0.2028985507246377,0.6594202898550725,0.5045896735087945,0.861477318406105,2.356039762496948,-0.0109902123610178,0.0,-0.1970492924253145,16.074377059936523,7.837783018747966,2.703519582748413,2.356039762496948,-2.356039762496948,0.0345,138,4000,-54.88283920288086,46.82654571533203,-47.60208002726237,12.433293024698893,-1.8568301598231,0.0780228873093922,0.0,0,1.0,1.0,0.5881052631578941,11.174000000000005,37343913.58990755,1.0,0.0,0.2903946794883428,0.1707052584180458,0.4610999379063887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0389546772254469,0.0,0.506207838375587,0.21,1.0,True,-1.0,4.605493545532212,0.0,-3.1304714564594547,3.1304714564594547,-1.9895241361031224,-2187.491785878704,2187.491785878704,-2.0014210766745517,-1.9912713096822363e-05,1.9912713096822363e-05,0.0,0.004673455509401609,0.004688198320682504,0.012415587261108165,-0.001813545069890701,0.001813545069890701,-0.001421076674551693,0.001813545069890701,0.001813545069890701,0.0022681185858185104,-0.03895467722544696,0.03895467722544696,-0.0,0.03895467722544696,0.03895467722544696,0.06101878517883151,-2185.515087163556,2185.515087163556,-0.0,2185.515087163556,2185.515087163556,5.8729244127942835,-0.0049304928340442545,0.0049304928340442545,0.0,0.0049304928340442545,0.0049304928340442545,0.0,-1.931,1.931,-2.0,1.931,1.931,2.0,1.9912713096822363e-05,1.9912713096822363e-05,0.0,0.004688198320682504,0.004688198320682504,0.012415587261108165,2187.491785878704,2187.491785878704,7.875154124748963,0.06961689373058168,0.06961689373058168,0.24603432540829243,2.0746442538315997e-10,2.0746442538315997e-10,4.721404675750186e-11,2.0746442538315997e-10,2.0746442538315997e-10,4.721404675750186e-11,0.5318195809792448,0.5318195809792448,0.75,0.16573085156451275,0.16573085156451275,0.3247595264191645,0.0,0.0,0,0,22934
7,200,28.4877610206604,42,False,True,time_limit,1.0,20.00000000000001,24.36424827575684,0.0,20,True,1.3471191896848875,11.67511713527789,23485108197.674847,-0.0017386264983228,-2240.5456344836966,-0.0051929106436393,-1.9255,0.0042527961614648,-1.5667367183012796e-05,-2242.5214608418205,-3.246796446285488,7.752983502455796e-07,1.9350868702320984e-05,0.99911702469782,2.3156526481506536e-06,0.0008586300593243,1.8964366724218756e-06,6.986482686993855e-09,5.389021451307484e-10,7.776642350909399e-11,0.5572500824928284,0.3333333432674408,0.5,0.800000011920929,0.5703703703703704,0.8222222222222222,0.1538640111684799,135,0.05,0.01,0.0,98,29,0.2959183673469387,29,20,20,425,-3.2467963695526123,-3.186654806137085,-1.9920585095882413,-5.475292205810547,-1.6324957609176636,3.2467963695526123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799652845498571,0.6428268746435777,0.0,0.0,24.36424827575684,,,4.364248275756822,0.0,0.0,0.1835294117647058,1.0,0.0,0.0,0.0939597315436241,0.1812080536912751,0.7248322147651006,0.0939597315436241,0.1812080536912751,0.7248322147651006,0.4971844797599111,0.8631469190120696,2.4170093536376958,0.0516658537089824,0.0,0.2469280660152435,1.6737060546875,1.0813642740249634,3.2967734336853027,2.4170093536376958,-2.4170093536376958,0.03725,149,4000,-54.27900695800781,60.94361877441406,-70.09551239013672,82.59461212158203,-2.374412298202514,0.1463773995637893,0.0,0,1.0,1.0,0.5455526315789481,10.365500000000004,38010684.4701124,1.0,0.0,0.3513842258313598,0.1703986151142776,0.5217828409456372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0433948209495934,0.0,0.4954233295180602,0.17,1.0,True,-1.0,4.364248275756822,0.0,-3.246796446285488,3.246796446285488,-1.9894370897704632,-2242.5214608418205,2242.5214608418205,-2.0013701987687242,-1.5667367183012796e-05,1.5667367183012796e-05,0.0,0.004252796161464879,0.0042528080319267254,0.012031013716814058,-0.0017386264983228804,0.0017386264983228804,-0.0014208599242461508,0.0017386264983228804,0.0017386264983228804,0.0021740234154188354,-0.043394820949593495,0.043394820949593495,-0.0,0.043394820949593495,0.043394820949593495,0.24001464669902955,-2240.5456344836966,2240.5456344836966,-0.0,2240.5456344836966,2240.5456344836966,30.0703938736006,-0.00519291064363932,0.00519291064363932,0.0,0.00519291064363932,0.00519291064363932,0.0,-1.9255,1.9255,-2.0,1.9255,1.9255,2.0,1.5667367183012796e-05,1.5667367183012796e-05,0.0,0.0042528080319267254,0.0042528080319267254,0.012031013716814058,2242.5214608418205,2242.5214608418205,32.072564412806614,0.07996528454985789,0.07996528454985789,0.6130724876692002,5.389021351698605e-10,5.389021351698605e-10,1.4025801751436686e-10,5.389021351698605e-10,5.389021351698605e-10,1.4025801751436686e-10,0.5572500955834284,0.5572500955834284,0.8,0.15386401907079467,0.15386401907079467,0.3247595264191645,0.0,0.0,0,0,26785
8,200,28.81058645248413,42,False,True,time_limit,1.0,20.00000000000001,24.876785278320312,0.0,20,True,1.3393140858809862,11.510893102830414,23057218425.72175,-0.001768604316388,-4.623406695824313,-0.0044282297312191,-1.917,0.0041598264687152,-1.5343512089094214e-05,-6.606887965842253,-3.474232774884371,0.0002675218825455,0.0091187190088534,0.6993437998423774,0.0006698210238789,0.2899684480512292,0.0006293693072406,2.320883874872156e-06,1.7690930317892928e-11,6.197820971720609e-11,0.6243532299995422,0.5,0.6666666865348816,0.8333333134651184,0.3904109589041096,0.726027397260274,0.1213213503360748,146,0.05,0.01,0.0,109,21,0.1926605504587156,21,20,20,432,-3.4742326736450195,-2.842032790184021,-2.1590356826782227,-7.277690410614014,-0.5011426210403442,3.4742326736450195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912659837391371,0.445520338979145,0.0,0.0,24.876785278320312,,,4.876785278320298,0.0,0.0,0.2361111111111111,1.0,0.0,0.0,0.1204819277108433,0.2048192771084337,0.6746987951807228,0.1204819277108433,0.2048192771084337,0.6746987951807228,0.4978312466031963,0.8586557149887084,2.389813184738159,0.015722882701084,0.0555555559694767,-0.1597642488777637,4.748456716537476,2.212074518203736,1.9731588959693909,2.389813184738159,-2.389813184738159,0.0415,166,4000,-54.50163650512695,43.26497650146485,-50.23991584777832,24.364405632019043,-2.8210465908050537,0.1402781382203102,0.0,0,1.0,1.0,0.5519473684210522,10.486999999999991,37028609.346086405,1.0,0.0,0.2877818299688607,0.1659349382619249,0.4537167682307858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0602844359703705,0.0,0.497901974517852,0.28,2.0,True,-1.0,4.876785278320298,0.0,-3.474232774884371,3.474232774884371,-1.990702031462508,-6.606887965842253,6.606887965842253,-2.001340359608659,-1.5343512089094214e-05,1.5343512089094214e-05,0.0,0.004159826468715253,0.004160800839156288,0.012161538225762368,-0.0017686043163880885,0.0017686043163880885,-0.0013825874596090906,0.0017686043163880885,0.0017686043163880885,0.0021299149655107912,-0.060284435970370524,0.060284435970370524,-0.0,0.060284435970370524,0.060284435970370524,0.1486864208449369,-4.623406695824313,4.623406695824313,-0.0,4.623406695824313,4.623406695824313,6.324334549702064,-0.0044282297312191405,0.0044282297312191405,0.0,0.0044282297312191405,0.0044282297312191405,0.0,-1.917,1.917,-2.0,1.917,1.917,2.0,1.5343512089094214e-05,1.5343512089094214e-05,0.0,0.004160800839156288,0.004160800839156288,0.012161538225762368,6.606887965842253,6.606887965842253,8.836295835550732,0.09126598373913707,0.09126598373913707,0.445520338979145,1.7690930277548483e-11,1.7690930277548483e-11,4.960340718889455e-11,1.7690930277548483e-11,1.7690930277548483e-11,4.960340718889455e-11,0.6243532223507609,0.6243532223507609,0.8333333333333334,0.12132136249915453,0.12132136249915453,0.27216552697590873,0.0,0.0,0,0,30619
