episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
1,Greedy,-0.0016782938954838652,-0.23999602705419273,0.65,0.65,0.875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.299999999999965,15.152137441635109,9.099999999999984,9.099999999999984,13.699999999999966,0.35,0.0,0.0,0.8349650349650349,0.16503496503496506,0.16503496503496506,0.0,0.0,0.0,0.0,0.0,0.0,0.751995861530304,0.604651153087616,0.07034425437450409,,,,,0.052724387496709824,0.10999993234872818,472,0.0,0.0,0.0,456,92,0.20175438596491227,92,0.0,24.216783216783217
2,Greedy,-0.0115131433465818,-1.6463794985611973,0.7,0.7,0.9508196721311475,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.299999999999965,14.67502717971799,10.326666666666647,10.326666666666647,13.809999999999967,0.3,0.0,0.0,0.8076923076923077,0.1923076923076923,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.7108314037322998,0.5384615659713745,0.08154454827308655,,,,,0.04534647613763809,0.0918179601430893,550,0.0,0.0,0.0,543,137,0.2523020257826888,137,0.0,23.426573426573427
3,Greedy,0.006462956756482934,0.7367770702390545,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.399999999999975,11.399999999999975,8.974999999999984,8.974999999999984,10.544999999999979,0.0,0.0,0.0,0.7991228070175439,0.2008771929824561,0.2008771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.8422970175743103,0.75,0.03541906177997589,,,,,0.05606221407651901,0.1428571492433548,458,0.0,0.0,0.0,458,39,0.0851528384279476,39,0.0,26.68421052631579
4,Greedy,-0.026050492556939003,-3.9596748686547287,0.4,0.4,0.8778054862842892,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,15.199999999999962,15.982787876129134,11.337499999999975,11.337499999999975,13.899999999999965,0.6,0.0,0.0,0.8019736842105263,0.19802631578947372,0.19802631578947372,0.0,0.0,0.0,0.0,0.0,0.0,0.6031445264816284,0.4862385392189026,0.12949475646018982,,,,,0.04169313237071037,0.0833333358168602,602,0.0,0.0,0.0,588,236,0.4013605442176871,236,0.0,24.80263157894737
5,Greedy,0.0011201717776504565,0.14450215931690888,0.95,0.95,0.9976303317535545,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.89999999999997,12.914505128860446,9.747368421052613,9.747368421052613,11.999999999999972,0.05,0.0,0.0,0.8131782945736434,0.18682170542635657,0.18682170542635657,0.0,0.0,0.0,0.0,0.0,0.0,0.8218532800674438,0.7333333492279053,0.041459452360868454,,,,,0.05313047021627426,0.14107131958007812,482,0.0,0.0,0.0,481,60,0.12474012474012475,60,0.0,25.697674418604652
6,Greedy,0.0021831521855753444,0.26852771882576737,0.95,0.95,0.9927710843373494,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.299999999999972,12.331227121353127,9.478947368421034,9.478947368421034,12.119999999999973,0.05,0.0,0.0,0.8060975609756098,0.1939024390243902,0.1939024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.8383810520172119,0.7354969382286072,0.03900619223713875,,,,,0.05306205525994301,0.1428571492433548,477,0.0,0.0,0.0,476,64,0.13445378151260504,64,0.0,26.178861788617887
7,Greedy,-0.01857230947573634,-3.1015756824479688,0.45,0.45,0.7006960556844548,0.0,0.0,0.9979041916167665,0.002095808383233533,0.0,0.9979041916167665,0.002095808383233533,1.0,1.0,1.0,16.699999999999967,18.548069801330556,7.766666666666655,7.766666666666655,11.499999999999975,0.55,0.0,0.0,0.8401197604790419,0.1598802395209581,0.1598802395209581,0.0,0.0,0.0,0.0,0.0,0.0,0.5795742869377136,0.39436620473861694,0.15074802935123444,,,,,0.045942120254039764,0.0833333358168602,534,0.0,0.0,0.0,514,212,0.41245136186770426,212,0.0,20.802395209580837
8,Greedy,-0.0015226011785621863,-0.21164156382014387,0.55,0.55,0.8523002421307506,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.899999999999967,14.65646318435667,9.108333333333317,9.108333333333317,13.459999999999967,0.45,0.0,0.0,0.8345323741007195,0.16546762589928055,0.16546762589928055,0.0,0.0,0.0,0.0,0.0,0.0,0.7494518756866455,0.6666666865348816,0.0648709312081337,,,,,0.05464445427060127,0.125,460,0.0,0.0,0.0,447,95,0.21252796420581654,95,0.0,24.697841726618705
9,Greedy,-0.0011751579519958884,-0.16569727123142025,0.65,0.65,0.9156908665105387,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.099999999999966,14.480134334564188,9.369230769230752,9.369230769230752,13.559999999999967,0.35,0.0,0.0,0.8205673758865248,0.17943262411347516,0.17943262411347516,0.0,0.0,0.0,0.0,0.0,0.0,0.7907488942146301,0.7272727489471436,0.050745923072099686,,,,,0.05109255760908127,0.125,506,0.0,0.0,0.0,496,105,0.21169354838709678,105,0.0,23.69503546099291
10,Greedy,-0.008435234996378512,-1.1809328994929917,0.5,0.5,0.9168646080760094,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.999999999999966,14.566048622131328,8.959999999999983,8.959999999999983,13.174999999999969,0.5,0.0,0.0,0.8135714285714286,0.1864285714285714,0.1864285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.7300624251365662,0.6363636255264282,0.07244674861431122,,,,,0.04828154295682907,0.09833323210477829,522,0.0,0.0,0.0,509,123,0.24165029469548133,123,0.0,25.478571428571428
11,Greedy,0.010357268587031877,1.2428722304438253,0.9,0.9,0.9733009708737864,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.999999999999973,12.151292514801,8.394444444444431,8.394444444444431,11.064999999999975,0.1,0.0,0.0,0.82,0.18000000000000005,0.18000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.903802216053009,0.8333333134651184,0.02091754414141178,,,,,0.05879196524620056,0.16249975562095642,432,0.0,0.0,0.0,427,26,0.06088992974238876,26,0.0,24.966666666666665
12,Greedy,-0.0017578104648589762,-0.24609346508025667,0.65,0.65,0.9095354523227384,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.999999999999966,14.400748395919777,9.469230769230752,9.469230769230752,13.819999999999967,0.35,0.0,0.0,0.8260714285714286,0.17392857142857143,0.17392857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.7776963114738464,0.7571098804473877,0.05443326383829117,,,,,0.05291108414530754,0.11666658520698547,487,0.0,0.0,0.0,476,104,0.2184873949579832,104,0.0,23.985714285714284
