episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p95,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,0.10191565242327363,0.0036398447294026296,3.024229335784912,0.05,0.05,0.05,0.355,0.4842105263157895,0.0975609756097561,0.13008130081300814,0.7723577235772358,0.4990448723114761,0.19107142857142856,0.19107142857142856,0.32142857142857145,0.31655822470499245,0.5110033580737107,26.31578947368421,-1.1110517356007454,0.2631578947368421,0.1139515091963845,0.15447154471544716,0.6097560975609756,0.23577235772357724,0.3008130081300813,0.3008130081300813,nan,nan,0.9651481287105831,4.410875853185892,0.7466666666666667,0.1724137931034483,0.8275862068965517,0.423044258517371,-0.08795909955633972,1.716616688364528,20,20,21.13419532775879
2,,0.0649251873187902,0.002705216138282925,1.795302724838257,0.1,0.1,0.1,0.4740740740740741,0.5421686746987951,0.05405405405405406,0.14414414414414414,0.8018018018018018,0.4898302202190583,0.041666666666666664,0.041666666666666664,0.4166666666666667,0.13997767568986508,0.5929637060031232,29.213483146067414,-1.13462838211743,0.29213483146067415,0.017571785842677743,0.2972972972972973,0.3783783783783784,0.32432432432432434,0.3063063063063063,0.3063063063063063,nan,nan,0.9334778889839951,5.985479781760649,0.8095238095238095,0.16666666666666666,0.7777777777777778,0.4966051183828608,-0.09635858762026239,2.0502645435324176,20,20,10.46222472190857
3,,0.08403484078842031,0.0021547395073953928,0.7341847499211629,0.0,0.0,0.0,0.3903345724907063,0.6448598130841121,0.0963855421686747,0.16265060240963855,0.7409638554216867,0.5029846203453743,0.3935897435897436,0.3935897435897436,0.3333333333333333,0.21211191764048468,0.5608743901453334,30.081300813008134,-0.8233287595944995,0.3008130081300813,0.19422265719212167,0.1746987951807229,0.6867469879518072,0.13855421686746988,0.21686746987951808,0.21686746987951808,nan,nan,0.7774478338895413,4.210143027938264,0.7368421052631579,0.21739130434782608,0.7391304347826086,0.47408509422036293,-0.08678929592497041,1.8833547166350835,20,20,18.305134296417236
4,,0.05181146692509691,0.0013284991519255617,0.5472399254639944,0.0,0.0,0.0,0.35766423357664234,0.6578947368421053,0.062111801242236024,0.11180124223602485,0.8260869565217391,0.496177046906012,0.24487179487179486,0.24487179487179486,0.1282051282051282,0.11920683869424753,0.4562522208832078,32.33082706766917,-0.8729792127900314,0.3233082706766917,0.1573353798887618,0.18012422360248448,0.6335403726708074,0.18633540372670807,0.22981366459627328,0.22981366459627328,nan,nan,0.8571026846526159,5.4119276877489995,0.8235294117647058,0.1,0.8666666666666667,0.3726079289849761,-0.08364429189823172,1.9310507587900299,20,20,21.292982816696167
5,,0.13897028634940536,0.004963224512478763,0.5211596608161926,0.15,0.15,0.15,0.36893203883495146,0.5268817204301075,0.1037037037037037,0.13333333333333333,0.762962962962963,0.501727023976855,0.2125,0.2125,0.2857142857142857,0.40914389396262674,0.6561393886094212,24.271844660194176,-1.1563145521090625,0.24271844660194175,0.07525105274874515,0.15555555555555556,0.7407407407407407,0.1037037037037037,0.1925925925925926,0.1925925925925926,nan,nan,0.9744238566972473,4.225261225976964,0.77,0.21428571428571427,0.6428571428571429,0.5906927394717986,-0.06544664913762263,1.6483682316991424,20,20,15.171297550201416
6,,-0.009126922737529944,-0.00036507690950119776,0.454044497013092,0.1,0.1,0.1,0.5114503816793893,0.6506024096385542,0.047619047619047616,0.10476190476190476,0.8476190476190476,0.5117721666656434,0.072,0.072,0.08,0.005576305295856929,0.482581278189445,25.842696629213485,-0.6430645380842397,0.25842696629213485,0.0419798719680893,0.24761904761904763,0.45714285714285713,0.29523809523809524,0.2857142857142857,0.2857142857142857,nan,nan,0.58018918738393,4.0064111947368115,0.8333333333333334,0.12903225806451613,0.8709677419354839,0.3061665842817174,-0.17641469390772763,1.6977514104541314,20,20,6.545589923858643
7,,0.051546907147797416,0.0021477877978248925,0.40231046080589294,0.2,0.2,0.2,0.6062992125984252,0.75,0.08490566037735849,0.08490566037735849,0.8301886792452831,0.5101369587549319,0.08541666666666667,0.08541666666666667,0.0,0.09826656688418059,0.5064612778736047,20.454545454545457,-0.46428444346344566,0.20454545454545456,0.025737052861640027,0.2358490566037736,0.6509433962264151,0.11320754716981132,0.16981132075471697,0.16981132075471697,nan,nan,0.41093855740124313,2.0651496300061387,0.7971014492753623,0.08333333333333333,0.75,0.41060787454885245,-0.09585340332475227,1.630221891030316,20,20,6.2909510135650635
8,,0.12874596492923285,0.004439516032042512,0.42998382449150085,0.1,0.1,0.1,0.5663265306122449,0.7767857142857143,0.10919540229885058,0.06896551724137931,0.8218390804597702,0.5026747026288046,0.4879310344827586,0.4879310344827586,0.034482758620689655,0.22077542381723325,1.0215147378799907,32.86713286713287,-0.6440932788466599,0.32867132867132864,0.15537673132187912,0.11494252873563218,0.7183908045977011,0.16666666666666666,0.1724137931034483,0.1724137931034483,nan,nan,0.6735417280822106,2.5907361875985337,0.848,0.1724137931034483,0.7241379310344828,0.8917235456025785,-0.1297911922774123,1.722138333084953,20,20,10.683384656906128
9,,0.046144140516103306,0.001591177259175976,0.36823427975177764,0.05,0.05,0.05,0.5604395604395604,0.7346938775510204,0.1032258064516129,0.12903225806451613,0.7677419354838709,0.49669421496640503,0.3879310344827586,0.3879310344827586,0.3448275862068966,0.13806019945776657,0.4260430519642795,36.134453781512605,-0.38627218967680454,0.36134453781512604,0.15139093477700097,0.18064516129032257,0.6258064516129033,0.1935483870967742,0.25806451612903225,0.25806451612903225,nan,nan,0.4393533892548743,2.5365102744432173,0.7628865979381443,0.03333333333333333,0.8666666666666667,0.3335721649506105,-0.09247088701366898,1.8718796794804546,20,20,10.102717638015747
10,,0.07930947840869973,0.002832481371739276,0.42064006328582765,0.3,0.3,0.3,0.6787564766839378,0.8715596330275229,0.08900523560209424,0.13089005235602094,0.7801047120418848,0.5046408212344561,0.5553571428571429,0.5553571428571429,0.42857142857142855,0.17113964972686835,0.6996102243804064,30.87248322147651,-0.22999021424956476,0.3087248322147651,0.18284476861041152,0.19895287958115182,0.4712041884816754,0.3298429319371728,0.3403141361256545,0.3403141361256545,nan,nan,0.34440195295133486,1.2224868823039106,0.7777777777777778,0.1111111111111111,0.7619047619047619,0.5867097653986532,-0.11290045898175331,1.9985038602219518,20,20,10.489927530288696
