episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,0.03135929193091891,0.0001650489048995732,1.0643773794174194,0.2,0.2,0.2,0.5745614035087719,0.75,0.34838709677419355,0.36774193548387096,0.2838709677419355,0.5002837385950414,0.09657894736842106,0.09657894736842106,0.0,0.035584145449179504,0.6365582675549004,50.0,-0.013407772308927675,0.5,0.3702173430383397,0.5490821545800484,-0.08747611297485207,1.7799806156289537,20,20,14.969253778457642
2,,-0.03231801638387739,-0.0005477629895572439,0.9597971704271104,0.05,0.05,0.05,0.6186440677966102,0.6190476190476191,0.4659090909090909,0.2897727272727273,0.24431818181818182,0.5035120068573772,0.5389830508474577,0.5389830508474577,0.0,0.0728153771764305,0.5613356177803701,39.53488372093023,-0.13104716453811935,0.3953488372093023,0.4886591429857489,0.44431902686562386,-0.11701659091474623,2.7635218865786535,20,20,4.500821352005005
3,,-0.038811790078064755,-0.0002536718305755866,1.4877370074391365,0.1,0.1,0.1,0.6072874493927125,0.6981132075471698,0.41304347826086957,0.29347826086956524,0.29347826086956524,0.49978288772814217,0.25555555555555554,0.25555555555555554,0.013071895424836602,0.17866049027406952,0.39069604341948005,40.74074074074074,-0.16645675748788152,0.4074074074074074,0.4650616875512481,0.26605249827850597,-0.1246435451409741,2.7038730850300183,20,20,11.576838970184326
4,,-0.04112664678944469,-0.0006970618099905881,1.1006832003593445,0.1,0.1,0.1,0.6322314049586777,0.660377358490566,0.3617021276595745,0.3404255319148936,0.2978723404255319,0.4968578901520725,0.6694915254237288,0.6694915254237288,0.0,0.36704375032921593,0.24840748162783177,32.142857142857146,-0.264339293245851,0.32142857142857145,0.3894755973089549,0.11349498858532725,-0.13491249304250452,2.5310865980837485,20,20,4.403656959533691
5,,-0.02531592845189937,-0.0001406440469549965,2.287217917649642,0.1,0.1,0.1,0.6291079812206573,0.7894736842105263,0.39751552795031053,0.35403726708074534,0.2484472049689441,0.5053627442889329,0.18611111111111112,0.18611111111111112,0.016666666666666666,0.04213622250249355,0.6099380252829338,42.5,-0.15853760162508787,0.425,0.4202176761721903,0.4532131520682982,-0.15672487321463563,2.0761053426219043,20,20,12.433770656585693
6,,-0.02067840814816965,-0.00016542726518535718,1.0392117649316788,0.1,0.1,0.1,0.7111111111111111,0.8157894736842105,0.42391304347826086,0.358695652173913,0.21739130434782608,0.5041447871388868,0.2164,0.2164,0.024,0.023558420708396775,0.6463358049918155,32.5,-0.14922698689540786,0.325,0.36888598374467957,0.5231272113619286,-0.12320859362988688,2.414573451480203,20,20,8.68877625465393
7,,-1.032864795425493,-0.00016432397712746566,2.2989656925201416,0.1,0.1,0.1,0.8040816326530612,0.8444444444444444,0.49099099099099097,0.2882882882882883,0.22072072072072071,0.5059992849547416,0.13825,0.13825,0.005,0.13136422042175652,0.38879014497263154,44.89795918367347,0.012608122302871044,0.4489795918367347,0.393052897289722,0.2983435401611337,-0.09044660481149785,3.0580987811051488,20,20,13.3572998046875
8,,-1.045524641748969,-0.0002276232087448453,1.8800668848885431,0.05,0.05,0.05,0.5466101694915254,0.6756756756756757,0.5397727272727273,0.23295454545454544,0.22727272727272727,0.5099149195174687,0.20675,0.20675,0.0,0.31394819952293845,0.3489673844027207,37.5,-0.08294989396621968,0.375,0.5645330838110318,0.2191489166439526,-0.1298184677587681,1.9838400010113488,20,20,15.127813577651978
9,,-0.033690679203432966,-0.00033690679203432966,1.4148731936107983,0.05,0.05,0.05,0.6546184738955824,0.7021276595744681,0.53125,0.21354166666666666,0.2552083333333333,0.5080308337798342,0.3535,0.3535,0.0,0.2583660556200723,0.277598463520799,59.183673469387756,0.061699517657938366,0.5918367346938775,0.38665429883692504,0.18166033702001166,-0.09593812650078731,1.9274825924374015,20,20,7.587382555007935
10,,0.04643944212845421,0.0011907549263706209,0.9788297573725383,0.3,0.3,0.3,0.7314814814814815,0.8,0.6043956043956044,0.21978021978021978,0.17582417582417584,0.5079913620335551,0.8692307692307693,0.8692307692307693,0.02564102564102564,0.07039070081136721,0.6857019977987565,56.25,0.0973702479838157,0.5625,0.4277857623019411,0.5723241487129173,-0.11337784908583928,2.9945238078072443,20,20,2.7075295448303223
