episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
1,EFT,-0.2488604830501796,-49.77209661003592,0.15,0.15,0.4543269230769231,0.7466666666666667,0.945,0.031,0.024,0.945,0.031,0.024,0.010247585841282833,0.18631974256877876,1.0,20.000000000000014,25.650946426391602,7.733333333333323,7.733333333333323,9.439999999999982,0.85,1.0,0.0,0.93675,0.06325000000000003,0.06325000000000003,0.0,1.3633215303343604e-06,0.0,2.293883277770803e-10,1.3633215303343604e-06,2.293883277770803e-10,0.7020159959793091,0.5,0.09199793636798859,,,,,0.21203190088272095,0.5,219,0.0,0.0,0.0,200,41,0.205,41,0.1165,1.65
1,LB-Greedy,-2.7701315051797786,-554.0263010359557,0.15,0.15,0.35096153846153844,0.620253164556962,0.95175,0.02675,0.0215,0.95175,0.02675,0.0215,0.008057485868212994,0.16699452576607243,1.0,20.000000000000014,25.244517040252685,10.299999999999978,10.299999999999978,10.38999999999998,0.85,1.0,0.0,0.942,0.05800000000000005,0.05800000000000005,0.0,1.7435158952139318e-05,1.3481266450399154e-11,0.00019952624279540032,1.7435158952139318e-05,0.00019952624279540032,0.5416854023933411,0.43478259444236755,0.1604100465774536,,,,,0.20208029448986053,0.5,192,0.0,0.0,0.0,161,54,0.33540372670807456,54,0.0765,1.285
2,EFT,-0.5494367209686353,-109.88734419372706,0.15,0.15,0.585480093676815,0.8333333333333334,0.91975,0.04175,0.0385,0.91975,0.04175,0.0385,0.012893996206012408,0.16067284991915776,1.0,20.000000000000014,23.418825912475587,9.16666666666665,9.16666666666665,10.25999999999998,0.85,1.0,0.0,0.907,0.09299999999999997,0.09299999999999997,0.0,1.3343337741389405e-06,0.0,6.640248767508794e-11,1.3343337741389405e-06,6.640248767508794e-11,0.6117448806762695,0.49230772256851196,0.12587003409862518,,,,,0.1549544483423233,0.5,319,0.0,0.0,0.0,300,101,0.33666666666666667,101,0.1785,2.11
2,LB-Greedy,-1.6140262906934395,-322.8052581386879,0.1,0.1,0.3957845433255269,0.6533333333333333,0.95175,0.02625,0.022,0.95175,0.02625,0.022,0.006673623913486105,0.138313448984168,1.0,20.000000000000014,25.400952434539796,4.849999999999999,4.849999999999999,5.0749999999999975,0.9,1.0,0.0,0.94525,0.054749999999999965,0.054749999999999965,0.0,5.032854915043572e-06,2.68946215124799e-13,1.787841483746888e-07,5.032854915043572e-06,1.787841483746888e-07,0.7155499458312988,0.5,0.0899786725640297,,,,,0.2302144169807434,0.5,192,0.0,0.0,0.0,163,19,0.1165644171779141,19,0.074,1.125
3,EFT,-0.7516359425763539,-150.3271885152708,0.2,0.2,0.6587112171837709,0.8762886597938144,0.91425,0.048,0.03775,0.91425,0.048,0.03775,0.009548233326191811,0.11134965978066254,0.9244524711137755,20.000000000000014,22.412714385986327,7.39999999999999,7.39999999999999,9.254999999999983,0.8,1.0,0.0,0.906,0.09399999999999997,0.09399999999999997,0.0,3.6580042888090247e-06,0.0,3.099827894370577e-10,3.6580042888090247e-06,3.099827894370577e-10,0.6967973709106445,0.5,0.09146376699209213,,,,,0.13986456394195557,0.5,342,0.0,0.0,0.0,324,82,0.25308641975308643,82,0.159,2.105
3,LB-Greedy,-1.0156414041409323,-203.12828082818646,0.05,0.05,0.36992840095465396,0.6705882352941176,0.948,0.026,0.026,0.948,0.026,0.026,0.005836199274718949,0.11223460143690289,1.0,20.000000000000014,24.302946090698242,5.299999999999997,5.299999999999997,5.299999999999997,0.95,1.0,0.0,0.94025,0.05974999999999997,0.05974999999999997,0.0,3.0792739380558487e-06,0.0,8.853057842372891e-09,3.0792739380558487e-06,8.853057842372891e-09,0.6120707392692566,0.3665071725845337,0.13317643105983734,,,,,0.20952598750591278,0.5,207,0.0,0.0,0.0,177,53,0.2994350282485876,53,0.091,1.105
4,EFT,-0.5102810420683754,-101.03564632953834,0.05,0.05,0.4513715710723192,0.7684210526315789,0.9340909090909091,0.03434343434343434,0.03156565656565657,0.9340909090909091,0.03434343434343434,0.03156565656565657,0.007667981486297543,0.11634178806796268,0.8552083881491144,19.80000000000001,24.187301769256592,6.399999999999993,6.399999999999993,6.399999999999993,0.95,0.0,0.0,0.9252525252525252,0.07474747474747478,0.07474747474747478,0.0,1.7259210380871082e-06,0.0,2.9412416946428266e-10,1.7259210380871082e-06,2.9412416946428266e-10,0.590705931186676,0.4716981053352356,0.13527445495128632,,,,,0.1965474635362625,0.5,258,0.0,0.0,0.0,235,85,0.3617021276595745,85,0.12777777777777777,1.8686868686868687
4,LB-Greedy,-0.6066930269970978,-118.30514026443407,0.15,0.15,0.5187032418952618,0.794392523364486,0.938974358974359,0.026153846153846153,0.03487179487179487,0.938974358974359,0.026153846153846153,0.03487179487179487,0.0102289453940478,0.16761717242347238,0.996557937115287,19.500000000000007,23.28963212966919,7.333333333333324,7.333333333333324,8.399999999999986,0.85,0.0,0.0,0.9328205128205128,0.06717948717948719,0.06717948717948719,0.0,3.4875374694820493e-06,0.0,2.079814792610435e-10,3.4875374694820493e-06,2.079814792610435e-10,0.7265015840530396,0.5,0.0855477824807167,,,,,0.1994626671075821,0.5,235,0.0,0.0,0.0,212,28,0.1320754716981132,28,0.1417948717948718,1.3692307692307693
5,EFT,-0.3268927304144832,-65.37854608289663,0.25,0.25,0.5,0.7964601769911505,0.92425,0.03825,0.0375,0.92425,0.03825,0.0375,0.01664576630976518,0.21974608989789016,1.0,20.000000000000014,23.376118755340578,8.419999999999987,8.419999999999987,9.879999999999981,0.75,1.0,0.0,0.91725,0.08274999999999999,0.08274999999999999,0.0,4.74320302146225e-07,0.0,1.4848708373982333e-10,4.74320302146225e-07,1.4848708373982333e-10,0.6020029187202454,0.46000000834465027,0.13050170242786407,,,,,0.17117354273796082,0.5,301,0.0,0.0,0.0,277,94,0.33935018050541516,94,0.13775,2.05
5,LB-Greedy,-0.9438769560297189,-188.77539120594378,0.1,0.1,0.48578199052132703,0.8220338983050848,0.93325,0.0335,0.03325,0.93325,0.0335,0.03325,0.014212954653389535,0.2129281596013413,1.0,20.000000000000014,23.745135688781737,9.549999999999983,9.549999999999983,10.764999999999977,0.9,1.0,0.0,0.925,0.07499999999999996,0.07499999999999996,0.0,2.907182761191507e-06,0.0,1.0981633380424682e-09,2.907182761191507e-06,1.0981633380424682e-09,0.625676155090332,0.37037035822868347,0.12600043416023254,,,,,0.16793908178806305,0.5,264,0.0,0.0,0.0,241,69,0.2863070539419087,69,0.11275,1.66
