episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,200,12.111533164978027,20.0,-1.6744929552078247,-335.8985884772632,-0.08116628229618073,1.6744929552078247,0.0,0.0,0.13012048192771083,0.0,0.0,0,25.97690773010254,20.000000000000014,0.04759978665596661,0.20252226121174838,0.0,0.0,20,1.0,0.13725490196078433,0.058823529411764705,0.803921568627451,0.13725490196078433,0.058823529411764705,0.803921568627451,0.49961340419226324,0.045,0.0,0.4992805953691248,0.8637101799249647,5.06649930342995e-12,5.879109608031285e-07,1.7080444649764104e-06,5.879109608031285e-07,0.16666666666666666,0.5,0.5,79,14,5.974884352,0.0,1.0,0.0,0.9745,0.025499999999999967,0.025499999999999967,0.0,0.0,0.12308961499948054,1.464274787902832,2.3660239219665526,-0.04010837599635124,0.10707070976495743,2.037528121471405,0.0255,0.0,0,True,0.0003,0.0,1.2
2,200,11.958847045898438,20.0,-2.7105765342712402,-543.1152637500808,-1.242623209953308,2.7105765342712402,0.05,0.05,0.11904761904761904,5.399999999999997,5.399999999999997,1,26.29996814727783,20.000000000000014,0.04631185921947783,0.08407529200533945,0.0,0.0,19,0.95,0.23863636363636365,0.06818181818181818,0.6931818181818182,0.23863636363636365,0.06818181818181818,0.6931818181818182,0.5058966976122465,0.04,0.0,0.5050227546450204,0.8614080667495727,1.644745104001366e-11,4.428799729794264e-05,1.3824625057168305e-05,4.428799729794264e-05,0.11764705882352941,0.5,0.5,63,21,5.238121984,0.0,1.0,0.0,0.978,0.02200000000000002,0.02200000000000002,0.0,0.0,0.6337437033653259,1.4966925382614136,2.4069576263427734,0.09446382522583008,0.0,3.954465389251709,0.022,0.0,0,True,0.0003,0.0,1.2
3,200,12.022706031799316,20.0,-1.6785262823104858,-336.70527717548646,0.0033396524377167225,1.6791739463806152,0.0,0.0,0.15201900237529692,0.0,0.0,0,25.022733688354492,20.000000000000014,0.062312212842711795,0.6065147615425718,0.0,0.0,20,1.0,0.1875,0.044642857142857144,0.7678571428571429,0.1875,0.044642857142857144,0.7678571428571429,0.49969561040599364,0.02,0.0,0.5010061923137625,0.8662751853466032,3.6681491177859016e-12,4.2134749378419656e-07,5.334962679626187e-06,4.2134749378419656e-07,0.1896551724137931,0.5,0.5,80,21,7.207200256,0.0,1.0,0.0,0.972,0.028000000000000025,0.028000000000000025,0.0,0.0,0.1760829289754232,1.4575749238332112,2.0825310548146567,0.032177263870835304,0.047619049747784935,2.5995992620786033,0.028,0.0,0,True,0.0003,0.0,1.2
4,200,12.47567892074585,20.0,-1.2579842805862427,-252.59683385359608,0.008640591986477375,1.2604014873504639,0.0,0.0,0.10981308411214953,0.0,0.0,0,26.233173370361328,20.000000000000014,0.04318329009508468,0.19919815063476562,0.0,0.0,20,1.0,0.1188118811881188,0.019801980198019802,0.8613861386138614,0.1188118811881188,0.019801980198019802,0.8613861386138614,0.49149564195401035,0.005,0.0,0.49080041487991827,0.8628976702690124,1.3667845067538709e-12,6.761458593018688e-08,1.7694436564852367e-06,6.761458593018688e-08,0.2641509433962264,0.3333333432674408,0.5,75,12,4.821300224,0.0,1.0,0.0,0.97475,0.025249999999999995,0.025249999999999995,0.0,0.0,-0.06710274890065193,1.4651982188224792,2.2543221712112427,0.002239033579826355,0.0773809552192688,1.8029047101736069,0.02525,0.0833333358168602,0,True,0.0003,0.0,1.2
5,200,11.665807008743286,20.0,-3.2823822498321533,-657.4765109681639,0.0021427005995064974,3.283005952835083,0.0,0.0,0.10869565217391304,0.0,0.0,0,26.374332427978516,20.000000000000014,0.04584852494345715,0.09199638468466559,0.0,0.0,20,1.0,0.12222222222222222,0.03333333333333333,0.8444444444444444,0.12222222222222222,0.03333333333333333,0.8444444444444444,0.4928318999186158,0.03,0.0,0.4933112684935205,0.8601343691349029,1.8161003950689647e-11,3.771143747144379e-05,6.341113021335332e-06,3.771143747144379e-05,0.19148936170212766,0.5,0.5,70,11,5.619449856,0.0,1.0,0.0,0.9775,0.022499999999999964,0.022499999999999964,0.0,0.0,-0.4983742833137512,1.4058986902236938,2.034377336502075,0.066462442278862,0.0,3.1264798641204834,0.0225,0.0,0,True,0.0003,0.0,1.2
6,200,12.29253888130188,20.0,-3.0643627643585205,-613.8725396050223,0.008759826421737671,3.0660552978515625,0.0,0.0,0.03667481662591687,0.0,0.0,0,25.20418930053711,20.000000000000014,0.02444532484642348,0.0006187165451551365,0.0,0.0,20,1.0,0.14814814814814814,0.018518518518518517,0.8333333333333334,0.14814814814814814,0.018518518518518517,0.8333333333333334,0.49508656513260213,0.0,0.0,0.4938932516375393,0.8657124787569045,1.6846347233867576e-11,6.240226502995938e-05,6.55786607239861e-06,6.240226502995938e-05,0.2857142857142857,0.5,0.5,42,8,1.687401216,0.0,1.0,0.0,0.9865,0.013499999999999956,0.013499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,1,,0.0003,0.0,1.2
7,200,11.931040048599243,20.0,-2.797900676727295,-560.5801621626609,-1.2435370683670044,2.797900676727295,0.0,0.0,0.13023255813953488,0.0,0.0,0,26.15797996520996,20.000000000000014,0.04537507039120946,0.11857274373372396,0.0,0.0,20,1.0,0.14285714285714285,0.0625,0.7946428571428571,0.14285714285714285,0.0625,0.7946428571428571,0.49389842662750744,0.05,0.0,0.49497976548775763,0.8605049848556519,4.5064611764455975e-12,0.00011096287198597565,1.1844917935377453e-05,0.00011096287198597565,0.2,0.5,0.5,85,16,6.043189248,0.0,1.0,0.0,0.972,0.028000000000000025,0.028000000000000025,0.0,0.0,0.6786375045776367,1.6676833629608154,2.227447986602783,0.18617656826972961,0.0,3.0817432403564453,0.028,0.0,0,True,0.0003,0.0,1.2
8,200,13.009427785873413,20.0,-1.209475040435791,-242.8950156823245,-0.0001029052073135972,1.2096806764602661,0.0,0.0,0.08924485125858124,0.0,0.0,0,25.461883544921875,20.000000000000014,0.03226580863735354,0.0005576086075541417,0.0,0.0,20,1.0,0.05,0.0875,0.8625,0.05,0.0875,0.8625,0.49440506733744405,0.04,0.0,0.49526772182773365,0.8619101941585541,6.066672771781745e-13,5.6558462802058784e-08,5.533906346499862e-07,5.6558462802058784e-08,0.11904761904761904,0.5,0.5,71,4,4.18534528,0.0,1.0,0.0,0.98,0.020000000000000018,0.020000000000000018,0.0,0.0,-0.383001446723938,1.0467009544372559,2.6359634399414062,0.08853274583816528,0.0,3.74163818359375,0.02,0.25,0,True,0.0003,0.0,1.2
9,200,12.758991956710815,20.0,-1.7860027551651,-358.2005542014867,0.0052385227754712105,1.7871547937393188,0.0,0.0,0.11057692307692307,0.0,0.0,0,25.560571670532227,20.000000000000014,0.04190923357797681,0.297597163227077,0.0,0.0,20,1.0,0.09574468085106383,0.0425531914893617,0.8617021276595744,0.09574468085106383,0.0425531914893617,0.8617021276595744,0.4878552684822935,0.02,0.0,0.4862331011625138,0.8447774410247803,6.7313316379213894e-12,3.6722616641782224e-05,5.085042630526004e-06,3.6722616641782224e-05,0.16666666666666666,0.440000057220459,0.5,77,9,5.800470016,0.0,1.0,0.0,0.9765,0.023499999999999965,0.023499999999999965,0.0,0.0,0.016388926034172375,5.754964570204417,2.1363349556922913,-0.018224807766576607,0.1041666679084301,41.30477401614189,0.0235,0.3541666666666667,0,True,0.0003,0.0,1.2
10,200,12.213865995407104,20.0,-2.002063035964966,-401.412613236479,-0.7698776125907898,2.002063035964966,0.0,0.0,0.12771084337349398,0.0,0.0,0,24.852306365966797,20.000000000000014,0.07402081250644911,0.2001213248700774,0.0,0.0,20,1.0,0.09090909090909091,0.03636363636363636,0.8727272727272727,0.09090909090909091,0.03636363636363636,0.8727272727272727,0.4954293865831569,0.025,0.0,0.4948720927100458,0.8645913004875183,1.0700046751410675e-11,3.1696170481154695e-05,6.613396180910058e-06,3.1696170481154695e-05,0.22580645161290322,0.5,0.5,86,10,5.394576384,0.0,1.0,0.0,0.9725,0.02749999999999997,0.02749999999999997,0.0,0.0,0.044494504109025,1.6509031057357788,2.2064086198806763,0.035742697305977345,0.1071428619325161,1.5030643343925476,0.0275,0.0,0,True,0.0003,0.0,1.2
