episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,200,16.610618114471436,20.0,time_limit,time_limit,-0.0008990971837192774,-1.1798194257428456,-1.1798194257428456,0.0008830528182443079,0.002294325502589345,0.15,0.15,0.6008771929824561,1.5000000000000002,1.8700000000000006,3,21.45997114181519,20.000000000000014,0.0018843217243934172,0.0,0.0006368562288225188,-0.09745348474383429,17,0.85,0.34591194968553457,0.3836477987421384,0.27044025157232704,0.34591194968553457,0.3836477987421384,0.27044025157232704,0.5001321676457301,0.015,0.0,0.5002078924824697,0.8593244373798371,0.0,0.0,5.998432653364638e-12,0.0,0.0,0.800000011920929,0.20000000298023224,104,55,2.409644343599998,0.0,1.0,0.0,0.0,0.96025,0.03974999999999995,0.03974999999999995,0.0,0.0,0.002091520642084586,0.0009997572784361962,0.006971735473615337,0.4516772426242858,0.0,0.001026882421778115,0.25240734776918405,0.294888527184752,4000,0,0,0.0,unified_margin_term_illegal,0.0,-0.017050884211987596,-0.014022916719657188,0.0,0.08269535576334433,0.014022916719657188,0.0,0.4783519168632145,0.08111566884188416,0.44053241429490136,-0.06240264574686686,1.2626946568489075,1.2626946568489075,1.2626947263876598,1.9822898308436077,0.012261482266088327,0.1261574092010657,2.8312611182530723,0.03975,0.042317708333333336,0.3715277810891469,1.2626946369806926,0.8028431336085001,1,6,0.07509604096412659,0.06173193687573075,0,5,0,True,0.0002,0.0,0.0998
2,200,15.762975692749023,20.0,time_limit,time_limit,-0.0014191665686666965,-1.2838333072327597,-1.2838333072327597,0.0014232902321964483,0.0017225381452590227,0.05,0.05,0.7076271186440678,2.700000000000001,2.700000000000001,1,21.39248857498169,20.000000000000014,0.0012390704718975144,0.0,0.0004994104492717871,-0.0974766191989186,19,0.95,0.43157894736842106,0.3157894736842105,0.25263157894736843,0.43157894736842106,0.3157894736842105,0.25263157894736843,0.49715194885327946,0.015,0.0,0.49543581546999915,0.8580256402492523,0.0,0.0,3.0719025413683543e-12,0.0,0.010416666666666666,0.800000011920929,0.20000000298023224,107,82,3.0105375763999973,0.0,1.0,0.0,0.0,0.9525,0.04749999999999999,0.04749999999999999,0.0,0.0,0.0020690125709414927,0.0008035581828294278,0.00689670856980506,0.5157051525981252,0.0,0.0005284896193762342,0.10835447905495328,0.37541187872754544,4000,0,0,0.0,unified_margin_term_illegal,0.0,-0.021972789565397846,-0.013082973655455618,0.0,0.09204149601374496,0.013082973655455618,0.0,0.835933200564722,0.11882131988680149,0.04524547954847656,-0.006443070946261287,1.0834956541657448,1.0834956541657448,1.0834955945611,1.8180770054459572,0.009231094354618108,0.1505853859707713,2.3140451684594154,0.0475,0.0478515625,0.18965061008930206,1.083495695143938,0.39237148873507977,2,16,0.07685595750808716,0.07482749782502651,1,0,0,True,0.0002,0.0,0.09960000000000001
3,73,5.783461093902588,7.300000000000001,idle,terminated,0.0003633843152783811,0.02652704968145129,0.02652704968145129,0.009554601274430717,0.0033902134746313095,0.3,0.3,0.7692307692307693,2.2333333333333343,2.7750000000000012,6,8.22149812221527,7.29999999999999,0.003923784396539277,0.0,0.001187606521552046,-0.08875762750024598,14,0.7,0.5095238095238095,0.3,0.19047619047619047,0.5095238095238095,0.3,0.19047619047619047,0.4993081486898742,0.0547945205479452,0.0,0.4987873914612441,0.8600921988487243,0.0,0.0,1.016577273749153e-11,0.0,0.03125,0.800000011920929,0.20000000298023224,100,107,10.147457905555571,0.013698630136986321,0.0,0.0,0.0,0.8561643835616438,0.14383561643835618,0.14383561643835618,0.0,0.0,0.007308274957224774,0.004227063005820671,0.024360916524082607,0.22257620274097373,0.0,0.0008330056763194817,0.2918436665451299,0.4847471250375769,1460,0,0,0.0,unified_margin_term_illegal,0.0,-0.026892119282892573,-0.013134908899620977,0.0,0.08259599086576493,0.013134908899620977,0.0,0.5212823330876004,0.08289743708281498,0.39582022982958465,-0.005239142440259457,1.0118954253196717,1.0118954253196717,1.011895408630371,1.7918334531784057,0.013769906498491764,0.11247979991137981,1.2328853225708007,0.14383561643835616,0.14640625,0.33152460046112536,1.0118954467773438,0.22256654560565947,5,25,0.04360009357333183,0.03774706423282622,-1,-1,0,False,0.0002,0.0,0.099527
4,46,3.68420672416687,4.6000000000000005,idle,terminated,0.0023163389414548874,0.10655159224558378,0.10655159224558378,0.02519229520112276,0.004549576435238123,0.25,0.25,0.7272727272727273,2.0400000000000005,3.120000000000001,5,5.529295921325684,4.6,0.006681506299919046,0.0,0.0024652790912949485,-0.0783431831909263,15,0.75,0.4744897959183674,0.3112244897959184,0.21428571428571427,0.4744897959183674,0.3112244897959184,0.21428571428571427,0.5063592505681774,0.043478260869565216,0.0,0.5117010210454463,0.8815809130668638,0.0,1.3852644101253085e-10,2.808408020027464e-11,6.843170578807397e-11,0.0,0.800000011920929,0.20000000298023224,103,93,14.774643494891306,0.02173913043478261,0.0,0.0,0.0,0.7869565217391304,0.21304347826086956,0.21304347826086956,0.0,0.0,0.01496011918805777,0.008336206777994997,0.04986706396019284,0.14598989138356938,0.0,0.0016626825083151384,0.3623671998562331,0.4899802262518825,920,0,0,0.0,unified_margin_term_illegal,0.0,-0.016676896109869773,-0.01384472279055251,0.0,0.0895355861239132,0.01384472279055251,0.0,0.8276593145924799,0.12797943556982175,0.04436124983769846,-0.0045721822263052065,1.4636779149373373,1.4636779149373373,1.4636779387791952,1.7685864528020223,0.0110570445501556,0.09174184203147888,1.3196382482846578,0.21304347826086956,0.2140625,0.6495921413103739,1.463677954673767,4.124225155512492,5,15,0.0358986034989357,0.029866164550185193,-1,-1,0,False,0.0002,0.0,0.099481
5,193,14.926812887191772,19.3,idle,terminated,-0.0008852832252159715,-0.17085966267791675,-0.17085966267791675,0.001384798064827907,0.002465265803039074,0.15,0.15,0.6150234741784038,1.666666666666667,1.9500000000000004,3,20.773332710266114,19.300000000000004,0.002811845550105301,0.0,0.0010317576637882675,-0.09749978145169537,17,0.85,0.36470588235294116,0.35294117647058826,0.2823529411764706,0.36470588235294116,0.35294117647058826,0.2823529411764706,0.4994359737467214,0.010362694300518135,0.0,0.4990848502153613,0.8580528676509858,0.0,0.0,5.71510720692725e-12,0.0,0.03225806451612903,0.800000011920929,0.20000000298023224,105,62,2.6247306691666665,0.005181347150259067,0.0,0.0,0.0,0.9559585492227979,0.04404145077720212,0.04404145077720212,0.0,0.0,0.002569563767839925,0.00109445737712492,0.008565212559466451,0.40696180256964115,0.0,0.0006876479872752067,0.23900382950999863,0.35334671993308503,3860,0,0,0.0,unified_margin_term_illegal,0.0,-0.029909671961400687,-0.014958389256556019,0.0,0.1078392756612996,0.014958389256556019,0.0,0.47597859202650855,0.06602300519601044,0.45799840277748105,-0.22168846428394318,1.2857532501220703,1.2857532501220703,1.2857532501220703,1.71736478805542,0.07835591584444046,0.0833333358168602,2.2351489067077637,0.04404145077720207,0.046875,0.0,1.2857532501220703,4.26464319229126,1,1,0.07835591584444046,0.07835591584444046,0,0,0,True,0.0002,0.0,0.099288
6,116,8.995105504989624,11.600000000000001,idle,terminated,-0.0005489841569215059,-0.06368214974520876,-0.06368214974520876,0.0014593616069760174,0.0023006557021290064,0.2,0.2,0.6577777777777778,2.3000000000000007,2.5700000000000007,4,12.444196290969842,11.599999999999975,0.0034506391527568446,0.0,0.001283298346072627,-0.09412130591170466,16,0.8,0.4406779661016949,0.2655367231638418,0.2937853107344633,0.4406779661016949,0.2655367231638418,0.2937853107344633,0.5078556294886171,0.017241379310344827,0.0,0.5128526519136752,0.8734265685081479,0.0,0.0,9.539196689500873e-12,0.0,0.011764705882352941,0.800000011920929,0.20000000298023224,98,78,4.98012818852175,0.008620689655172433,0.0,0.0,0.0,0.9237068965517241,0.07629310344827589,0.07629310344827589,0.0,0.0,0.004292607959489339,0.002191056760012055,0.014308693198297851,0.3065768354284316,0.0,0.001150711190916071,0.287428325650107,0.40484412773054523,2320,0,0,0.0,unified_margin_term_illegal,0.0,-0.026239697931413314,-0.013655481685804384,0.0,0.09044123713342204,0.013655481685804384,0.0,0.4845726842019587,0.07316433989949941,0.4422629758985418,0.00919390164522661,1.4097912394338183,1.4097912394338183,1.40979123281108,1.8016416629155476,-0.007968740660645481,0.18480986687872145,1.5746016850074132,0.07629310344827586,0.076171875,0.7301442594163947,1.4097912444008722,2.513613303502401,4,36,0.0781421810388565,0.04853718355298042,3,8,0,True,0.0002,0.0,0.09917200000000001
7,185,13.621299266815186,18.5,idle,terminated,-0.0010878077009692788,-0.2012444221968301,-0.2012444221968301,0.001479529123753307,0.0018634763546288013,0.25,0.25,0.7795918367346939,2.7600000000000007,3.600000000000002,5,19.40653944015503,18.499999999999993,0.002489904043019585,0.0,0.0009057484422716699,-0.09689223917755006,15,0.75,0.5,0.2102803738317757,0.2897196261682243,0.5,0.2102803738317757,0.2897196261682243,0.49005621030322605,0.021621621621621623,0.0,0.4811805514690211,0.853524512052536,0.0,0.0,4.574184780947732e-12,0.0,0.01020408163265306,0.800000011920929,0.20000000298023224,106,107,3.5717468482608705,0.0054054054054054074,0.0,0.0,0.0,0.9421621621621622,0.0578378378378378,0.0578378378378378,0.0,0.0,0.0018970111875742603,0.0009604860260478092,0.006323370625247475,0.45262551459721395,0.0,0.00085073211854312,0.16477765203734207,0.3817461012469009,3700,0,0,0.0,unified_margin_term_illegal,0.0,-0.02446424894987335,-0.013157135731997314,0.0,0.08839218859344225,0.013157135731997314,0.0,0.8378018302275033,0.12470640870223712,0.03749176107025954,0.019337117760663942,1.4554774590900965,1.4554774590900965,1.4554774647667295,1.6562236717769079,0.008354452826703588,0.13968901868377412,1.751071538243975,0.05783783783783784,0.055989583333333336,0.43539822686995777,1.4554774761199951,2.9132130713689897,2,21,0.15070810914039612,0.04672384634613991,1,6,0,True,0.0002,0.0,0.098987
8,200,16.265040159225464,20.0,time_limit,time_limit,-0.0013370357919484377,-1.2674071470479673,-1.2674071470479673,0.0002745162695646286,0.001772083924151957,0.15,0.15,0.6483050847457628,2.2666666666666675,2.600000000000001,3,29.971635246276854,20.000000000000014,0.0005562669396021769,0.0,0.00023829588453968013,-0.0023971058279279945,16,0.8,0.6073298429319371,0.17801047120418848,0.21465968586387435,0.6073298429319371,0.17801047120418848,0.21465968586387435,0.49418724327068775,0.01,0.0,0.48687124397670867,0.8636108636856079,0.0,0.0,3.41830209971139e-12,0.0,0.0,0.800000011920929,0.20000000298023224,71,111,3.009343134886433,0.0,1.0,0.0,0.0,0.95225,0.04774999999999996,0.04774999999999996,0.0,0.0,0.0024476605694579903,0.0011121764228542164,0.008158868564860101,0.47624209359414926,0.0,0.0006283961778961204,0.1207147693006298,0.4024147409273249,4000,0,0,0.0,unified_margin_term_illegal,0.0,-0.034180230078880325,-0.014157667590509147,0.0,0.09510289396413178,0.014157667590509147,0.0,0.8311330231569244,0.12372814932202363,0.0451388275210521,-0.005302459001541138,1.6281328201293945,1.6281328201293945,1.6281327903270721,1.5612888932228088,0.046157573349773884,0.08522727526724339,2.9665939807891846,0.04775,0.046875,0.0,1.628132939338684,0.817080557346344,1,4,0.10365375876426697,0.09554003011435268,0,3,0,True,0.0002,0.0,0.098787
9,200,15.481114149093628,20.0,time_limit,time_limit,-0.0007536938646808267,-1.1507387822208377,-1.1507387822208377,0.001999515842180699,0.001859417650848627,0.2,0.2,0.5943775100401606,2.2250000000000005,2.4700000000000006,4,21.405358982086184,20.000000000000014,0.0014786810286190493,0.0,0.0005434860143191887,-0.09657091695070359,16,0.8,0.5888888888888889,0.2,0.2111111111111111,0.5888888888888889,0.2,0.2111111111111111,0.486040897958912,0.01,0.0,0.4660568947329166,0.8330605983734131,0.0,0.0,3.8125856638426825e-12,0.0,0.01639344262295082,0.800000011920929,0.20000000298023224,73,106,2.964659413199999,0.0,1.0,0.0,0.0,0.955,0.04500000000000004,0.04500000000000004,0.0,0.0,0.0032595919669508714,0.0011300604927384661,0.01086530655650292,0.4107817254227979,0.0,0.0007717097361253916,0.20170893866617878,0.38673762617489793,4000,0,0,0.0,unified_margin_term_illegal,0.0,-0.028450982895310794,-0.013348520413682712,0.0,0.0973354273911624,0.013348520413682712,0.0,0.5401875540450364,0.0740809876285826,0.3857314583263809,0.00785980352666229,1.378121825059255,1.378121825059255,1.3781218608220418,1.5055355509122212,0.001164261841525634,0.10814521958430608,2.6484754224618277,0.045,0.04544270833333333,0.2849942644437154,1.378121840953827,0.952720754345258,2,30,0.07612334191799164,0.07209632135927677,1,14,0,True,0.0002,0.0,0.09858700000000001
10,46,3.403090000152588,4.6000000000000005,idle,terminated,0.0020269392989575863,0.09323920675296272,0.09323920675296272,0.02445173216983676,0.0052453638054430485,0.2,0.2,0.7824074074074074,1.7750000000000004,2.7050000000000005,4,5.355037779808045,4.6,0.0033156112869426836,0.0,0.0011719963273356386,-0.07757664655861653,16,0.8,0.6631578947368421,0.19473684210526315,0.14210526315789473,0.6631578947368421,0.19473684210526315,0.14210526315789473,0.4974696376765876,0.08695652173913043,0.0,0.49260973543638276,0.865645855665207,0.0,0.0,6.319251545650051e-12,0.0,0.015873015873015872,0.800000011920929,0.20000000298023224,63,126,14.83338136503707,0.02173913043478261,0.0,0.0,0.0,0.7934782608695652,0.2065217391304348,0.2065217391304348,0.0,0.0,0.010811246091686454,0.00855271923599902,0.03603748697228824,0.14327126935985907,0.0,0.00033911597885397034,0.39537979894384534,0.46100981571744165,920,0,0,0.0,unified_margin_term_illegal,0.0,-0.021357218074853204,-0.013548469005582603,0.0,0.08711965936004955,0.013548469005582603,0.0,0.7440435910619242,0.11571041032935374,0.1402459986087221,-0.0021422507241368295,1.029854675134023,1.029854675134023,1.0298546274503073,1.5553467194239299,0.012303938157856464,0.17178654223680495,1.1237186590830486,0.20652173913043478,0.20572916666666666,0.23692252536614736,1.02985467116038,0.526946504910787,5,15,0.03883071616292,0.035026032850146285,-1,-1,0,False,0.0002,0.0,0.098541
