episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,act_seconds,makespan_seconds,task_duration_mean,task_duration_p95,deadline_miss_rate,deadline_meet_ratio,time_limit_rate,energy_mean,energy_p95,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
100,Greedy,0.010092254811569602,2.01845096231392,0.7,0.7,0.9505494505494505,0.0,0.879,0.121,0.0,0.879,0.121,0.0,1.0,1.0,1.0,20.000000000000014,20.38980636596681,3.725,3.725,20.000000000000014,3.725,5.069999999999998,0.2,0.8,1.0,0.0009356497447887127,0.0,0.0,0.8725,0.12749999999999995,0.12749999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.9457782506942749,0.800000011920929,0.007430096156895161,,,,,0.054221782833337784,0.20000000298023224,242,0.0,0.0,0.0,240,0,0.0,0,0.0085,3.01
100,Oracle-Min,0.008307523751510565,1.6615047503021128,0.3,0.3,0.7407407407407407,0.8421052631578947,0.905,0.066,0.029,0.905,0.066,0.029,0.095,1.0,1.0,20.000000000000014,367.1453420639038,2.6714285714285717,2.6714285714285717,20.000000000000014,2.6714285714285717,3.7199999999999984,0.6,0.4,1.0,0.0021708197715391044,0.0,0.0,0.8895,0.11050000000000004,0.11050000000000004,0.0,8.274631847771108e-12,0.0,0.0,1.903059524202555e-12,0.0,0.9020468592643738,0.800000011920929,0.013189269229769707,,,,,0.08928856253623962,0.20000000298023224,190,0.0,0.0,0.0,182,4,0.02197802197802198,4,0.105,1.3
100,EFT,0.00921779307526565,1.84355861505313,0.5,0.5,0.8456375838926175,0.95,0.871,0.09,0.039,0.871,0.09,0.039,0.005570019741685362,0.043178447609964046,0.41592505283838993,20.000000000000014,21.59222888946534,3.5909090909090895,3.5909090909090895,20.000000000000014,3.5909090909090895,6.0499999999999945,0.3,0.7,1.0,0.00028207220120758994,0.0,0.0,0.855,0.14500000000000002,0.14500000000000002,0.0,3.545308306911882e-13,0.0,0.0,3.5223712645639574e-14,0.0,0.9199957847595215,0.800000011920929,0.010026399046182632,,,,,0.07606195658445358,0.20000000298023224,258,0.0,0.0,0.0,252,3,0.011904761904761904,3,0.13,1.805
100,CP-EFT,0.00934201951458379,1.868403902916758,0.4,0.4,0.6923076923076923,0.9117647058823529,0.8885,0.0755,0.036,0.8885,0.0755,0.036,0.0033039765610046795,0.029632076780311028,0.43510654396783105,20.000000000000014,21.353334999084478,2.983333333333331,2.983333333333331,20.000000000000014,2.983333333333331,3.879999999999996,0.3,0.7,1.0,1.4871563598389931e-05,0.0,0.0,0.8465,0.15349999999999997,0.15349999999999997,0.0,1.0002878525483538e-08,0.0,0.0,9.976331760697121e-09,0.0,0.918160617351532,0.800000011920929,0.010338859632611275,,,,,0.08063957840204239,0.20000000298023224,223,0.0,0.0,0.0,217,2,0.009216589861751152,2,0.167,1.55
100,LB-Greedy,0.010933288598900632,2.1866577197801265,0.4,0.4,0.72,0.926829268292683,0.866,0.0925,0.0415,0.866,0.0925,0.0415,0.008115725885572089,0.06056511854904541,0.6328659977044977,20.000000000000014,34.33299503326417,3.4200000000000017,3.4200000000000017,20.000000000000014,3.4200000000000017,3.965000000000001,0.4,0.6,1.0,0.00033935864757170654,0.0,0.0,0.848,0.15200000000000002,0.15200000000000002,0.0,3.7242043758774213e-13,0.0,0.0,3.689327218291821e-14,0.0,0.9247066378593445,0.800000011920929,0.010157832875847816,,,,,0.07529332488775253,0.20000000298023224,268,0.0,0.0,0.0,261,1,0.0038314176245210726,1,0.138,1.745
100,Static,0.007127823718618662,1.4255647437237324,0.4,0.4,0.8764044943820225,0.0,0.364,0.636,0.0,0.364,0.636,0.0,1.0,1.0,1.0,20.000000000000014,20.693856430053717,4.088888888888892,4.088888888888892,20.000000000000014,4.088888888888892,5.84000000000001,0.5,0.5,1.0,0.0058145104219432435,0.0,0.0,0.878,0.122,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.9486722946166992,0.8333333134651184,0.007502480410039425,,,,,0.05132773518562317,0.1666666716337204,227,0.0,0.0,0.0,223,0,0.0,0,0.0415,3.665
200,Random,-0.0011899974345270566,-0.2379994869054113,0.0,0.0,0.16455696202531644,0.5135135135135135,0.115,0.2325,0.6525,0.115,0.2325,0.6525,0.6470152334458854,0.6011471564360299,0.962957118754984,20.000000000000014,24.057384490966797,0.0,0.0,20.000000000000014,0.0,0.0,1.0,0.0,1.0,0.04266902953030383,0.5212297781443109,0.0,0.966,0.03400000000000003,0.03400000000000003,0.0,3.853011659726846e-11,0.0,4.434722502416608e-11,1.6377518915686173e-12,4.5686316058404786e-12,0.827653169631958,0.800000011920929,0.04758079722523689,,,,,0.17234686017036438,0.20000000298023224,55,0.0,0.0,0.0,34,0,0.0,0,0.0755,0.12
200,Local-Only,0.0006405705326978247,0.12811410653956493,0.0,0.0,0.6243093922651933,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.000000000000014,23.02813777923584,3.1000000000000014,3.1000000000000014,20.000000000000014,3.1000000000000014,3.5300000000000016,0.9,0.09999999999999998,1.0,0.0,0.0,0.0,0.911,0.08899999999999997,0.08899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.7255,0.0
200,Greedy,0.01274969099267435,2.54993819853487,0.8,0.8,0.9050279329608939,0.0,0.875,0.125,0.0,0.875,0.125,0.0,1.0,1.0,1.0,20.000000000000014,20.30507583618165,3.3999999999999972,3.3999999999999972,20.000000000000014,3.3999999999999972,5.069999999999998,0.1,0.9,1.0,0.0012817413386877745,0.0,0.0,0.87,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.9476537704467773,0.8333333134651184,0.012332085520029068,,,,,0.05234626680612564,0.1666666716337204,250,0.0,0.0,0.0,247,0,0.0,0,0.003,2.99
200,Oracle-Min,0.006180393043039411,1.236078608607882,0.7,0.7,0.9212121212121213,1.0,0.9025,0.073,0.0245,0.9025,0.073,0.0245,0.0975,1.0,1.0,20.000000000000014,20.25147724151612,4.24444444444444,4.24444444444444,20.000000000000014,4.24444444444444,6.039999999999994,0.2,0.8,1.0,0.0016598542291679714,0.0,0.0,0.89,0.10999999999999999,0.10999999999999999,0.0,1.0046200316082832e-07,0.0,0.0,6.986815015430636e-10,0.0,0.915804922580719,0.800000011920929,0.02075324021279812,,,,,0.08057283610105515,0.20000000298023224,195,0.0,0.0,0.0,192,1,0.005208333333333333,1,0.1135,1.635
200,EFT,0.010099576015851732,2.0199152031703465,0.7,0.7,0.9605263157894737,1.0,0.8935,0.0785,0.028,0.8935,0.0785,0.028,0.002653799392767805,0.02491830415744417,0.0,20.000000000000014,20.380787086486823,3.627272727272724,3.627272727272724,20.000000000000014,3.627272727272724,5.599999999999996,0.2,0.8,1.0,0.0002665269761823422,0.0,0.0,0.8835,0.11650000000000005,0.11650000000000005,0.0,5.560853969140134e-13,0.0,0.0,5.12541533737379e-14,0.0,0.9137126207351685,0.800000011920929,0.021783238276839256,,,,,0.0810643658041954,0.20000000298023224,213,0.0,0.0,0.0,211,5,0.023696682464454975,5,0.1125,1.725
200,CP-EFT,0.005413205251302947,1.0826410502605894,0.2,0.2,0.7108433734939759,0.8484848484848485,0.9175,0.059,0.0235,0.9175,0.059,0.0235,0.0026828680696592737,0.032519612965566956,0.46963358128378485,20.000000000000014,32.076355934143066,3.416666666666663,3.416666666666663,20.000000000000014,3.416666666666663,4.299999999999997,0.5,0.5,1.0,9.567204242546013e-05,0.0,0.0,0.8895,0.11050000000000004,0.11050000000000004,0.0,2.2283028287134465e-12,0.0,0.0,6.914085155915097e-15,0.0,0.9042207598686218,0.800000011920929,0.02476123534142971,,,,,0.09371313452720642,0.20000000298023224,165,0.0,0.0,0.0,157,3,0.01910828025477707,3,0.109,1.37
200,LB-Greedy,0.007995215806281148,1.5990431612562295,0.4,0.4,0.7151162790697675,0.9444444444444444,0.895,0.079,0.026,0.895,0.079,0.026,0.0027531344909399813,0.02622032848514268,0.0,20.000000000000014,21.47983360290528,3.3874999999999953,3.3874999999999953,20.000000000000014,3.3874999999999953,5.014999999999998,0.4,0.6,1.0,0.0002555810554166681,0.0,0.0,0.8815,0.11850000000000005,0.11850000000000005,0.0,9.976380255238837e-08,0.0,0.0,1.4220670810621144e-13,0.0,0.9173597097396851,0.800000011920929,0.0211359653621912,,,,,0.0790557712316513,0.20000000298023224,210,0.0,0.0,0.0,203,2,0.009852216748768473,2,0.1005,1.69
200,Static,0.011567500433589666,2.313500086717933,0.5,0.5,0.8212290502793296,0.0,0.4945,0.5055,0.0,0.4945,0.5055,0.0,1.0,1.0,1.0,20.000000000000014,20.788024902343757,3.009090909090908,3.009090909090908,20.000000000000014,3.009090909090908,4.849999999999999,0.4,0.6,1.0,0.004674224136342163,0.0,0.0,0.875,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.9424214959144592,0.8333333134651184,0.013930978253483772,,,,,0.05757854878902435,0.1666666716337204,210,0.0,0.0,0.0,207,0,0.0,0,0.148,2.33
