episode,steps,wall_time,sim_time,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
11,200,10.404388666152954,20.0,-0.0005712288548238575,-1.1142457738488114,-1.1142457738488114,0.0035535284783691167,0.002247912809252739,0.0,0.0,0.5666666666666667,0.0,0.0,0,24.095762252807617,20.000000000000014,0.010904913202605377,0.0,0.06165004702141394,-0.09278942954540252,8,0.8,0.23076923076923078,0.36153846153846153,0.4076923076923077,0.23076923076923078,0.36153846153846153,0.4076923076923077,0.4761312394938432,0.245,1.049999999999983,0.46691786485633147,0.8499219357967374,0.0,1.3993637303609528e-12,5.4376540434015325e-14,0.0,0.046511627906976744,0.800000011920929,0.20000000298023224,78,20,13.391221600289484,0.16500000000000034,1.0,0.0,0.0,0.935,0.06499999999999995,0.06499999999999995,0.0,0.0,-0.00632221122773794,0.8441102321331317,0.8441102321331317,0.844110355927394,1.984388571519118,0.0048614371648559775,0.14143096254422113,2.609564286011916,0.065,0.06610576923076923,0.5900778458095514,0.28181422501802444,1.0423159507604747,2,13,0.1155439093708992,0.08266272917389862,1,5,0,True,0.0002,0.0,0.0989
12,200,9.032512903213501,20.0,0.001555766211822629,-0.6888467602750096,-0.6888467602750096,0.003963872813619667,0.003876409027725458,0.4,0.4,0.7861271676300579,4.059999999999997,4.519999999999985,5,21.562957763671882,20.000000000000014,0.0028724127064146078,0.0,0.0010603102879205221,-0.048028732490539607,4,0.4,0.1956521739130435,0.5347826086956522,0.26956521739130435,0.1956521739130435,0.5347826086956522,0.26956521739130435,0.478078543251846,0.93,4.0,0.46881727347346513,0.8365919440984726,0.0,0.0,2.460224024503077e-08,0.0,0.005747126436781609,0.800000011920929,0.20000000298023224,111,31,24.527947789449623,0.1350000000000002,1.0,0.0,0.0,0.885,0.11499999999999999,0.11499999999999999,0.0,0.0,-0.00684363953769207,0.7962450534105301,0.7962450534105301,0.7962450534105301,1.7940770834684372,-0.0008830260194372386,0.1719492650590837,1.7045615799725056,0.115,0.11376953125,0.4156918111257255,0.811784875113517,0.7877640202641487,3,16,0.07623176276683807,0.04296833649277687,2,1,0,True,0.0002,0.0,0.0988
13,200,9.101130962371826,20.0,0.003175875870510936,-0.36482485540231724,-0.36482485540231724,0.003678001393564043,0.005296879913657904,0.3,0.3,0.7650602409638554,3.0,3.660000000000002,5,22.318767356872563,20.000000000000014,0.0016129093481334611,0.0,0.00041732723466862155,-0.07410647501945437,6,0.6,0.1875,0.6145833333333334,0.19791666666666666,0.1875,0.6145833333333334,0.19791666666666666,0.4815078974494245,0.98,6.0,0.47426290528799514,0.852071213722229,0.0,0.0,0.0,0.0,0.019736842105263157,0.800000011920929,0.20000000298023224,106,26,23.260604608744316,0.21000000000000046,1.0,0.0,0.0,0.904,0.09599999999999997,0.09599999999999997,0.0,0.0,-0.031763596227392554,1.1510496027767658,1.1510496027767658,1.1510495990514755,1.6001210436224937,0.01910143958957633,0.1568478448316455,1.1264356598258018,0.096,0.096435546875,0.14338931030943058,1.7234740098938346,0.8077665707096457,3,16,0.11876584589481354,0.07641348615288734,2,1,0,True,0.0002,0.0,0.09870000000000001
14,200,9.205519199371338,20.0,0.0027607178781181574,-0.44785641548434374,-0.44785641548434374,0.003503138467203824,0.00432948162779212,0.4,0.4,0.865,5.316666666666665,7.0249999999999915,6,21.462007141113286,20.000000000000014,0.0023321397095427345,0.0,0.0006820606988002729,-0.02931213221550001,5,0.5,0.20532319391634982,0.6197718631178707,0.17490494296577946,0.20532319391634982,0.6197718631178707,0.17490494296577946,0.47890547626405894,1.3,5.0,0.4729036303969929,0.8388800740242003,0.0,0.0,1.2874724774231014e-16,0.0,0.0049261083743842365,0.800000011920929,0.20000000298023224,138,40,25.994503340404076,0.009999999999999995,1.0,0.0,0.0,0.8685,0.13149999999999995,0.13149999999999995,0.0,0.0,-0.0073362505994737145,0.7654846161603928,0.7654846161603928,0.7654846370220184,1.5184524476528167,0.027636476675979793,0.15504071041941642,1.9092761337757111,0.1315,0.1345703125,0.4088790548965335,0.6761825114488602,0.8318141609430313,3,20,0.10727288573980331,0.061724406480789216,2,5,0,True,0.0002,0.0,0.09860000000000001
15,200,8.379537582397461,20.0,0.010769852437078953,1.1539705382350323,1.1539705382350323,0.006989446375518803,0.011394682340323925,0.7,0.7,0.9364161849710982,5.63636363636363,8.149999999999988,11,20.39571800231935,20.000000000000014,0.005122674800864523,0.0,0.013874104990014374,-0.05104608237743308,2,0.2,0.09765625,0.7890625,0.11328125,0.09765625,0.7890625,0.11328125,0.484578518838156,1.84,6.0,0.48106632147103257,0.8487921237945554,0.0,0.0,1.4407281655670276e-14,0.0,0.013100436681222707,0.800000011920929,0.20000000298023224,148,17,32.65281200041166,0.21500000000000047,1.0,0.0,0.0,0.872,0.128,0.128,0.0,0.0,-0.014361783904446796,1.2190744470466266,1.2190744470466266,1.219074479558251,1.3204876997254111,0.00797334291167896,0.1456939008256251,1.180758385495706,0.128,0.1278409090909091,0.2702982374149459,1.8345293240113691,0.7681775662032041,4,22,0.10587668418884277,0.0729348938912153,3,0,0,True,0.0002,0.0,0.0985
16,200,8.06455135345459,20.0,0.012283449061214924,1.4566898384871996,1.4566898384871996,0.11456612050533281,0.012881760485470295,0.7,0.7,0.8835616438356164,4.106666666666663,5.899999999999988,15,20.7148063659668,20.000000000000014,0.00169277516010707,0.0,0.00039214460302133803,-0.052155883431433916,2,0.2,0.11627906976744186,0.7868217054263565,0.09689922480620156,0.11627906976744186,0.7868217054263565,0.09689922480620156,0.4905699233256746,1.72,6.0,0.4886521339659141,0.8602047473192214,0.0,0.0,0.0,0.0,0.0044444444444444444,0.800000011920929,0.20000000298023224,117,16,27.286403516447162,0.12500000000000017,1.0,0.0,0.0,0.871,0.129,0.129,0.0,0.0,-0.0062359125928624585,1.2869543818866505,1.2869543818866505,1.2869543976643507,1.147265332586625,0.0145360247560722,0.14554468755993774,0.9783662285874871,0.129,0.12867647058823528,0.32361613400280476,2.221680884852129,0.6181331294424394,5,34,0.07634035497903824,0.05707456823438405,4,5,0,True,0.0002,0.0,0.0984
17,200,7.852808952331543,20.0,0.011012495495378971,1.2024991791623947,1.2024991791623947,0.0699870750308033,0.011728129349648952,0.8,0.8,0.9631901840490797,4.2083333333333295,6.279999999999993,12,20.16876850128175,20.000000000000014,0.002371162852431355,0.0,0.0007115991945222051,-0.0598870487213123,1,0.1,0.06278026905829596,0.8430493273542601,0.09417040358744394,0.06278026905829596,0.8430493273542601,0.09417040358744394,0.5060501728132367,1.64,7.0,0.5070065695578885,0.86497762799263,0.0,0.0,0.0,0.0,0.004830917874396135,0.800000011920929,0.20000000298023224,148,11,33.57218832297129,0.3150000000000003,1.0,0.0,0.0,0.8885,0.11150000000000004,0.11150000000000004,0.0,0.0,-0.017427839952605693,0.7140690955248746,0.7140690955248746,0.7140690873969685,1.114789285443046,0.01463690508072349,0.11764488995752552,1.643434700640765,0.1115,0.10848721590909091,0.42521452463485976,1.1410211433063855,0.45231023701754486,4,22,0.12399781495332718,0.04344955049455165,3,0,0,True,0.0002,0.0,0.0983
18,200,7.839064359664917,20.0,0.01164967380464077,2.329934784302087,2.329934784302087,0.08929184749722442,0.012154373340308666,1.0,1.0,1.0,4.049999999999999,5.799999999999995,14,20.00000000000001,20.000000000000014,0.0019422829039407272,0.0,0.0005279074079625322,-0.06278895628452136,0,0.0,0.08984375,0.8515625,0.05859375,0.08984375,0.8515625,0.05859375,0.5197756051188335,1.695,6.0,0.5229415372608277,0.8791027277708053,0.0,0.0,0.0,0.0,0.004310344827586207,0.8333333134651184,0.1666666716337204,156,18,30.942217785251362,0.2650000000000004,1.0,0.0,0.0,0.872,0.128,0.128,0.0,0.0,0.003667519547577415,0.4475623096738543,0.4475623096738543,0.44756230115890505,1.1014262574059623,0.006479478527658752,0.10870838378156934,1.250206960950579,0.128,0.12712053571428572,0.43391656588230815,0.6045291219438825,0.33247775179999217,5,35,0.06242647022008896,0.056320134922862045,-1,-1,0,False,0.0002,0.0,0.09820000000000001
19,200,8.062033414840698,20.0,0.011459188535809517,1.291837596367201,1.291837596367201,0.07076433449983587,0.012288042344152927,0.7,0.7,0.9731182795698925,3.285714285714284,4.579999999999999,14,20.12970714569093,20.000000000000014,0.0025566488339844686,0.0,0.0006563422719451024,-0.06715041902065114,2,0.2,0.07741935483870968,0.8580645161290322,0.06451612903225806,0.07741935483870968,0.8580645161290322,0.06451612903225806,0.5117072465014644,2.71,12.0,0.5134720903354021,0.8721737802028656,0.0,0.0,0.0,0.0,0.0035211267605633804,0.800000011920929,0.1666666716337204,174,9,46.62923773638304,0.38000000000000017,1.0,0.0,0.0,0.845,0.15500000000000003,0.15500000000000003,0.0,0.0,0.008431038446724414,1.4883396729826928,1.4883396729826928,1.4883396819233894,1.1831628203392028,0.015092431183438748,0.1440354211255908,1.3929855227470398,0.155,0.155078125,0.18319159517996014,2.774886465072632,0.31024736873805525,3,20,0.08570577204227448,0.06804376840591432,2,5,0,True,0.0002,0.0,0.0981
20,200,7.722601652145386,20.0,0.013865120708942413,1.7730239025764916,1.7730239025764916,0.1346847295761107,0.014198608696460724,0.8,0.8,0.8881987577639752,4.646666666666661,7.909999999999986,15,20.413865661621106,20.000000000000014,0.0011060186999924794,0.0,0.00033733239563120393,-0.04159516425132726,0,0.0,0.10507246376811594,0.8369565217391305,0.057971014492753624,0.10507246376811594,0.8369565217391305,0.057971014492753624,0.5047320344243199,1.915,7.0,0.505371208200136,0.8649010300636291,0.0,0.0,0.0,0.0,0.004081632653061225,0.8333333134651184,0.1666666716337204,128,17,31.474778410726092,0.17000000000000035,1.0,0.0,0.0,0.862,0.138,0.138,0.0,0.0,0.004860431722858373,0.9845922536709729,0.9845922536709729,0.9845922694486731,0.9635659000452828,0.015890256474342418,0.11851507381481283,1.354922683799968,0.138,0.1401654411764706,0.2787038277396384,1.6064970379366594,0.5080254060380599,3,17,0.0846906527876854,0.06691340655088424,2,2,0,True,0.0002,0.0,0.098
21,200,8.73835277557373,20.0,0.02055257000029087,3.1105140944532286,3.1105140944532286,0.2041940644383425,0.020806241780519485,0.8,0.8,0.8875739644970414,4.142105263157894,6.89999999999999,19,20.78871994018556,20.000000000000014,0.0049231805990953975,0.0,0.001266172323233674,-0.03467255330085767,1,0.1,0.058011049723756904,0.8950276243093923,0.04696132596685083,0.058011049723756904,0.8950276243093923,0.04696132596685083,0.5211728574498556,2.66,8.0,0.5240600652839269,0.8790470063686371,0.0,0.0,0.0,0.0,0.008849557522123894,0.8333333134651184,0.1666666716337204,144,8,36.2161241902478,0.02999999999999999,1.0,0.0,0.0,0.819,0.18100000000000005,0.18100000000000005,0.0,0.0,0.0123123438299998,0.41472715528114984,0.41472715528114984,0.4147271513938904,0.9747836356577666,0.016813511697008558,0.15579354738735635,1.121105326258618,0.181,0.18189538043478262,0.4888203791241445,0.47321449155392853,0.3520628291627635,4,23,0.07559600472450256,0.06868256330490112,3,1,0,True,0.0002,0.0,0.0979
22,200,7.694257974624634,20.0,0.00767287565395236,0.5345750479603566,0.5345750479603566,0.007344663981347682,0.008652564138174057,0.7,0.7,0.7771428571428571,3.7545454545454535,4.949999999999998,11,21.071166610717786,20.000000000000014,0.0012484023766519978,0.0,0.00034830375151456244,-0.06808583791255772,1,0.1,0.08173076923076923,0.8894230769230769,0.028846153846153848,0.08173076923076923,0.8894230769230769,0.028846153846153848,0.5133795961483847,1.765,9.0,0.5151181877382879,0.8746937841176986,0.0,0.0,0.0,0.0,0.0,0.8333333134651184,0.1666666716337204,130,10,53.29547453794231,0.6299999999999998,1.0,0.0,0.0,0.896,0.10399999999999998,0.10399999999999998,0.0,0.0,-0.0003620498367430021,0.6082812651991845,0.6082812651991845,0.6082812542716662,1.047575314839681,0.0030592185677960513,0.13600587683419388,1.3307741026083628,0.104,0.10299479166666667,0.2787464932228128,1.2404256169994672,0.25658406590421995,5,30,0.07551172375679016,0.059964440204203065,4,1,0,True,0.0002,0.0,0.09780000000000001
23,200,8.28990912437439,20.0,0.007715038023889065,0.5430075691556893,0.5430075691556893,0.04105470161885021,0.008883649483323097,0.7,0.7,0.8466257668711656,3.591666666666667,5.289999999999997,12,20.672486114501964,20.000000000000014,0.002555909535128109,0.0,0.0004864553238860767,-0.06672807450294355,1,0.1,0.08658008658008658,0.8398268398268398,0.0735930735930736,0.08658008658008658,0.8398268398268398,0.0735930735930736,0.519946652800776,1.98,8.049999999999983,0.5237036872261154,0.8772462487220763,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,127,14,32.0896842773429,0.2900000000000003,1.0,0.0,0.0,0.8845,0.11550000000000005,0.11550000000000005,0.0,0.0,-0.07316582463681698,0.9090287089347839,0.9090287089347839,0.9090286195278168,1.0744864344596863,0.018155671772547066,0.10277021396905184,1.674284279346466,0.1155,0.11328125,0.061169490683823824,1.7616880238056183,0.3689691759645939,1,4,0.08476680517196655,0.07687683533877132,0,3,0,True,0.0002,0.0,0.09770000000000001
24,200,8.122464895248413,20.0,0.010175669565796852,1.0351339584237622,1.0351339584237622,0.08488613888621288,0.010603196918964386,0.7,0.7,0.7880434782608695,4.48461538461538,6.359999999999993,13,21.54546985626222,20.000000000000014,0.0019162914318063208,0.0,0.00044302482463018085,-0.05230346839427882,0,0.0,0.1111111111111111,0.8467432950191571,0.0421455938697318,0.1111111111111111,0.8467432950191571,0.0421455938697318,0.5240343151893466,1.835,7.0,0.528731996639984,0.8742639541625975,0.0,0.0,0.0,0.0,0.004366812227074236,0.8333333134651184,0.1666666716337204,133,15,29.452770442315124,0.15000000000000027,1.0,0.0,0.0,0.8695,0.13049999999999995,0.13049999999999995,0.0,0.0,-0.00694841705262661,0.5719863963978631,0.5719863963978631,0.5719864240714482,1.0906209434781755,0.027671291625925472,0.1689358013016837,1.6455722621509008,0.1305,0.13225446428571427,0.2645159259970699,0.8023972724165235,0.37476830397333416,1,7,0.10485416650772095,0.08975377455353734,0,6,0,True,0.0002,0.0,0.0976
25,200,8.194849729537964,20.0,0.01265000831335783,1.5300016198224013,1.5300016198224013,0.060555082000790975,0.013138022273778915,0.7,0.7,0.8963414634146342,4.192307692307687,6.599999999999992,13,20.437257957458502,20.000000000000014,0.0026185570717001576,0.0,0.0005965975366617559,-0.061385327887533814,1,0.1,0.11646586345381527,0.8273092369477911,0.05622489959839357,0.11646586345381527,0.8273092369477911,0.05622489959839357,0.5160479149715975,1.875,7.0,0.5192999578732381,0.8633759021759033,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.20000000298023224,131,19,28.244889132695207,0.14500000000000024,1.0,0.0,0.0,0.8755,0.12450000000000006,0.12450000000000006,0.0,0.0,-0.007673133142469894,0.957364002863566,0.957364002863566,0.9573640142168317,1.176540874299549,0.013123372924469766,0.11958043330482074,1.4944848446618944,0.1245,0.1253720238095238,0.25922101603022646,1.8553323994080226,0.31718886572690236,3,21,0.10083968937397003,0.06283696740865707,2,6,0,True,0.0002,0.0,0.0975
