episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,23.370769378499816,0.12185384689249908,0.311228624790286,0.8,0.8,0.8,0.9583333333333334,0.975609756097561,0.33613445378151263,0.31092436974789917,0.35294117647058826,0.49802654526452533,0.09325,0.09325,0.75,0.6315210326323812,57.58368256279124,83.33333333333334,0.25894638277371224,0.8333333333333334,0.31987523567616055,37.89936865305883,-19.684313909732413,7.911972794496611,20,20,3.923048257827759
1,Random,28.342184568897867,0.14171092284448933,0.0,0.85,0.85,0.85,0.9911504424778761,0.9852941176470589,0.15025,0.1355,0.71425,0.6039311160233225,0.108,0.108,0.165,1.0,0.0,82.6086956521739,0.2550995964297162,0.8260869565217391,0.32429959463347285,28.342184568897867,28.342184568897867,0.0,20,20,0.0
1,Local-Only,10.145383804052246,0.05072691902026123,0.0,0.6,0.6,0.6,0.8842975206611571,0.0,1.0,0.0,0.0,1.0,0.191,0.191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.145383804052246,10.145383804052246,0.0,20,20,0.0
1,Greedy,10.738335074686555,0.05369167537343277,0.0,0.55,0.55,0.55,0.7327586206896551,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.435,1.0,0.0,0.0,0.0,0.0,0.0,10.738335074686555,10.738335074686555,0.0,20,20,0.0
1,EFT,11.615432087184079,0.05807716043592039,0.0,0.5,0.5,0.5,0.7327586206896551,0.0,0.84925,0.15075,0.0,1.0,0.0,0.0,2.46,1.0,0.0,0.0,0.0,0.0,0.0,11.615432087184079,11.615432087184079,0.0,20,20,0.0
1,Static,17.200245386279626,0.08600122693139813,0.0,0.65,0.65,0.65,0.7622950819672131,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.015,1.0,0.0,0.0,0.0,0.0,0.0,17.200245386279626,17.200245386279626,0.0,20,20,0.0
2,,24.086030069560042,0.12543015034780022,33.99488138888652,0.85,0.85,0.85,0.9423076923076923,0.9777777777777777,0.2523364485981308,0.308411214953271,0.4392523364485981,0.49096917834613124,0.08,0.08,0.475,0.6568304683008703,57.452525258152136,74.46808510638297,0.2089742428461305,0.7446808510638298,0.31683824343094824,37.746623319211906,-19.705901938940226,8.43038506633409,20,20,3.9251437187194824
3,,33.72897868321144,0.16864489341605718,9.726112057010953,1.0,1.0,1.0,1.0,1.0,0.12878787878787878,0.4166666666666667,0.45454545454545453,0.46510703681758603,0.071,0.071,0.98,0.9948392227373727,7.853005220329724,91.66666666666666,0.24635240949030326,0.9166666666666666,0.27693604871448113,38.707854955415854,30.85484973508613,8.857493336265325,20,20,3.7910540103912354
4,,28.23477066826723,0.14617385334133615,2.08962183514129e+24,0.9,0.9,0.9,0.9913793103448276,0.9772727272727273,0.1452991452991453,0.4700854700854701,0.38461538461538464,0.4628152173834387,0.062,0.062,0.83,0.8594995298817008,54.095778746084235,75.55555555555556,0.21858531742552725,0.7555555555555555,0.31206649039877626,36.341876898189916,-17.753901847894323,8.95522126046028,20,20,3.739863872528076
5,,29.396690785471794,0.15198345392735896,10.547405322516958,0.95,0.95,0.95,0.9805825242718447,1.0,0.1320754716981132,0.42452830188679247,0.44339622641509435,0.4800304731793003,0.049,0.049,0.67,0.8811993377182646,55.69097344571007,82.97872340425532,0.2316178110392025,0.8297872340425532,0.28696696265069005,38.20055565629071,-17.49041778941936,8.419260999241793,20,20,4.097444772720337
6,,32.766615290639294,0.16383307645319647,0.35101052353779477,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.44642857142857145,0.48214285714285715,0.48886952150205615,0.0575,0.0575,0.7,0.9982539717715644,5.363700850265914,81.48148148148148,0.18111681418577263,0.8148148148148148,0.2324287245614383,35.726433785245405,30.36273293497949,8.553917796428783,20,20,3.581702947616577
7,,27.171734617698178,0.1408586730884909,0.3151426867333551,0.9,0.9,0.9,0.9758064516129032,1.0,0.08064516129032258,0.5564516129032258,0.3629032258064516,0.4829593394808471,0.04425,0.04425,1.27,0.7619814920848548,58.869949661600096,86.66666666666667,0.202328683842484,0.8666666666666667,0.2371286015266613,40.185995848062625,-18.68395381353747,9.26792369384799,20,20,3.755363941192627
8,,27.660512814936443,0.14330256407468223,2.4351369455515136e+24,0.9,0.9,0.9,0.9745762711864406,1.0,0.06779661016949153,0.3474576271186441,0.5847457627118644,0.4704941918384284,0.089,0.089,0.495,0.773702817656077,56.32086971683354,84.05797101449275,0.23379684121892094,0.8405797101449275,0.29624908007900197,38.65631600535117,-17.66455371148237,8.101444065783399,20,20,3.694701910018921
9,,31.969730889820816,0.16484865444910407,0.11735422498546541,0.95,0.95,0.95,1.0,1.0,0.03225806451612903,0.3064516129032258,0.6612903225806451,0.47971913767652585,0.0885,0.0885,0.69,0.9786700620203224,24.798567299767072,81.70731707317073,0.25774249088812573,0.8170731707317073,0.3295893816764107,38.083238181396794,13.284670881629724,8.756882700641842,20,20,3.6450369358062744
10,,31.562622385233652,0.16281311192616826,2.0416890582814813,0.95,0.95,0.95,1.0,1.0,0.01694915254237288,0.5169491525423728,0.4661016949152542,0.47202429658395706,0.051,0.051,0.83,0.9757346706594792,27.31712494712419,85.45454545454545,0.18333911060173064,0.8545454545454545,0.22133961078671704,39.458588576151186,12.141463629026997,8.914392142418121,20,20,3.600165843963623
10,Random,20.23841292567423,0.10119206462837115,0.0,0.7,0.7,0.7,0.9461538461538461,0.9545454545454546,0.136,0.141,0.723,0.6002672040515803,0.1605,0.1605,0.155,1.0,0.0,78.78787878787878,0.2956197742856447,0.7878787878787878,0.4091003218397861,20.23841292567423,20.23841292567423,0.0,20,20,0.0
10,Local-Only,20.139023555728876,0.10069511777864439,0.0,0.8,0.8,0.8,0.952,0.0,1.0,0.0,0.0,1.0,0.17425,0.17425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.139023555728876,20.139023555728876,0.0,20,20,0.0
10,Greedy,8.035382285227474,0.04017691142613737,0.0,0.5,0.5,0.5,0.6942148760330579,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.865,1.0,0.0,0.0,0.0,0.0,0.0,8.035382285227474,8.035382285227474,0.0,20,20,0.0
10,EFT,6.649736204581131,0.03324868102290565,0.0,0.45,0.45,0.45,0.6491228070175439,0.0,0.93575,0.06425,0.0,1.0,0.0,0.0,2.695,1.0,0.0,0.0,0.0,0.0,0.0,6.649736204581131,6.649736204581131,0.0,20,20,0.0
10,Static,16.087051972958992,0.08043525986479497,0.0,0.65,0.65,0.65,0.8409090909090909,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.045,1.0,0.0,0.0,0.0,0.0,0.0,16.087051972958992,16.087051972958992,0.0,20,20,0.0
