episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,I_total_mean,I_total_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
2,CP-EFT,-2.216680767904935,-443.336153580987,0.15,0.15,0.6808510638297872,0.8688524590163934,0.60425,0.2915,0.10425,0.025417788447809935,0.06422688173799102,0.6652335385923321,20.000000000000014,22.11196517944336,10.59999999999998,10.59999999999998,11.884999999999973,0.85,1.0,3.99085422486678e-07,2.3401741156871205e-12,0.6217676997184753,0.21666666865348816,0.13595978915691376,,,,,354,0.0,0.0,0.0,336,98,0.2916666666666667,98,0.162,2.795
2,Static,-1.7021105954593942,-224.67859860064004,0.9,0.9,0.9782082324455206,0.0,0.2821969696969697,0.7178030303030303,0.0,1.0,1.0,1.0,13.199999999999969,13.424087362289402,7.799999999999987,7.799999999999987,9.934999999999977,0.1,0.0,0.0,0.0,0.8361173272132874,0.5,0.045671720057725906,,,,,363,0.0,0.0,0.0,363,27,0.0743801652892562,27,0.30227272727272725,14.325757575757576
3,Random,-2.643730518486182,-528.7461036972364,0.0,0.0,0.16346153846153846,0.5543478260869565,0.08725,0.12025,0.7925,0.6334141773156595,0.5983721471549265,0.9577058047918866,20.000000000000014,24.278430938720703,0.0,0.0,0.0,1.0,1.0,4.739298398170888e-10,4.496613780109639e-12,0.568181037902832,0.3333333432674408,0.14856576919555664,,,,,125,0.0,0.0,0.0,83,23,0.27710843373493976,23,0.07175,0.095
3,Local-Only,-2.147527467699498,-322.1291201549247,0.85,0.85,0.9854014598540146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.999999999999963,15.082855558395348,7.749999999999989,7.749999999999989,14.149999999999965,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0,0,0.0,0,0.9973333333333333,0.0
3,Greedy,-1.5693700272598814,-175.76944305310673,0.75,0.75,0.9064748201438849,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.199999999999976,11.81322207450865,8.079999999999988,8.079999999999988,10.559999999999977,0.25,0.0,0.0,0.0,0.7593043446540833,0.6428571343421936,0.06423507630825043,,,,,482,0.0,0.0,0.0,474,96,0.20253164556962025,96,0.0,23.428571428571427
3,EFT,-3.237090930563786,-589.150549362609,0.25,0.25,0.5857142857142857,0.8383838383838383,0.9230769230769231,0.045879120879120876,0.031043956043956045,0.010781945790036593,0.14016529527047572,1.0,18.19999999999999,22.4991415977478,9.759999999999982,9.759999999999982,11.619999999999974,0.75,0.0,1.5667475850023038e-07,6.645411512740102e-11,0.6889178156852722,0.46666666865348816,0.09860944747924805,,,,,279,0.0,0.0,0.0,261,54,0.20689655172413793,54,0.11208791208791209,2.489010989010989
3,CP-EFT,-2.5639421193886505,-512.7884238777301,0.2,0.2,0.6666666666666666,0.8620689655172413,0.62675,0.3155,0.05775,0.017242515538983746,0.04619562100196581,0.48649420395473003,20.000000000000014,24.49421892166138,7.07499999999999,7.07499999999999,9.484999999999982,0.8,1.0,5.0007507468308177e-08,1.1284942815284461e-11,0.7261141538619995,0.5,0.08720823377370834,,,,,278,0.0,0.0,0.0,264,37,0.14015151515151514,37,0.152,2.315
3,Static,-1.7506670325767792,-246.84405159332587,0.85,0.85,0.9561200923787528,0.0,0.34361702127659577,0.6563829787234042,0.0,1.0,1.0,1.0,14.099999999999966,14.415881881713839,7.694117647058812,7.694117647058812,10.579999999999979,0.15,0.0,0.0,0.0,0.7940144538879395,0.6666666865348816,0.05056694522500038,,,,,388,0.0,0.0,0.0,387,70,0.18087855297157623,70,0.2734042553191489,12.879432624113475
4,Random,-2.6958687995101833,-539.1737599020366,0.0,0.0,0.1388888888888889,0.5555555555555556,0.064,0.10825,0.82775,0.6267824517406135,0.6012633031416811,0.9657587775483158,20.000000000000014,25.084007263183594,0.0,0.0,0.0,1.0,1.0,1.0434971109418711e-08,3.9729514123010254e-11,0.5803784132003784,0.5,0.13940371572971344,,,,,112,0.0,0.0,0.0,72,14,0.19444444444444445,14,0.06875,0.115
4,Local-Only,-2.1519006130475495,-324.93699257018,0.85,0.85,0.954233409610984,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.099999999999962,15.580962429046599,7.5411764705882245,7.5411764705882245,10.119999999999978,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0,0,0.0,0,0.9847682119205298,0.0
4,Greedy,-1.5826511656999642,-196.24874454679556,0.85,0.85,0.9885844748858448,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.399999999999972,12.472568683624242,8.647368421052617,8.647368421052617,11.229999999999974,0.15,0.0,0.0,0.0,0.809161365032196,0.6428571343421936,0.04894847795367241,,,,,512,0.0,0.0,0.0,511,78,0.15264187866927592,78,0.0,21.717741935483872
4,EFT,-2.1463049548758417,-429.26099097516834,0.25,0.25,0.5889423076923077,0.7727272727272727,0.93425,0.03975,0.026,0.010315812094699367,0.15689448052774702,1.0,20.000000000000014,23.240560722351074,5.779999999999996,5.779999999999996,7.039999999999991,0.75,1.0,2.5573226262315396e-12,4.62019897166932e-12,0.7318044304847717,0.5,0.07894495129585266,,,,,262,0.0,0.0,0.0,241,32,0.13278008298755187,32,0.09925,2.255
4,CP-EFT,-2.0393791281780658,-407.8758256356131,0.1,0.1,0.5071428571428571,0.77,0.5685,0.3485,0.083,0.02495063696729096,0.05782302889291068,0.6073635702748514,20.000000000000014,25.85757522583008,7.29999999999999,7.29999999999999,8.019999999999987,0.9,1.0,2.0696369618100618e-10,2.038988357495885e-12,0.6429328918457031,0.3958333343267441,0.11648672074079514,,,,,244,0.0,0.0,0.0,221,44,0.19909502262443438,44,0.125,2.02
4,Static,-1.6991478691803688,-208.99518790918535,0.9,0.9,0.9853658536585366,0.0,0.18658536585365854,0.8134146341463414,0.0,1.0,1.0,1.0,12.299999999999972,12.430688161849954,8.322222222222209,8.322222222222209,10.769999999999975,0.1,0.0,0.0,0.0,0.8630642890930176,0.6153846383094788,0.03644796088337898,,,,,373,0.0,0.0,0.0,371,26,0.07008086253369272,26,0.1613821138211382,19.252032520325205
5,Random,-3.4187048085067335,-683.7409617013467,0.0,0.0,0.1689497716894977,0.5268817204301075,0.0775,0.1155,0.807,0.6319440816743369,0.6010233947689277,0.9636475104215066,20.000000000000014,26.175884246826172,0.0,0.0,0.0,1.0,1.0,1.3691592130882224e-11,6.623779927328305e-11,0.6020992398262024,0.5,0.12946882843971252,,,,,124,0.0,0.0,0.0,80,14,0.175,14,0.0785,0.13
5,Local-Only,-2.04583539602466,-265.9586014832058,0.85,0.85,0.9691943127962085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.99999999999997,13.336314010620091,8.164705882352928,8.164705882352928,11.959999999999972,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0,0,0.0,0,1.2738461538461539,0.0
5,Greedy,-1.5553692342606475,-206.86410815666613,0.7,0.7,0.9418886198547215,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.299999999999969,13.612628517150856,9.607142857142842,9.607142857142842,12.389999999999972,0.3,0.0,0.0,0.0,0.6343808174133301,0.5526315569877625,0.11269989609718323,,,,,621,0.0,0.0,0.0,616,227,0.3685064935064935,227,0.0,22.06766917293233
5,EFT,-3.7921321724183277,-758.4264344836655,0.2,0.2,0.47836538461538464,0.7397260273972602,0.92475,0.04975,0.0255,0.008668323267906043,0.11519366468978127,1.0,20.000000000000014,24.054204845428465,8.449999999999985,8.449999999999985,9.81999999999998,0.8,1.0,3.582188128348207e-07,1.656778758629683e-09,0.4887944757938385,0.2666666805744171,0.19021958112716675,,,,,301,0.0,0.0,0.0,282,133,0.4716312056737589,133,0.10325,3.035
5,CP-EFT,-2.135403150607005,-427.08063012140093,0.3,0.3,0.69377990430622,0.8923076923076924,0.65325,0.23475,0.112,0.026874915633246284,0.07750516404685302,0.7015881382611675,20.000000000000014,22.675841617584233,7.283333333333324,7.283333333333324,9.124999999999984,0.7,1.0,4.9920878097964305e-08,3.3891945917493016e-13,0.6887133717536926,0.5,0.09920069575309753,,,,,331,0.0,0.0,0.0,316,65,0.20569620253164558,65,0.2085,2.625
5,Static,-1.7391873677017433,-208.7024841242092,0.8,0.8,0.96,0.0,0.21958333333333332,0.7804166666666666,0.0,1.0,1.0,1.0,11.999999999999973,12.22053718566892,8.882352941176455,8.882352941176455,11.359999999999975,0.2,0.0,0.0,0.0,0.8424826860427856,0.6666666865348816,0.03841079771518707,,,,,374,0.0,0.0,0.0,372,32,0.08602150537634409,32,0.15583333333333332,22.9
6,Random,-4.038682805808695,-807.736561161739,0.0,0.0,0.1358313817330211,0.5064935064935064,0.06875,0.12,0.81125,0.6265960072298717,0.5990292695085884,0.9638302072902953,20.000000000000014,25.25430679321289,0.0,0.0,0.0,1.0,1.0,4.9927663781090814e-08,8.396240196162355e-11,0.5193268656730652,0.3333333432674408,0.17073571681976318,,,,,108,0.0,0.0,0.0,70,18,0.2571428571428571,18,0.066,0.095
6,Local-Only,-2.0989339977407298,-298.0486276791836,0.65,0.65,0.9440389294403893,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.199999999999966,14.872654037475565,7.023076923076914,7.023076923076914,10.259999999999978,0.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0,0,0.0,0,1.1781690140845071,0.0
6,Greedy,-1.6887151736931414,-233.0426939696535,0.4,0.4,0.6523809523809524,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.799999999999967,15.598964233398425,7.19999999999999,7.19999999999999,12.65999999999997,0.6,0.0,0.0,0.0,0.6108168363571167,0.441818767786026,0.13540053367614746,,,,,448,0.0,0.0,0.0,426,152,0.3568075117370892,152,0.0,25.159420289855074
6,EFT,-2.2595126518027353,-451.902530360547,0.25,0.25,0.6570048309178744,0.8495575221238938,0.9235,0.04375,0.03275,0.007103165019059908,0.0928518303145086,0.8230394509550305,20.000000000000014,23.699467849731448,6.259999999999994,6.259999999999994,8.359999999999985,0.75,1.0,5.696376703667738e-10,5.869614690123761e-12,0.6896112561225891,0.5,0.09325474500656128,,,,,303,0.0,0.0,0.0,285,56,0.19649122807017544,56,0.12175,2.49
6,CP-EFT,-2.3972690848636713,-453.08385703923386,0.2,0.2,0.6348448687350835,0.8367346938775511,0.5523809523809524,0.34735449735449736,0.10026455026455026,0.02130224912853804,0.04759013103184032,0.44541738379431944,18.9,21.66905298233032,8.979999999999984,8.979999999999984,11.359999999999975,0.8,0.0,3.310610952045323e-10,4.055892839464888e-12,0.700516402721405,0.5,0.09481819719076157,,,,,313,0.0,0.0,0.0,296,58,0.19594594594594594,58,0.15661375661375662,2.687830687830688
6,Static,-1.6975342470460533,-237.65479458644745,0.7,0.7,0.9652777777777778,0.0,0.2785714285714286,0.7214285714285714,0.0,1.0,1.0,1.0,13.999999999999966,14.249239253997777,9.306249999999983,9.306249999999983,12.724999999999971,0.3,0.0,0.0,0.0,0.7277379631996155,0.6666666865348816,0.07335955649614334,,,,,445,0.0,0.0,0.0,442,108,0.24434389140271492,108,0.24642857142857144,18.564285714285713
7,Random,-3.844711025964324,-768.9422051928648,0.0,0.0,0.1187648456057007,0.4666666666666667,0.06575,0.111,0.82325,0.6196693701500062,0.5929027242708124,0.9595267111230988,20.000000000000014,26.32815933227539,0.0,0.0,0.0,1.0,1.0,1.1798481409641681e-06,1.2224216291989138e-10,0.5680423974990845,0.5,0.1453833431005478,,,,,90,0.0,0.0,0.0,50,6,0.12,6,0.06875,0.05
7,Local-Only,-2.005362104359663,-288.77214302779146,0.7,0.7,0.9441860465116279,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.399999999999965,14.933576755523656,8.628571428571414,8.628571428571414,12.969999999999969,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0,0,0.0,0,1.2097222222222221,0.0
7,Greedy,-1.6342121940737258,-225.52128278217415,0.35,0.35,0.6853658536585366,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.799999999999967,15.064569787979115,7.957142857142846,7.957142857142846,9.91999999999998,0.65,0.0,0.0,0.0,0.551580011844635,0.3333333432674408,0.16343258321285248,,,,,542,0.0,0.0,0.0,523,242,0.4627151051625239,242,0.0,21.94927536231884
7,EFT,-2.41343076970643,-482.686153941286,0.45,0.45,0.6578313253012048,0.8547008547008547,0.9195,0.044,0.0365,0.016682697357898513,0.20723847649563373,1.0,20.000000000000014,22.801249504089363,7.533333333333322,7.533333333333322,9.81999999999998,0.55,1.0,2.9998295758559834e-07,6.0624578057319415e-12,0.6581792831420898,0.5,0.10938698053359985,,,,,320,0.0,0.0,0.0,302,70,0.23178807947019867,70,0.13425,2.77
7,CP-EFT,-2.1582396305420968,-431.6479261084193,0.2,0.2,0.5539906103286385,0.7764705882352941,0.558,0.35175,0.09025,0.026717372155893444,0.06044654333912548,0.5804813693781139,20.000000000000014,23.423887538909913,5.874999999999995,5.874999999999995,6.494999999999993,0.8,1.0,1.497325570198882e-07,2.3760843011026707e-12,0.6487687230110168,0.47058823704719543,0.11298392713069916,,,,,267,0.0,0.0,0.0,247,56,0.22672064777327935,56,0.136,1.99
7,Static,-1.7308398680097459,-240.58674165335466,0.6,0.6,0.8995327102803738,0.0,0.4237410071942446,0.5762589928057554,0.0,1.0,1.0,1.0,13.899999999999967,14.719957389831524,10.358333333333315,10.358333333333315,13.514999999999967,0.4,0.0,0.0,0.0,0.5484464764595032,0.30612245202064514,0.16343869268894196,,,,,447,0.0,0.0,0.0,446,199,0.4461883408071749,199,0.38669064748201437,16.244604316546763
8,Random,-3.222141276634308,-644.4282553268616,0.0,0.0,0.13734939759036144,0.48717948717948717,0.07575,0.11975,0.8045,0.632140779669161,0.6019916469236284,0.9622388352663399,20.000000000000014,25.012420654296875,0.0,0.0,0.0,1.0,1.0,8.444847598987337e-11,5.325068285627615e-11,0.5738042593002319,0.5,0.14343573153018951,,,,,103,0.0,0.0,0.0,63,14,0.2222222222222222,14,0.05975,0.11
8,Local-Only,-1.9982197756596825,-363.6759991700622,0.6,0.6,0.9063231850117096,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.19999999999999,19.34636346817016,8.324999999999987,8.324999999999987,11.494999999999974,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0,0,0.0,0,1.1406593406593406,0.0
8,Greedy,-1.643232397991235,-208.69051454488687,0.55,0.55,0.9002433090024331,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.69999999999997,13.245877275466901,8.18181818181817,8.18181818181817,11.799999999999974,0.45,0.0,0.0,0.0,0.8434757590293884,0.6912751793861389,0.03878215327858925,,,,,450,0.0,0.0,0.0,440,70,0.1590909090909091,70,0.0,23.496062992125985
8,EFT,-2.183674103707631,-301.34702631165305,0.3,0.3,0.6830985915492958,0.9,0.8804347826086957,0.06485507246376812,0.05471014492753623,0.015613309366325172,0.1305840419729014,0.9970410920935052,13.799999999999967,17.517240705490103,7.366666666666657,7.366666666666657,9.77499999999998,0.7,0.0,2.103065334727039e-12,5.519452082880516e-12,0.6984116435050964,0.5,0.09110376238822937,,,,,328,0.0,0.0,0.0,314,60,0.1910828025477707,60,0.2289855072463768,4.050724637681159
8,CP-EFT,-2.221838598704373,-444.36771974087463,0.3,0.3,0.5534441805225653,0.759493670886076,0.637,0.296,0.067,0.026258812444845216,0.07233832629433946,0.6921396483924731,20.000000000000014,25.462882232666022,6.06666666666666,6.06666666666666,8.499999999999986,0.7,1.0,4.9892122433448094e-08,7.604338382941043e-12,0.6799566149711609,0.5,0.10168275982141495,,,,,253,0.0,0.0,0.0,234,52,0.2222222222222222,52,0.12725,2.04
8,Static,-1.723819138993225,-220.6488497911328,0.65,0.65,0.9389671361502347,0.0,0.31796875,0.68203125,0.0,1.0,1.0,1.0,12.79999999999997,13.288665170669537,8.130769230769218,8.130769230769218,12.73999999999997,0.35,0.0,0.0,0.0,0.6847152709960938,0.5368421077728271,0.09895288199186325,,,,,421,0.0,0.0,0.0,414,122,0.2946859903381642,122,0.327734375,16.1953125
9,Random,-2.3668293047425,-473.3658609485,0.0,0.0,0.09433962264150944,0.417910447761194,0.06725,0.11525,0.8175,0.6253633808712606,0.5983525927325216,0.9579946251290129,20.000000000000014,26.990371704101562,0.0,0.0,0.0,1.0,1.0,1.2033874764727504e-11,1.4356674182813818e-11,0.555487871170044,0.5,0.15215140581130981,,,,,82,0.0,0.0,0.0,43,7,0.16279069767441862,7,0.063,0.04
9,Local-Only,-2.0222651012163326,-311.4288255873152,0.55,0.55,0.8728606356968215,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.399999999999961,16.895515747070295,7.072727272727263,7.072727272727263,9.349999999999984,0.45,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0,0,0.0,0,1.1961038961038961,0.0
9,Greedy,-1.5624465796539244,-182.80624981950916,0.95,0.95,0.9928571428571429,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.699999999999974,11.736595859527565,9.178947368421033,9.178947368421033,11.609999999999975,0.05,0.0,0.0,0.0,0.7476462125778198,0.6111111044883728,0.06796105206012726,,,,,517,0.0,0.0,0.0,516,99,0.19186046511627908,99,0.0,26.23931623931624
9,EFT,-2.117783635233216,-368.4943525305796,0.5,0.5,0.7452380952380953,0.912,0.8982758620689655,0.058045977011494256,0.04367816091954023,0.016843942754990373,0.16558452199821047,1.0,17.399999999999977,20.12523908615111,9.049999999999983,9.049999999999983,11.164999999999976,0.5,0.0,2.2962923651448364e-07,1.5238819863101703e-12,0.7160325646400452,0.5,0.08969332277774811,,,,,352,0.0,0.0,0.0,339,66,0.19469026548672566,66,0.2074712643678161,3.764367816091954
9,CP-EFT,-2.0367581333732896,-407.35162667465795,0.15,0.15,0.5738095238095238,0.8034188034188035,0.60225,0.2885,0.10925,0.033028530082406714,0.08303841629769125,0.9162622102638847,20.000000000000014,24.987755393981935,7.566666666666656,7.566666666666656,9.019999999999984,0.85,1.0,3.106052958237737e-12,1.531347021844348e-12,0.6019172072410583,0.29666666984558104,0.13672882318496704,,,,,322,0.0,0.0,0.0,299,98,0.3277591973244147,98,0.19475,2.93
9,Static,-1.7144585016369016,-257.16877524553524,0.7,0.7,0.943127962085308,0.0,0.22633333333333333,0.7736666666666666,0.0,1.0,1.0,1.0,14.999999999999963,15.437070178985568,8.421428571428558,8.421428571428558,11.549999999999974,0.3,0.0,0.0,0.0,0.682094931602478,0.5734087824821472,0.09363681077957153,,,,,458,0.0,0.0,0.0,456,135,0.29605263157894735,135,0.203,14.146666666666667
10,Random,-2.7490805197813146,-549.816103956263,0.0,0.0,0.14390243902439023,0.5555555555555556,0.07025,0.114,0.81575,0.6302552243161382,0.6023180686379549,0.9597611614377293,20.000000000000014,25.13721466064453,0.0,0.0,0.0,1.0,1.0,5.701874528085682e-10,2.3603182776332757e-11,0.5257566571235657,0.25,0.17037832736968994,,,,,118,0.0,0.0,0.0,82,29,0.35365853658536583,29,0.1005,0.07
10,Local-Only,-1.9769820041325157,-314.34013865707,0.7,0.7,0.9255813953488372,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.89999999999996,16.67685775756833,8.706666666666651,8.706666666666651,11.659999999999973,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0,0,0.0,0,1.1660377358490566,0.0
10,Greedy,-1.5637768379430834,-195.47210474288542,0.9,0.9,0.9884259259259259,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.499999999999972,12.605650329589817,8.722222222222207,8.722222222222207,11.989999999999972,0.1,0.0,0.0,0.0,0.764163613319397,0.6543010175228119,0.06312153488397598,,,,,546,0.0,0.0,0.0,544,117,0.21507352941176472,117,0.0,21.28
10,EFT,-2.126598295446313,-425.31965908926264,0.25,0.25,0.5342789598108747,0.7590361445783133,0.9375,0.036,0.0265,0.010511395152614697,0.16818232244183512,1.0,20.000000000000014,23.323062324523924,7.079999999999991,7.079999999999991,9.579999999999982,0.75,1.0,1.0070063893863335e-07,7.140323618828859e-12,0.7029396295547485,0.5,0.09391280263662338,,,,,245,0.0,0.0,0.0,225,40,0.17777777777777778,40,0.10425,2.215
10,CP-EFT,-2.213554329014867,-442.7108658029734,0.4,0.4,0.6342042755344418,0.8555555555555555,0.634,0.2785,0.0875,0.04310268968726286,0.11776691171383295,0.9370176388784467,20.000000000000014,22.595575809478767,8.124999999999988,8.124999999999988,11.954999999999972,0.6,1.0,9.985249249666595e-08,7.1369866180143114e-12,0.7347952127456665,0.5,0.08181373029947281,,,,,292,0.0,0.0,0.0,279,41,0.14695340501792115,41,0.148,2.245
10,Static,-1.6503658394638288,-189.7920715383403,0.95,0.95,0.9953917050691244,0.0,0.1726086956521739,0.827391304347826,0.0,1.0,1.0,1.0,11.499999999999975,11.588296699523902,9.02105263157893,9.02105263157893,11.109999999999976,0.05,0.0,0.0,0.0,0.7983112335205078,0.6666666865348816,0.051627229899168015,,,,,430,0.0,0.0,0.0,430,67,0.1558139534883721,67,0.21608695652173912,21.469565217391306
11,Random,-2.303583524152499,-460.7167048304998,0.0,0.0,0.25970873786407767,0.6636363636363637,0.06775,0.127,0.80525,0.6244516605583722,0.5971591960937207,0.9618428246912306,20.000000000000014,24.683521270751953,0.0,0.0,0.0,1.0,1.0,2.553308497965645e-08,1.0339318160315631e-11,0.5944229364395142,0.5,0.13623030483722687,,,,,163,0.0,0.0,0.0,126,29,0.23015873015873015,29,0.17775,0.21
11,Local-Only,-1.9609783486271475,-321.6004491748522,0.55,0.55,0.8688524590163934,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.399999999999963,17.849508514404278,8.849999999999985,8.849999999999985,12.139999999999972,0.45,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0,0,0.0,0,1.2085365853658536,0.0
11,Greedy,-1.600357642415985,-182.4407712354223,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.399999999999975,11.399999999999975,8.094999999999986,8.094999999999986,10.924999999999978,0.0,0.0,0.0,0.0,0.8788347840309143,0.75,0.030088864266872406,,,,,442,0.0,0.0,0.0,442,29,0.06561085972850679,29,0.0,23.17543859649123
