episode,steps,elapsed_sec,reward_mode,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,2.0787038803100586,incremental_cost,42,False,True,time_limit,1.0,20.000000000000014,20.173942974635533,,14,True,6.365348095774965,1.8246630345689385,563098020.5666603,14,14,64,-0.993599534034729,-1.0000001192092896,-0.9999871850013733,-1.0000035762786865,-0.48410889506340027,0.9939514157465206,0.000630457328005886,0.16893006673972377,0.16829960941171776,0.09999999999999629,0.09999999999999999,-0.0993695426719941,-0.09999871935163043,0.0005119780531520209,0.0,9.029035835460079e-05,20.000000000000014,0.000630457328005886,4.6321323843301343e-07,0.16829960941171776,0.07142857142857142,0.07142857142857142,0.375,0.9285714285714286,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.5833333333333334,0.4166666666666667,0.0,0.43166170734912157,0.6853994727134705,0.5825345829129219,0.007423431280767545,0.1125,0.0002255758095998317,15.658425223827361,7.817787471972406,17.72218911424279,0.5825345829129219,-0.5825345829129219,1.0,1.0,0.9738332500832514,11.132825091575105,158689225.1813696,1.0,0.0,0.04586573333928809,0.014260167496805176,0.06012590083573315,True,-1.0,0.16829960941171776,0.0
2,200,2.1366381645202637,incremental_cost,42,False,True,time_limit,1.0,20.000000000000014,20.17465337117513,,15,True,6.6222767554827255,2.196535861182409,636499845.5218427,15,15,76,-0.9904900193214417,-1.000000238418579,-0.9755123853683472,-1.0000052452087402,-0.4940398335456848,0.9915267684513905,0.0008836516961318899,0.1750778780458431,0.17419422634971127,0.09999999999999785,0.09999999999999999,-0.0991163483038681,-0.0970648574829113,0.0007265708254219067,0.0,0.00013331729852991822,20.000000000000014,0.0008836516961318899,0.0029659144083655775,0.17419422634971127,0.13333333333333333,0.13333333333333333,0.4605263157894737,0.8666666666666667,0.0,0.0,0.4,0.6,0.0,0.4,0.6,0.0,0.47924208896500725,0.8663268089294434,0.5851069681701206,0.010812877997523174,0.15178571428571427,0.004478190842616771,5.8479506724647115,2.916751393604846,18.828855056847846,0.5851069681701206,-0.5851069681701206,1.0,1.0,0.9788226773226794,11.643791208791212,159151603.77153498,1.0,0.0,0.043986231584981876,0.01430432392199228,0.05829055550849832,True,-1.0,0.17419422634971127,0.0
3,200,2.2355551719665527,incremental_cost,42,False,True,time_limit,1.0,20.000000000000014,20.204031944274902,,18,True,6.662482487368241,2.0271138249329206,572729337.0201405,18,18,87,-0.9932547807693481,-0.9999997615814209,-0.9759907126426697,-1.0000067949295044,-0.4661899209022522,0.9939295672655775,0.0006423966069129223,0.21179382678427072,0.21115143017735813,0.09999999999999837,0.1,-0.09935760339308708,-0.09760205586751561,0.0007070666694378531,0.0,0.0001269661041671851,20.000000000000014,0.0006423966069129223,0.0015990088967718918,0.21115143017735813,0.05555555555555555,0.05555555555555555,0.39080459770114945,0.8333333333333334,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5175871397642529,0.8457930088043213,0.5873486205588939,0.009710866275654977,0.13135901162790697,0.006413260182409093,6.967444265997687,3.4783884286880493,16.06470837010894,0.5873486205588939,-0.5873486205588939,1.0,1.0,0.9976429367201436,12.536094623105663,158972304.0370212,1.0,0.0,0.04607042528315118,0.014422813188072427,0.06049323847105756,True,-1.0,0.21115143017735813,0.0
4,200,2.40729022026062,incremental_cost,42,False,True,time_limit,1.0,20.000000000000014,20.255252838134766,,16,True,6.679170808869809,2.4225138147453324,671092971.8238361,16,16,86,-0.9932968020439148,-0.9999990463256836,-0.998864471912384,-1.0000228881835938,-0.4429185092449188,0.9943834848993166,0.0005770847480994733,0.2438264448345666,0.24324936008646691,0.09999999999999978,0.10000000000000002,-0.09942291525190054,-0.09999847412109233,0.0003086647606206705,0.0,5.202560187704195e-05,20.000000000000014,0.0005770847480994733,1.5258789076710855e-06,0.24324936008646691,0.0,0.0,0.313953488372093,1.0,0.0,0.0,0.5925925925925926,0.4074074074074074,0.0,0.5925925925925926,0.4074074074074074,0.0,0.46025811077130063,0.7982043623924255,0.5879249028537584,0.007791058028764699,0.09476902173913043,-0.0015813093556536605,7.284513218895249,3.628916836303213,15.881188071940256,0.5879249028537584,-0.5879249028537584,1.0,1.0,0.9985227272727286,13.52608333333333,165624369.907474,1.0,0.0,0.04479643097891623,0.01395998564874564,0.0587564166260993,True,-1.0,0.24324936008646691,0.0
5,200,2.478149175643921,incremental_cost,42,False,True,time_limit,1.0,20.000000000000014,20.191534996032715,,18,True,6.589177247477255,2.21265344624991,659174141.4961027,18,18,94,-0.9903703927993774,-1.0000014305114746,-0.9649248123168945,-1.0000085830688477,-0.3979811668395996,0.9921175143078722,0.0008266823893118024,0.19724776596638613,0.1964210835770742,0.10000000000000057,0.10000000000000002,-0.09917331761068822,-0.09657243092854487,0.0007686764020041162,0.0,0.0001546825433876564,20.000000000000014,0.0008266823893118024,1.2291802278241448e-06,0.1964210835770742,0.05555555555555555,0.05555555555555555,0.3829787234042553,0.9444444444444444,0.0,0.0,0.4722222222222222,0.5277777777777778,0.0,0.4722222222222222,0.5277777777777778,0.0,0.4609789206749863,0.7872907519340515,0.5833989111706614,0.0033383840879347795,0.06778971354166667,-0.0018292481642371665,8.038474185081819,4.005739869860311,14.81794916962584,0.5833989111706614,-0.5833989111706614,1.0,1.0,0.9940341782400638,13.004093648998094,155147437.87437692,1.0,0.0,0.04284940454987344,0.014272107559455178,0.05712151211113998,True,-1.0,0.1964210835770742,0.0
