episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
11,103,6.162351131439209,10.3,-0.023048564791679382,-2.374002385466798,-0.012634965032339105,0.060500942170619965,0.25,0.25,0.6571428571428571,3.22,4.899999999999998,5,11.851542377471919,10.29999999999998,0.0030563050814743386,0.0,0.0006970916091291537,-0.08476447850755045,15,0.75,0.68,0.195,0.125,0.68,0.195,0.125,0.5116240242152538,0.5242718446601942,3.0,0.5377094328872801,0.8963277161121368,0.0,0.0,9.599105364743732e-12,0.0,0.03636363636363636,0.5,0.5,62,136,40.28997709364302,0.00970873786407769,0.0,0.0,0.9029126213592233,0.09708737864077666,0.09708737864077666,0.0,0.0,-0.33285871148109436,1.0213005542755127,0.8412882089614868,0.0727684274315834,0.15000000596046448,3.4604074954986572,0.0970873786407767,0.078125,0.0078125,0,True,0.0002,0.04976066666666667,0.0
12,69,4.417020797729492,6.9,-0.04795496165752411,-3.308892181186022,-0.020306864753365524,0.04795496165752411,0.0,0.0,0.6507936507936508,4.100000000000001,4.100000000000001,1,8.797063417434691,6.8999999999999915,0.0029554992183201934,0.0,0.0009648354817206527,-0.08262790011323005,20,1.0,0.6666666666666666,0.22705314009661837,0.10628019323671498,0.6666666666666666,0.22705314009661837,0.10628019323671498,0.5045241291796707,1.3333333333333333,5.599999999999994,0.513542946351292,0.8873142600059509,0.0,0.0,2.240947011289407e-11,0.0,0.12903225806451613,0.5,0.5,61,138,61.22191786541348,0.014492753623188425,0.0,0.0,0.85,0.15000000000000002,0.15000000000000002,0.0,0.0,0.004757005721330643,0.6420247753461202,0.8624810973803202,0.01897105425208186,0.05589225764075915,0.8293678760528564,0.15,0.14322916666666666,0.024739583333333332,0,True,0.0002,0.04974916666666667,0.0
13,76,4.861658334732056,7.6000000000000005,-0.03535746783018112,-2.687167118238586,-0.01973917568102479,0.05720318481326103,0.1,0.1,0.6095617529880478,2.950000000000001,3.1750000000000016,2,9.3451420879364,7.599999999999989,0.0015527202447673015,0.0,0.0005993018577040633,-0.08320833421851435,18,0.9,0.7474226804123711,0.14432989690721648,0.10824742268041238,0.7474226804123711,0.14432989690721648,0.10824742268041238,0.507667842018418,0.42105263157894735,2.0,0.5253372171043378,0.8836040496826171,0.0,0.0,6.8338034883708154e-12,0.0,0.11904761904761904,0.5,0.5,44,145,52.33467189475421,0.013157894736842125,0.0,0.0,0.8723684210526316,0.12763157894736843,0.12763157894736843,0.0,0.0,-0.0016330720856785775,0.9602370619773865,0.8684817552566528,-0.006650528125464916,0.0906007468700409,0.8306199789047242,0.12763157894736843,0.128125,0.015625,0,True,0.0002,0.0497365,0.0
14,68,4.35979700088501,6.800000000000001,-0.023639246821403503,-1.6074687916520798,0.04558956697583187,0.06367131322622299,0.2,0.2,0.7439024390243902,3.750000000000001,4.555,4,8.103991804122924,6.799999999999992,0.001327451129889154,0.0,0.0005718580002065992,-0.07435839251560297,16,0.8,0.7428571428571429,0.18095238095238095,0.0761904761904762,0.7428571428571429,0.18095238095238095,0.0761904761904762,0.5039328336523955,1.0,4.0,0.5133382886964039,0.8881722092628479,0.0,0.0,1.603186680632085e-11,0.0,0.06,0.5,0.5,51,156,68.3741178830505,0.029411764705882387,0.0,0.0,0.8455882352941176,0.15441176470588236,0.15441176470588236,0.0,0.0,-0.018711417354643343,0.925088906288147,0.8120474815368652,0.016101633245125414,0.09711774662137032,0.8637304604053497,0.15441176470588236,0.1546875,0.31953125,0,True,0.0002,0.04972516666666667,0.0
15,70,4.342777490615845,7.0,-0.031619857996702194,-2.2133901496542907,-0.021533774398267272,0.06414131820201874,0.1,0.1,0.5059760956175299,2.8500000000000014,2.8950000000000014,2,9.44502911567688,6.999999999999991,0.0018498196770355304,0.0,0.0006358428512934395,-0.08491222466741265,18,0.9,0.7764705882352941,0.10588235294117647,0.11764705882352941,0.7764705882352941,0.10588235294117647,0.11764705882352941,0.5077303896791169,0.35714285714285715,2.0,0.5293293917364867,0.8958862543106078,0.0,0.0,5.559546312899899e-12,0.0,0.06451612903225806,0.5,0.5,36,132,49.51219249387777,0.014285714285714304,0.0,0.0,0.8785714285714286,0.12142857142857144,0.12142857142857144,0.0,0.0,0.152500806376338,0.8941321969032288,0.7226371169090271,0.019916021226284403,0.061552029103040695,0.929095059633255,0.12142857142857143,0.11979166666666667,0.01171875,0,True,0.0002,0.0497135,0.0
16,70,4.342648029327393,7.0,-0.03771556541323662,-2.6400894828524004,-0.012390189524739989,0.046691011637449265,0.05,0.05,0.58984375,5.049999999999998,5.364999999999997,2,8.810275530815124,6.999999999999991,0.001347408343136769,0.0,0.00045328582859638947,-0.07786154653344819,19,0.95,0.8324607329842932,0.06282722513089005,0.10471204188481675,0.8324607329842932,0.06282722513089005,0.10471204188481675,0.5054955129445131,0.21428571428571427,1.0,0.5217952354739898,0.8711428761482238,0.0,0.0,2.1298293803508755e-13,0.0,0.07407407407407407,0.5,0.5,30,159,59.84017510388663,0.014285714285714304,0.0,0.0,0.8635714285714285,0.13642857142857145,0.13642857142857145,0.0,0.0,0.027484639547765255,0.7256832122802734,0.726585790514946,0.009093645727261901,0.05150317074730992,1.0907491073012352,0.13642857142857143,0.138671875,0.0244140625,0,True,0.0002,0.049701833333333334,0.0
17,71,4.4100563526153564,7.1000000000000005,-0.033016979694366455,-2.344205905958873,-0.01733441185206175,0.057885847985744476,0.05,0.05,0.5022222222222222,2.500000000000001,2.500000000000001,1,9.27757845401764,7.099999999999991,0.004254376554271456,0.0,0.000838001317940159,-0.08725638606178913,19,0.95,0.7837837837837838,0.12837837837837837,0.08783783783783784,0.7837837837837838,0.12837837837837837,0.08783783783783784,0.5011747685064313,0.352112676056338,2.0,0.5046082079534043,0.8876482963562011,0.0,0.0,2.453255697545953e-12,0.0,0.037037037037037035,0.5,0.5,31,116,45.27460330368995,0.01408450704225354,0.0,0.0,0.895774647887324,0.10422535211267603,0.10422535211267603,0.0,0.0,-0.0468642598410186,0.9299643416153757,0.7557106551371122,0.005072158966964037,0.08566957986668537,1.0415309761699878,0.10422535211267606,0.10382401315789473,0.01665296052631579,0,True,0.0002,0.049690000000000005,0.0
18,73,4.937700271606445,7.300000000000001,-0.02731567993760109,-1.9940446227236486,-0.02081595622003079,0.05539741739630699,0.1,0.1,0.5666666666666667,2.3500000000000005,2.575000000000001,2,9.755816440582274,7.29999999999999,0.0016377723013657436,0.0,0.0008756095708863423,-0.08076218683425669,18,0.9,0.734375,0.21354166666666666,0.052083333333333336,0.734375,0.21354166666666666,0.052083333333333336,0.5056179566997779,0.8767123287671232,4.0,0.5208707806149512,0.8837111830711365,0.0,0.0,8.853738055203397e-12,0.0,0.022222222222222223,0.5,0.5,50,141,54.06729424874877,0.013698630136986321,0.0,0.0,0.8684931506849315,0.1315068493150685,0.1315068493150685,0.0,0.0,-0.04819445125758648,0.9586444894472758,0.7816163996855418,0.006633557100940379,0.08323317517836888,0.6870082765817642,0.13150684931506848,0.13151041666666666,0.01171875,0,True,0.0002,0.04967783333333334,0.0
19,82,5.5553529262542725,8.200000000000001,-0.037083301693201065,-3.040830689931416,-0.021031124144792558,0.05378150939941406,0.15,0.15,0.7100840336134454,4.2666666666666675,4.55,3,9.382585458755491,8.199999999999987,0.00026571643906557154,0.0,7.82980990494366e-05,-0.08095568249865241,17,0.85,0.81,0.095,0.095,0.81,0.095,0.095,0.5061141733330016,0.47560975609756095,3.0,0.5210214764488943,0.8810498833656311,0.0,0.0,1.174819112435485e-13,0.0,0.06451612903225806,0.5,0.5,36,162,49.96200195950623,0.012195121951219532,0.0,0.0,0.8780487804878049,0.12195121951219512,0.12195121951219512,0.0,0.0,-0.0202620915370062,0.8125550150871277,0.7666381299495697,0.02496681676711887,0.0492995698004961,0.9086786657571793,0.12195121951219512,0.1171875,0.0078125,0,True,0.0002,0.04966416666666667,0.0
20,55,3.304173231124878,5.5,-0.013243796303868294,-0.7284087995476025,0.10580819733440767,0.07737378776073456,0.15,0.15,0.7967479674796748,2.700000000000001,3.1500000000000012,3,6.4765526294708256,5.4999999999999964,0.0012199140174527006,0.0,0.00040626045350116146,-0.06787825508551165,17,0.85,0.8202764976958525,0.15668202764976957,0.02304147465437788,0.8202764976958525,0.15668202764976957,0.02304147465437788,0.5056061070954257,0.8363636363636363,3.299999999999997,0.5235370908586578,0.8745809644460678,0.0,0.0,1.5087896210186358e-11,0.0,0.0,0.5,0.5,39,178,76.81753388082878,0.018181818181818195,0.0,0.0,0.8027272727272727,0.19727272727272727,0.19727272727272727,0.0,0.0,0.010270956438034773,0.9803998738527298,0.6994012534618378,0.0004423848396982066,0.06851672846823931,0.6015317887067795,0.19727272727272727,0.1974609375,0.1517578125,0,False,0.0002,0.049655000000000005,0.0
21,63,3.8253366947174072,6.300000000000001,-0.009077954106032848,-0.5719110665578624,0.1543930187821388,0.06265176832675934,0.35,0.35,0.8134920634920635,3.6142857142857143,5.379999999999996,7,7.44454539299011,6.299999999999994,0.001364287936379114,0.0,0.0006523319568795343,-0.06945063876727245,13,0.65,0.8008849557522124,0.14601769911504425,0.05309734513274336,0.8008849557522124,0.14601769911504425,0.05309734513274336,0.5050584803379717,0.7142857142857143,2.8999999999999986,0.5174144405077715,0.8740074783563614,0.0,0.0,7.046008741740106e-12,0.0,0.07142857142857142,0.5,0.5,42,181,74.41381980906993,0.01587301587301589,0.0,0.0,0.8206349206349206,0.1793650793650794,0.1793650793650794,0.0,0.0,0.019658077927306294,1.0069997012615204,0.7734069406986237,0.008881101524457336,0.0604908318258822,0.7385532483458519,0.17936507936507937,0.1751953125,0.1248046875,0,True,0.0002,0.0496445,0.0
22,83,5.114121913909912,8.3,-0.014830502681434155,-1.2309316586079448,-0.017645072564482712,0.07595660537481308,0.2,0.2,0.7355371900826446,2.8800000000000017,3.800000000000002,5,9.994882202148434,8.299999999999986,0.000848391355472476,0.0,0.00030314952564736353,-0.07918096834636541,16,0.8,0.6941747572815534,0.22815533980582525,0.07766990291262135,0.6941747572815534,0.22815533980582525,0.07766990291262135,0.5063508370835109,0.9036144578313253,4.0,0.5219633115804754,0.8973080158233641,0.0,0.0,1.75676331121144e-11,0.0,0.05084745762711865,0.5,0.5,60,143,49.07541975871283,0.012048192771084357,0.0,0.0,0.8759036144578313,0.12409638554216873,0.12409638554216873,0.0,0.0,0.026895554857733456,0.9757817050685054,0.8113084254057511,0.005544765194392075,0.10391197078253912,0.8172611244346785,0.12409638554216867,0.12330163043478261,0.007133152173913043,0,True,0.0002,0.04963066666666667,0.0
23,60,3.8051817417144775,6.0,-0.010165045969188213,-0.6099025643215884,0.0005780121311543258,0.07238820195198059,0.25,0.25,0.757201646090535,3.2000000000000006,4.26,5,7.157533693313598,5.999999999999995,0.0011074037727297973,0.0,0.0006194382818173474,-0.0724203830957411,15,0.75,0.6338028169014085,0.27230046948356806,0.09389671361502347,0.6338028169014085,0.27230046948356806,0.09389671361502347,0.5088483914888153,1.45,4.0,0.5286201341956291,0.8888425827026367,0.0,0.0,4.473509757074723e-11,0.0,0.05405405405405406,0.5,0.5,74,135,77.50111069938082,0.016666666666666684,0.0,0.0,0.8225,0.1775,0.1775,0.0,0.0,0.008713530376553535,0.9940774738788605,0.7499854365984598,0.02332324825207858,0.1548475076754888,0.959912454088529,0.1775,0.17122395833333334,0.0006510416666666666,0,True,0.0002,0.04962066666666667,0.0
24,76,4.697655439376831,7.6000000000000005,0.0062872497364878654,0.47783104718230324,0.5264925807714462,0.08368925750255585,0.3,0.3,0.8054474708171206,3.3375000000000012,4.23,8,8.609242358207698,7.599999999999989,0.0028578604764022244,0.0,0.001257936170112743,-0.07149797861513285,14,0.7,0.6781115879828327,0.2918454935622318,0.030042918454935622,0.6781115879828327,0.2918454935622318,0.030042918454935622,0.510310891290857,1.3421052631578947,5.25,0.5321818372938453,0.9000172555446625,0.0,0.0,2.4843290619136482e-11,0.0,0.013513513513513514,0.5,0.5,74,158,62.03816711041234,0.013157894736842125,0.0,0.0,0.8467105263157895,0.15328947368421053,0.15328947368421053,0.0,0.0,-0.023901889721552532,1.0103079875310261,0.7832318345705668,0.02735156441728274,0.0927985633412997,1.2490909099578857,0.15328947368421053,0.16276041666666666,0.0,0,True,0.0002,0.049608,0.0
25,66,3.92173433303833,6.6000000000000005,0.024571159854531288,1.6216964860674725,0.34385596960783005,0.1038636639714241,0.5,0.5,0.7652173913043478,2.8100000000000014,3.2550000000000017,10,7.736085915565487,6.5999999999999925,0.00026947614581046157,0.0,5.800402790053139e-05,-0.07391327610521556,10,0.5,0.7386934673366834,0.23115577889447236,0.03015075376884422,0.7386934673366834,0.23115577889447236,0.03015075376884422,0.5100868006829511,1.0151515151515151,3.0,0.5293272618975671,0.8779760181903838,0.0,0.0,3.1025067931400585e-11,0.0,0.058823529411764705,0.5,0.5,49,147,60.30591652917504,0.01515151515151517,0.0,0.0,0.8492424242424242,0.15075757575757576,0.15075757575757576,0.0,0.0,0.12260071560740471,1.0211518208185832,0.8628898859024048,0.026217966650923092,0.08266448602080345,0.6857808232307434,0.15075757575757576,0.14973958333333334,0.0013020833333333333,0,True,0.0002,0.049597,0.0
26,57,3.6383628845214844,5.7,0.0004061300423927605,0.02314941861940832,0.3753753185272212,0.07810942083597183,0.3,0.3,0.7777777777777778,2.8666666666666676,3.3000000000000016,6,6.868443522453307,5.699999999999996,0.002226737139171636,0.0,0.0006253610527381464,-0.06724653532630517,14,0.7,0.6064814814814815,0.33796296296296297,0.05555555555555555,0.6064814814814815,0.33796296296296297,0.05555555555555555,0.5088220742743528,2.43859649122807,7.0,0.5222503643202703,0.8942518830299377,0.0,3.676194418319443e-12,3.685581007051297e-11,2.0372021777829497e-12,0.012195121951219513,0.5,0.5,84,131,78.67353021576183,0.01754385964912282,0.0,0.0,0.8105263157894737,0.18947368421052635,0.18947368421052635,0.0,0.0,0.05480291694402695,0.9744777083396912,0.9176054894924164,0.03437103369894127,0.18924875184893608,0.7758848816156387,0.18947368421052632,0.17838541666666666,0.032552083333333336,0,True,0.0002,0.0495875,0.0
27,81,5.178657293319702,8.1,0.0033077304251492023,0.2679263370254116,-0.008449794724583626,0.08603010326623917,0.3,0.3,0.8102766798418972,3.0000000000000013,4.025000000000001,8,9.500225820541377,8.099999999999987,0.003042381215777561,0.0,0.0006306709193832336,-0.07338322359838537,14,0.7,0.4557522123893805,0.4823008849557522,0.061946902654867256,0.4557522123893805,0.4823008849557522,0.061946902654867256,0.5015645091019478,3.432098765432099,16.0,0.5031681309314444,0.8755452960729598,0.0,1.837397872739288e-10,4.4246769442812806e-11,1.7942308333518389e-10,0.01694915254237288,0.5,0.5,121,103,59.52883940546929,0.0123456790123457,0.0,0.0,0.8604938271604938,0.13950617283950617,0.13950617283950617,0.0,0.0,-0.030233104580215046,0.9915207879883903,0.9322694114276341,0.011192368476518564,0.21015838480421475,1.0822881545339311,0.13950617283950617,0.14285714285714285,0.0011160714285714285,0,True,0.0002,0.049574,0.0
28,52,3.4976274967193604,5.2,-0.0070845456793904305,-0.36839642439986925,0.2712355777621264,0.07766417413949966,0.25,0.25,0.8047808764940239,2.971428571428572,4.080000000000001,7,6.254114646911621,5.1999999999999975,0.008453319845303835,0.0,0.004128086078446967,-0.04887856831917418,15,0.75,0.3076923076923077,0.6425339366515838,0.049773755656108594,0.3076923076923077,0.6425339366515838,0.049773755656108594,0.5062701199866402,6.288461538461538,16.0,0.5100167815454774,0.8751459717750549,0.0,6.034305444213569e-10,9.373467280138215e-11,6.005625996508001e-10,0.03355704697986577,0.5,0.5,148,68,88.54909590575443,0.019230769230769242,0.0,0.0,0.7875,0.21250000000000002,0.21250000000000002,0.0,0.0,-0.023434310220181942,1.0015421907107036,0.8259261515405443,0.010282063494539924,0.14144550739891,0.6534238755702972,0.2125,0.2152777777777778,0.0008680555555555555,0,True,0.0002,0.049565333333333336,0.0
29,49,3.335728168487549,4.9,0.042487770318984985,2.081900876587589,0.46858204007148707,0.10943124443292618,0.65,0.65,0.9256198347107438,3.1785714285714297,4.205000000000001,14,5.311131887435913,4.899999999999999,0.009515820292135286,0.0,0.0028542254287929544,-0.04665746272826718,7,0.35,0.2851063829787234,0.6510638297872341,0.06382978723404255,0.2851063829787234,0.6510638297872341,0.06382978723404255,0.5248400465490258,8.89795918367347,26.799999999999983,0.5358516135759136,0.8971894145011903,0.0,7.785085909262074e-10,1.0472954448115246e-10,8.012416591318682e-10,0.01818181818181818,0.5,0.5,165,67,99.04155266397387,0.02040816326530613,0.0,0.0,0.7602040816326531,0.23979591836734693,0.23979591836734693,0.0,0.0,0.02460928000509739,1.0175257980823518,0.7394406795501709,0.02604545750655234,0.1585218895226717,0.6806242614984512,0.23979591836734693,0.24921875,0.03359375,0,True,0.0002,0.049557166666666666,0.0
