episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,129,18.73626208305359,12.9,-0.20723530650138855,-26.73335145450983,0.34457336068153377,0.2,0.2,0.8092189500640204,8.183333333333321,10.34999999999998,6,0.049126544121161915,24,0.4369369369369369,0.25075075075075076,0.3123123123123123,375,291,119.17808961265328,0.007751937984496142,0.009192015044391155,1.0109381079673767,1.465281218290329,0.006763523706467822,0.05319768330082297,1.4,1.7
2,113,15.822003364562988,11.3,-0.035959288477897644,-4.063400427793019,0.6661705017089842,0.3,0.3,0.8468468468468469,7.888888888888876,9.359999999999983,9,0.05776156011672146,21,0.42877906976744184,0.251453488372093,0.31976744186046513,393,295,139.5706784798221,0.008849557522123913,0.0038042552769184113,0.9989063739776611,1.4868690371513367,0.0047640445060096685,0.048635349795222285,1.4,1.7
3,131,18.018434762954712,13.100000000000001,-0.18182015419006348,-23.818440201466288,0.4421931803226471,0.23333333333333334,0.23333333333333334,0.8551810237203495,8.224999999999987,9.564999999999982,8,0.04941911457044857,23,0.43793584379358436,0.2608089260808926,0.301255230125523,403,314,123.73388334151805,0.01526717557251912,0.10731508103864533,1.0000408376966203,1.454696502004351,0.003171213362033346,0.07314556491162096,1.4,1.7
4,102,13.67443561553955,10.200000000000001,0.22430194914340973,22.878800697452515,0.9582594335079191,0.6333333333333333,0.6333333333333333,0.9345549738219895,7.789999999999989,9.224999999999984,20,0.07670777090551222,11,0.35359116022099446,0.2886740331491713,0.35773480662983426,468,256,159.24404480429695,0.009803921568627472,-0.13967138528823853,1.6711080074310303,1.6117063760757446,0.059716299176216125,0.07692307978868484,1.4,1.7
5,107,14.96640682220459,10.700000000000001,0.015146958641707897,1.620724535549628,0.3991765588521957,0.3333333333333333,0.3333333333333333,0.9044585987261147,8.254545454545442,9.299999999999983,11,0.07172858405544937,20,0.35382513661202186,0.32650273224043713,0.319672131147541,473,259,149.4858529849353,0.009345794392523385,0.05836072526872158,1.01249920129776,1.5314997434616089,-0.006724966992624104,0.08994400426745415,1.4,1.7
6,110,15.236663579940796,11.0,-0.002548755845054984,-0.2803630535490744,0.45418944954872126,0.36666666666666664,0.36666666666666664,0.8707571801566579,8.549999999999985,10.28999999999998,12,0.07024610113352538,19,0.30491329479768786,0.33236994219653176,0.3627167630057804,481,211,142.8395880379828,0.009090909090909111,-0.052877691388130185,0.9980724334716797,1.5573819160461426,0.004505823634099215,0.06789180934429169,1.4,1.7
7,122,15.460391998291016,12.200000000000001,0.09552125632762909,11.653592765204499,0.9930635452270493,0.6,0.6,0.9295039164490861,7.961111111111098,9.074999999999983,18,0.06914019929906709,12,0.2880658436213992,0.3292181069958848,0.38271604938271603,519,210,135.60492521959836,0.00819672131147543,-0.02554033473134041,1.1226593613624574,1.6324134826660157,0.006699506822042167,0.07898690961301327,1.4,1.7
8,105,14.501803159713745,10.5,0.3026353120803833,31.776705765974942,1.174725580215454,0.7333333333333333,0.7333333333333333,0.9727722772277227,8.126086956521725,9.399999999999983,23,0.08997838027065709,8,0.2572509457755359,0.35182849936948296,0.39092055485498106,589,204,180.30887799400253,0.02857142857142863,0.0735505074262619,1.2708973288536072,1.663794070482254,0.011414363572839648,0.09033945761620998,1.4,1.7
9,105,13.67649221420288,10.5,0.1776464879512787,18.652881487071433,1.094496965408325,0.6,0.6,0.9540682414698163,7.255555555555544,9.414999999999983,18,0.08318054028387581,12,0.2888283378746594,0.33923705722070846,0.37193460490463215,522,212,154.9743771365542,0.009523809523809544,-0.043907671235501766,1.0656694173812866,1.6676756739616394,0.0004468793049454689,0.07281187176704407,1.4,1.7
10,116,15.542720317840576,11.600000000000001,0.09270819276571274,10.754150130167968,0.8999857902526855,0.5666666666666667,0.5666666666666667,0.9351969504447268,8.088235294117634,9.519999999999982,17,0.07949406212656063,13,0.2493368700265252,0.36074270557029176,0.38992042440318303,566,188,149.93558203422685,0.008620689655172433,0.008417444303631783,0.9822655320167542,1.670692006746928,0.0037889530261357627,0.09469103813171387,1.4,1.7
