episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,200,24.150211095809937,20.0,-0.09338107705116272,-19.676216246935727,-0.025208857282996176,0.09338107705116272,0.0,0.0,0.10526315789473684,0.0,0.0,0,21.15141487121582,20.000000000000014,0.0005688221240437701,0.0005056347351596694,0.0,0.0,20,1.0,0.1724137931034483,0.06896551724137931,0.7586206896551724,0.1724137931034483,0.06896551724137931,0.7586206896551724,0.4950833548132796,0.0,0.0,0.4952314259266601,0.8651102662086486,2.3695977092400705e-13,2.285554648318031e-10,3.833483930293369e-08,2.285554648318031e-10,0.18181818181818182,0.5,0.5,44,10,0.06557022449999995,0.0,1.0,0.0,0.9855,0.014499999999999957,0.014499999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0,1,,0.0003,0.0,1.2
2,200,23.054887294769287,20.0,-0.3147650957107544,-63.95302318987744,-0.02459239587187767,0.3147650957107544,0.0,0.0,0.16602316602316602,0.0,0.0,0,20.831247329711914,20.000000000000014,0.0010578264357043868,0.0003186582574403592,0.0,0.0,20,1.0,0.18867924528301888,0.09433962264150944,0.7169811320754716,0.18867924528301888,0.09433962264150944,0.7169811320754716,0.5057890749208164,0.0,0.0,0.5017789938256462,0.872904360294342,0.0,1.8819129588010146e-09,2.860055019482388e-07,1.8819129588010146e-09,0.1794871794871795,0.5,0.5,79,20,0.1295487930999999,0.0,1.0,0.0,0.9735,0.026499999999999968,0.026499999999999968,0.0,0.0,0.08393918297120503,15.8605238369533,2.2660207748413086,-0.04607758903875947,0.08333333475249154,35.048452769007,0.0265,0.6269841279302325,0,True,0.0003,0.0,1.2
3,200,23.72575855255127,20.0,-0.3251224458217621,-66.02448827499805,-0.025238844286650422,0.3251224458217621,0.0,0.0,0.2149122807017544,0.0,0.0,0,20.80170249938965,20.000000000000014,0.0013921462688286945,0.00023667017049403365,0.0,0.0,20,1.0,0.3055555555555556,0.07407407407407407,0.6203703703703703,0.3055555555555556,0.07407407407407407,0.6203703703703703,0.4921167351147742,0.0,0.0,0.48945159200246924,0.8551743507385254,1.5109376965728727e-12,1.923856469687733e-08,1.8760964337616315e-07,1.923856469687733e-08,0.3333333333333333,0.5,0.5,63,33,0.1378900886499999,0.0,1.0,0.0,0.973,0.027000000000000024,0.027000000000000024,0.0,0.0,0.560036838054657,2.146486520767212,2.35859751701355,0.03308224678039551,0.0,2.3454153537750244,0.027,0.0,0,True,0.0003,0.0,1.2
4,172,18.88862919807434,17.2,-0.031212354078888893,-5.368525185139835,-0.02396512134000659,0.031212354078888893,0.0,0.0,0.23214285714285715,0.0,0.0,0,17.71666145324707,17.199999999999974,0.001126785448260646,0.0003173845807659929,0.0,0.0,20,1.0,0.28,0.14,0.58,0.28,0.14,0.58,0.5040044311413725,0.0,0.0,0.499134572806845,0.8672395944595337,0.0,7.231830273513026e-11,4.066977032923802e-10,7.231830273513026e-11,0.1794871794871795,0.5,0.5,65,28,0.16404126192982482,0.005813953488372102,0.0,0.0,0.9709302325581395,0.029069767441860517,0.029069767441860517,0.0,0.0,-0.018592628339926403,4.150574962298076,2.3215896685918174,-0.0004660568665713072,0.20952381193637848,23.779267927010853,0.029069767441860465,0.5357142860690752,0,True,0.0003,0.0,1.2
5,181,21.95334529876709,18.1,-0.07321710884571075,-13.252296227755522,-0.023005731403827667,0.07321710884571075,0.0,0.0,0.16666666666666666,0.0,0.0,0,18.550533294677734,18.099999999999987,0.0010326434784405842,0.0005145868286115412,0.0,0.0,20,1.0,0.22580645161290322,0.08602150537634409,0.6881720430107527,0.22580645161290322,0.08602150537634409,0.6881720430107527,0.496017982661261,0.0,0.0,0.49750744548571835,0.8594765424728392,0.0,1.0805265397706426e-10,2.5529618596920045e-07,1.0805265397706426e-10,0.16666666666666666,0.5,0.5,67,21,0.13894189494444456,0.005524861878453043,0.0,0.0,0.9743093922651934,0.02569060773480658,0.02569060773480658,0.0,0.0,0.2812787592411041,1.9909660816192627,2.569171190261841,0.05313665419816971,0.0,2.0025105476379395,0.02569060773480663,0.0,0,True,0.0003,0.0,1.2
6,200,23.31822919845581,20.0,-0.11989349126815796,-24.978699542802563,-0.024228631798177958,0.11989349126815796,0.0,0.0,0.12396694214876033,0.0,0.0,0,21.92224884033203,20.000000000000014,0.00148373791248008,0.000969899385199587,0.0,0.0,20,1.0,0.23333333333333334,0.03333333333333333,0.7333333333333333,0.23333333333333334,0.03333333333333333,0.7333333333333333,0.502098080183845,0.0,0.0,0.503635783088819,0.8659449368715286,6.043404166856947e-13,1.8647839161722837e-09,4.643839304208086e-07,1.8647839161722837e-09,0.16,0.5,0.5,65,21,0.08984782994999994,0.0,1.0,0.0,0.9775,0.022499999999999964,0.022499999999999964,0.0,0.0,-0.18848664313554764,7.875219225883484,2.2694114446640015,0.05634930729866028,0.1666666716337204,58.10857582092285,0.0225,0.3333333432674408,0,True,0.0003,0.0,1.2
7,200,22.891462802886963,20.0,-0.09356505423784256,-19.713011691397977,-0.023448926396667957,0.09356505423784256,0.0,0.0,0.17670682730923695,0.0,0.0,0,20.712337493896484,20.000000000000014,0.0009667105819127773,0.0010700103862964383,0.0,0.0,20,1.0,0.24,0.07,0.69,0.24,0.07,0.69,0.49122176436614245,0.0,0.0,0.48989283137079875,0.8505291700363158,3.489916011343783e-14,1.0377726900046008e-09,5.523860124867497e-08,1.0377726900046008e-09,0.24324324324324326,0.5,0.5,67,24,0.13445921889999993,0.0,1.0,0.0,0.975,0.025000000000000022,0.025000000000000022,0.0,0.0,-0.06944022327661514,2.0440337657928467,2.3555641174316406,0.052203815430402756,0.0,11.482970237731934,0.025,0.0,0,True,0.0003,0.0,1.2
8,200,23.592634201049805,20.0,-0.06718335300683975,-14.436670592281889,-0.023991535324603318,0.06718335300683975,0.0,0.0,0.164,0.0,0.0,0,20.649967193603516,20.000000000000014,0.0012253815742999626,0.00037284666711731086,0.0,0.0,20,1.0,0.25252525252525254,0.0707070707070707,0.6767676767676768,0.25252525252525254,0.0707070707070707,0.6767676767676768,0.49571692710719073,0.0,0.0,0.4976382893504235,0.8553828805685042,0.0,3.9812127552996046e-11,6.027301768796178e-09,3.9812127552996046e-11,0.27586206896551724,0.5,0.5,66,25,0.1207310297999999,0.0,1.0,0.0,0.97525,0.02475000000000005,0.02475000000000005,0.0,0.0,0.07228689044713973,2.0467153668403624,2.086200988292694,-0.01718324040994048,0.14297619313001633,12.916225147247314,0.02475,0.4446428596973419,0,True,0.0003,0.0,1.2
9,200,23.626097440719604,20.0,-0.040525760501623154,-9.105152380035374,-0.025548314768821013,0.040525760501623154,0.0,0.0,0.14042553191489363,0.0,0.0,0,20.971416473388672,20.000000000000014,0.0007609195332342349,0.0007967081880591327,0.0,0.0,20,1.0,0.22666666666666666,0.12,0.6533333333333333,0.22666666666666666,0.12,0.6533333333333333,0.49653149777150246,0.0,0.0,0.49707479434885077,0.8593790769577025,6.320907813546321e-14,2.655674749552083e-10,4.255238383876758e-10,2.655674749552083e-10,0.125,0.5,0.5,55,17,0.09502036144999992,0.0,1.0,0.0,0.98125,0.018750000000000044,0.018750000000000044,0.0,0.0,-0.24844654649496078,0.7501944005489349,2.112705945968628,0.054970962926745415,0.0,198529456.98886472,0.01875,0.0,0,True,0.0003,0.0,1.2
10,200,21.972786903381348,20.0,-0.08719076216220856,-18.43815231279419,-0.02371164131909609,0.08719076216220856,0.0,0.0,0.23166023166023167,0.0,0.0,0,20.52128028869629,20.000000000000014,0.0016906142141883932,0.00032178615813987697,0.0,0.0,20,1.0,0.264,0.08,0.656,0.264,0.08,0.656,0.4912645276254043,0.0,0.0,0.49192519344772584,0.8578566074371338,0.0,1.2101464066938107e-10,1.5125239372082433e-07,1.2101464066938107e-10,0.23404255319148937,0.5,0.5,81,33,0.18135987169999987,0.0,1.0,0.0,0.96875,0.03125,0.03125,0.0,0.0,0.21030114591121674,1.7144607305526733,2.0882767836252847,-0.016786819013456505,0.13030303517977396,1.6677303711573284,0.03125,0.0,0,True,0.0003,0.0,1.2
