episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,200,17.08527708053589,20.0,time_limit,time_limit,0.0005312202265486121,-0.8937559630065246,-0.8937559630065246,0.0023492746520787466,0.0010796048445627093,0.15,0.15,0.5921052631578947,1.5000000000000002,1.8700000000000006,3,21.46869239807129,20.000000000000014,0.0018843220008697285,0.0,0.0006368561960206407,-0.09749709102511481,17,0.85,0.35443037974683544,0.379746835443038,0.26582278481012656,0.35443037974683544,0.379746835443038,0.26582278481012656,0.5001224593144143,0.005,0.0,0.5001920930422185,0.8608532726764676,0.0,0.0,6.000225056396191e-12,0.0,0.0,0.800000011920929,0.20000000298023224,102,56,2.395985611599998,0.0,1.0,0.0,0.0,0.9605,0.03949999999999998,0.03949999999999998,0.0,0.0,0.0021048725014122483,0.0009824797383861958,0.0070162416713742196,0.0,0.0,0.0,0.4668235850166192,0.5331764149833809,4000,0,0,0.0,unified_margin_term_illegal,-0.0007330719428726372,-0.015457468269561302,-0.014014914878475398,0.0472855893871452,0.08128559595025726,0.014014914878475398,0.21569393947104745,0.37078548961746016,0.0639292486499397,0.34959132226155265,-0.07390372827649117,1.3163447082042694,1.3163447082042694,1.3163446684678395,1.9743810296058655,0.020469123187164467,0.13377525409062704,2.4962581793467202,0.0395,0.042317708333333336,0.2042685761116445,3.2088480492432914,0.9390945434570312,1,6,0.09377183020114899,0.081656607799232,0,5,0,True,0.0002,0.0,0.0998
2,200,15.918427228927612,20.0,time_limit,time_limit,-1.1701213225023821e-05,-1.0023402409786002,-1.0023402409786002,0.0022301000077277334,0.0005086867604404688,0.0,0.0,0.7068965517241379,0.0,0.0,0,21.06766128540039,20.000000000000014,0.0010571318088217394,0.0,0.0004288686754884798,-0.09563972850143909,19,0.95,0.4587628865979381,0.29896907216494845,0.2422680412371134,0.4587628865979381,0.29896907216494845,0.2422680412371134,0.4972930413982831,0.005,0.0,0.495549595393807,0.8581020832061768,0.0,0.0,3.0848489995100037e-12,0.0,0.0,0.800000011920929,0.20000000298023224,101,83,3.059744890623063,0.0,1.0,0.0,0.0,0.9515,0.04849999999999999,0.04849999999999999,0.0,0.0,0.0026663316265082082,0.0016511534965371738,0.008887772088360772,0.0,0.0,0.0,0.24045135552046548,0.7595486444795344,4000,0,0,0.0,unified_margin_term_illegal,-0.005084255952196017,-0.018194896434910318,-0.013283363823848152,0.05321977768362179,0.08800463176411918,0.013283363823848152,0.3295675969780569,0.5449755011352717,0.08225825972508961,0.04319864216158166,-0.020238963514566423,1.5419142484664916,1.5419142484664916,1.5419143199920655,1.8588909387588501,0.023145178356207906,0.11397047638893128,2.2709573984146116,0.0485,0.0421875,0.31479139178991317,1.5853819847106934,1.5273409843444825,1,5,0.08086002618074417,0.07616086155176162,0,4,0,True,0.0002,0.0,0.09960000000000001
3,110,8.94847321510315,11.0,idle,terminated,0.00021182869386393577,0.023301156328931802,0.023301156328931802,0.0035156465717591343,0.0011531490599736571,0.05,0.05,0.7489878542510121,2.600000000000001,2.870000000000001,2,12.046479845046994,10.999999999999977,0.005265094884712712,0.0,0.001712022758359015,-0.0936753502759063,19,0.95,0.4029126213592233,0.33495145631067963,0.2621359223300971,0.4029126213592233,0.33495145631067963,0.2621359223300971,0.5053763946810399,0.01818181818181818,0.0,0.5089674513254645,0.863524955511093,0.0,0.0,1.2755077376247481e-11,0.0,0.0,0.800000011920929,0.20000000298023224,123,83,6.558245574311932,0.009090909090909111,0.0,0.0,0.0,0.9063636363636364,0.09363636363636363,0.09363636363636363,0.0,0.0,0.004061999278153643,0.0024181373747421517,0.013539997593845459,0.0,0.0,0.0,0.22466294784692895,0.7753370521530711,2200,0,0,0.0,unified_margin_term_illegal,-0.005561844006325442,-0.02573348518686592,-0.013195735839894931,0.0543158967518112,0.09060447210298797,0.013195735839894931,0.2859403112865386,0.4769776898918083,0.06946755994760724,0.16761443887404578,0.018842947449929152,1.498998183470506,1.498998183470506,1.4989981880554786,1.771435219507951,0.012364670714864938,0.11910524921348462,1.639252366927954,0.09363636363636364,0.09209735576923077,0.5129778385162354,2.7419677330897403,0.8866571165048159,4,26,0.11708218604326248,0.07461078278720379,3,1,0,True,0.0002,0.0,0.09949000000000001
4,82,6.799375772476196,8.200000000000001,idle,terminated,0.0011335547314956784,0.09295148051988134,0.09295148051988134,0.006074160337448125,0.002168486826121807,0.1,0.1,0.71900826446281,2.4666666666666672,2.680000000000001,3,9.442226724624632,8.199999999999987,0.00594982844565698,0.0,0.0023084794414386443,-0.0916672832936771,18,0.9,0.31443298969072164,0.4329896907216495,0.25257731958762886,0.31443298969072164,0.4329896907216495,0.25257731958762886,0.5002345207442598,0.08536585365853659,0.9500000000000028,0.5003701771131723,0.8731356680393216,0.0,9.862699684726178e-11,2.2174147934483912e-11,9.29017862638659e-11,0.008333333333333333,0.800000011920929,0.20000000298023224,132,61,7.973836170864212,0.012195121951219532,0.0,0.0,0.0,0.8817073170731707,0.11829268292682926,0.11829268292682926,0.0,0.0,0.009426811900641577,0.0028463086897178454,0.0314227063354717,0.0,0.0,0.0,0.27674482286728364,0.7232551771327163,1640,0,0,0.0,unified_margin_term_illegal,-0.0033259373350241696,-0.019873039390363327,-0.013761018489187798,0.05090630521479336,0.0926198878999098,0.013761018489187798,0.32207784454466626,0.5859944800728287,0.08706424783798555,0.004863427544519512,-0.015163023762094477,1.8597099622090658,1.8597099622090658,1.8597099383672078,1.8037594278653464,-0.012701609296103318,0.16067387188474339,1.2894757608572642,0.11829268292682926,0.116796875,0.6275688489278157,0.6925416926542918,2.6215991258621214,5,30,0.038942478597164154,0.03709841333329676,-1,-1,0,False,0.0002,0.0,0.09940800000000001
5,123,9.03713607788086,12.3,idle,terminated,0.0010546297999098897,0.12971948144599732,0.12971948144599732,0.004926625778898593,0.001598925213329494,0.25,0.25,0.7699530516431925,2.1000000000000005,2.710000000000001,7,13.257228403091421,12.299999999999972,0.0042085530718163145,0.0,0.0012904670458536692,-0.09188092286993695,15,0.75,0.3386243386243386,0.4074074074074074,0.25396825396825395,0.3386243386243386,0.4074074074074074,0.25396825396825395,0.49588909935645337,0.056910569105691054,0.0,0.49380721642184644,0.8549937009811401,0.0,0.0,1.2022819372015103e-11,0.0,0.02586206896551724,0.800000011920929,0.20000000298023224,122,64,4.9127453324590284,0.008130081300813026,0.0,0.0,0.0,0.9231707317073171,0.07682926829268288,0.07682926829268288,0.0,0.0,0.005419663221923903,0.0033083179808083224,0.018065544073079826,0.0,0.0,0.0,0.3950517117581429,0.6049482882418572,2460,0,0,0.0,unified_margin_term_illegal,0.003908185164133723,-0.00830908699925093,-0.01474047022089057,0.04989433294881584,0.09796605893740147,0.01474047022089057,0.17493812388519048,0.3434858738870414,0.05168262712868509,0.42989337509908304,0.03825018808922984,8.047343275763772,8.047343275763772,8.047343210740523,1.735706459392201,0.017857805370691825,0.07227457263930277,2.257029118863019,0.07682926829268293,0.07581676136363637,0.7064207216555421,18.50127831372348,3.854351433840665,3,22,0.07850293815135956,0.05967238843441009,2,3,0,True,0.0002,0.0,0.09928500000000001
6,107,8.456249713897705,10.700000000000001,idle,terminated,0.0008578712586313486,0.09179222260049483,0.09179222260049483,0.003941033850423991,0.0012056875275447965,0.25,0.25,0.8444444444444444,2.2600000000000007,2.800000000000001,5,11.19011726379394,10.699999999999978,0.004653205940315562,0.0,0.0017618413254257836,-0.09031768652880223,15,0.75,0.3842364532019704,0.43842364532019706,0.17733990147783252,0.3842364532019704,0.43842364532019706,0.17733990147783252,0.48816931941720576,0.17757009345794392,1.6999999999999886,0.481993131972134,0.8420256674289703,0.0,1.535578705857963e-10,1.6070368993870154e-11,0.0,0.008064516129032258,0.800000011920929,0.20000000298023224,124,78,6.657128045283033,0.009345794392523385,0.0,0.0,0.0,0.9051401869158878,0.09485981308411218,0.09485981308411218,0.0,0.0,0.005603982516907149,0.003817572096535966,0.01867994172302382,0.0,0.0,0.0,0.40463882490366615,0.5953611750963338,2140,0,0,0.0,unified_margin_term_illegal,0.001905974261279189,-0.0027900950397156074,-0.01382557784492093,0.04429407536689867,0.06897501486986544,0.01382557784492093,0.24490396039900095,0.38136599918357816,0.07644224969094084,0.29728779072648,0.08664115238934755,2.679567575454712,2.679567575454712,2.6795674562454224,1.7438365817070007,0.04151097475551069,0.04791666753590107,5.2875282764434814,0.09485981308411215,0.12109375,0.0,3.1018030643463135,2.3978989124298096,1,2,0.09010609984397888,0.08524658733513206,0,1,0,True,0.0002,0.0,0.099178
7,36,2.996116876602173,3.6,idle,terminated,0.007059107068926096,0.25412786372029145,0.25412786372029145,0.03462729975581169,0.008269231766462326,0.45,0.45,0.8979591836734694,2.422222222222223,3.360000000000001,9,3.973424060344697,3.600000000000002,0.013175380447533764,0.0,0.003557303878474787,-0.06922080188989661,11,0.55,0.3939393939393939,0.3852813852813853,0.22077922077922077,0.3939393939393939,0.3852813852813853,0.22077922077922077,0.4821738864786716,0.19444444444444445,1.0,0.47185350496632356,0.8482430279254913,0.0,3.316275337672526e-10,3.909507093058373e-11,2.1759566926071712e-10,0.0072992700729927005,0.800000011920929,0.20000000298023224,139,91,21.212834448911675,0.027777777777777766,0.0,0.0,0.0,0.6791666666666667,0.3208333333333333,0.3208333333333333,0.0,0.0,0.016434355802762247,0.01143136037751061,0.054781186009207485,0.0,0.0,0.0,0.5628543264915363,0.43714567350846373,720,0,0,0.0,unified_margin_term_illegal,0.004216384474849301,-0.0006978011619292241,-0.013357354090551549,0.04851381716790136,0.08081874475624821,0.013357354090551549,0.17316524327383537,0.2884744679720104,0.04767774637439805,0.49068254237975617,-0.014073598198592663,1.6203460693359375,1.6203460693359375,1.6203460216522216,1.6816802382469178,0.022552554309368134,0.07052255626767874,1.343079525232315,0.32083333333333336,0.321875,0.28190896809101107,1.7778603315353394,1.2480456948280334,5,10,0.03991704434156418,0.03988645374774933,-1,-1,0,False,0.0002,0.0,0.09914200000000001
8,125,9.528847217559814,12.5,idle,terminated,0.0014447055291384459,0.18058816937305988,0.18058816937305988,0.0045536551624536506,0.0018071485683321953,0.4,0.4,0.7957446808510639,2.025000000000001,2.665000000000001,8,13.230210781097401,12.499999999999972,0.0019049121637484895,0.0,0.0008158722386399937,-0.08986112692355976,12,0.6,0.36893203883495146,0.4563106796116505,0.17475728155339806,0.36893203883495146,0.4563106796116505,0.17475728155339806,0.48298225461915134,0.136,1.0,0.47453957902326654,0.8599947094917297,0.0,0.0,1.1176389674849574e-11,0.0,0.008,0.800000011920929,0.20000000298023224,129,76,5.541035981290337,0.00800000000000002,0.0,0.0,0.0,0.9176,0.08240000000000003,0.08240000000000003,0.0,0.0,0.005752810997443546,0.003997621630711659,0.019176036658145258,0.0,0.0,0.0,0.48003625542293943,0.5199637445770606,2500,0,0,0.0,unified_margin_term_illegal,0.008201871363862046,0.011574704758175852,-0.014340964359642256,0.05168820668771427,0.09288363190837212,0.014340964359642256,0.21608735578365668,0.38830866266895014,0.05995373541561332,0.3356502461317799,-0.03282647941555099,1.9947206144747527,1.9947206144747527,1.994720635206803,1.851859714673913,0.016907067847964558,0.12724960109461908,1.664947201376376,0.0824,0.08542798913043478,0.6028618746153687,4.859519720077515,0.7116570654122726,3,23,0.07648173719644547,0.06403897777199744,2,4,0,True,0.0002,0.0,0.09901700000000001
9,200,15.059748888015747,20.0,time_limit,time_limit,0.0010079273488372564,-0.7984145416268905,-0.7984145416268905,0.0036950063426047556,0.001307441620156169,0.4,0.4,0.7590361445783133,2.2111111111111117,2.700000000000001,9,20.90424375534058,20.000000000000014,0.0021320980724980503,0.0,0.0005734787816826441,-0.09406534081697655,12,0.6,0.3786407766990291,0.4320388349514563,0.18932038834951456,0.3786407766990291,0.4320388349514563,0.18932038834951456,0.4896093851043843,0.045,0.0,0.48395271830792935,0.8601420462131498,0.0,0.0,9.422334440456481e-12,0.0,0.0,0.800000011920929,0.20000000298023224,128,78,3.3428805979999976,0.0,1.0,0.0,0.0,0.9485,0.05149999999999999,0.05149999999999999,0.0,0.0,0.003359753500652909,0.002169139068584557,0.011199178335509694,0.0,0.0,0.0,0.5111655229489892,0.48883447705101085,4000,0,0,0.0,unified_margin_term_illegal,0.006246809155038271,0.002105430721979891,-0.013507870645458988,0.05027182434947746,0.08345383881772017,0.013507870645458988,0.22647949297415954,0.37596771843393334,0.06085428039525451,0.33669850819665254,-0.016658895183354616,4.281093401568277,4.281093401568277,4.2810934867177695,1.832865229674748,-0.005348106349369378,0.07033492105879954,2.071124349321638,0.0515,0.05078125,0.6874927495207105,4.96273455449513,4.116798886231014,2,28,0.07539405673742294,0.07141477018594741,1,12,0,True,0.0002,0.0,0.098817
10,50,3.8367929458618164,5.0,idle,terminated,0.0032796887680888176,0.16398441362532104,0.16398441362532104,0.022218816541135236,0.004675986245274544,0.25,0.25,0.7870370370370371,2.1833333333333336,3.1000000000000014,6,5.827803325653076,4.999999999999998,0.013130209557381466,0.047085013377576306,0.004552581281668761,-0.08082582575082767,15,0.75,0.3315508021390374,0.45989304812834225,0.20855614973262032,0.3315508021390374,0.45989304812834225,0.20855614973262032,0.49225791173242034,0.34,2.0,0.48808909497295433,0.8460406601428985,0.0,1.6793453919139388e-10,2.3408353380660607e-11,1.2685052730443396e-10,0.01694915254237288,0.800000011920929,0.20000000298023224,123,62,13.199787147942988,0.020000000000000007,0.0,0.0,0.0,0.813,0.18700000000000006,0.18700000000000006,0.0,0.0,0.012008337624104498,0.007232618699144896,0.04002779208034826,0.0,0.0,0.0,0.45377428765041516,0.5462257123495848,1000,0,0,0.0,unified_margin_term_illegal,0.006958143660091467,0.0001973769597241283,-0.013594369024983434,0.04723289159529985,0.07847396264631376,0.013594369024983434,0.2365537012581243,0.3930165122099903,0.06808387546293342,0.30234591106895214,0.004371516065051159,1.7069486220677694,1.7069486220677694,1.7069486379623413,1.7350748300552368,-0.003233960457146168,0.07768899314105511,1.5370864987373352,0.187,0.1890625,0.32128844037652016,2.541497802734375,0.7462006727854411,5,15,0.02770773507654667,0.023603128083050245,-1,-1,0,False,0.0002,0.0,0.09876700000000001
