episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,11.034124612808228,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,115,-0.015803083777427673,0.0003188464615959674,0.10809329114854312,-1.99798583984375,1.556673526763916,0.08829342573881149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.3,0.3,0.8,0.7,0.0,0.0,0.33636363636363636,0.2636363636363636,0.4,0.33636363636363636,0.2636363636363636,0.4,,,1.6156677770614625,0.006619604270284374,0.14692708333333335,0.0013770262648661932,21.847350082397462,0.5005147584279378,0.3384660353263219,1.6156677770614625,-1.6156677770614625,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
2,200,10.391322135925293,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,108,0.017959021031856537,0.0003503680054564029,0.17164040654897672,-0.9996392130851746,2.0417823791503906,0.0925104171037674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.4,0.4,0.8148148148148148,0.6,0.0,0.0,0.3269230769230769,0.25,0.4230769230769231,0.3269230769230769,0.25,0.4230769230769231,,,1.6515335543950398,0.006866391864605248,0.13770833333333332,-0.002681350310643514,23.72076691945394,0.49172239343325297,0.3167720317840576,1.6515335543950398,-1.6515335543950398,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
3,200,9.779877424240112,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,119,0.08588328957557678,0.00014490823377855122,0.50265132188797,-1.9807342290878296,4.55535888671875,0.11564139276742935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.7,0.7,0.9327731092436975,0.3,0.0,0.0,0.2796610169491525,0.2033898305084746,0.5169491525423728,0.2796610169491525,0.2033898305084746,0.5169491525423728,,,1.6363681586583456,0.008603380353500445,0.09109375,0.0021470580870906514,29.10689379374186,0.4697333176930745,0.35894838770230614,1.6363681586583456,-1.6363681586583456,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
4,200,10.017575025558472,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,124,0.08452310413122177,0.0002269697142764926,0.3654082059860204,-1.4967023134231567,3.0669126510620117,0.12868225574493408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.65,0.65,0.9112903225806451,0.35,0.0,0.0,0.26666666666666666,0.20833333333333334,0.525,0.26666666666666666,0.20833333333333334,0.525,,,1.631438372929891,0.004581692526116967,0.057291666666666664,-0.00198524692406257,25.16015491485596,0.3916228594382604,0.40832441568374633,1.631438372929891,-1.631438372929891,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
5,200,9.629602432250977,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,117,0.12017764151096344,4.072697993251495e-05,1.5029361069202423,-0.9841439723968506,3.133687973022461,0.14875397086143494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.8,0.8,0.9658119658119658,0.2,0.0,0.0,0.23577235772357724,0.10569105691056911,0.6585365853658537,0.23577235772357724,0.10569105691056911,0.6585365853658537,,,1.6419924227396647,0.0072061752217511335,0.06609375,-0.0015092816079656283,20.573486124674478,0.2677784847219785,0.5191914200782776,1.6419924227396647,-1.6419924227396647,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
6,200,9.526651382446289,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,118,0.12210702151060104,5.496443554875441e-05,1.5025982022285462,-0.9552202820777893,3.111588954925537,0.13165920972824097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.85,0.85,0.9491525423728814,0.15,0.0,0.0,0.30833333333333335,0.11666666666666667,0.575,0.30833333333333335,0.11666666666666667,0.575,,,1.6323791805903116,0.003156583219145735,0.07526041666666666,0.0014202617853879928,14.292432664235433,0.13814930173257986,0.6340962433815003,1.6323791805903116,-1.6323791805903116,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
7,200,9.585587978363037,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,110,0.12798357009887695,2.9755625291727483e-05,1.5014945209026336,2.9755625291727483e-05,3.0764691829681396,0.12798357009887695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.85,0.85,0.9727272727272728,0.15,0.0,0.0,0.22321428571428573,0.17857142857142858,0.5982142857142857,0.22321428571428573,0.17857142857142858,0.5982142857142857,,,1.6142619117101034,0.008137500106046597,0.07395833333333333,-0.0036150996883710226,9.652889420191446,0.08023444047973802,0.6641191597779592,1.6142619117101034,-1.6142619117101034,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
8,200,10.032317161560059,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,116,0.05879182741045952,0.00018119208107236773,0.2081965431570995,-0.9953150153160095,3.044933319091797,0.09254176169633865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.55,0.55,0.9224137931034483,0.45,0.0,0.0,0.1885245901639344,0.1557377049180328,0.6557377049180327,0.1885245901639344,0.1557377049180328,0.6557377049180327,,,1.5779806836446126,0.004885328842016558,0.05588541666666667,-0.00015688142428795497,14.018458862304687,0.1020399736923476,0.6846249175071716,1.5779806836446126,-1.5779806836446126,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
9,200,9.749491214752197,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,118,0.11394435912370682,0.00013465608935803175,0.6016513943672018,-0.9997357130050659,3.0535271167755127,0.13382971286773682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.8,0.8,0.940677966101695,0.2,0.0,0.0,0.22033898305084745,0.1694915254237288,0.6101694915254238,0.22033898305084745,0.1694915254237288,0.6101694915254238,,,1.5994870885213217,0.007901690428455671,0.06260416666666667,-0.0009023445596297582,12.427488339742025,0.09506341400866707,0.5595652381579082,1.5994870885213217,-1.5994870885213217,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
10,200,9.857481718063354,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,119,0.09513905644416809,9.070921078091487e-05,0.5526233345269986,-0.9999003410339355,3.013460397720337,0.10953054577112198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.7,0.7,0.9495798319327731,0.3,0.0,0.0,0.18487394957983194,0.20168067226890757,0.6134453781512605,0.18487394957983194,0.20168067226890757,0.6134453781512605,,,1.6246686236063639,0.008277114254112044,0.08229166666666667,0.0037795613954464593,12.401779759724935,0.08655866076548895,0.6022571468353272,1.6246686236063639,-1.6246686236063639,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
