episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,136,9.78079628944397,42,True,False,all_finished,0.0,13.599999999999968,15.426352691650383,2.720000000000001,20,True,3.1450569291253943,3.307915327344238,12387038569.649141,-0.011392880072865673,-5.8174810995792314e-05,-0.0002207652622215051,0.0,0.0,0.003815163106025575,-0.005641980767508473,-0.0018268176614829007,0.4203634161334442,0.0026042667861506975,0.0021464776357430406,0.008145582082624777,0.0,0.0,0.5667402573620373,9.069910621162247e-12,0.0,0.0,8.83959398734202e-12,0.0,0.8443121314048767,0.800000011920929,0.1556878387928009,0.20000000298023224,0.800000011920929,0.949999988079071,0.0,0.0,0.006190530955791473,97,0.0,0.0,0.0,85,1,0.011764705882352941,1,20,20,228,-0.0018268179846927524,-0.01150661800056696,0.022112269420176744,-0.10956333577632904,0.5036094188690186,0.022347768768668175,0.008909583968275446,2.1290492161056584,2.1201396321373793,-0.0910904160317243,0.0006313323974609375,0.008909583968275446,0.10063133239746147,0.09999999999999755,0.09999999999999755,-0.09109041603172431,0.0006313323974614649,0.002578700637819441,0.0,0.0010801788515816353,0.04271197611423175,15.426352691650383,0.008909583968275446,0.10063133239746147,1.8263526916504151,0.25,0.25,0.5921052631578947,0.75,0.0,,0,0.9400735294117647,0.0599264705882353,0.0599264705882353,0.0,0.0,0.4049079754601227,0.31901840490797545,0.27607361963190186,0.4049079754601227,0.31901840490797545,0.27607361963190186,0.49531835982874395,0.8598542273044586,1.5832524061203004,7.201116532087326e-05,0.11916667073965073,-0.030879542231559753,0.9957762956619263,0.4353435754776001,1.5363216400146484,1.5832524061203004,-1.5832524061203004,0.059926470588235296,0.059375,163,2720,0.5986695289611816,1.7035881280899048,-0.216661536693573,0.7950312614440918,-0.25819537937641146,0.04640398323535919,0.03359375,0,1.0,1.0,0.32455495356037156,6.166544117647057,37190637.987163134,0.9500000000000018,0.0,0.21656976621075977,0.17395394330900052,0.39052370951976045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.058202030345916e-05,0.0,0.49716347683741546,0.7426470588235294,5.0,False,0.0,0.0,0.0
2,200,14.411423683166504,42,False,True,time_limit,1.0,20.000000000000014,21.664229011535646,3.900000000000002,20,True,3.323287868285199,3.4158635188310873,12328275061.17222,-0.01069713501229093,-5.5546712432777445e-05,-0.0006517210684219061,0.0,0.0,-0.0024833898680537837,-0.008079780521313066,-0.010563170389366883,0.715566814244227,0.010199923187814328,0.0037157036918383565,0.043595782251105046,0.0,0.0,0.22692177662501514,1.295967760189809e-11,0.0,1.8377261865043488e-11,7.103767660915361e-12,0.0,0.8510382771492004,0.800000011920929,0.14806565642356873,0.20000000298023224,0.8333333134651184,0.9599999785423279,0.0,0.0,0.021023260429501534,124,0.0,0.0,0.0,106,1,0.009433962264150943,1,20,20,227,-0.010563170537352562,-0.010969184804707766,0.011625403817743008,-0.09707143157720566,0.09371305257081985,0.01420851144939661,0.005669226080180343,1.7924660095632072,1.7867967834830292,-0.09433077391982099,1.71661376953125e-05,0.005669226080180343,0.10001716613769585,0.10000000000000561,0.10000000000000561,-0.094330773919821,1.7166137695839856e-05,0.004644751621673251,0.0,0.0013497955157742256,0.03947373582574498,21.664229011535646,0.005669226080180343,0.10001716613769585,1.6642290115356317,0.05,0.05,0.6255506607929515,0.95,0.0,,0,0.955,0.04500000000000004,0.04500000000000004,0.0,0.0,0.3111111111111111,0.3,0.3888888888888889,0.3111111111111111,0.3,0.3888888888888889,0.49755669126164975,0.8617827892303467,1.5475505590438843,0.04568830132484436,0.0,-0.4460516571998596,1.9584699869155884,0.5022320747375488,15.596573829650879,1.5475505590438843,-1.5475505590438843,0.045,0.03125,180,4000,-0.2663203477859497,0.3627161681652069,-0.4707135856151581,0.25494346022605896,-0.21412698924541473,0.053207334131002426,0.01953125,0,1.0,1.0,0.3037499999999999,5.77125,35478948.98556941,0.9499999999999976,0.0,0.21423648306345255,0.17111253770596208,0.3853490207694145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015248045784555756,0.0,0.49844422316085546,0.41,3.0,True,-1.0,1.7867967834830292,0.0
3,200,15.835558891296387,42,False,True,time_limit,1.0,20.000000000000014,22.24008560180664,0.0,20,True,3.153506478711301,3.493514754388909,13087905317.810846,-0.011042647812681848,-6.307149564714153e-05,-0.0006329024650714034,0.0,0.0,-0.0043251329679246985,-0.0077158831300050065,-0.012041016097929857,0.6805539160928731,0.009997295774552864,0.003887070753737299,0.03900552280717622,0.0,0.0,0.2665561945716606,2.3539755214518898e-11,0.0,7.27446247770352e-12,7.410843640143217e-12,0.0,0.8475827574729919,0.800000011920929,0.15092918276786804,0.20000000298023224,0.8333333134651184,0.9485526382923126,0.0,0.008928571428571428,0.022603660821914673,112,0.0,0.0,0.0,92,2,0.021739130434782608,2,20,20,247,-0.012041015550494194,-0.011020570527762175,0.012067766208201637,-0.14061078429222107,0.03057209774851799,0.015315077267587185,0.005001413166524062,2.4464430962502974,2.4414416830837746,-0.09499858683347702,0.0005097389221191406,0.005001413166524062,0.10050973892211923,0.10000000000000561,0.10000000000000561,-0.09499858683347702,0.0005097389221192239,0.005380838130778918,0.0,0.006698801996466042,0.04020572413576508,22.24008560180664,0.005001413166524062,0.10050973892211923,2.2400856018066264,0.0,0.0,0.5263157894736842,1.0,0.0,,0,0.9595,0.04049999999999998,0.04049999999999998,0.0,0.0,0.30864197530864196,0.3148148148148148,0.3765432098765432,0.30864197530864196,0.3148148148148148,0.3765432098765432,0.5033954578847932,0.872503876686096,1.706269465959989,-0.004210413863452582,0.12808580639270636,-0.014003920010649241,1.7653701305389404,0.8345558035832185,4.149470246755159,1.706269465959989,-1.706269465959989,0.0405,0.03936298076923077,162,4000,-0.377117782831192,0.38708922266960144,-0.506105553645354,0.26126932066220504,-0.3453063368797302,0.06428686930583073,0.8269230769230769,0,1.0,1.0,0.4018421052631591,7.634999999999996,39893128.98404366,1.0,0.0,0.1716607805686263,0.16904473803854234,0.3407055186071687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016221582700074298,0.0,0.5022452465263195,0.395,3.0,True,-1.0,2.4414416830837746,0.0
4,180,12.061776876449585,42,True,False,all_finished,0.0,17.999999999999986,19.691942787170408,2.9750000000000014,20,True,3.0780411061762174,3.364963307685578,13016120794.746801,-0.010939381292116173,-2.4342818550762848e-05,-0.0007146728136397843,0.0,0.0,0.006265451210834038,-0.007855661166136351,-0.0015902099553022936,0.41556774738105584,0.008350361980044527,0.0009247406228848418,0.027149156186082074,0.0,0.0,0.5480079938299328,4.413624847543485e-12,0.0,2.890985976951092e-14,4.406290003006186e-12,0.0,0.8481341600418091,0.800000011920929,0.15076938271522522,0.20000000298023224,0.8333333134651184,0.9571557968854905,0.0,0.0,0.022568615153431892,114,0.0,0.0,0.0,101,2,0.019801980198019802,2,20,20,239,-0.001590210827998817,-0.011137087363749743,0.015148837026208636,-0.17429684102535248,0.7026160955429077,0.023732969537377357,0.005633531577058194,1.8934107588728282,1.887777227295769,-0.09436646842294315,0.0,0.005633531577058194,0.10000000000000053,0.10000000000000371,0.10000000000000371,-0.09436646842294315,5.273559366969494e-16,0.006475015920622786,0.0,0.002412073089136985,0.041183673057075015,19.691942787170408,0.005633531577058194,0.10000000000000053,1.6919427871704222,0.2,0.2,0.6443514644351465,0.8,0.0,,0,0.9491666666666667,0.050833333333333286,0.050833333333333286,0.0,0.0,0.3770491803278688,0.30601092896174864,0.31693989071038253,0.3770491803278688,0.30601092896174864,0.31693989071038253,0.49826112787615956,0.8729924201965331,1.6332698464393616,0.03108517313376069,0.02500000037252903,0.021636148914694786,0.9833444207906723,0.4806429697200656,1.388324797153473,1.6332698464393616,-1.6332698464393616,0.050833333333333335,0.0498046875,183,3600,0.7234450578689575,2.3322527408599854,-0.34327081590890884,0.9712193012237549,-0.363173246383667,0.12779096327722073,0.0009765625,0,1.0,1.0,0.281798245614035,5.354166666666658,36440157.356379665,1.0,0.0008333333333333333,0.20211036686472564,0.19418637942669217,0.39629674629141776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002198144447026484,0.0,0.4989001633816709,0.6888888888888889,5.049999999999983,False,0.0,0.0,0.0
5,200,14.329405546188354,42,False,True,time_limit,1.0,20.000000000000014,22.058258056640625,0.0,20,True,3.0011249867624414,3.2812418645556454,13164708203.6348,-0.011321461202979778,-2.2038984305129267e-05,-0.0006089979105557503,0.0,0.0,-0.003633795562875899,-0.006178508498479846,-0.009812304061355501,0.7243078006161577,0.002843018339376108,0.0014099777372960282,0.03896157300423148,0.0,0.0,0.2324776303029386,3.2522339855900473e-12,0.0,5.0827669574289634e-14,2.80857368611942e-12,0.0,0.8312994837760925,0.800000011920929,0.16735275089740753,0.20000000298023224,0.800000011920929,0.9271977841854095,0.0,0.0,0.022981055080890656,106,0.0,0.0,0.0,84,1,0.011904761904761904,1,20,20,250,-0.009812303818762302,-0.011349689681082964,0.025154606532305477,-0.11276905238628387,0.03900238126516342,0.014194843359291553,0.005092983692885445,2.335470093786719,2.330377110093836,-0.09490701630711555,3.6716461181640625e-05,0.005092983692885445,0.10003671646118173,0.10000000000000561,0.10000000000000561,-0.09490701630711555,3.671646118172389e-05,0.0016511837990876785,0.0,0.0006579939527487362,0.041051661573451984,22.058258056640625,0.005092983692885445,0.10003671646118173,2.058258056640611,0.0,0.0,0.504,1.0,0.0,,0,0.957,0.04300000000000004,0.04300000000000004,0.0,0.0,0.38372093023255816,0.18023255813953487,0.436046511627907,0.38372093023255816,0.18023255813953487,0.436046511627907,0.5037474996736236,0.8667479604482651,1.5472869873046875,0.09384255856275558,0.1818181872367859,0.03410935401916504,1.5636975765228271,0.7850124835968018,11.543538093566895,1.5472869873046875,-1.5472869873046875,0.043,0.04296875,172,4000,-0.3017803430557251,0.3581233024597168,-0.6393522024154663,0.26582610607147217,-0.4214472770690918,0.09773720055818558,0.01171875,0,1.0,1.0,0.25259210526315784,4.799249999999992,35088242.56151572,1.0,0.0,0.23211258112925018,0.17061204433198418,0.40272462546123444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.443845807158987e-05,0.0,0.5023665460438933,0.24,2.0,True,-1.0,2.330377110093836,0.0
6,67,4.997331857681274,42,True,False,all_finished,0.0,6.699999999999992,9.075056076049805,0.0,20,True,3.2206605801975443,3.450014361669397,12825244613.340601,-0.010707569810334293,-8.1751186293892e-05,-0.0017433507808607162,-0.022388059701492536,0.0,-0.010339392901035098,-0.022561216099525,-0.029084843424373688,0.2349959485688048,0.006689094778638942,0.00179416972385431,0.0382608171315523,0.4913442937434389,0.0,0.22691567605371074,1.2928620847507677e-11,0.0,5.990795126685835e-13,1.2753963683775904e-11,1.6833059418060015e-14,0.834420919418335,0.800000011920929,0.16557930409908295,0.20000000298023224,0.800000011920929,0.9333333373069763,0.0,0.0,0.024590419605374336,95,0.0,0.0,0.0,75,0,0.0,0,20,20,254,-0.029084842652082443,-0.010483683086931705,0.02822387814521785,-1.2662707567214966,0.04126175493001938,0.03725045546889305,0.01320254251138534,2.9672199529498373,2.954017410438456,-0.08679745748861512,0.0007123947143554688,0.01320254251138534,0.10071239471435511,0.09999999999999752,0.09999999999999752,-0.08679745748861512,0.0007123947143551079,0.00906947419549993,0.0,0.0016949435281019597,0.04202822657442733,9.075056076049805,0.01320254251138534,0.10071239471435511,2.3750560760498125,0.0,0.0,0.5039370078740157,1.0,0.0007462686567164179,queue_full_conflict,1,0.8731343283582089,0.12686567164179108,0.12686567164179108,0.0007462686567164179,0.0007462686567164179,0.4411764705882353,0.20588235294117646,0.35294117647058826,0.4411764705882353,0.20588235294117646,0.35294117647058826,0.5107591415306302,0.8687782734632492,1.5809895992279053,0.013905619271099567,0.03990378603339195,0.011430203914642334,1.0635857284069061,0.5116033032536507,2.3613821640610695,1.5809895992279053,-1.5809895992279053,0.12611940298507462,0.1357421875,169,1340,-1.029101014137268,3.8434722423553467,-0.5751140750944614,1.5052367560565472,-0.48894044756889343,0.10206023044884205,0.23193359375,0,1.0,1.0,0.263629222309505,5.008955223880598,36110044.1343802,1.0,0.0,0.27235522313931265,0.16472029977924274,0.4370755229185552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003047880176080917,0.0,0.5067927117424725,0.6716417910447762,2.0,False,0.0,0.0,0.0
7,200,13.97771430015564,42,False,True,time_limit,1.0,20.000000000000014,22.16145133972168,0.0,20,True,3.2756241786850557,3.6026220173155665,13004268489.47976,-0.010437300615640287,-2.6082337085925577e-05,-0.0004833835554205337,-0.0075,0.0,-0.0027445793998410067,-0.014175920706784547,-0.015668190412253095,0.4912350233835426,0.0026222597210788685,0.0012275738660916294,0.022750607738019905,0.35298999339500714,0.0,0.12917454189625996,4.123409946821255e-12,0.0,1.1516751772079883e-13,3.6201651485573416e-12,0.0,0.8340012431144714,0.800000011920929,0.15976285934448242,0.20000000298023224,0.8333333134651184,0.9380514711141587,0.0,0.030612244897959183,0.019729942083358765,98,0.0,0.0,0.0,72,2,0.027777777777777776,2,20,20,238,-0.015668191015720367,-0.010659793857485056,0.01383353671990333,-1.2770899534225464,0.03401005268096924,0.018738245591521263,0.003738360911607794,2.300373044610026,2.296634683698419,-0.09626163908839226,0.0,0.003738360911607794,0.10000000000000053,0.10000000000000561,0.10000000000000561,-0.09626163908839226,5.273559366969494e-16,0.0019303648091401773,0.0,0.0006803489866172855,0.04108989185781432,22.16145133972168,0.003738360911607794,0.10000000000000053,2.1614513397216655,0.0,0.0,0.5168067226890757,0.95,0.00025,queue_full_conflict,1,0.956,0.04400000000000004,0.04400000000000004,0.00025,0.00025,0.4431818181818182,0.19886363636363635,0.35795454545454547,0.4431818181818182,0.19886363636363635,0.35795454545454547,0.5021238944889838,0.8564014077186584,1.55072816212972,0.0054634809494018555,0.07905983179807663,0.05095817645390829,1.096716046333313,0.5683017075061798,2.5559112429618835,1.55072816212972,-1.55072816212972,0.04375,0.044270833333333336,175,4000,-0.8571364283561707,3.1174981594085693,-0.8666851123174032,1.2491187155246735,-0.5399806499481201,0.07142206529776256,0.01171875,0,1.0,1.0,0.25042105263157916,4.758000000000009,30975588.84931122,0.9529999999999983,0.0,0.25214620789179387,0.175176535432294,0.4273227433240879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.57153128306489e-05,0.0,0.5012817703241017,0.16,1.0,True,-1.0,2.296634683698419,0.0
8,200,14.573643207550049,42,False,True,time_limit,1.0,20.000000000000014,21.968671798706055,0.0,20,True,3.277593838972738,3.7053142676913695,13334174315.995365,-0.01041764464366109,-2.4880002787960417e-05,-0.0005967048439341388,0.0,0.0,-0.003211501373732786,-0.0075381845090463865,-0.01074968588277908,0.7258392092820867,0.007094254420003869,0.0017334898787834674,0.04157482683568836,0.0,0.0,0.22375821958343756,4.033291495925129e-12,0.0,3.0141035744753067e-13,3.896000275865896e-12,0.0,0.8428506255149841,0.800000011920929,0.15370333194732666,0.20000000298023224,0.8333333134651184,0.9347916692495346,0.0,0.0,0.020937014371156693,114,0.0,0.0,0.0,92,2,0.021739130434782608,2,20,20,252,-0.01074968557804823,-0.010647086426615715,0.011421887017786493,-0.15445542335510254,0.03189289942383766,0.013623782433569431,0.00424636474251855,2.1061869957745096,2.101940631031992,-0.09575363525748253,0.0,0.00424636474251855,0.10000000000000009,0.10000000000000561,0.10000000000000561,-0.09575363525748253,8.326672684688674e-17,0.003785061400161201,0.0,0.001602862196530474,0.04288309154713369,21.968671798706055,0.00424636474251855,0.10000000000000009,1.9686717987060405,0.0,0.0,0.5912698412698413,1.0,0.0,,0,0.95275,0.047250000000000014,0.047250000000000014,0.0,0.0,0.3968253968253968,0.21693121693121692,0.3862433862433862,0.3968253968253968,0.21693121693121692,0.3862433862433862,0.49984261525563217,0.8637509524822236,1.5265342394510906,0.03789035246397058,0.08333333333333333,0.05937981605529785,1.6422120730082195,0.8499552607536316,10.665273269017538,1.5265342394510906,-1.5265342394510906,0.04725,0.03125,189,4000,-0.15151745080947876,0.41225171089172363,-0.7768721183141073,0.24171315133571625,-0.5910799503326416,0.05347251147031784,0.3502604166666667,0,1.0,1.0,0.2631315789473689,4.999500000000002,32076312.77174923,1.0,0.0,0.2823164224171694,0.17754419550546138,0.4598606179226312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010182065203176434,0.0,0.4999069856160786,0.295,2.049999999999983,True,-1.0,2.101940631031992,0.0
9,200,13.8993661403656,42,False,True,time_limit,1.0,20.000000000000014,21.776764965057374,3.3000000000000016,20,True,3.28826833376201,3.5814136188407253,12826413785.755133,-0.010766525180071472,-2.8348395025167152e-05,-0.0006494644005106232,0.0,0.0,-0.0017920733232515756,-0.0066331766289766236,-0.00842524995222821,0.6760362795410604,0.008063545472979296,0.0017800119521614386,0.040780241505240435,0.0,0.0,0.27333992152855846,4.751173846712087e-12,0.0,1.0314974074269575e-13,4.458454438971415e-12,0.0,0.8405531644821167,0.800000011920929,0.14737103879451752,0.20000000298023224,0.8166666626930237,0.9545454382896423,0.0,0.02586206896551724,0.02239532768726349,116,0.0,0.0,0.0,96,4,0.041666666666666664,4,20,20,242,-0.008425249718129635,-0.010809860192239285,0.017109120544046157,-0.08893528580665588,0.28038308024406433,0.014711664989590645,0.004750559508801505,2.002022450643779,1.997271891134977,-0.09524944049119972,0.0,0.004750559508801505,0.10000000000000053,0.10000000000000561,0.10000000000000561,-0.09524944049119972,5.273559366969494e-16,0.004104391735896495,0.0,0.0014362965845886161,0.04109721428119245,21.776764965057374,0.004750559508801505,0.10000000000000053,1.7767649650573603,0.05,0.05,0.5867768595041323,0.95,0.0,,0,0.956,0.04400000000000004,0.04400000000000004,0.0,0.0,0.3409090909090909,0.2840909090909091,0.375,0.3409090909090909,0.2840909090909091,0.375,0.5007754801619239,0.8689018607139587,1.580831527709961,-0.005899874959141016,0.08134920708835125,0.1458605583757162,1.1323163211345673,0.6804020926356316,3.8683745861053467,1.580831527709961,-1.580831527709961,0.044,0.03125,176,4000,0.06164265796542168,0.7113603949546814,-0.8563116937875748,0.3767243027687073,-0.7397819310426712,0.058333017863333225,0.4140625,0,1.0,1.0,0.26565789473684265,5.047500000000006,30239759.125129547,0.9939999999999987,0.0,0.20944303605106573,0.17021867491384998,0.3796617109649156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012841968397675314,0.0,0.500453462024685,0.58,4.0,True,-1.0,1.997271891134977,0.0
10,192,14.577048540115356,42,True,False,all_finished,0.0,19.200000000000003,21.59523582458496,0.0,20,True,3.0794320587776385,3.695924876223471,14368275763.163233,-0.010299232453803984,-3.204992110260885e-05,-0.0006368299332960976,0.0,0.0,-0.0037464897715750586,-0.0066960287804639805,-0.010442518552038928,0.6953548556542096,0.006540530948606332,0.0021638571963488507,0.04299570752768406,0.0,0.0,0.25294504867315126,5.708677454363542e-12,0.0,1.3099915813566337e-11,3.964252537347335e-12,0.0,0.8350132703781128,0.800000011920929,0.16374918818473816,0.20000000298023224,0.800000011920929,0.9166666865348816,0.0,0.0,0.024212149903178215,101,0.0,0.0,0.0,79,1,0.012658227848101266,1,20,20,248,-0.010442518629133701,-0.010348728392273188,0.012953494954854249,-0.11892574280500412,0.03423398733139038,0.013523501344025135,0.004434390924871943,2.5525586132581073,2.548124222333229,-0.09556560907512904,0.0,0.004434390924871943,0.10000000000000009,0.1000000000000049,0.1000000000000049,-0.09556560907512904,8.326672684688674e-17,0.004399826171349256,0.0,0.010529739502809563,0.04138634946914487,21.59523582458496,0.004434390924871943,0.10000000000000009,2.395235824584958,0.0,0.0,0.4838709677419355,1.0,0.0,,0,0.9580729166666667,0.04192708333333328,0.04192708333333328,0.0,0.0,0.37267080745341613,0.2111801242236025,0.4161490683229814,0.37267080745341613,0.2111801242236025,0.4161490683229814,0.4946188461356636,0.8635157316923141,1.5652475118637086,0.0002450141124427319,0.10416666716337204,0.09202231243252754,0.9387821555137634,0.5301084309816361,3.0133519411087035,1.5652475118637086,-1.5652475118637086,0.04192708333333333,0.046875,161,3840,-0.04395074397325516,0.3708276152610779,-0.8572517514228821,0.2977061688899994,-0.8640671491622924,0.061913997679948804,0.32578125,0,1.0,1.0,0.3161184210526323,6.006249999999994,35418258.79655452,1.0,0.0,0.21753722615853288,0.1793958104985509,0.3969330366570833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.687492373605299e-05,0.0,0.4967488862069634,0.2552083333333333,2.0,False,0.0,0.0,0.0
