reward_mode,bonus_mode,success_rate_mean,success_rate_std,vehicle_success_rate_mean,vehicle_success_rate_std,success_rate_end_mean,success_rate_end_std,deadline_miss_rate_mean,deadline_miss_rate_std,task_success_rate_mean,task_success_rate_std,subtask_success_rate_mean,subtask_success_rate_std,decision_frac_local_mean,decision_frac_local_std,decision_frac_rsu_mean,decision_frac_rsu_std,decision_frac_v2v_mean,decision_frac_v2v_std,total_decisions_count_mean,total_decisions_count_std,episode_vehicle_count_mean,episode_vehicle_count_std,episode_vehicle_seen_mean,episode_vehicle_seen_std,mean_cft_mean,mean_cft_std,delay_norm.mean_mean,delay_norm.mean_std,delay_norm.p95_mean,delay_norm.p95_std,energy_norm.mean_mean,energy_norm.mean_std,energy_norm.p95_mean,energy_norm.p95_std,clip_hit_ratio_mean,clip_hit_ratio_std,illegal_action_rate_mean,illegal_action_rate_std,hard_trigger_rate_mean,hard_trigger_rate_std,bonus_ratio.mean_mean,bonus_ratio.mean_std,bonus_ratio.p95_mean,bonus_ratio.p95_std,power_ratio.mean_mean,power_ratio.mean_std,power_ratio.p95_mean,power_ratio.p95_std,tx_power_dbm.mean_mean,tx_power_dbm.mean_std,tx_power_dbm.p95_mean,tx_power_dbm.p95_std
delta_cft,both,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.307692,0.000000,0.000000,0.000000,0.200000,0.000000,0.083333,0.000000,0.000000,0.000000,0.916667,0.000000,12.000000,0.000000,13.000000,0.000000,13.000000,0.000000,2.308847,0.000000,0.047811,0.000000,0.000000,0.000000,0.012926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.677783,0.000000,0.982392,0.000000,22.033348,0.000000,22.947175,0.000000
