episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,12.083183288574219,42,False,True,time_limit,1.0,20.000000000000014,25.8729248046875,0.0,20,True,1.3406324935953386,11.682704431218783,23773150942.36216,-0.0017515067458333858,-4.930622117931186,-0.0026189359423713907,0.0,0.004775161538695028,-2.0857216592044274e-05,-4.9595580347115495,-2.958230599005501,0.00035281661901616666,0.004948372328197198,0.9932050958028649,0.0005275481392266869,0.0,0.0009619657151492823,4.20139554563438e-06,8.767810868448578e-06,7.74276909948357e-12,5.239557503955439e-05,8.767810868448578e-06,5.239557503955439e-05,0.5722765922546387,0.5,0.41157859563827515,0.5,0.5,0.75,0.6575342465753424,0.7945205479452054,0.143503338098526,73,0.0,0.0,0.0,39,4,0.10256410256410256,4,20,20,415,-2.958230495452881,-2.8711488246917725,-1.246931552886963,-6.296532154083252,0.007723330985754728,2.9583077430725098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418647340455226,0.06139217425075193,0.0,0.0,25.8729248046875,,,5.872924804687486,0.0,0.0,0.1108433734939759,1.0,0.0,,0,0.978,0.02200000000000002,0.02200000000000002,0.0,0.0,0.17045454545454544,0.045454545454545456,0.7840909090909091,0.17045454545454544,0.045454545454545456,0.7840909090909091,0.49957150240763565,0.863841688632965,2.3599266052246093,-0.03501549437642097,0.270808082818985,0.029853221774101258,1.4862934350967407,0.761200338602066,1.8638749361038207,2.3599266052246093,-2.3599266052246093,0.022,88,4000,-51.46236801147461,91.50343322753906,-53.56949882507324,74.54045715332032,-0.26103435158729554,0.04441830068826676,0.0,0,1.0,1.0,0.588894736842104,11.18900000000002,69510164.28929982,1.0,0.0,0.4056950924582613,0.17280709967424945,0.5785021921278538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024565474092181322,0.0,0.49963819540594706,0.03,0.0,True,-1.0,5.872924804687486,0.0
2,200,12.500935077667236,42,False,True,time_limit,1.0,20.000000000000014,26.612178802490234,0.0,20,True,1.3779989047582037,12.08068909558111,22828511309.266254,-0.0016823811564976642,-4.804114325835626,-0.002649582435349162,0.0,0.004245802173467829,-1.7911480598488257e-05,-4.821819722373224,-2.8558283691942794,0.00034860173978510907,0.002771073590424293,0.9954477947192764,0.0005490129529206163,0.0,0.0008798056071787262,3.7113904150940255e-06,9.110495739150792e-06,3.1692863611265665e-11,4.435253867995925e-05,9.110495739150792e-06,4.435253867995925e-05,0.49774011969566345,0.48000001907348633,0.4593220353126526,0.5,0.5,0.6666666865348816,0.9322033898305084,0.9661016949152542,0.17963269352912903,59,0.0,0.0,0.0,24,6,0.25,6,20,20,420,-2.855828285217285,-2.6873886585235596,-1.7984825372695923,-5.351725101470947,-0.04251694306731224,2.855828285217285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025738850686733258,0.0008655732450659981,0.0,0.0,26.612178802490234,,,6.61217880249022,0.0,0.0,0.06904761904761905,1.0,0.0,,0,0.9815,0.01849999999999996,0.01849999999999996,0.0,0.0,0.20270270270270271,0.05405405405405406,0.7432432432432432,0.20270270270270271,0.05405405405405406,0.7432432432432432,0.5055631657700291,0.8619287967681881,2.360722303390503,0.06907900422811508,0.0,0.5662798285484314,1.8823394775390625,1.4956594705581665,3.53369402885437,2.360722303390503,-2.360722303390503,0.0185,74,4000,-39.88558578491211,81.27753448486328,-103.7293930053711,109.73942565917969,-0.6918635964393616,0.041288822889328,0.0,0,1.0,1.0,0.5573421052631572,10.589499999999992,67737610.63790397,1.0,0.0,0.438995583235676,0.1723113974692981,0.6113069807068369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01337343294577929,0.0,0.506557582336478,0.025,0.0,True,-1.0,6.61217880249022,0.0
3,200,12.268383026123047,42,False,True,time_limit,1.0,20.000000000000014,25.389678955078125,0.0,20,True,1.3424045855584399,11.670846345209586,23637905475.71218,-0.0017407601557300036,-2.5211099528419565,-0.0034936239608005155,0.0,0.004672796958935182,-1.538620050072465e-05,-2.5510985643736754,-1.5207942717051914,0.0006811052765526878,0.009685558837020585,0.9864318677089984,0.0013669463344272467,0.0,0.001828501701563164,6.0201414380066856e-06,3.0563462587451795e-06,4.6123677793774576e-12,2.1770811997612327e-07,3.0563462587451795e-06,2.1770811997612327e-07,0.5466872453689575,0.4888888895511627,0.39270108938217163,0.5,0.5,0.800000011920929,0.7415730337078652,0.8651685393258427,0.157016783952713,89,0.0,0.0,0.0,50,15,0.3,15,20,20,421,-1.52079439163208,-1.4989581108093262,-0.0018143061315640807,-5.032513618469238,0.005211365409195423,1.5208978652954102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480519294524178,0.28648579915364586,0.0,0.0,25.389678955078125,,,5.389678955078111,0.0,0.0,0.10451306413301663,1.0,0.0,,0,0.975,0.025000000000000022,0.025000000000000022,0.0,0.0,0.11,0.09,0.8,0.11,0.09,0.8,0.5013080954155562,0.865990549325943,2.297882080078125,0.021500417962670326,0.0,0.8012933135032654,1.4172041416168213,1.4984322786331177,5.537795543670654,2.297882080078125,-2.297882080078125,0.025,100,4000,-6.744386672973633,12.8016939163208,-17.576383590698242,26.177263259887695,-0.7508832812309265,0.1324569284915924,0.0,0,1.0,0.9972499999999994,0.5029736842105252,9.556499999999978,66610109.99524982,1.0,0.0,0.39842971705417113,0.17052041896866396,0.568950136026571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024754227415179658,0.0,0.5006402904157002,0.075,1.0,True,-1.0,5.389678955078111,0.0
4,200,12.383393049240112,42,False,True,time_limit,1.0,20.000000000000014,26.309070587158203,0.0,20,True,1.3559129365171028,11.84701890543746,23424828122.481358,-0.0017153720490074044,-2.369031048435595,-0.0029733998788632997,0.0,0.0046086328093586015,-1.6255491247889443e-05,-2.3976490433223008,-1.4091666115347634,0.0007140617711551313,0.009961071324578685,0.9861618692844382,0.0012377438381849348,0.0,0.0019184870718335196,6.766709809793903e-06,4.781053121405421e-06,1.7836684820110582e-12,1.5176618717305246e-07,4.781053121405421e-06,1.5176618717305246e-07,0.574999988079071,0.5,0.40833336114883423,0.5,0.5,0.75,0.5952380952380952,0.8809523809523809,0.14159047603607178,84,0.0,0.0,0.0,45,8,0.17777777777777778,8,20,20,428,-1.4091665744781494,-1.2670925855636597,-0.03681708872318268,-6.3933610916137695,-0.0035233732778578997,1.4091665744781494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04224067598349854,0.07483266194661459,0.0,0.0,26.309070587158203,,,6.309070587158189,0.0,0.0,0.09813084112149532,1.0,0.0,,0,0.977,0.02300000000000002,0.02300000000000002,0.0,0.0,0.08695652173913043,0.021739130434782608,0.8913043478260869,0.08695652173913043,0.021739130434782608,0.8913043478260869,0.4998325592744962,0.8642162561416625,2.3509037494659424,0.048641860485076904,0.0,-0.3377588987350464,1.206729531288147,0.25389164686203003,0.8156462907791138,2.3509037494659424,-2.3509037494659424,0.023,92,4000,-24.1871337890625,57.574241638183594,-4.870109558105469,8.414337158203125,-0.9098498821258545,0.1072678342461586,0.0,0,1.0,1.0,0.5253157894736833,9.980999999999973,67442781.75674437,1.0,0.0,0.4502880307942753,0.16819688275374986,0.6184849135480255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02392922295883456,0.0,0.5008187094017631,0.005,0.0,True,-1.0,6.309070587158189,0.0
5,200,12.204916000366211,42,False,True,time_limit,1.0,20.000000000000014,26.37152099609375,0.0,20,True,1.3714903344551357,11.04412655833207,21824469457.035122,-0.0018682292065300135,-3.2241969647903557,-0.0035935016659292217,0.0,0.004837399041585602,-1.6281515691533562e-05,-3.255871918404677,-1.8623659534613384,0.0005729489188310598,0.00803907656326855,0.9887973909294206,0.001102055832932769,0.0,0.0014835345369526264,4.993218594265257e-06,1.1158483175677247e-05,4.0699240852482e-12,0.0001995262282434851,1.1158483175677247e-05,0.0001995262282434851,0.5273125767707825,0.5,0.42933765053749084,0.5,0.5,0.6666666865348816,0.7816091954022989,0.9540229885057471,0.16521844267845154,87,0.0,0.0,0.0,45,9,0.2,9,20,20,414,-1.8623660802841187,-1.2706860303878784,0.008950026705861092,-6.545036315917969,0.008967116475105286,1.8634408712387085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043933129941569705,0.07804794311523437,0.0,0.0,26.37152099609375,,,6.371520996093736,0.0,0.0,0.10628019323671498,1.0,0.0,,0,0.97575,0.024249999999999994,0.024249999999999994,0.0,0.0,0.10309278350515463,0.05154639175257732,0.845360824742268,0.10309278350515463,0.05154639175257732,0.845360824742268,0.494085303663452,0.8494487404823303,2.346379816532135,-0.0223519429564476,0.0,0.08474269509315491,35.717489302158356,17.931808535009623,3.9628766626119614,2.346379816532135,-2.346379816532135,0.02425,97,4000,-33.75450897216797,62.20582962036133,-42.406932294368744,35.7365328669548,-1.2061508148908615,0.1592320241034031,0.0,0,1.0,0.9922499999999982,0.5141578947368433,9.769000000000013,63087378.51316906,1.0,0.0,0.3805767071969078,0.15934273165650167,0.5399194388534099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026213222741864876,0.0,0.49144286750722677,0.03,0.0,True,-1.0,6.371520996093736,0.0
6,200,13.045644044876099,42,False,True,time_limit,1.0,20.000000000000014,24.657207489013672,0.0,20,True,1.3501641029297173,11.485641546005771,22475495377.238304,-0.0017804988111178729,-3.7015417533026556,-0.0029470667441477715,0.0,0.004741827359464228,-1.9368993352042798e-05,-3.744438641942018,-2.2562181703164206,0.0004749010047827789,0.010180658235400911,0.9872884423804683,0.0007860521721320236,0.0,0.0012647800401020901,5.166167114001594e-06,5.388451427279506e-06,9.913155366025883e-12,2.9534794521168806e-05,5.388451427279506e-06,2.9534794521168806e-05,0.5637499690055847,0.5,0.40583333373069763,0.5,0.5,0.75,0.675,0.8625,0.14735332131385803,80,0.0,0.0,0.0,44,11,0.25,11,20,20,409,-2.256218194961548,-2.3342206478118896,-1.0968128442764282,-5.587419033050537,-0.043222472071647644,2.256218194961548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060868475126967664,0.12671953402945632,0.0,0.0,24.657207489013672,,,4.657207489013658,0.0,0.0,0.097799511002445,1.0,0.0,,0,0.977,0.02300000000000002,0.02300000000000002,0.0,0.0,0.13043478260869565,0.021739130434782608,0.8478260869565217,0.13043478260869565,0.021739130434782608,0.8478260869565217,0.5004424503721558,0.8653797358274459,2.4742283821105957,0.07601051777601242,0.0,-0.2971170246601105,1.6239324808120728,0.5025487542152405,0.993421733379364,2.4742283821105957,-2.4742283821105957,0.023,92,4000,-18.741586685180664,38.42255783081055,-7.6380510330200195,7.749704837799072,-1.327296257019043,0.17640958726406097,0.0,0,1.0,1.0,0.5881052631578941,11.174000000000003,75139117.06939289,1.0,0.0,0.4334067630374449,0.17135832040108417,0.6047650834385289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038169323084123366,0.0,0.5003897125154617,0.02,0.0,True,-1.0,4.657207489013658,0.0
7,200,12.57357406616211,42,False,True,time_limit,1.0,20.000000000000014,25.026782989501953,0.0,20,True,1.3471191896848878,11.87511713527789,23485108197.674847,-0.0017084830575868368,-3.9269794215035674,-0.0031839343259342096,0.0,0.004489465292811704,-1.524849518534865e-05,-3.9598296438191944,-2.3743910946958273,0.0004309634041698741,0.007052332613507727,0.9905772328738481,0.000803144736884918,0.0,0.0011324799515944736,3.846419994839064e-06,3.5292086977278814e-06,2.796968386065135e-11,1.670853748692025e-06,3.5292086977278814e-06,1.670853748692025e-06,0.5673782229423523,0.5,0.4200601577758789,0.5,0.5,0.800000011920929,0.7011494252873564,0.8390804597701149,0.14638778567314148,87,0.0,0.0,0.0,52,7,0.1346153846153846,7,20,20,425,-2.3743910789489746,-1.7522838115692139,0.005158037878572941,-7.7957539558410645,0.005652768537402153,2.375215530395508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05075847459087127,0.23671684088271688,0.0,0.0,25.026782989501953,,,5.026782989501939,0.0,0.0,0.11058823529411765,1.0,0.0,,0,0.9765,0.023499999999999965,0.023499999999999965,0.0,0.0,0.07446808510638298,0.05319148936170213,0.8723404255319149,0.07446808510638298,0.05319148936170213,0.8723404255319149,0.49794307730177895,0.8664629101753235,2.318856716156006,0.01870305510237813,0.1666666716337204,-0.2854071594774723,2.8488640189170837,1.1275100111961365,4.230992257595062,2.318856716156006,-2.318856716156006,0.0235,94,4000,-32.39521026611328,57.378604888916016,-19.188738346099854,21.940985441207886,-1.853094756603241,0.16048003733158112,0.0,0,1.0,1.0,0.5455394736842113,10.365250000000003,75438122.3821048,1.0,0.0,0.3716960513618307,0.1713330812456838,0.5430291326075143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027957804932076655,0.0,0.49578387023182585,0.025,0.0,True,-1.0,5.026782989501939,0.0
8,200,12.291031837463379,42,False,True,time_limit,1.0,20.000000000000014,25.960994720458984,0.0,20,True,1.3393140858809862,11.710893102830411,23057218425.72175,-0.0017373708306977814,-4.356129221380215,-0.002680611028178213,0.0,0.004734709438342577,-1.4945793048719507e-05,-4.373407753783959,-2.5912343032383194,0.00039682693915310514,0.002937434437357298,0.9949686013672966,0.0006122692119475658,0.0,0.0010814543266880515,3.413717557556258e-06,4.7241510401363485e-06,2.0782113877015895e-11,4.7935776819940656e-05,4.7241510401363485e-06,4.7935776819940656e-05,0.5520068407058716,0.5,0.4303741455078125,0.5,0.5,0.75,0.7285714285714285,0.8571428571428571,0.15317775309085846,70,0.0,0.0,0.0,38,6,0.15789473684210525,6,20,20,432,-2.5912342071533203,-2.6717920303344727,-0.3122011125087738,-6.501218795776367,-0.014084713533520699,2.5912342071533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02291580643328911,0.07119394938151041,0.0,0.0,25.960994720458984,,,5.96099472045897,0.0,0.0,0.0787037037037037,1.0,0.0,,0,0.9815,0.01849999999999996,0.01849999999999996,0.0,0.0,0.05405405405405406,0.05405405405405406,0.8918918918918919,0.05405405405405406,0.05405405405405406,0.8918918918918919,0.4972067310393806,0.8702863454818726,2.391891876856486,0.016403890525301296,0.06666666766007741,0.27150847017765045,25.674901525179546,13.097096880276998,4.182593067487081,2.391891876856486,-2.391891876856486,0.0185,74,4000,-35.20365524291992,53.60816955566406,-55.043721516927086,26.25747553507487,-2.4840657711029053,0.16353811820348105,0.0,0,1.0,1.0,0.5520263157894733,10.488499999999993,73756551.18967241,1.0,0.0,0.3685279249144818,0.16668590695070687,0.5352138318651884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01286055054488804,0.0,0.4982211558867712,0.03,0.0,True,-1.0,5.96099472045897,0.0
9,200,12.374759912490845,42,False,True,time_limit,1.0,20.000000000000014,25.586820602416992,0.0,20,True,1.3446853152483327,11.496465500574425,22739605904.46712,-0.001780277290891148,-2.450635508799803,-0.0028894098721530402,0.0,0.004775347627862596,-1.5304568031844368e-05,-2.4852982911591637,-1.4759455523391323,0.0007149451463272981,0.012044987566631917,0.9841556545142016,0.0011603639356720316,0.0,0.001917902644836682,6.146192330255413e-06,2.1014921003370546e-06,3.832394471214862e-12,1.8260293188632204e-07,2.1014921003370546e-06,1.8260293188632204e-07,0.5821715593338013,0.5,0.38819563388824463,0.5,0.5,0.8300000429153442,0.6024096385542169,0.8554216867469879,0.13924866914749146,83,0.0,0.0,0.0,47,8,0.1702127659574468,8,20,20,410,-1.4759455919265747,-1.3685839176177979,0.009307279251515865,-5.227470397949219,0.009542304091155529,1.4810372591018677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046356075525189916,0.13014361063639324,0.0,0.0,25.586820602416992,,,5.586820602416978,0.0,0.0,0.11219512195121951,1.0,0.0,,0,0.977,0.02300000000000002,0.02300000000000002,0.0,0.0,0.09782608695652174,0.043478260869565216,0.8586956521739131,0.09782608695652174,0.043478260869565216,0.8586956521739131,0.5026517842845004,0.8612863123416901,2.077243526776632,0.034052252769470215,0.2222222238779068,-0.1098732848962148,13.928519606590271,6.844096506635348,190.67859093348184,2.077243526776632,-2.077243526776632,0.023,92,4000,-19.866687774658203,43.36912155151367,-17.26115918159485,24.853186627229054,-3.035259167353312,0.26411308348178864,0.3333333333333333,0,1.0,0.9877499999999972,0.6001315789473683,11.40250000000001,64821397.62193885,1.0,0.0,0.4160451488009177,0.17238691888581345,0.5884320676791884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02999309519631923,0.0,0.5032106871684373,0.025,0.0,True,-1.0,5.586820602416978,0.0
10,200,11.605573177337646,42,False,True,time_limit,1.0,20.000000000000014,25.354291915893555,0.0,20,True,1.3781957290390858,11.082925382346982,21106475593.309414,-0.0018676051485540968,-3.253510356500805,-0.0034212015048515182,0.0,0.005013059209274581,-1.856007478835574e-05,-3.2897749476171447,-2.0796810303666633,0.00056683299860877,0.009401396652279606,0.9874662386788877,0.001038361834320918,0.0,0.0015215367057658429,5.633130137187551e-06,1.7619137224755832e-06,2.9401986487848086e-12,3.8356776599357545e-07,1.7619137224755832e-06,3.8356776599357545e-07,0.5176091194152832,0.3333333432674408,0.4146329462528229,0.5,0.5,0.75,0.8125,0.9,0.17106005549430847,80,0.0,0.0,0.0,46,13,0.2826086956521739,13,20,20,401,-2.079681158065796,-1.2681660652160645,0.008431571535766125,-8.263360023498535,0.00848419964313507,2.0817437171936035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04810506624215761,0.1322690757131665,0.0,0.0,25.354291915893555,,,5.3542919158935405,0.0,0.0,0.09476309226932668,1.0,0.0,,0,0.97825,0.021750000000000047,0.021750000000000047,0.0,0.0,0.08045977011494253,0.04597701149425287,0.8735632183908046,0.08045977011494253,0.04597701149425287,0.8735632183908046,0.5069531275950565,0.869567111134529,2.203668236732483,-0.002676071133464575,0.12738095596432686,-0.1670158952474594,1.4613431990146637,0.5527507215738297,1.3289939016103745,2.203668236732483,-2.203668236732483,0.02175,87,4000,-40.833248138427734,71.61387634277344,-30.01541256904602,42.55661988258362,-3.8133164048194885,0.303059883415699,0.0,0,1.0,0.9972499999999994,0.4733157894736833,8.992999999999988,70003882.23198783,1.0,0.0,0.3557523673370201,0.16554411905609775,0.5212964863931178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03097578446295661,0.0,0.5078496046954533,0.03,0.0,True,-1.0,5.3542919158935405,0.0
