episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p95,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-1.1817456476290793,-0.0009087282381453964,3.5748876571655273,0.15,0.15,0.15,0.6052631578947368,0.6346153846153846,0.3076923076923077,0.3668639053254438,0.3254437869822485,0.4985782045630622,0.1615,0.1615,0.155,0.4000025666678676,0.6474647310444099,38.18181818181819,-645.7306433220296,0.38181818181818183,0.5087411225395937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35509229237682166,-0.2923724386675883,1.6078392337500647,20,20,23.17268133163452
2,,-1.1257770919900645,-0.0006288854599503225,1.85482919216156,0.15,0.15,0.15,0.6767241379310345,0.8043478260869565,0.3298429319371728,0.387434554973822,0.28272251308900526,0.49338600507867525,0.13325,0.13325,0.13,0.1731824191852755,0.8457438385307795,35.18518518518518,-0.36631090573641456,0.35185185185185186,0.47029387388860056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508033204681766,-0.2949405180626029,2.3196023735823417,20,20,18.678730010986328
3,,-0.11606062867940001,-0.002001045322058621,2.1150466918945314,0.25,0.25,0.25,0.728744939271255,0.7659574468085106,0.39622641509433965,0.3490566037735849,0.25471698113207547,0.4925808638976566,0.5620689655172414,0.5620689655172414,0.8620689655172413,0.14574844455902866,0.8708315327379874,42.592592592592595,-0.156024320051989,0.42592592592592593,0.4254733697183362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3839255513733944,-0.48690598136459307,2.4353772179418685,20,20,9.1316077709198
4,,-1.0943224233331361,-0.0004716121166656801,1.5813381910324096,0.3,0.3,0.3,0.6983471074380165,0.8048780487804879,0.3854166666666667,0.3958333333333333,0.21875,0.49842832585982977,0.147,0.147,0.135,0.09785612495158558,0.6559043816029619,42.857142857142854,0.017235456340870356,0.42857142857142855,0.5906228682415434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3637579677797321,-0.29214641382322987,2.0233532213141703,20,20,18.095848560333252
5,,-1.2496523305381158,-0.001248261652690579,2.5854708194732665,0.05,0.05,0.05,0.6103286384976526,0.5862068965517241,0.3674698795180723,0.4397590361445783,0.1927710843373494,0.4951566771455109,0.14825,0.14825,0.125,0.7715379917482896,0.6337930877803835,46.875,-0.6587499217335845,0.46875,0.31490653682437947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350464622673359,-0.2987466255130475,1.9797900763806393,20,20,17.030592918395996
6,,-1.1616107737097154,-0.0008080538685485774,1.2547814130783081,0.2,0.2,0.2,0.6755555555555556,0.7741935483870968,0.3333333333333333,0.480225988700565,0.1864406779661017,0.5006764342790703,0.0915,0.0915,0.21,0.30033030725226517,0.659253493944651,36.36363636363637,-0.6398498424115784,0.36363636363636365,0.2280981299031861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35522999147054124,-0.30402350247410986,2.250316430859628,20,20,18.74721646308899
7,,-1.0897078161265057,-0.00044853908063252813,0.6623627543449402,0.3,0.3,0.3,0.8163265306122449,0.7931034482758621,0.3257918552036199,0.5248868778280543,0.1493212669683258,0.49715976492210756,0.06825,0.06825,0.3,0.08614464177016044,0.6861211730357881,54.54545454545454,0.011861486621407036,0.5454545454545454,0.1789613338482939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39245395693483576,-0.2936672161009524,3.129764093474471,20,20,15.970650672912598
8,,-1.2179798620819848,-0.0010898993104099238,0.8475724220275879,0.1,0.1,0.1,0.711864406779661,0.7352941176470589,0.32019704433497537,0.49261083743842365,0.18719211822660098,0.49876409412384964,0.10975,0.10975,0.25,0.5703906196794456,0.6612485429608601,55.26315789473685,0.09484374755178766,0.5526315789473685,0.3481771900019544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651424521849829,-0.29610609077587724,2.1627284539219542,20,20,17.779796838760376
9,,-1.1884119858228657,-0.0009420599291143285,0.6734081864356994,0.15,0.15,0.15,0.7389558232931727,0.78125,0.24630541871921183,0.5862068965517241,0.16748768472906403,0.5002207176947558,0.0875,0.0875,0.21,0.4190162449386737,0.6413997380654344,47.05882352941176,-0.07034885968602218,0.47058823529411764,0.3904340097988572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35355627545207374,-0.2878434626133607,1.9210270452833018,20,20,17.92327070236206
10,,-0.05593876224558246,-0.0005593876224558246,4.006816625595093,0.35,0.35,0.35,0.8194444444444444,0.8947368421052632,0.31088082901554404,0.5854922279792746,0.10362694300518134,0.4999738395772874,0.146,0.146,0.74,0.033376319802639526,0.6790871873633136,55.00000000000001,-0.2811981258825867,0.55,0.2328420925464548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846416970572505,-0.29444549030606315,3.5724651559006486,20,20,10.499380588531494
