phase,method,policy,metric_id,metric_cn,direction,mean,std,n,matched_k,stat_basis
前期,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-1.009260097885912,0.5470934372742426,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.306547623597994,0.06921400489841288,120,120,matched_tail_raw_baseline
前期,Random,Random,reward_mean,平均步奖励,higher,-1.6940797792004938,0.7326964366211218,120,120,matched_tail_raw_baseline
前期,Static,Static,reward_mean,平均步奖励,higher,-0.044597631906605456,0.032155403487957354,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.3231810393898437,0.2757294693810888,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-1.0038419875171878,0.5560720608201987,120,120,matched_tail_raw_baseline
后期,EFT,EFT,reward_mean,平均步奖励,higher,-0.7971394912427534,0.5214058559833139,120,120,matched_tail_raw_baseline
后期,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.007274710492574133,0.013580606369079762,120,120,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-1.009260097885912,0.5470934372742426,120,120,matched_tail_raw_baseline
后期,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.306547623597994,0.06921400489841288,120,120,matched_tail_raw_baseline
后期,Random,Random,reward_mean,平均步奖励,higher,-1.6940797792004938,0.7326964366211218,120,120,matched_tail_raw_baseline
后期,Static,Static,reward_mean,平均步奖励,higher,-0.044597631906605456,0.032155403487957354,120,120,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,0.08470559691389398,0.023266897345185986,120,120,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.46081202340622746,0.07137671816385191,120,120,matched_tail_raw_baseline
中期,EFT,EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.4690259469052156,0.05988386041101357,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,rho_selected_p10,远端信誉分位数(p10),higher,0.6257497458408277,0.16902640240791914,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,rho_selected_p10,远端信誉分位数(p10),higher,0.4563432902097702,0.07523974838959133,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,rho_selected_p10,远端信誉分位数(p10),higher,0.0,0.0,120,120,matched_tail_raw_baseline
中期,Random,Random,rho_selected_p10,远端信誉分位数(p10),higher,0.46549768894910815,0.06386356230348567,120,120,matched_tail_raw_baseline
中期,Static,Static,rho_selected_p10,远端信誉分位数(p10),higher,0.621615007892251,0.14741344561963934,120,120,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,rho_selected_p10,远端信誉分位数(p10),higher,0.07083333333333333,0.17508501336425655,120,120,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.46081202340622746,0.07137671816385191,120,120,matched_tail_raw_baseline
前期,EFT,EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.4690259469052156,0.05988386041101357,120,120,matched_tail_raw_baseline
前期,Greedy,Greedy,rho_selected_p10,远端信誉分位数(p10),higher,0.6257497458408277,0.16902640240791914,120,120,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,rho_selected_p10,远端信誉分位数(p10),higher,0.4563432902097702,0.07523974838959133,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,rho_selected_p10,远端信誉分位数(p10),higher,0.0,0.0,120,120,matched_tail_raw_baseline
前期,Random,Random,rho_selected_p10,远端信誉分位数(p10),higher,0.46549768894910815,0.06386356230348567,120,120,matched_tail_raw_baseline
前期,Static,Static,rho_selected_p10,远端信誉分位数(p10),higher,0.621615007892251,0.14741344561963934,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,rho_selected_p10,远端信誉分位数(p10),higher,0.4836514559636514,0.04696777541026617,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,rho_selected_p10,远端信誉分位数(p10),higher,0.46081202340622746,0.07137671816385191,120,120,matched_tail_raw_baseline
