window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
全程,当前算法(MAPPO),MAPPO,deadline_miss_rate,超时失败率,lower,12.333333333333334,7.069086843116175,5.0,10.0,20.0,11.125,13.646874999999994,120,120,matched_tail_raw_baseline,1.0
全程,Local-Only,Local-Only,deadline_miss_rate,超时失败率,lower,25.5,9.424623568703671,15.0,25.0,35.50000000000004,23.791666666666668,27.25,120,120,matched_tail_raw_baseline,2.0
全程,Greedy,Greedy,deadline_miss_rate,超时失败率,lower,42.208333333333336,23.708629012151977,10.0,45.0,70.50000000000004,38.083333333333336,46.166666666666664,120,120,matched_tail_raw_baseline,3.0
全程,Static,Static,deadline_miss_rate,超时失败率,lower,43.125,23.825895981635846,10.0,45.0,75.0,38.75,47.458333333333336,120,120,matched_tail_raw_baseline,4.0
全程,CP-EFT,CP-EFT,deadline_miss_rate,超时失败率,lower,76.33333333333333,10.880043664437014,64.5,80.0,90.0,74.375,78.18854166666667,120,120,matched_tail_raw_baseline,5.0
全程,EFT,EFT,deadline_miss_rate,超时失败率,lower,77.04166666666667,11.348117108347177,60.0,75.0,90.0,75.08333333333333,79.146875,120,120,matched_tail_raw_baseline,6.0
全程,LB-Greedy,LB-Greedy,deadline_miss_rate,超时失败率,lower,85.29166666666667,8.434020576286999,75.0,85.0,95.0,83.81145833333333,86.75,120,120,matched_tail_raw_baseline,7.0
全程,Random,Random,deadline_miss_rate,超时失败率,lower,99.75,1.0942938323853602,100.0,100.0,100.0,99.54166666666667,99.91666666666667,120,120,matched_tail_raw_baseline,8.0
末100,当前算法(MAPPO),MAPPO,deadline_miss_rate,超时失败率,lower,12.6,7.016574893231257,5.0,10.0,20.0,11.223749999999999,13.9,100,100,matched_tail_raw_baseline,1.0
末100,Local-Only,Local-Only,deadline_miss_rate,超时失败率,lower,26.05,9.219407505229107,15.0,25.0,35.50000000000004,24.2,27.8,100,100,matched_tail_raw_baseline,2.0
末100,Greedy,Greedy,deadline_miss_rate,超时失败率,lower,41.75,22.600784378986816,10.0,45.0,70.0,37.37375,46.05,100,100,matched_tail_raw_baseline,3.0
末100,Static,Static,deadline_miss_rate,超时失败率,lower,44.35,24.1800380980726,14.500000000000002,45.0,80.0,39.4,49.426249999999996,100,100,matched_tail_raw_baseline,4.0
末100,EFT,EFT,deadline_miss_rate,超时失败率,lower,76.35,11.455998384684722,60.0,75.0,90.0,74.02374999999999,78.57624999999999,100,100,matched_tail_raw_baseline,5.0
末100,CP-EFT,CP-EFT,deadline_miss_rate,超时失败率,lower,76.6,11.21146599232097,64.5,80.0,90.0,74.3,78.6,100,100,matched_tail_raw_baseline,6.0
末100,LB-Greedy,LB-Greedy,deadline_miss_rate,超时失败率,lower,84.75,8.59806767109725,75.0,85.0,95.0,83.05,86.5,100,100,matched_tail_raw_baseline,7.0
末100,Random,Random,deadline_miss_rate,超时失败率,lower,99.7,1.1934162828797101,100.0,100.0,100.0,99.45,99.9,100,100,matched_tail_raw_baseline,8.0
末300,当前算法(MAPPO),MAPPO,deadline_miss_rate,超时失败率,lower,12.333333333333334,7.069086843116175,5.0,10.0,20.0,11.083333333333334,13.625,120,120,matched_tail_raw_baseline,1.0
末300,Local-Only,Local-Only,deadline_miss_rate,超时失败率,lower,25.5,9.424623568703671,15.0,25.0,35.50000000000004,23.791666666666668,27.041666666666668,120,120,matched_tail_raw_baseline,2.0
末300,Greedy,Greedy,deadline_miss_rate,超时失败率,lower,42.208333333333336,23.708629012151977,10.0,45.0,70.50000000000004,37.936458333333334,46.60520833333333,120,120,matched_tail_raw_baseline,3.0
末300,Static,Static,deadline_miss_rate,超时失败率,lower,43.125,23.825895981635846,10.0,45.0,75.0,38.936458333333334,47.208333333333336,120,120,matched_tail_raw_baseline,4.0
末300,CP-EFT,CP-EFT,deadline_miss_rate,超时失败率,lower,76.33333333333333,10.880043664437014,64.5,80.0,90.0,74.45833333333333,78.29166666666667,120,120,matched_tail_raw_baseline,5.0
末300,EFT,EFT,deadline_miss_rate,超时失败率,lower,77.04166666666667,11.348117108347177,60.0,75.0,90.0,75.08333333333333,79.0,120,120,matched_tail_raw_baseline,6.0
末300,LB-Greedy,LB-Greedy,deadline_miss_rate,超时失败率,lower,85.29166666666667,8.434020576286999,75.0,85.0,95.0,83.70833333333333,86.771875,120,120,matched_tail_raw_baseline,7.0
末300,Random,Random,deadline_miss_rate,超时失败率,lower,99.75,1.0942938323853602,100.0,100.0,100.0,99.54166666666667,99.91666666666667,120,120,matched_tail_raw_baseline,8.0
末500,当前算法(MAPPO),MAPPO,deadline_miss_rate,超时失败率,lower,12.333333333333334,7.069086843116175,5.0,10.0,20.0,11.019791666666666,13.583333333333334,120,120,matched_tail_raw_baseline,1.0
末500,Local-Only,Local-Only,deadline_miss_rate,超时失败率,lower,25.5,9.424623568703671,15.0,25.0,35.50000000000004,23.853125,27.083333333333332,120,120,matched_tail_raw_baseline,2.0
末500,Greedy,Greedy,deadline_miss_rate,超时失败率,lower,42.208333333333336,23.708629012151977,10.0,45.0,70.50000000000004,38.01979166666666,46.43854166666666,120,120,matched_tail_raw_baseline,3.0
末500,Static,Static,deadline_miss_rate,超时失败率,lower,43.125,23.825895981635846,10.0,45.0,75.0,38.875,47.23020833333333,120,120,matched_tail_raw_baseline,4.0
末500,CP-EFT,CP-EFT,deadline_miss_rate,超时失败率,lower,76.33333333333333,10.880043664437014,64.5,80.0,90.0,74.33333333333333,78.29166666666667,120,120,matched_tail_raw_baseline,5.0
末500,EFT,EFT,deadline_miss_rate,超时失败率,lower,77.04166666666667,11.348117108347177,60.0,75.0,90.0,74.95833333333333,78.95833333333333,120,120,matched_tail_raw_baseline,6.0
末500,LB-Greedy,LB-Greedy,deadline_miss_rate,超时失败率,lower,85.29166666666667,8.434020576286999,75.0,85.0,95.0,83.79166666666667,86.75,120,120,matched_tail_raw_baseline,7.0
末500,Random,Random,deadline_miss_rate,超时失败率,lower,99.75,1.0942938323853602,100.0,100.0,100.0,99.54166666666667,99.91666666666667,120,120,matched_tail_raw_baseline,8.0
全程,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,1.5856410338779294,0.04027288303691495,1.5004589718580248,1.6003102999925618,1.6016747705936436,1.578104583193859,1.5923930297131343,120,120,matched_tail_raw_baseline,1.0
全程,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,14.415694077014905,1.8314928292414496,12.098183116912814,14.333466110229477,16.955973750114428,14.093272054050347,14.75803838784693,120,120,matched_tail_raw_baseline,2.0
全程,Static,Static,mean_cft_est,平均完工时间估计,lower,15.05274219997722,1.9848378850772992,12.695613530158973,15.005393390655502,17.922049968719474,14.695740575879793,15.414907570497178,120,120,matched_tail_raw_baseline,3.0
全程,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,16.173364286422704,1.6071905148154242,14.205151466369605,16.176020832061734,18.114737340927107,15.900247340450662,16.45287193093496,120,120,matched_tail_raw_baseline,4.0
全程,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,22.42180231022835,1.6406488361774174,20.241874139785764,22.86451482772827,23.726636943817137,22.111169839529197,22.71402709765037,120,120,matched_tail_raw_baseline,5.0
全程,EFT,EFT,mean_cft_est,平均完工时间估计,lower,23.17851627063751,1.7949527831008907,21.678370176315312,23.53491020202637,24.555907726287842,22.854779534363747,23.50009530581236,120,120,matched_tail_raw_baseline,6.0
全程,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,23.483729577382405,1.4923563353582918,22.354427232742314,23.681377601623538,24.789603357315066,23.216459500281015,23.737101597177986,120,120,matched_tail_raw_baseline,7.0
全程,Random,Random,mean_cft_est,平均完工时间估计,lower,25.12260240952174,0.522070962499421,24.463340950012206,25.1245698928833,25.764905357360842,25.030770757635437,25.210368346571922,120,120,matched_tail_raw_baseline,8.0
末100,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,1.585625953006745,0.041178230631892715,1.500391200184822,1.6003251683712012,1.6016747705936436,1.5775324910297994,1.5927272643676402,100,100,matched_tail_raw_baseline,1.0
末100,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,14.39694428243635,1.7177918064877136,12.247034651756262,14.32534834384916,16.68357719707488,14.070609298481921,14.723998021106702,100,100,matched_tail_raw_baseline,2.0
末100,Static,Static,mean_cft_est,平均完工时间估计,lower,15.16014406566618,1.9786354133121318,12.832318312644935,15.034404764175395,18.142361173629748,14.783221447975615,15.53528270223854,100,100,matched_tail_raw_baseline,3.0
末100,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,16.216689826011635,1.5427675193968318,14.374759905815091,16.176020832061734,18.029889945983868,15.927214174656841,16.51183339613197,100,100,matched_tail_raw_baseline,4.0
末100,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,22.431026223850257,1.6798771152130059,20.241874139785764,22.879455709457396,23.74008360862732,22.113976940300464,22.725888507494933,100,100,matched_tail_raw_baseline,5.0
末100,EFT,EFT,mean_cft_est,平均完工时间估计,lower,23.12655435791016,1.8446678926584816,21.384234725952147,23.522399520874025,24.531845932006835,22.747307418966297,23.464643681809907,100,100,matched_tail_raw_baseline,6.0
末100,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,23.453453921890258,1.3962517198767102,22.354427232742314,23.66039290428162,24.686839799880985,23.17352920112133,23.7031053045702,100,100,matched_tail_raw_baseline,7.0
末100,Random,Random,mean_cft_est,平均完工时间估计,lower,25.12365643787384,0.5178193980729737,24.472625160217284,25.148524284362793,25.76598300933838,25.025129629182814,25.223567089223863,100,100,matched_tail_raw_baseline,8.0
末300,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,1.5856410338779294,0.04027288303691495,1.5004589718580248,1.6003102999925618,1.6016747705936436,1.5781894249886277,1.5930670254245405,120,120,matched_tail_raw_baseline,1.0
末300,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,14.415694077014905,1.8314928292414496,12.098183116912814,14.333466110229477,16.955973750114428,14.095717016408821,14.766590989325426,120,120,matched_tail_raw_baseline,2.0
末300,Static,Static,mean_cft_est,平均完工时间估计,lower,15.05274219997722,1.9848378850772992,12.695613530158973,15.005393390655502,17.922049968719474,14.694818932835242,15.413740742528422,120,120,matched_tail_raw_baseline,3.0
末300,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,16.173364286422704,1.6071905148154242,14.205151466369605,16.176020832061734,18.114737340927107,15.899737390828108,16.473679628568863,120,120,matched_tail_raw_baseline,4.0
末300,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,22.42180231022835,1.6406488361774174,20.241874139785764,22.86451482772827,23.726636943817137,22.10911811258793,22.686479989085594,120,120,matched_tail_raw_baseline,5.0
末300,EFT,EFT,mean_cft_est,平均完工时间估计,lower,23.17851627063751,1.7949527831008907,21.678370176315312,23.53491020202637,24.555907726287842,22.854859116303924,23.480886176981528,120,120,matched_tail_raw_baseline,6.0
末300,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,23.483729577382405,1.4923563353582918,22.354427232742314,23.681377601623538,24.789603357315066,23.219085238802432,23.745808620131015,120,120,matched_tail_raw_baseline,7.0
末300,Random,Random,mean_cft_est,平均完工时间估计,lower,25.12260240952174,0.522070962499421,24.463340950012206,25.1245698928833,25.764905357360842,25.02742325800657,25.20647671842575,120,120,matched_tail_raw_baseline,8.0
末500,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,1.5856410338779294,0.04027288303691495,1.5004589718580248,1.6003102999925618,1.6016747705936436,1.5780944074302916,1.5930432768210774,120,120,matched_tail_raw_baseline,1.0
末500,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,14.415694077014905,1.8314928292414496,12.098183116912814,14.333466110229477,16.955973750114428,14.09170313133993,14.741051055113456,120,120,matched_tail_raw_baseline,2.0
末500,Static,Static,mean_cft_est,平均完工时间估计,lower,15.05274219997722,1.9848378850772992,12.695613530158973,15.005393390655502,17.922049968719474,14.688323888315736,15.42115195183752,120,120,matched_tail_raw_baseline,3.0
末500,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,16.173364286422704,1.6071905148154242,14.205151466369605,16.176020832061734,18.114737340927107,15.894154340126091,16.44736494884687,120,120,matched_tail_raw_baseline,4.0
末500,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,22.42180231022835,1.6406488361774174,20.241874139785764,22.86451482772827,23.726636943817137,22.10393098578652,22.6960760232091,120,120,matched_tail_raw_baseline,5.0
末500,EFT,EFT,mean_cft_est,平均完工时间估计,lower,23.17851627063751,1.7949527831008907,21.678370176315312,23.53491020202637,24.555907726287842,22.849226921506723,23.488955584216118,120,120,matched_tail_raw_baseline,6.0
末500,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,23.483729577382405,1.4923563353582918,22.354427232742314,23.681377601623538,24.789603357315066,23.2175088517348,23.754067778746286,120,120,matched_tail_raw_baseline,7.0
末500,Random,Random,mean_cft_est,平均完工时间估计,lower,25.12260240952174,0.522070962499421,24.463340950012206,25.1245698928833,25.764905357360842,25.0280064697663,25.217778921385605,120,120,matched_tail_raw_baseline,8.0
全程,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120,matched_tail_raw_baseline,1.0
全程,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.06997885232170423,0.22383474932970815,0.0,0.0,0.03257920444011966,0.032444455108294884,0.11384012476851542,120,120,matched_tail_raw_baseline,2.0
全程,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.14513087595837335,0.031088430821747393,0.107755848960908,0.1415906428679295,0.1822615393717293,0.13972830169799255,0.15075568489032334,120,120,matched_tail_raw_baseline,3.0
全程,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.173262038074984,0.03545761865102408,0.13322315306762753,0.17136737485814624,0.2200789245517917,0.16703083894590656,0.17954224975572275,120,120,matched_tail_raw_baseline,4.0
全程,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.1844350926581195,0.03800464353231168,0.141841456360422,0.1794796758250392,0.2342178368089517,0.17822659038591973,0.19101231207034872,120,120,matched_tail_raw_baseline,5.0
全程,Random,Random,power_ratio_mean,远端功率比例,lower,0.6002994566989789,0.00373211490597078,0.5955275135461527,0.6000080627048763,0.6050112360010204,0.5996700747103921,0.6009604860435449,120,120,matched_tail_raw_baseline,6.0
全程,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
全程,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
末100,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,matched_tail_raw_baseline,1.0
末100,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.07918924659490585,0.23981664393316213,0.0,0.0,0.3353533715009698,0.0353769284337759,0.12792010366916645,100,100,matched_tail_raw_baseline,2.0
末100,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.14524242274643243,0.031128131708696015,0.10793918126178888,0.14298378383961385,0.18091757238209605,0.1391236630439117,0.15089799643166135,100,100,matched_tail_raw_baseline,3.0
末100,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.1700534750097933,0.036266512471298584,0.13011416962330602,0.16638431318437114,0.21612971155135743,0.16286889944819724,0.17754332401658687,100,100,matched_tail_raw_baseline,4.0
末100,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.1817695827214088,0.03773689317987693,0.13650805570459976,0.1773352651496731,0.23240381874946855,0.1744517648631998,0.1892204901610543,100,100,matched_tail_raw_baseline,5.0
末100,Random,Random,power_ratio_mean,远端功率比例,lower,0.6005179076793304,0.0036991434640102966,0.5957040407674754,0.6002326888815226,0.6056967185311948,0.5998352936800634,0.6012277931661925,100,100,matched_tail_raw_baseline,6.0
