episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p95,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-0.010449387477026482,-0.00037319240989380293,1.6886497378349303,0.1,0.1,0.1,0.655,0.8333333333333334,0.29936305732484075,0.43312101910828027,0.267515923566879,0.4901247943352376,0.25892857142857145,0.25892857142857145,1.8571428571428572,0.007703163845283763,0.4584194829969528,52.38095238095239,-0.23945691245051645,0.5238095238095238,0.08857398756282996,0.21019108280254778,0.1592356687898089,0.6305732484076433,0.31210191082802546,0.31210191082802546,nan,nan,0.22863564742969475,1.34543810541775,0.24,0.40404040404040403,0.29292929292929293,0.3314055310609573,-0.1270139519359955,1.8952431370867366,20,20,21.962958335876465
2,,0.0014605706903697956,6.085711209874149e-05,0.7421280980110169,0.2,0.2,0.2,0.674074074074074,0.6756756756756757,0.3162393162393162,0.3418803418803419,0.3418803418803419,0.4887690327013843,0.01875,0.01875,1.0,0.00014462362345232007,0.38527240644435334,37.5,-0.5259680908453863,0.375,0.016375826154751916,0.2905982905982906,0.15384615384615385,0.5555555555555556,0.2905982905982906,0.2905982905982906,nan,nan,0.21924992622215672,0.9577980660303336,0.5,0.4153846153846154,0.27692307692307694,0.2901024274627846,-0.09516997898156873,2.1141112908492397,20,20,8.536430597305298
3,,0.04119653876618342,0.001056321506825216,0.4037882785002391,0.15,0.15,0.15,0.654275092936803,0.7213114754098361,0.3333333333333333,0.33796296296296297,0.3287037037037037,0.485255852735673,0.4717948717948718,0.4717948717948718,1.6923076923076923,0.11001557941599066,0.34847153125883035,29.577464788732392,-0.6487002584841896,0.29577464788732394,0.1826217932599356,0.18518518518518517,0.4444444444444444,0.37037037037037035,0.3333333333333333,0.3333333333333333,nan,nan,0.3720614552549781,1.993221864408379,0.3020833333333333,0.2625,0.3375,0.27128692365270846,-0.07718460760612186,1.9685708108926032,20,20,17.51150631904602
4,,0.0395640652229638,0.0010144632108452258,0.3030940184990565,0.2,0.2,0.2,0.7335766423357665,0.78125,0.27705627705627706,0.41125541125541126,0.3116883116883117,0.4930917157146793,0.3576923076923077,0.3576923076923077,2.6923076923076925,0.09462319246696735,0.46194850566952084,41.66666666666667,-0.3106512470657161,0.4166666666666667,0.14634653810332438,0.21645021645021645,0.2554112554112554,0.5281385281385281,0.329004329004329,0.329004329004329,nan,nan,0.2282644243593497,0.8649938236640131,0.3898305084745763,0.4262295081967213,0.3114754098360656,0.3373564465961837,-0.12459205907333716,2.0527669592386473,20,20,17.9020779132843
5,,0.0730873308704122,0.002610261816800436,0.28688530474901197,0.45,0.45,0.45,0.7427184466019418,0.9,0.24571428571428572,0.44571428571428573,0.30857142857142855,0.49701833250666305,0.2571428571428571,0.2571428571428571,2.1785714285714284,0.3038105866756105,0.3260036643622296,55.55555555555556,-0.0422986009555702,0.5555555555555556,0.0913878464406814,0.24571428571428572,0.32571428571428573,0.42857142857142855,0.36,0.36,nan,nan,0.13659151181813886,0.6054435624534973,0.2631578947368421,0.41333333333333333,0.4,0.22460502792439493,-0.10139863643783466,1.94886623824695,20,20,13.557381391525269
6,,0.03041162278969977,0.0012164649115879909,0.5037643432617187,0.4,0.4,0.4,0.8625954198473282,0.8478260869565217,0.3140495867768595,0.30578512396694213,0.38016528925619836,0.4955134979635477,0.052,0.052,0.56,0.05479641501838752,0.2929453474466578,47.82608695652174,-0.06427548654910624,0.4782608695652174,0.014945163002677841,0.23140495867768596,0.1652892561983471,0.6033057851239669,0.39669421487603307,0.39669421487603307,nan,nan,0.066760327074094,0.21055691335968502,0.35,0.3013698630136986,0.4246575342465753,0.19807556589584888,-0.09486978155080891,1.8587131089470759,20,20,5.458110570907593
7,,0.15426939263059564,0.006427891359608151,0.4114939570426941,0.9,0.9,0.9,0.952755905511811,0.9705882352941176,0.3821138211382114,0.34146341463414637,0.2764227642276423,0.4876165221193029,0.05,0.05,0.5416666666666666,0.7658892180896008,0.3207248944627654,47.05882352941176,-0.05556204733573509,0.47058823529411764,0.022459211682400823,0.23577235772357724,0.23577235772357724,0.5284552845528455,0.3170731707317073,0.3170731707317073,nan,nan,0.04602402590541158,0.1366631618903092,0.3793103448275862,0.26153846153846155,0.27692307692307694,0.22754131746200715,-0.09318357700075829,1.8740263753043742,20,20,4.365760564804077
8,,0.168598624784746,0.006244393510546148,0.3257619082927704,0.9,0.9,0.9,0.9387755102040817,0.9795918367346939,0.27225130890052357,0.450261780104712,0.2774869109947644,0.48900592190523945,0.4166666666666667,0.4166666666666667,2.7037037037037037,0.8448807638206006,0.2909145806458957,50.943396226415096,0.01526732230684225,0.5094339622641509,0.12978081579990375,0.19895287958115182,0.19895287958115182,0.6020942408376964,0.2931937172774869,0.2931937172774869,nan,nan,0.11686374058625978,0.41197663909102933,0.2631578947368421,0.40869565217391307,0.2956521739130435,0.23334860234246274,-0.05756597830343297,2.1297992486579407,20,20,9.097960233688354
9,,0.08251125142273621,0.002845215566301249,0.22797190248966218,0.55,0.55,0.55,0.8351648351648352,0.85,0.34545454545454546,0.4,0.2545454545454545,0.4922138988072502,0.33793103448275863,0.33793103448275863,2.4482758620689653,0.2893812921300205,0.3763014541668232,50.0,-0.09981031800690066,0.5,0.10180551881330696,0.2,0.28484848484848485,0.5151515151515151,0.28484848484848485,0.28484848484848485,nan,nan,0.14260585595860925,0.3952182317386241,0.3191489361702128,0.38823529411764707,0.23529411764705882,0.25539784153138806,-0.12090361263543514,1.97013307808258,20,20,8.309696912765503
10,,0.11959190843557116,0.004429329942058191,0.2490912228822708,0.65,0.65,0.65,0.8756476683937824,0.8717948717948718,0.3149171270718232,0.4530386740331492,0.23204419889502761,0.48817354788727785,0.37777777777777777,0.37777777777777777,2.925925925925926,0.5855920719184502,0.2716653125999666,33.33333333333333,-0.1244529700987169,0.3333333333333333,0.18268889449440356,0.24861878453038674,0.07734806629834254,0.6740331491712708,0.2596685082872928,0.2596685082872928,nan,nan,0.1607577435774452,0.5457497439353028,0.21428571428571427,0.4344262295081967,0.23770491803278687,0.22604313234907147,-0.04562218025089518,2.1362681502429024,20,20,8.550345182418823
