episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,400,12.5615873336792,42,False,True,time_limit,1.0,20.00000000000015,21.629785537719727,,15,True,2.020380412881219,3.988413640341115,3701395268.967452,15,15,77,-0.255946546792984,-0.10927517712116241,-0.10128111615777032,-1.7698001861572266,2.471785306930542,0.2925660702258005,0.0010246380421914177,1.6463127545281662,1.6452881164859723,-0.048975361957808966,-0.04999542236328125,0.0010246380421914177,4.577636719460543e-06,0.05000000000000491,0.04999999999999999,-0.04897536195780857,-0.049997329711913355,0.5436636900717496,0.9592452645301819,0.00022436485905459852,-0.056288695335389966,20.00000000000015,0.0010246380421914177,4.577636719460543e-06,1.6452881164859723,0.0,0.0,0.19480519480519481,0.9333333333333333,0.0,0.007164404223227752,0.0625,0.9375,0.0,0.0625,0.9375,0.0,0.5755076128989458,0.8226564526557922,0.454399219082623,0.0034166349393383757,0.053772865853658536,-0.0008950583046165909,738.4690149193857,369.22906896224833,63.46675677939159,0.454399219082623,-0.454399219082623,1.0,1.0,0.9613893190143166,11.122697344322324,157310077.35832864,1.0,0.0,0.23398742560987001,0.07744681060486673,0.3114342362147374,True,-1.0,1.6452881164859723,0.0
2,400,14.168172597885132,42,False,True,time_limit,1.0,20.00000000000015,21.328113555908203,,17,True,1.9743904138964936,3.3868788699567265,3394782520.144751,17,17,77,-0.729543924331665,-0.09880392253398895,-0.08759758248925215,-2.5927600860595703,2.414926052093506,0.8123862284870293,0.0005335679136141512,1.3405224752776648,1.3399889073640514,-0.04946643208638626,-0.04856109619140625,0.0005335679136141512,0.0014389038085944605,0.05000000000000576,0.049999999999999996,-0.04946643208638585,-0.04642963409423846,0.4789789969499055,0.8391188383102417,0.000273903946430344,-0.039018779993050146,20.00000000000015,0.0005335679136141512,0.0014389038085944605,1.3399889073640514,0.0,0.0,0.22077922077922077,1.0,0.0,0.02829108748977923,0.05555555555555555,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.05555555555555555,0.5065056226319737,0.7870005369186401,0.38501387441411933,0.004788788249270317,0.0433843085106383,-0.0010534715581130474,4289.26785989315,2144.6290331901387,225.57941558513235,0.38501387441411933,-0.38501387441411933,1.0,1.0,0.9909657181054297,12.687259978991577,181781736.03518978,1.0,0.0,0.22858807419506125,0.08866462509290926,0.31725269928796973,True,-1.0,1.3399889073640514,0.0
3,400,16.66841745376587,42,False,True,time_limit,1.0,20.00000000000015,21.590530395507812,,21,True,1.9692661162539142,4.0686388171267724,3442215718.9624014,21,21,104,-0.13485553860664368,-0.10808069258928299,-0.06249648686498425,-1.2940866947174072,2.254389762878418,0.16404714695619324,0.0013668748955129914,1.60975577709547,1.6083889021999556,-0.048633125104487425,-0.047371864318847656,0.0013668748955129914,0.0026281356811530543,0.05000000000000652,0.049999999999999996,-0.048633125104487,-0.04660415649413992,0.5359322208778944,0.8846802115440369,0.00023883493167421222,-0.030480724573134933,20.00000000000015,0.0013668748955129914,0.0026281356811530543,1.6083889021999556,0.0,0.0,0.20192307692307693,0.9523809523809523,0.0,0.0021213406873143827,0.08695652173913043,0.782608695652174,0.13043478260869565,0.08695652173913043,0.782608695652174,0.13043478260869565,0.5697343336499255,0.7928110957145691,0.5804215274073861,0.009182564916554838,0.06758522727272727,0.0025825352357192475,127.6542676856301,63.8239122542468,26.645238897583702,0.5804215274073861,-0.5804215274073861,1.0,1.0,0.9985896946191058,14.608774971577667,177615947.34116066,1.0,0.0,0.23795204769179357,0.08448843477562921,0.32244048246742396,True,-1.0,1.6083889021999556,0.0
4,400,12.100479364395142,42,False,True,time_limit,1.0,20.00000000000015,21.683794021606445,,15,True,1.9968544219485231,4.200791808515123,3655608338.293172,15,15,72,-0.0713564082980156,-0.0846255011856556,-0.06654594130814079,-0.8675589561462402,2.7532598972320557,0.09452294509968551,0.0012282241796583572,1.676294221403821,1.6750659972241597,-0.048771775820342034,-0.049198150634765625,0.0012282241796583572,0.0008018493652350855,0.05000000000000484,0.04999999999999998,-0.048771775820341624,-0.048125076293945315,0.4199766487828503,0.9270203709602355,0.00019017673287200596,-0.015991520881645727,20.00000000000015,0.0012282241796583572,0.0008018493652350855,1.6750659972241597,0.0,0.0,0.20833333333333334,1.0,0.0,0.0,0.0625,0.875,0.0625,0.0625,0.875,0.0625,0.43028652062639594,0.728076696395874,0.4620662735402584,0.0043308745510876176,0.0521875,0.001854396762792021,3.9969871163368227,1.9957272863388063,10.23977564752102,0.4620662735402584,-0.4620662735402584,1.0,1.0,0.9711488511488543,11.110998168498146,170431369.55516484,1.0,0.0,0.23541539554440793,0.08069025154298953,0.31610564708739813,True,-1.0,1.6750659972241597,0.0
5,400,11.97596025466919,42,False,True,time_limit,1.0,20.00000000000015,21.579593658447266,,13,True,2.000942906216978,3.953665128607234,3571694860.0155797,13,13,65,-0.0880257859826088,-0.09829236194491386,-0.09632828347384931,-0.11807847023010254,2.7121903896331787,0.10516489896798491,0.000985558808671655,1.6137822035569507,1.6127966447482793,-0.04901444119132872,-0.0498504638671875,0.000985558808671655,0.00014953613281321054,0.05000000000000453,0.04999999999999998,-0.04901444119132833,-0.049814224243163355,0.4914088564193342,0.9083895087242128,0.00016571812707179786,-0.03219075500965296,20.00000000000015,0.000985558808671655,0.00014953613281321054,1.6127966447482793,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.0,0.8461538461538461,0.15384615384615385,0.49286961211608005,0.8051255941390991,0.567228279205469,0.004806376620530127,0.0499599358974359,0.0023514126737912496,2.961986612050961,1.4776724295738415,5.834388762865311,0.567228279205469,-0.567228279205469,1.0,1.0,0.9806468531468592,11.009807692307591,164616990.7871278,1.0,0.0,0.2642260712860968,0.07514125406402195,0.33936732535011843,True,-1.0,1.6127966447482793,0.0
6,400,11.459677934646606,42,False,True,time_limit,1.0,20.00000000000015,21.771484375,,13,True,1.9891224048197982,4.599697107992532,3666506632.5276136,13,13,66,-0.7138649821281433,-0.0972321555018425,-0.0972178503870964,-2.010838031768799,4.512253761291504,0.7673924408769373,0.0014441800155765858,1.7453820055789893,1.74393782556341,-0.048555819984423786,-0.04999732971191406,0.0014441800155765858,2.6702880866480427e-06,0.0500000000000045,0.04999999999999999,-0.048555819984423404,-0.049997329711913355,0.47019912636155686,0.9051932692527771,0.00022140847463932123,-0.03912776708602861,20.00000000000015,0.0014441800155765858,2.6702880866480427e-06,1.74393782556341,0.0,0.0,0.19696969696969696,1.0,0.0,0.026484751203852328,0.0,1.0,0.0,0.0,1.0,0.0,0.4899669564687289,0.8185433745384216,0.4915378147049954,0.0008084084578226076,0.004646381578947368,-0.0006273010647610615,3197.437253931949,1598.7130822432669,707.4968473735609,0.4915378147049954,-0.4915378147049954,1.0,1.0,0.9699213286713301,10.772211538461596,165097264.55703887,1.0,0.0,0.2204462139735885,0.07730577264477823,0.29775198661836605,True,-1.0,1.74393782556341,0.0
7,400,16.21674370765686,42,False,True,time_limit,1.0,20.00000000000015,21.737442016601562,,21,True,1.9994841857903334,4.276779800163003,3765610231.7268624,21,21,106,-0.08409114927053452,-0.09287463128566742,-0.05906870253384116,-1.2767943143844604,2.3255670070648193,0.10469827079788162,0.0012654463658708236,1.7526890208958241,1.7514235745299531,-0.04873455363412959,-0.047367095947265625,0.0012654463658708236,0.0026329040527350855,0.05000000000000637,0.049999999999999996,-0.04873455363412917,-0.046586990356444605,0.46728453370390777,0.7582748532295226,0.0003223724812134944,-0.010230059921734383,20.00000000000015,0.0012654463658708236,0.0026329040527350855,1.7514235745299531,0.0,0.0,0.19811320754716982,0.9523809523809523,0.0,0.00029163021289005544,0.0,0.9523809523809523,0.047619047619047616,0.0,0.9523809523809523,0.047619047619047616,0.4629557824560574,0.7582748532295227,0.5366357137572091,0.0011970036392943617,0.014563679245283019,-5.4830730945434214e-05,23.503502154800127,11.746329935766616,54.90593573957119,0.5366357137572091,-0.5366357137572091,1.0,1.0,0.9961196172248833,14.543659703793804,172555703.44392622,1.0,0.0,0.2214352396940492,0.08749959567388632,0.30893483536793637,True,-1.0,1.7514235745299531,0.0
8,400,14.435783624649048,42,False,True,time_limit,1.0,20.00000000000015,21.576313018798828,,19,True,2.009321402554455,4.015079492100563,3692705425.237112,19,19,91,-0.08551131188869476,-0.10008444637060165,-0.06790028512477904,-0.2709466218948364,1.6489282846450806,0.10461019596064546,0.0012281190817893725,1.4823707485306117,1.4811426294488232,-0.048771880918211045,-0.04897594451904297,0.0012281190817893725,0.0010240554809577418,0.05000000000000585,0.04999999999999999,-0.048771880918210615,-0.04670572280883807,0.49786771479403835,0.908543348312378,0.00022908763508183564,-0.04673792421817069,20.00000000000015,0.0012281190817893725,0.0010240554809577418,1.4811426294488232,0.0,0.0,0.2087912087912088,0.9473684210526315,0.0,0.0,0.05,0.8,0.15,0.05,0.8,0.15,0.5041954301297664,0.882107675075531,0.6191220171749592,0.0037710698697386155,0.04677734375,-0.0004220824805088341,14.488856939971447,7.23781518911322,34.304144198695816,0.6191220171749592,-0.6191220171749592,1.0,1.0,0.995206745438939,12.656173815005062,180669351.47901198,1.0,0.0,0.23876501271500106,0.08494683266221724,0.32371184537721764,True,-1.0,1.4811426294488232,0.0
9,400,12.23746109008789,42,False,True,time_limit,1.0,20.00000000000015,21.828645706176758,,13,True,2.0102041069351544,4.63165782303252,3717925906.863077,13,13,64,-0.07493121922016144,-0.08770348876714706,-0.08739259093999863,-0.09200186282396317,2.8505759239196777,0.09646672666661728,0.001208561837939289,1.8407377525687365,1.8395291907307962,-0.04879143816206108,-0.04997444152832031,0.001208561837939289,2.5558471680398043e-05,0.05000000000000472,0.049999999999999996,-0.048791438162060705,-0.04997253417968679,0.43934499250985226,0.7681128382682799,0.00014332400893524852,-0.03723399341106592,20.00000000000015,0.001208561837939289,2.5558471680398043e-05,1.8395291907307962,0.0,0.0,0.203125,1.0,0.0,0.0,0.13333333333333333,0.8,0.06666666666666667,0.13333333333333333,0.8,0.06666666666666667,0.47074951032797496,0.7302661538124084,0.5603614175319671,0.004744126722216606,0.0487890625,-0.0009680974949151278,4.619187553524971,2.3030220666527748,9.749673262238503,0.5603614175319671,-0.5603614175319671,1.0,1.0,0.9959615384615346,11.73615384615388,167542923.86333638,1.0,0.0,0.23225204906958508,0.08195487378842778,0.3142069228580136,True,-1.0,1.8395291907307962,0.0
10,400,16.17562198638916,42,False,True,time_limit,1.0,20.00000000000015,21.89406394958496,,21,True,1.9768115631323697,4.830887909234877,4155800750.7618876,21,21,115,-0.39097946882247925,-0.10465819016098976,-0.055604016035795296,-1.4604747295379639,2.0748233795166016,0.47932521701384856,0.001566564293031876,1.885136228508636,1.883569664215607,-0.04843343570696879,-0.04764556884765625,0.001566564293031876,0.0023544311523444605,0.050000000000006324,0.05000000000000025,-0.04843343570696838,-0.04529190063476492,0.5010229004409961,0.9207707643508912,0.00018115703120499642,-0.035341185331346385,20.00000000000015,0.001566564293031876,0.0023544311523444605,1.883569664215607,0.0,0.0,0.19130434782608696,0.9523809523809523,0.0,0.014861683343143025,0.125,0.625,0.25,0.125,0.625,0.25,0.5455951063583294,0.8461864590644836,0.6401500760384325,0.0007247954609206403,0.01945754716981132,8.63753856634194e-05,2146.7023473199806,1073.3448612105171,132.26367607836454,0.6401500760384325,-0.6401500760384325,1.0,1.0,0.9970307587149684,14.322883345004673,175871761.91415688,1.0,0.0,0.253851354876065,0.0830026893649562,0.33685404424102194,True,-1.0,1.883569664215607,0.0
