run_id,stage,episodes,seed,value_clip_range,min_active_samples,elapsed_sec,run_dir,reward_mean,reward_mean_std,value_loss,value_loss_std,policy_loss,policy_loss_std,value_clip_fraction,value_clip_fraction_std,skipped_update_count,skipped_update_count_std,active_ratio,active_ratio_std,active_samples_mean,active_samples_std,skipped_update_ratio,active_samples_p10,active_samples_p50,nan_inf_count
stage1_ep10_s0_clip0p3_min96_20260115_234448,1,10,0,0.3,96,103.30224204063416,runs/stage1_ep10/clip0p3_min96/seed0/stage1_ep10_s0_clip0p3_min96_20260115_234448,0.1340402983129024,0.01932462950229115,7.578260554472605,4.468340131812923,-0.00714869246988867,0.024153701598675508,0.7538740351398786,0.11968607180404602,0.0,0.0,0.029324999999999997,0.0014862798450419011,117.3,5.945119380167605,0.0,110.6,117.0,0
