run_id,stage,episodes,seed,value_clip_range,min_active_samples,elapsed_sec,run_dir,reward_mean,reward_mean_std,value_loss,value_loss_std,policy_loss,policy_loss_std,value_clip_fraction,value_clip_fraction_std,skipped_update_count,skipped_update_count_std,active_ratio,active_ratio_std,active_samples_mean,active_samples_std,skipped_update_ratio,active_samples_p10,active_samples_p50,nan_inf_count
stage1_ep10_s0_clip0p3_min128_20260115_234448,1,10,0,0.3,128,63.96680784225464,runs/stage1_ep10/clip0p3_min128/seed0/stage1_ep10_s0_clip0p3_min128_20260115_234448,0.1360418394207954,0.016822736772271234,2.241976301352183,4.836049840532818,-0.005143232127962009,0.025304771506663323,0.15566825395822526,0.33621244790529614,0.8,0.42163702135578396,0.029725,0.0019128585357463786,118.9,7.651434142985513,0.8,113.7,118.0,0
