run_id,stage,episodes,seed,value_clip_range,min_active_samples,elapsed_sec,run_dir,reward_mean,reward_mean_std,value_loss,value_loss_std,policy_loss,policy_loss_std,value_clip_fraction,value_clip_fraction_std,skipped_update_count,skipped_update_count_std,active_ratio,active_ratio_std,active_samples_mean,active_samples_std,skipped_update_ratio,active_samples_p10,active_samples_p50,nan_inf_count
stage1_ep10_s0_clip0p4_min96_20260115_234448,1,10,0,0.4,96,108.03390097618103,runs/stage1_ep10/clip0p4_min96/seed0/stage1_ep10_s0_clip0p4_min96_20260115_234448,0.1345568925142288,0.02602914622063088,6.293439617338482,5.487152824061636,-0.020990585426506253,0.021689514687648747,0.6984176901835311,0.1512751920118034,0.0,0.0,0.029700000000000004,0.002616188916046478,118.8,10.464755664185912,0.0,101.8,122.0,0
