run_id,stage,episodes,seed,value_clip_range,min_active_samples,elapsed_sec,run_dir,reward_mean,reward_mean_std,value_loss,value_loss_std,policy_loss,policy_loss_std,value_clip_fraction,value_clip_fraction_std,skipped_update_count,skipped_update_count_std,active_ratio,active_ratio_std,active_samples_mean,active_samples_std,skipped_update_ratio,active_samples_p10,active_samples_p50,nan_inf_count
stage1_ep10_s0_clip0p2_min96_20260115_234448,1,10,0,0.2,96,98.61685919761658,runs/stage1_ep10/clip0p2_min96/seed0/stage1_ep10_s0_clip0p2_min96_20260115_234448,0.13987798541784283,0.018812337371982166,13.58900971945127,20.303867340407777,-0.01758588589941303,0.021679109836865957,0.8411854798297087,0.12421502388694604,0.0,0.0,0.0305,0.0014577379737113249,122.0,5.830951894845301,0.0,115.9,122.0,0
