episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,4.272414922714233,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,120,0.10234672576189041,6.4219901105389e-05,0.4575830101966858,-0.9998708367347717,4.52311372756958,0.14057575166225433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08954868602752686,-0.08954868602752686,0.002777122497556345,0.009074911527335644,0.0,5.827293739956123e-05,0.0,20.18373594284059,,,0.18373594284057404,0.75,0.75,0.9333333333333333,0.25,0.0,0.0,0.36752136752136755,0.2905982905982906,0.3418803418803419,0.36752136752136755,0.2905982905982906,0.3418803418803419,,,1.4758931318918864,0.029297976807380718,0.3331255093216896,-0.043503343760967254,4.335539921124776,2.121314845085144,1.6168223516146343,1.4758931318918864,-1.4758931318918864,0.02925,117,4000,10.77615737915039,11.593927383422852,10.894504979451497,9.938042616844177,2.089920359477401,0.12953961433221897,0.5593886122107505,0,1.0,1.0,0.9954,4.977,106381642.73183607,1.0,0.0,,,,True,-1.0,0.18373594284057404,0.0
2,200,4.61204981803894,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,125,0.14831914007663727,2.0067191144335084e-05,1.5074039697647095,-0.9634540677070618,4.496758460998535,0.157953679561615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909969481229782,-0.0909969481229782,-0.035242867708207545,0.01018882273696363,0.0,6.706261990963743e-05,0.0,20.029438781738293,,,0.029438781738278408,0.95,0.95,0.976,0.05,0.0,0.0,0.3643410852713178,0.3333333333333333,0.3023255813953488,0.3643410852713178,0.3333333333333333,0.3023255813953488,,,1.42879278977712,0.05912322684812049,0.3649036255478859,-0.05385001133351276,10.074613830248515,4.980599351723989,1.5376384957631428,1.42879278977712,-1.42879278977712,0.03225,129,4000,14.099863052368164,7.242430686950684,16.80370637257894,6.189821742375692,6.346722224553426,0.3077134984731674,0.9247712421417237,0,1.0,1.0,1.0,5.0,117984150.45430093,1.0,0.0,,,,True,-1.0,0.029438781738278408,0.0
3,200,4.713834047317505,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,115,0.14207687973976135,2.404724909865763e-05,0.6566938161849976,-0.9999759793281555,4.615565299987793,0.15207664668560028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08895868515968322,-0.08895868515968322,-0.013276350796224813,0.010322386572137476,0.0,1.5687136899131568e-05,0.0,20.0741855621338,,,0.0741855621337848,0.9,0.9,0.9826086956521739,0.1,0.0,0.0,0.2956521739130435,0.41739130434782606,0.28695652173913044,0.2956521739130435,0.41739130434782606,0.28695652173913044,,,1.3862892595926921,0.05365954555260639,0.24756277481714883,-0.007204875821868579,7.122274460792542,3.551159837245941,1.924492851893107,1.3862892595926921,-1.3862892595926921,0.02875,115,4000,14.424478530883789,8.493425369262695,19.29684565226237,7.487109231948852,8.27912130355835,0.3875034149487813,0.9020986050367356,0,1.0,1.0,0.99715,4.9857499999999995,120782765.77257974,1.0,0.0,,,,True,-1.0,0.0741855621337848,0.0
4,200,4.508030891418457,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,130,0.15157023072242737,8.42461668071337e-06,1.5916932821273804,-0.9839851260185242,3.162797689437866,0.16141007840633392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08863113355636597,-0.08863113355636597,-0.019145929813388054,0.012931923768483101,0.0,2.3332541088248622e-05,0.0,20.019543075561536,,,0.019543075561522016,0.9,0.9,0.9923076923076923,0.1,0.0,0.0,0.1590909090909091,0.5378787878787878,0.30303030303030304,0.1590909090909091,0.5378787878787878,0.30303030303030304,,,1.3525933996836343,0.0018842003063764424,0.2912045772870382,-0.022625647485256195,15.816447699864705,7.882893219788869,1.9659538940091927,1.3525933996836343,-1.3525933996836343,0.033,132,4000,13.150053977966309,8.657877922058105,20.035336850484214,7.32879848519961,10.042641766866048,0.45008021155993144,0.8845782005786895,0,1.0,1.0,1.0,5.0,129540110.61270323,1.0,0.0,,,,True,-1.0,0.019543075561522016,0.0
5,200,4.601622104644775,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,117,0.11037827283143997,4.87667421111837e-05,1.5360264778137207,-0.9463558793067932,3.0044188499450684,0.13717252016067505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08986175608634948,-0.08986175608634948,-0.0022392092347146174,0.011480218523181976,0.0,4.535545415420723e-05,0.0,20.100119018554697,,,0.10011901855468253,0.75,0.75,0.9658119658119658,0.25,0.0,0.0,0.12931034482758622,0.5775862068965517,0.29310344827586204,0.12931034482758622,0.5775862068965517,0.29310344827586204,,,1.35173202196757,0.028900065473280848,0.2626073230306307,0.006311397446940342,2.5296762522061664,1.2684460775057476,1.9114705232779186,1.35173202196757,-1.35173202196757,0.029,116,4000,10.21023178100586,12.431922912597656,20.053794225056965,11.058037134806314,13.140624720255534,0.6192457501093547,0.6769065031409264,0,1.0,1.0,1.0,5.0,117039902.08508205,1.0,0.0,,,,True,-1.0,0.10011901855468253,0.0
6,200,4.510278940200806,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,125,0.15702883899211884,1.2062539099133573e-05,1.5019981861114502,-0.8365399241447449,6.1442551612854,0.16539423167705536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08858889818191529,-0.08858889818191529,-0.013120360493662999,0.013016457953955979,0.0,4.557580910039537e-05,0.0,20.022461891174327,,,0.022461891174312854,0.95,0.95,0.976,0.05,0.0,0.0,0.11382113821138211,0.6016260162601627,0.2845528455284553,0.11382113821138211,0.6016260162601627,0.2845528455284553,,,1.1833397102355958,0.029373347012491044,0.31062893082698184,-0.03150380514911376,9.232769063313802,4.582514080206553,2.723878607110431,1.1833397102355958,-1.1833397102355958,0.03075,123,4000,13.365413665771484,6.700361251831055,26.132741139729816,5.808364496231079,18.629070663452147,1.628852882385254,0.9389470890164375,0,1.0,1.0,1.0,5.0,123799218.0102966,1.0,0.0,,,,True,-1.0,0.022461891174312854,0.0
7,200,4.45019268989563,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,120,0.1479141116142273,7.399834885291057e-06,1.502038836479187,7.399834885291057e-06,4.566815376281738,0.1479141116142273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08988719081878663,-0.08988719081878663,-0.02444856637716398,0.009083641073666514,0.0,4.914544540892059e-05,0.0,20.008647632598887,,,0.00864763259887269,0.9,0.9,0.9916666666666667,0.1,0.0,0.0,0.28225806451612906,0.4435483870967742,0.27419354838709675,0.28225806451612906,0.4435483870967742,0.27419354838709675,,,1.0679646412531534,0.10329628742610415,0.3140450828274091,-0.015394533270349104,4.519656219482422,2.2422976597150166,2.492889823913574,1.0679646412531534,-1.0679646412531534,0.031,124,4000,10.865580558776855,6.930672645568848,29.52027926127116,6.401998596191406,22.78057284037272,1.2730091039339702,0.9263594929377238,0,1.0,1.0,0.99895,4.99475,107198907.47229227,1.0,0.0,,,,True,-1.0,0.00864763259887269,0.0
8,200,4.608505964279175,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,118,0.13635867834091187,4.084364263690077e-05,1.5169819593429565,4.084364263690077e-05,3.5153326988220215,0.13635867834091187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09108518993854522,-0.09108518993854522,-0.0321535706520096,0.013347691221162677,0.0,6.91232481423961e-05,0.0,20.082631301879893,,,0.08263130187987855,0.85,0.85,0.9576271186440678,0.15,0.0,0.0,0.09401709401709402,0.717948717948718,0.18803418803418803,0.09401709401709402,0.717948717948718,0.18803418803418803,,,1.036724062760671,0.017738821622139463,0.2076752922932307,-0.011074285445113977,70.32243108272553,35.148072535991666,2.962368293205897,1.036724062760671,-1.036724062760671,0.02925,117,4000,11.921903610229492,8.556534767150879,34.30942014058431,7.8050496355692545,26.73719701131185,1.6722327224413553,0.8773617500066757,0,1.0,1.0,1.0,5.0,117880314.8548109,1.0,0.0,,,,True,-1.0,0.08263130187987855,0.0
9,200,4.379617691040039,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,126,0.1567404866218567,0.0,1.5364867448806763,0.0,3.100017786026001,0.1567404866218567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08930411577224734,-0.08930411577224734,-0.022594489216806426,0.012630175236612558,0.0,2.2308472101067146e-05,0.0,20.00000000000001,,,0.0,0.9,0.9,1.0,0.1,0.0,0.0,0.15079365079365079,0.6428571428571429,0.20634920634920634,0.15079365079365079,0.6428571428571429,0.20634920634920634,,,1.0484403196970622,0.03814859541753928,0.28310937811930975,0.018373281359672547,4.084678970972697,2.058615891933441,3.707025850613912,1.0484403196970622,-1.0484403196970622,0.0315,126,4000,10.600687980651855,6.499466896057129,39.60399129231771,6.1609183724721275,33.125830841064456,2.7112374250094096,0.8831201412280401,0,1.0,1.0,1.0,5.0,116658214.31267695,1.0,0.0,,,,True,-1.0,0.0,0.0
10,200,4.476423978805542,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,120,0.1460464894771576,3.409697819733992e-05,0.7435692548751831,3.409697819733992e-05,6.617222785949707,0.1460464894771576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08868807053565979,-0.08868807053565979,-0.03237910276651434,0.011942240448668599,0.0,5.630600519640821e-05,0.0,20.052102279663096,,,0.052102279663081674,0.9,0.9,0.975,0.1,0.0,0.0,0.11570247933884298,0.6115702479338843,0.2727272727272727,0.11570247933884298,0.6115702479338843,0.2727272727272727,,,0.9744106554985046,0.0178727577564617,0.23316406230131784,-0.015387035534561923,7.852009693781535,30494392.505955786,12.199343973795573,0.9744106554985046,-0.9744106554985046,0.03025,121,4000,9.495112419128418,8.500993728637695,41.85071044921875,7.857553164164226,36.47505544026693,3.0226295137405397,0.8383231619993846,0,1.0,1.0,0.99995,4.999750000000001,106543730.97297214,1.0,0.0,,,,True,-1.0,0.052102279663081674,0.0
