run_id,stage,episodes,seed,value_clip_range,min_active_samples,elapsed_sec,run_dir,reward_mean,reward_mean_std,value_loss,value_loss_std,policy_loss,policy_loss_std,value_clip_fraction,value_clip_fraction_std,skipped_update_count,skipped_update_count_std,active_ratio,active_ratio_std,active_samples_mean,active_samples_std,skipped_update_ratio,active_samples_p10,active_samples_p50,nan_inf_count
stage1_ep10_s0_clip0p4_min128_20260115_234448,1,10,0,0.4,128,68.18633484840393,runs/stage1_ep10/clip0p4_min128/seed0/stage1_ep10_s0_clip0p4_min128_20260115_234448,0.13503344804048537,0.021261073350263605,2.3600133485794066,5.037128423737419,-0.00449040368633964,0.009564876823217845,0.14724237623810768,0.31132406573727117,0.8,0.42163702135578396,0.030574999999999998,0.002034596602113878,122.3,8.138386408455508,0.8,111.9,122.0,0
