run_id,stage,episodes,seed,value_clip_range,min_active_samples,elapsed_sec,run_dir,reward_mean,reward_mean_std,value_loss,value_loss_std,policy_loss,policy_loss_std,value_clip_fraction,value_clip_fraction_std,skipped_update_count,skipped_update_count_std,active_ratio,active_ratio_std,active_samples_mean,active_samples_std,skipped_update_ratio,active_samples_p10,active_samples_p50,nan_inf_count
stage1_ep10_s0_clip0p2_min64_20260115_234448,1,10,0,0.2,64,94.56077790260315,runs/stage1_ep10/clip0p2_min64/seed0/stage1_ep10_s0_clip0p2_min64_20260115_234448,0.1397872097790241,0.018602808722011355,12.03792291191247,12.109919262399492,-0.02293691738801249,0.018693784243192693,0.8158719665888731,0.12616131565112884,0.0,0.0,0.030475000000000002,0.0014974515388189065,121.9,5.989806155275626,0.0,114.8,122.5,0
