run_id,stage,episodes,seed,value_clip_range,min_active_samples,elapsed_sec,run_dir,reward_mean,reward_mean_std,value_loss,value_loss_std,policy_loss,policy_loss_std,value_clip_fraction,value_clip_fraction_std,skipped_update_count,skipped_update_count_std,active_ratio,active_ratio_std,active_samples_mean,active_samples_std,skipped_update_ratio,active_samples_p10,active_samples_p50,nan_inf_count
stage1_ep10_s0_clip0p4_min64_20260115_234448,1,10,0,0.4,64,110.14976096153259,runs/stage1_ep10/clip0p4_min64/seed0/stage1_ep10_s0_clip0p4_min64_20260115_234448,0.15456126928329467,0.01643357535622045,6.189057861447334,2.9369221131500804,0.0006362753003680413,0.03119800970875718,0.7939430720508098,0.13999001483434437,0.0,0.0,0.030500000000000006,0.0017360555546666384,122.0,6.944222218666553,0.0,114.6,122.0,0
