run_id,stage,episodes,seed,value_clip_range,min_active_samples,elapsed_sec,run_dir,reward_mean,reward_mean_std,value_loss,value_loss_std,policy_loss,policy_loss_std,value_clip_fraction,value_clip_fraction_std,skipped_update_count,skipped_update_count_std,active_ratio,active_ratio_std,active_samples_mean,active_samples_std,skipped_update_ratio,active_samples_p10,active_samples_p50,nan_inf_count
stage1_ep10_s0_clip0p3_min64_20260115_234448,1,10,0,0.3,64,104.3557620048523,runs/stage1_ep10/clip0p3_min64/seed0/stage1_ep10_s0_clip0p3_min64_20260115_234448,0.14109010398387906,0.012540695116457806,16.114514165321985,28.461567441809557,-0.02492698839962633,0.01729918334977223,0.7727249726206064,0.1137683804924264,0.0,0.0,0.030800000000000004,0.0015581327856693664,123.2,6.2325311426774626,0.0,117.3,123.0,0
