episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,13.165222406387329,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,165,-0.05052242428064346,0.0005233697011135519,0.07181053422391356,-2.9994394779205322,3.0543997287750244,0.11574899405241013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.15,0.15,0.7575757575757576,0.85,0.0,0.0,0.36,0.32666666666666666,0.31333333333333335,0.36,0.32666666666666666,0.31333333333333335,,,1.7531843773523967,0.010593335962233445,0.15895833333333334,0.0023842484255631765,18.973188972473146,0.4963473435242971,0.36946876486142477,1.7531843773523967,-1.7531843773523967,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
2,200,12.646220684051514,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,163,-0.05367927998304367,0.0005978146218694746,0.07983266264200205,-1.9984242916107178,1.5635074377059937,0.11569494009017944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.15,0.15,0.7300613496932515,0.85,0.0,0.0,0.40425531914893614,0.28368794326241137,0.3120567375886525,0.40425531914893614,0.28368794326241137,0.3120567375886525,,,1.7385525623957316,0.011591520888420442,0.13979166666666668,-0.0013216937457521756,18.42577734629313,0.47293222109476724,0.38178360303243003,1.7385525623957316,-1.7385525623957316,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
3,200,12.006226539611816,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,165,0.008772000670433044,0.0002880773972719908,0.16427372843027094,-1.9994981288909912,1.5530877113342285,0.1076548770070076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.4,0.4,0.8606060606060606,0.6,0.0,0.0,0.34782608695652173,0.2422360248447205,0.40993788819875776,0.34782608695652173,0.2422360248447205,0.40993788819875776,,,1.744233193397522,0.007900983475459119,0.09135416666666667,-0.0007107574368516604,25.756075693766277,0.4647682893276215,0.3509043872356415,1.744233193397522,-1.744233193397522,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
4,200,11.98934268951416,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,164,-0.006298092193901539,0.00031599769135937095,0.18234753683209373,-1.9705804586410522,1.5508580207824707,0.1030963882803917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.3,0.3,0.8597560975609756,0.7,0.0,0.0,0.3885350318471338,0.25477707006369427,0.35668789808917195,0.3885350318471338,0.25477707006369427,0.35668789808917195,,,1.7926905266443889,0.005695241627593836,0.12755208333333334,-0.0015013530167440573,21.88507287343343,0.4500134825706482,0.3598760861158371,1.7926905266443889,-1.7926905266443889,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
5,200,11.305818796157837,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,162,0.08423712104558945,0.0001374460698571056,0.17382686510682066,-0.999862551689148,4.504485130310059,0.12404929846525192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.7,0.7,0.9444444444444444,0.3,0.0,0.0,0.4444444444444444,0.15432098765432098,0.4012345679012346,0.4444444444444444,0.15432098765432098,0.4012345679012346,,,1.8165967559814453,0.010458697418992718,0.091875,-0.0023418169592817626,31.135949376424154,0.48248680313428244,0.3574115725358327,1.8165967559814453,-1.8165967559814453,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
6,200,11.46430778503418,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,159,0.060482122004032135,0.0001948081626323983,0.24291805922984616,-0.9986039400100708,3.039478063583374,0.08484814316034317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.6,0.6,0.9056603773584906,0.4,0.0,0.0,0.37254901960784315,0.1895424836601307,0.43790849673202614,0.37254901960784315,0.1895424836601307,0.43790849673202614,,,1.8622545353571573,0.010448925974778832,0.10416666666666667,0.004623842729876439,26.838489354451497,0.43325995167096454,0.38690985401471456,1.8622545353571573,-1.8622545353571573,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
7,200,12.253801345825195,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,175,0.0487246960401535,0.00023392912407871336,0.15370436534285545,-1.9995877742767334,3.054168224334717,0.12831342220306396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.55,0.55,0.8742857142857143,0.45,0.0,0.0,0.3652694610778443,0.19161676646706588,0.4431137724550898,0.3652694610778443,0.19161676646706588,0.4431137724550898,,,1.8872042719523112,0.010281081687038144,0.16895833333333332,-0.004514450977245967,24.598068339029947,0.3664977826674779,0.5357989271481832,1.8872042719523112,-1.8872042719523112,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
8,200,11.275042057037354,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,167,0.10343577712774277,4.8799214710015804e-05,1.5031506657600402,-0.9983999729156494,3.0181801319122314,0.13330413401126862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.75,0.75,0.9760479041916168,0.25,0.0,0.0,0.2982456140350877,0.1871345029239766,0.5146198830409356,0.2982456140350877,0.1871345029239766,0.5146198830409356,,,1.9273301299413046,0.009355776524171234,0.1246875,-0.0027548540631930035,19.873986040751138,0.2231393673022588,0.46298908472061157,1.9273301299413046,-1.9273301299413046,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
9,200,10.613510608673096,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,154,0.1482541710138321,9.729043995321263e-06,1.5020161271095276,-0.9999314546585083,6.006049156188965,0.15832071006298065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.95,0.95,0.9935064935064936,0.05,0.0,0.0,0.3674698795180723,0.12650602409638553,0.5060240963855421,0.3674698795180723,0.12650602409638553,0.5060240963855421,,,1.8863978735605875,0.005868484086046616,0.09052083333333333,-0.000676115279396375,13.524101263682047,0.13114298403263092,0.5783535567919413,1.8863978735605875,-1.8863978735605875,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
10,200,10.7578444480896,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,164,0.12369907647371292,3.608983752201311e-05,1.5011514365673064,-0.9999532699584961,4.549285888671875,0.143545001745224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.85,0.85,0.9817073170731707,0.15,0.0,0.0,0.3136094674556213,0.15384615384615385,0.5325443786982249,0.3136094674556213,0.15384615384615385,0.5325443786982249,,,1.8583387517929078,0.0061092763378595314,0.11697916666666666,-0.002913214166959127,13.301401131947836,0.09585600439459085,0.5413135846455892,1.8583387517929078,-1.8583387517929078,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
