episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,ratio_local,ratio_rsu,ratio_v2v
9,Random,0.16565315116987467,33.130630233974934,1.0,1.0,1.0,0.143,0.1355,0.7215
9,Local-Only,0.07586756926166144,15.173513852332288,0.7,0.7,0.9084967320261438,1.0,0.0,0.0
9,Greedy,-0.09106182460675308,-18.212364921350616,0.0,0.0,0.15337423312883436,0.0,1.0,0.0
10,Random,0.14118355952882125,28.23671190576425,0.9,0.9,0.9881656804733728,0.1425,0.1555,0.702
10,Local-Only,0.11336890376386906,22.673780752773812,0.85,0.85,0.9693251533742331,1.0,0.0,0.0
10,Greedy,-0.09218407597651462,-18.436815195302923,0.0,0.0,0.19205298013245034,0.0,1.0,0.0
11,Random,0.10573101442567243,21.146202885134485,0.7,0.7,0.9727891156462585,0.14325,0.1355,0.72125
11,Local-Only,0.0959976120887126,19.19952241774252,0.75,0.75,0.9195402298850575,1.0,0.0,0.0
11,Greedy,-0.0870108400897306,-17.40216801794612,0.0,0.0,0.15483870967741936,0.0,1.0,0.0
12,Random,0.10232671995950669,20.46534399190134,0.75,0.75,0.9473684210526315,0.141,0.142,0.717
12,Local-Only,0.1259273789448257,25.18547578896514,0.9,0.9,0.9880239520958084,1.0,0.0,0.0
12,Greedy,-0.08951539063134373,-17.903078126268746,0.0,0.0,0.15976331360946747,0.0,1.0,0.0
13,Random,0.09948286347062567,19.896572694125133,0.7,0.7,0.9461077844311377,0.14225,0.1575,0.70025
13,Local-Only,0.07586785679510384,15.173571359020768,0.7,0.7,0.9166666666666666,1.0,0.0,0.0
13,Greedy,-0.08979854574156901,-17.959709148313802,0.0,0.0,0.13245033112582782,0.0,1.0,0.0
14,Random,0.1626847552608558,32.53695105217116,1.0,1.0,1.0,0.13975,0.1385,0.72175
14,Local-Only,0.08835980902669903,17.671961805339805,0.75,0.75,0.9074074074074074,1.0,0.0,0.0
14,Greedy,-0.09073369053666074,-18.146738107332148,0.0,0.0,0.1513157894736842,0.0,1.0,0.0
15,Random,0.1309196395998406,26.18392791996812,0.85,0.85,0.975609756097561,0.1475,0.13075,0.72175
15,Local-Only,0.05837439370456766,11.674878740913531,0.6,0.6,0.9182389937106918,1.0,0.0,0.0
15,Greedy,-0.09119875956233812,-18.239751912467625,0.0,0.0,0.1588235294117647,0.0,1.0,0.0
16,Random,0.1003452156678733,20.06904313357466,0.7,0.7,0.9668874172185431,0.13825,0.1405,0.72125
16,Local-Only,0.06341511288365873,12.683022576731746,0.65,0.65,0.9230769230769231,1.0,0.0,0.0
16,Greedy,-0.09161847120524878,-18.323694241049758,0.0,0.0,0.1503267973856209,0.0,1.0,0.0
17,Random,0.10925835707632818,21.851671415265635,0.75,0.75,0.9554140127388535,0.1445,0.1385,0.717
17,Local-Only,0.058384722217386054,11.676944443477211,0.6,0.6,0.9084967320261438,1.0,0.0,0.0
17,Greedy,-0.0890851187825998,-17.81702375651996,0.0,0.0,0.20496894409937888,0.0,1.0,0.0
18,Random,0.15256457550375868,30.512915100751737,0.95,0.95,0.9883040935672515,0.13725,0.15025,0.7125
18,Local-Only,0.013430042947882779,2.6860085895765557,0.45,0.45,0.8648648648648649,1.0,0.0,0.0
18,Greedy,-0.09150681303008407,-18.301362606016813,0.0,0.0,0.1728395061728395,0.0,1.0,0.0
19,Random,0.152005903801541,30.4011807603082,0.95,0.95,0.9938650306748467,0.14425,0.1435,0.71225
19,Local-Only,0.07586237579120297,15.172475158240594,0.7,0.7,0.9235668789808917,1.0,0.0,0.0
19,Greedy,-0.08938115481257532,-17.876230962515063,0.0,0.0,0.17575757575757575,0.0,1.0,0.0
20,Random,0.1497125247141925,29.9425049428385,0.9,0.9,0.9939393939393939,0.13825,0.13425,0.7275
20,Local-Only,0.08339594567319601,16.679189134639202,0.7,0.7,0.9461077844311377,1.0,0.0,0.0
20,Greedy,-0.09041772071064946,-18.08354414212989,0.0,0.0,0.16352201257861634,0.0,1.0,0.0
21,Random,0.12022977873755158,24.045955747510316,0.8,0.8,0.9746835443037974,0.14175,0.12925,0.729
21,Local-Only,0.07588359475582918,15.176718951165835,0.7,0.7,0.9433962264150944,1.0,0.0,0.0
21,Greedy,-0.08978980995678149,-17.957961991356296,0.0,0.0,0.14634146341463414,0.0,1.0,0.0
22,Random,0.13002325484092636,26.004650968185274,0.8,0.8,0.9875776397515528,0.1425,0.14275,0.71475
22,Local-Only,0.051005132910136045,10.20102658202721,0.6,0.6,0.8787878787878788,1.0,0.0,0.0
22,Greedy,-0.09082539771753746,-18.165079543507492,0.0,0.0,0.14838709677419354,0.0,1.0,0.0
23,Random,0.13606815984953793,27.213631969907585,0.85,0.85,0.9875,0.1505,0.1435,0.706
23,Local-Only,0.058395143275403016,11.679028655080604,0.6,0.6,0.8766233766233766,1.0,0.0,0.0
23,Greedy,-0.08887645468200887,-17.775290936401774,0.0,0.0,0.1761006289308176,0.0,1.0,0.0
24,Random,0.13118002111672955,26.236004223345912,0.8,0.8,0.9802631578947368,0.13325,0.1435,0.72325
24,Local-Only,0.13831658179809242,27.663316359618484,0.95,0.95,0.9939759036144579,1.0,0.0,0.0
24,Greedy,-0.08988594181375648,-17.977188362751296,0.0,0.0,0.17791411042944785,0.0,1.0,0.0
25,Random,0.1280809254767328,25.616185095346562,0.85,0.85,0.9754601226993865,0.1345,0.14425,0.72125
25,Local-Only,0.08838314125900545,17.67662825180109,0.75,0.75,0.9102564102564102,1.0,0.0,0.0
25,Greedy,-0.09066880913316629,-18.133761826633258,0.0,0.0,0.18235294117647058,0.0,1.0,0.0
26,Random,0.09175537006984247,18.351074013968493,0.7,0.7,0.9615384615384616,0.13975,0.1375,0.72275
26,Local-Only,0.05100049210173053,10.200098420346105,0.6,0.6,0.8682634730538922,1.0,0.0,0.0
26,Greedy,-0.08998694240367111,-17.997388480734223,0.0,0.0,0.15,0.0,1.0,0.0
27,Random,0.11396504074755914,22.793008149511827,0.8,0.8,0.9483870967741935,0.139,0.1495,0.7115
27,Local-Only,0.07095730488040276,14.191460976080553,0.65,0.65,0.8855421686746988,1.0,0.0,0.0
27,Greedy,-0.08833142071233899,-17.6662841424678,0.0,0.0,0.1987179487179487,0.0,1.0,0.0
28,Random,0.15003110115749982,30.006220231499963,0.95,0.95,0.9935483870967742,0.146,0.143,0.711
28,Local-Only,0.0634404479205497,12.68808958410994,0.65,0.65,0.8980891719745223,1.0,0.0,0.0
28,Greedy,-0.08942007112751602,-17.884014225503204,0.0,0.0,0.17365269461077845,0.0,1.0,0.0
29,Random,0.15659080204737116,31.31816040947423,0.95,0.95,0.9940476190476191,0.1465,0.1355,0.718
29,Local-Only,0.08843964922604934,17.68792984520987,0.75,0.75,0.9047619047619048,1.0,0.0,0.0
29,Greedy,-0.09110595543833407,-18.221191087666814,0.0,0.0,0.17834394904458598,0.0,1.0,0.0
30,Random,0.14938795721974016,29.87759144394803,0.9,0.9,0.9939759036144579,0.15125,0.13925,0.7095
30,Local-Only,0.06339335338025023,12.678670676050046,0.65,0.65,0.9401197604790419,1.0,0.0,0.0
30,Greedy,-0.08973186067634284,-17.946372135268568,0.0,0.0,0.1901840490797546,0.0,1.0,0.0
31,Random,0.12928274150926006,25.856548301852012,0.85,0.85,0.9673202614379085,0.138,0.14325,0.71875
31,Local-Only,0.08841422257334186,17.68284451466837,0.75,0.75,0.9135802469135802,1.0,0.0,0.0
31,Greedy,-0.09090285269947815,-18.18057053989563,0.0,0.0,0.16149068322981366,0.0,1.0,0.0
32,Random,0.1359581173334276,27.191623466685524,0.85,0.85,0.9875,0.15025,0.14175,0.708
32,Local-Only,0.08838165209738635,17.67633041947727,0.75,0.75,0.9426751592356688,1.0,0.0,0.0
32,Greedy,-0.09098410833679763,-18.196821667359526,0.0,0.0,0.15822784810126583,0.0,1.0,0.0
33,Random,0.15060375240665988,30.120750481331978,0.95,0.95,0.9939024390243902,0.1495,0.141,0.7095
33,Local-Only,0.03847698775321073,7.695397550642145,0.55,0.55,0.8846153846153846,1.0,0.0,0.0
33,Greedy,-0.09160777245867686,-18.321554491735373,0.0,0.0,0.18238993710691823,0.0,1.0,0.0
34,Random,0.054481607348804105,10.89632146976082,0.55,0.55,0.9096774193548387,0.14675,0.13475,0.7185
34,Local-Only,0.03842059615849355,7.684119231698711,0.55,0.55,0.8888888888888888,1.0,0.0,0.0
34,Greedy,-0.08953677469117434,-17.907354938234867,0.0,0.0,0.16071428571428573,0.0,1.0,0.0
35,Random,0.08998705805000277,17.997411610000555,0.65,0.65,0.9333333333333333,0.1425,0.14375,0.71375
35,Local-Only,0.06351921825067466,12.703843650134932,0.65,0.65,0.9117647058823529,1.0,0.0,0.0
35,Greedy,-0.0919622604867133,-18.39245209734266,0.0,0.0,0.14193548387096774,0.0,1.0,0.0
36,Random,0.10377290334398027,20.754580668796056,0.75,0.75,0.9627329192546584,0.14,0.1515,0.7085
36,Local-Only,0.0708914514914317,14.17829029828634,0.65,0.65,0.9155844155844156,1.0,0.0,0.0
36,Greedy,-0.09036610604483179,-18.07322120896636,0.0,0.0,0.16568047337278108,0.0,1.0,0.0
37,Random,0.15211478281032167,30.422956562064336,0.95,0.95,0.9935064935064936,0.14,0.14825,0.71175
37,Local-Only,0.1008635470914429,20.17270941828858,0.8,0.8,0.9119496855345912,1.0,0.0,0.0
37,Greedy,-0.0881754237679661,-17.63508475359322,0.0,0.0,0.1834319526627219,0.0,1.0,0.0
38,Random,0.1547894957063934,30.957899141278677,0.95,0.95,0.9940119760479041,0.148,0.135,0.717
38,Local-Only,0.08845585245962408,17.691170491924815,0.75,0.75,0.9024390243902439,1.0,0.0,0.0
38,Greedy,-0.09129861067529126,-18.25972213505825,0.0,0.0,0.15428571428571428,0.0,1.0,0.0
39,Random,0.08695973061685035,17.39194612337007,0.65,0.65,0.9554140127388535,0.142,0.14525,0.71275
39,Local-Only,0.0634377523215972,12.687550464319438,0.65,0.65,0.9375,1.0,0.0,0.0
39,Greedy,-0.09126120511046679,-18.252241022093358,0.0,0.0,0.15286624203821655,0.0,1.0,0.0
40,Random,0.1610888063507366,32.21776127014732,0.95,0.95,1.0,0.1425,0.14675,0.71075
40,Local-Only,0.08341744320479837,16.683488640959673,0.7,0.7,0.9171974522292994,1.0,0.0,0.0
40,Greedy,-0.08847293648573855,-17.69458729714771,0.0,0.0,0.17575757575757575,0.0,1.0,0.0
41,Random,0.11745928574205294,23.49185714841059,0.75,0.75,0.9805194805194806,0.139,0.1385,0.7225
41,Local-Only,0.0509294614568345,10.185892291366901,0.6,0.6,0.875,1.0,0.0,0.0
41,Greedy,-0.09159760132314937,-18.319520264629872,0.0,0.0,0.16265060240963855,0.0,1.0,0.0
42,Random,0.04223094405474259,8.446188810948518,0.45,0.45,0.9006211180124224,0.14175,0.13475,0.7235
42,Local-Only,0.03847046550253592,7.6940931005071835,0.55,0.55,0.8509316770186336,1.0,0.0,0.0
42,Greedy,-0.08988379697906967,-17.976759395813936,0.0,0.0,0.16363636363636364,0.0,1.0,0.0
43,Random,0.07648349885847315,15.29669977169463,0.55,0.55,0.9276315789473685,0.1425,0.15175,0.70575
43,Local-Only,0.12581054959133106,25.16210991826621,0.9,0.9,0.9622641509433962,1.0,0.0,0.0
43,Greedy,-0.0868279062810006,-17.36558125620012,0.0,0.0,0.17177914110429449,0.0,1.0,0.0
44,Random,0.14081982561173306,28.16396512234661,0.9,0.9,0.9806451612903225,0.14575,0.14075,0.7135
44,Local-Only,0.08336018730469996,16.672037460939993,0.7,0.7,0.912751677852349,1.0,0.0,0.0
44,Greedy,-0.0910962048787318,-18.21924097574636,0.0,0.0,0.17105263157894737,0.0,1.0,0.0
45,Random,0.13221135415397375,26.44227083079475,0.85,0.85,0.9761904761904762,0.1415,0.1485,0.71
45,Local-Only,0.0509398862464449,10.18797724928898,0.6,0.6,0.891566265060241,1.0,0.0,0.0
45,Greedy,-0.09027338634480596,-18.054677268961193,0.0,0.0,0.18354430379746836,0.0,1.0,0.0
46,Random,0.137883158404191,27.576631680838197,0.9,0.9,0.9820359281437125,0.1385,0.14,0.7215
46,Local-Only,0.038412237225218804,7.682447445043761,0.55,0.55,0.8895705521472392,1.0,0.0,0.0
46,Greedy,-0.0925113281967141,-18.50226563934282,0.0,0.0,0.14102564102564102,0.0,1.0,0.0
47,Random,0.14441217338203782,28.882434676407563,0.9,0.9,0.9863013698630136,0.1435,0.14075,0.71575
47,Local-Only,0.06339544495759211,12.679088991518421,0.65,0.65,0.9,1.0,0.0,0.0
47,Greedy,-0.08899333707830419,-17.798667415660837,0.0,0.0,0.2,0.0,1.0,0.0
48,Random,0.14889575225781818,29.779150451563634,0.9,0.9,0.9941520467836257,0.1385,0.1505,0.711
48,Local-Only,0.05848412152502073,11.696824305004146,0.6,0.6,0.9122807017543859,1.0,0.0,0.0
48,Greedy,-0.0912605596232368,-18.25211192464736,0.0,0.0,0.18238993710691823,0.0,1.0,0.0
49,Random,0.11226771189768117,22.453542379536234,0.75,0.75,0.9702380952380952,0.14275,0.14525,0.712
49,Local-Only,0.06340734172251129,12.681468344502258,0.65,0.65,0.852760736196319,1.0,0.0,0.0
49,Greedy,-0.09026143584287638,-18.052287168575276,0.0,0.0,0.16,0.0,1.0,0.0
50,Random,0.14048544768124488,28.097089536248976,0.9,0.9,0.9811320754716981,0.1425,0.15175,0.70575
50,Local-Only,0.08840353385974678,17.680706771949357,0.75,0.75,0.9151515151515152,1.0,0.0,0.0
50,Greedy,-0.09041420665639474,-18.08284133127895,0.0,0.0,0.175,0.0,1.0,0.0
51,Random,0.14660557850446065,29.32111570089213,0.9,0.9,0.9933774834437086,0.13125,0.143,0.72575
51,Local-Only,0.07588977648285343,15.177955296570687,0.7,0.7,0.8846153846153846,1.0,0.0,0.0
51,Greedy,-0.08860409753494519,-17.720819506989038,0.0,0.0,0.14375,0.0,1.0,0.0
52,Random,0.1358952173706615,27.179043474132296,0.85,0.85,0.975609756097561,0.1435,0.14025,0.71625
52,Local-Only,0.06594272116441023,13.188544232882046,0.6,0.6,0.9181286549707602,1.0,0.0,0.0
52,Greedy,-0.09197795933603536,-18.395591867207074,0.0,0.0,0.1437908496732026,0.0,1.0,0.0
53,Random,0.1497274323238165,29.9454864647633,0.9,0.9,0.9940828402366864,0.1415,0.13575,0.72275
53,Local-Only,0.0758989484977948,15.17978969955896,0.7,0.7,0.930379746835443,1.0,0.0,0.0
53,Greedy,-0.09026398688728282,-18.052797377456564,0.0,0.0,0.16560509554140126,0.0,1.0,0.0
54,Random,0.14785924700286823,29.571849400573644,0.9,0.9,0.975,0.14625,0.13175,0.722
54,Local-Only,0.10087211520656238,20.174423041312476,0.8,0.8,0.948051948051948,1.0,0.0,0.0
54,Greedy,-0.09045096354872292,-18.090192709744585,0.0,0.0,0.1746987951807229,0.0,1.0,0.0
55,Random,0.12858434676743427,25.716869353486853,0.85,0.85,0.9668874172185431,0.1495,0.14175,0.70875
55,Local-Only,0.05097256208020485,10.19451241604097,0.6,0.6,0.8606060606060606,1.0,0.0,0.0
55,Greedy,-0.08925941166268414,-17.851882332536828,0.0,0.0,0.1686746987951807,0.0,1.0,0.0
56,Random,0.13476589390390084,26.95317878078017,0.85,0.85,0.9815950920245399,0.1415,0.14575,0.71275
56,Local-Only,0.11343540461642339,22.68708092328468,0.85,0.85,0.963855421686747,1.0,0.0,0.0
56,Greedy,-0.09114559246303398,-18.229118492606798,0.0,0.0,0.18292682926829268,0.0,1.0,0.0
57,Random,0.11597341667516096,23.19468333503219,0.7,0.7,0.9751552795031055,0.14525,0.14375,0.711
57,Local-Only,0.07593881349494991,15.187762698989982,0.7,0.7,0.9141104294478528,1.0,0.0,0.0
57,Greedy,-0.09115654935754824,-18.231309871509648,0.0,0.0,0.16470588235294117,0.0,1.0,0.0
58,Random,0.14719790076602693,29.439580153205387,0.9,0.9,0.9939393939393939,0.1595,0.138,0.7025
58,Local-Only,0.10095093368027432,20.190186736054862,0.8,0.8,0.9382716049382716,1.0,0.0,0.0
58,Greedy,-0.09109152019966721,-18.218304039933443,0.0,0.0,0.14534883720930233,0.0,1.0,0.0
59,Random,0.12246068246006724,24.492136492013447,0.8,0.8,0.9805194805194806,0.14725,0.1335,0.71925
59,Local-Only,0.08344119605011033,16.688239210022065,0.7,0.7,0.9166666666666666,1.0,0.0,0.0
59,Greedy,-0.08981397751170038,-17.962795502340075,0.0,0.0,0.16455696202531644,0.0,1.0,0.0
60,Random,0.1258343773775541,25.16687547551082,0.8,0.8,0.9754601226993865,0.143,0.134,0.723
60,Local-Only,0.07093144745906377,14.186289491812754,0.65,0.65,0.9263803680981595,1.0,0.0,0.0
60,Greedy,-0.09019799201891524,-18.039598403783046,0.0,0.0,0.19047619047619047,0.0,1.0,0.0
61,Random,0.13010062792589613,26.020125585179226,0.85,0.85,0.9813664596273292,0.14725,0.14225,0.7105
61,Local-Only,0.07584569247953561,15.169138495907124,0.7,0.7,0.9166666666666666,1.0,0.0,0.0
61,Greedy,-0.08939556974290838,-17.879113948581676,0.0,0.0,0.17834394904458598,0.0,1.0,0.0
62,Random,0.12904332094025123,25.808664188050244,0.85,0.85,0.9759036144578314,0.1435,0.13475,0.72175
62,Local-Only,0.12591591458931095,25.18318291786219,0.9,0.9,0.9881656804733728,1.0,0.0,0.0
62,Greedy,-0.09193165658044966,-18.386331316089933,0.0,0.0,0.1513157894736842,0.0,1.0,0.0
63,Random,0.09220537744122552,18.441075488245104,0.65,0.65,0.9612903225806452,0.14575,0.141,0.71325
63,Local-Only,0.07587330299102958,15.174660598205916,0.7,0.7,0.9,1.0,0.0,0.0
63,Greedy,-0.09027602961611518,-18.055205923223035,0.0,0.0,0.16149068322981366,0.0,1.0,0.0
64,Random,0.13019069799288482,26.038139598576965,0.85,0.85,0.9743589743589743,0.1365,0.14575,0.71775
64,Local-Only,0.1008591958332228,20.17183916664456,0.8,0.8,0.930379746835443,1.0,0.0,0.0
64,Greedy,-0.08902208136372762,-17.804416272745524,0.0,0.0,0.16447368421052633,0.0,1.0,0.0
65,Random,0.1620074069221682,32.40148138443364,0.95,0.95,1.0,0.12525,0.14725,0.7275
65,Local-Only,0.06347050208998631,12.69410041799726,0.65,0.65,0.8928571428571429,1.0,0.0,0.0
65,Greedy,-0.0913039606956682,-18.26079213913364,0.0,0.0,0.15723270440251572,0.0,1.0,0.0
66,Random,0.15388669254059195,30.77733850811839,0.95,0.95,0.9939759036144579,0.14475,0.1385,0.71675
66,Local-Only,0.08842987330659867,17.685974661319733,0.75,0.75,0.9548387096774194,1.0,0.0,0.0
66,Greedy,-0.09000442434969112,-18.000884869938226,0.0,0.0,0.15789473684210525,0.0,1.0,0.0
67,Random,0.11003610496065638,22.007220992131277,0.7,0.7,0.9683544303797469,0.1405,0.1395,0.72
67,Local-Only,0.08337769525895189,16.675539051790377,0.7,0.7,0.937888198757764,1.0,0.0,0.0
67,Greedy,-0.09084689011630355,-18.16937802326071,0.0,0.0,0.1656441717791411,0.0,1.0,0.0
68,Random,0.09292114454660697,18.584228909321393,0.7,0.7,0.9493670886075949,0.15325,0.1365,0.71025
68,Local-Only,0.08336954434486604,16.673908868973207,0.7,0.7,0.9329268292682927,1.0,0.0,0.0
68,Greedy,-0.09158855561670651,-18.3177111233413,0.0,0.0,0.19298245614035087,0.0,1.0,0.0
69,Random,0.1549872983131168,30.997459662623363,0.95,0.95,0.9881656804733728,0.14375,0.14475,0.7115
69,Local-Only,0.06342675003123495,12.68535000624699,0.65,0.65,0.8909090909090909,1.0,0.0,0.0
69,Greedy,-0.09138227368870576,-18.27645473774115,0.0,0.0,0.14634146341463414,0.0,1.0,0.0
70,Random,0.13225214440664215,26.45042888132843,0.8,0.8,0.9875776397515528,0.135,0.15325,0.71175
70,Local-Only,0.07589043441521925,15.17808688304385,0.7,0.7,0.9161290322580645,1.0,0.0,0.0
70,Greedy,-0.09000184840603762,-18.000369681207523,0.0,0.0,0.17647058823529413,0.0,1.0,0.0
71,Random,0.12867581829870503,25.73516365974101,0.85,0.85,0.9763313609467456,0.15125,0.13975,0.709
71,Local-Only,0.07591316494645317,15.182632989290635,0.7,0.7,0.91875,1.0,0.0,0.0
71,Greedy,-0.09153101671091815,-18.30620334218363,0.0,0.0,0.16666666666666666,0.0,1.0,0.0
72,Random,0.15346819660005956,30.69363932001191,0.95,0.95,0.9932885906040269,0.13975,0.15325,0.707
72,Local-Only,0.08337971114609752,16.675942229219505,0.7,0.7,0.9113924050632911,1.0,0.0,0.0
72,Greedy,-0.09014813302911348,-18.029626605822695,0.0,0.0,0.14375,0.0,1.0,0.0
73,Random,0.13369536440971902,26.739072881943805,0.85,0.85,0.9741935483870968,0.1455,0.14275,0.71175
73,Local-Only,0.07586948977687438,15.173897955374876,0.7,0.7,0.9375,1.0,0.0,0.0
73,Greedy,-0.09073729576649463,-18.147459153298925,0.0,0.0,0.17419354838709677,0.0,1.0,0.0
74,Random,0.1524634227010468,30.492684540209357,0.95,0.95,0.9932432432432432,0.1495,0.1405,0.71
74,Local-Only,0.08838694738745996,17.677389477491992,0.75,0.75,0.925,1.0,0.0,0.0
74,Greedy,-0.08996558501664957,-17.993117003329914,0.0,0.0,0.15527950310559005,0.0,1.0,0.0
75,Random,0.12785944941254102,25.571889882508202,0.85,0.85,0.968944099378882,0.14925,0.143,0.70775
75,Local-Only,0.11336588906809958,22.673177813619915,0.85,0.85,0.9512195121951219,1.0,0.0,0.0
75,Greedy,-0.08805207780917701,-17.610415561835403,0.0,0.0,0.15853658536585366,0.0,1.0,0.0
76,Random,0.09065747356659694,18.131494713319388,0.7,0.7,0.948051948051948,0.14425,0.1385,0.71725
76,Local-Only,0.06343982847774696,12.687965695549392,0.65,0.65,0.8987341772151899,1.0,0.0,0.0
76,Greedy,-0.09072826928791335,-18.14565385758267,0.0,0.0,0.19230769230769232,0.0,1.0,0.0
77,Random,0.08678531155188558,17.357062310377117,0.7,0.7,0.9285714285714286,0.15075,0.144,0.70525
77,Local-Only,0.03846750522037077,7.6935010440741545,0.55,0.55,0.8867924528301887,1.0,0.0,0.0
77,Greedy,-0.08967175278592539,-17.934350557185077,0.0,0.0,0.13333333333333333,0.0,1.0,0.0
78,Random,0.09962376565275897,19.924753130551796,0.7,0.7,0.9683544303797469,0.143,0.139,0.718
78,Local-Only,0.10086010252236821,20.172020504473643,0.8,0.8,0.9294871794871795,1.0,0.0,0.0
78,Greedy,-0.08967700235766865,-17.93540047153373,0.0,0.0,0.17901234567901234,0.0,1.0,0.0
79,Random,0.10583025276019127,21.166050552038254,0.75,0.75,0.9404761904761905,0.1445,0.154,0.7015
79,Local-Only,0.05837219831576299,11.674439663152599,0.6,0.6,0.9382716049382716,1.0,0.0,0.0
79,Greedy,-0.09062986875438503,-18.125973750877005,0.0,0.0,0.13333333333333333,0.0,1.0,0.0
80,Random,0.13153381525496113,26.306763050992227,0.8,0.8,0.9875776397515528,0.14075,0.14025,0.719
80,Local-Only,0.12585954362523835,25.171908725047672,0.9,0.9,0.9627329192546584,1.0,0.0,0.0
80,Greedy,-0.08983960115748264,-17.967920231496528,0.0,0.0,0.15853658536585366,0.0,1.0,0.0
81,Random,0.15197389261323183,30.394778522646366,0.95,0.95,0.9938271604938271,0.14375,0.13975,0.7165
81,Local-Only,0.10093795532603597,20.187591065207194,0.8,0.8,0.9573170731707317,1.0,0.0,0.0
81,Greedy,-0.09135920318017728,-18.271840636035456,0.0,0.0,0.16774193548387098,0.0,1.0,0.0
82,Random,0.1231445106876318,24.62890213752636,0.8,0.8,0.9753086419753086,0.14125,0.13875,0.72
82,Local-Only,0.05095427940249902,10.190855880499804,0.6,0.6,0.9132947976878613,1.0,0.0,0.0
82,Greedy,-0.08858959625866811,-17.717919251733623,0.0,0.0,0.1554054054054054,0.0,1.0,0.0
83,Random,0.11736415954681378,23.472831909362757,0.8,0.8,0.9675324675324676,0.14475,0.15,0.70525
83,Local-Only,0.11582468988872317,23.164937977744636,0.8,0.8,0.9806451612903225,1.0,0.0,0.0
83,Greedy,-0.0903724421817495,-18.0744884363499,0.0,0.0,0.1724137931034483,0.0,1.0,0.0
84,Random,0.13615225783587484,27.23045156717497,0.85,0.85,0.9751552795031055,0.14125,0.1425,0.71625
84,Local-Only,0.11334628989525902,22.669257979051803,0.85,0.85,0.9668874172185431,1.0,0.0,0.0
84,Greedy,-0.09005918307729986,-18.011836615459973,0.0,0.0,0.19607843137254902,0.0,1.0,0.0
85,Random,0.152144695459089,30.428939091817803,0.95,0.95,0.993421052631579,0.143,0.144,0.713
85,Local-Only,0.03837496771513841,7.674993543027682,0.55,0.55,0.8657718120805369,1.0,0.0,0.0
85,Greedy,-0.08909889190900745,-17.81977838180149,0.0,0.0,0.18238993710691823,0.0,1.0,0.0
86,Random,0.12624317269488056,25.248634538976113,0.8,0.8,0.9759036144578314,0.1635,0.141,0.6955
86,Local-Only,0.11339339622578948,22.678679245157895,0.85,0.85,0.9567901234567902,1.0,0.0,0.0
86,Greedy,-0.09034628315758932,-18.069256631517863,0.0,0.0,0.15602836879432624,0.0,1.0,0.0
87,Random,0.14846026229161466,29.69205245832293,0.9,0.9,0.9874213836477987,0.13775,0.1475,0.71475
