episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,200,11.679455518722534,20.0,-0.039316222071647644,-8.863246594995429,0.1166643090546131,0.2,0.2,0.8116883116883117,0.0,0.0,0,0.0,16,0.375886524822695,0.2765957446808511,0.3475177304964539,86,52,42.84333345811323,0.7349999999999997,0.0006606565291682879,20.21064947764079,1.498923134803772,0.008552100701878469,0.10796875,1.6,1.6
2,200,11.43059253692627,20.0,-0.024830199778079987,-5.966039720902607,0.13109288066625582,0.25,0.25,0.7926829268292683,0.0,0.0,0,0.0,15,0.37662337662337664,0.3051948051948052,0.3181818181818182,93,56,39.928378827541025,0.6949999999999997,-0.0013413169607520104,21.624848353068035,1.4834692748387655,0.007742529166862368,0.08359375,1.6,1.6
3,200,11.081916809082031,20.0,0.007671974133700132,0.534394223530978,0.1882639452815055,0.35,0.35,0.8773006134969326,0.0,0.0,0,0.0,13,0.4050632911392405,0.2468354430379747,0.34810126582278483,91,63,47.05672152008809,0.7199999999999996,-0.0008351155929267407,23.19449494679769,1.4441732247670491,0.007809876073151827,0.11276041666666667,1.6,1.6
4,200,9.579228639602661,20.0,0.1478440761566162,28.568819636793734,1.501846194267273,0.95,0.95,0.9934640522875817,0.0,0.0,0,0.0,1,0.39622641509433965,0.12578616352201258,0.4779874213836478,90,63,66.59139249713532,0.8049999999999995,0.0026664588352044425,28.910813751220704,1.407519367535909,0.008087969586874048,0.11885416666666666,1.6,1.6
5,200,9.742683172225952,20.0,0.1370605081319809,26.412106066138087,0.6012925803661184,0.9,0.9,0.9801324503311258,0.0,0.0,0,0.0,2,0.43137254901960786,0.1437908496732026,0.42483660130718953,85,65,83.75591238835713,0.8549999999999998,0.000401329497496287,17.553296794891356,1.4087770700454711,0.008931929203681648,0.09401041666666667,1.6,1.6
6,200,10.294246435165405,20.0,0.10177762061357498,19.35552432825623,0.5469352245330639,0.75,0.75,0.9567901234567902,0.0,0.0,0,0.0,5,0.3076923076923077,0.17751479289940827,0.514792899408284,110,49,53.84954660599679,0.7549999999999996,-0.004327404207239548,17.773226254781086,1.4375938479105632,0.006611567861400544,0.095,1.6,1.6
7,200,10.012757778167725,20.0,0.1076265498995781,20.525309049048488,1.5018255591392518,0.75,0.75,0.9671052631578947,0.0,0.0,0,0.0,5,0.358974358974359,0.14743589743589744,0.4935897435897436,97,54,65.03228371527993,0.8099999999999996,0.001927824771652619,15.144214394887289,1.4380970446268717,0.0068920337750266,0.10119791666666667,1.6,1.6
8,200,10.468639135360718,20.0,0.06982827931642532,12.965656423558439,0.5508151531219482,0.6,0.6,0.93125,0.0,0.0,0,0.0,8,0.2546583850931677,0.18012422360248448,0.5652173913043478,115,40,54.38759803059678,0.7699999999999996,4.4447071850299835e-05,17.196055081685383,1.4360099887847901,0.004906717293585341,0.08302083333333334,1.6,1.6
9,200,10.166287660598755,20.0,0.11079804599285126,21.15961379108798,1.501927465200424,0.8,0.8,0.9583333333333334,0.0,0.0,0,0.0,4,0.34545454545454546,0.1696969696969697,0.48484848484848486,107,57,59.17247341321857,0.7749999999999996,-0.0024700959026813505,15.374796352386475,1.442936611175537,0.004505673202996453,0.10921875,1.6,1.6
10,200,9.37250304222107,20.0,0.14517265558242798,28.034530085657558,1.5020445883274078,0.9,0.9,0.9875776397515528,0.0,0.0,0,0.0,2,0.36363636363636365,0.1534090909090909,0.48295454545454547,101,59,66.98551588508124,0.8049999999999995,-0.0024986314897735913,7.81622491200765,1.454561848640442,0.009386367130403717,0.0928125,1.6,1.6
