episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,154,29.27159333229065,15.4,0.23777958750724792,36.61805970230715,0.994551184773445,0.6666666666666666,0.6666666666666666,0.9510869565217391,10.995238095238072,12.89999999999997,21,0.06856153201981088,10,0.48465266558966075,0.2197092084006462,0.2956381260096931,638,600,138.83472483967162,0.00649350649350651,0.017898811360022852,1.6621750422886439,1.4939695596694946,0.011610943491437606,0.09718047401734761,1.4,1.7
2,136,26.808955907821655,13.600000000000001,0.341549277305603,46.450704237384834,1.1905882060527802,0.6666666666666666,0.6666666666666666,0.9712689545091779,10.942857142857118,13.199999999999969,21,0.0779049534848252,10,0.46867371847030104,0.22620016273393004,0.3051261187957689,653,576,160.05367917371615,0.007352941176470606,-0.020658748224377632,1.9610713124275208,1.5310568809509277,0.022653035819530487,0.05744888074696064,1.4,1.7
3,175,31.28042435646057,17.5,0.08575361967086792,15.006883715602967,1.0365952014923077,0.5333333333333333,0.5333333333333333,0.9282258064516129,10.506249999999978,12.99999999999997,16,0.05502338769304611,14,0.48586118251928023,0.22450728363324765,0.28963153384747214,600,567,118.23259305427906,0.011428571428571446,0.00987636111676693,1.3766624757221766,1.4472850390842982,0.011091532289615966,0.09286408658538546,1.4,1.7
4,145,29.662797927856445,14.5,0.18118029832839966,26.2711447617929,0.6701861858367913,0.43333333333333335,0.43333333333333335,0.9380325329202169,12.071428571428545,13.879999999999967,14,0.07166676279628414,17,0.47692307692307695,0.21862348178137653,0.3044534412955466,646,589,148.65794806203488,0.006896551724137948,0.0030092764645814896,1.1173850893974304,1.4883734822273254,0.00024338433286175132,0.0704972242936492,1.4,1.7
5,160,32.68741202354431,16.0,0.11625874042510986,18.601398340455752,0.7139262527227366,0.43333333333333335,0.43333333333333335,0.9283513097072419,11.985714285714257,14.774999999999963,14,0.06641962005834405,17,0.4731270358306189,0.23208469055374592,0.2947882736156352,647,581,135.72707928050357,0.006250000000000016,0.007766654094060262,1.0734113057454426,1.503084659576416,0.018698821309953928,0.04332763204971949,1.4,1.7
6,161,31.16809606552124,16.1,0.07967559248209,12.827771351355572,0.8136422038078308,0.43333333333333335,0.43333333333333335,0.8991121872477804,11.18461538461536,13.339999999999968,13,0.06544636778271223,17,0.4500875656742557,0.2521891418563923,0.29772329246935203,628,514,128.49332245962444,0.0062111801242236185,-0.029820511117577553,1.0599029858907063,1.4394227266311646,-0.005919646277713279,0.10119047636787097,1.4,1.7
7,155,31.185354948043823,15.5,0.012807969003915787,1.9852364424898132,0.4404148161411285,0.26666666666666666,0.26666666666666666,0.9111635220125787,11.811111111111087,13.879999999999965,9,0.07199059531573326,22,0.4259102455546147,0.2734970364098222,0.3005927180355631,678,503,134.86211056189126,0.012903225806451646,-0.005140878260135651,0.9757867753505707,1.4889278411865234,0.012259456307219807,0.056860705837607384,1.4,1.7
8,142,26.161369800567627,14.200000000000001,0.27131497859954834,38.52672261355085,1.0925385415554043,0.6,0.6,0.9655448717948718,10.321052631578926,12.59999999999997,19,0.08137364977349838,12,0.4085315832649713,0.27071369975389664,0.32075471698113206,721,498,150.77947985842178,0.007042253521126778,0.003524155489036015,1.336162073271615,1.5035515512738908,0.015556162622358118,0.05889223515987396,1.4,1.7
9,139,28.061932802200317,13.9,0.24917572736740112,34.635426167122176,0.9820955872535702,0.5666666666666667,0.5666666666666667,0.9474091260634184,11.335294117647035,13.259999999999968,17,0.08350149992634531,13,0.4217741935483871,0.2782258064516129,0.3,717,523,155.30845907209715,0.0071942446043165645,0.03604590520262718,1.126321405172348,1.496467649936676,0.011285180587947252,0.027881482616066933,1.4,1.7
10,166,29.700113534927368,16.6,0.2817203998565674,46.76558640962653,1.138200283050537,0.7666666666666667,0.7666666666666667,0.9646084337349398,10.573913043478239,12.299999999999972,23,0.07310263152050984,7,0.40634674922600617,0.2886996904024768,0.30495356037151705,767,525,137.34798686977896,0.012048192771084366,-0.02176149779309829,1.6526689926783245,1.505589246749878,-0.001190037156144778,0.06918296714623769,1.4,1.7
11,177,32.20945429801941,17.7,0.07053381949663162,12.484485180601967,0.7898695468902575,0.5,0.5,0.9438461538461539,11.026666666666644,13.429999999999968,15,0.06204322764751714,15,0.45032051282051283,0.2676282051282051,0.28205128205128205,686,562,125.66052775728777,0.0056497175141243,0.10985376313328743,0.9876486957073212,1.4657381176948547,0.012513747089542449,0.028846153989434242,1.4,1.7
12,154,28.163960456848145,15.4,0.1773592233657837,27.313320771773842,1.079432791471481,0.5333333333333333,0.5333333333333333,0.9492344883158743,10.564705882352921,13.259999999999968,17,0.07795483767744396,14,0.4115674769488684,0.26823134953897737,0.3202011735121542,702,491,137.94111550333753,0.00649350649350651,-0.006536496270980153,1.066253968647548,1.4792888505118233,0.012360899709165096,0.02793318192873682,1.4,1.7
13,169,32.917521953582764,16.900000000000002,0.02374322898685932,4.012604729168905,0.6828043341636651,0.36666666666666664,0.36666666666666664,0.9261275272161742,11.463636363636338,13.949999999999967,11,0.060170741963771555,19,0.45747316267547483,0.2617671345995045,0.28075970272502065,657,554,125.81372359367296,0.005917159763313621,-0.12625284492969513,0.9240178763866425,1.4825221300125122,0.025330894626677036,0.067613635212183,1.4,1.7
14,153,32.46099495887756,15.3,0.10584580898284912,16.194406009580014,0.5020164132118226,0.3,0.3,0.9150036954915004,12.699999999999969,14.079999999999966,9,0.07356833653516402,21,0.43151227236737927,0.2826603325415677,0.28582739509105304,718,545,146.6218801349757,0.006535947712418317,-0.2453911155462265,1.0148403644561768,1.4431620836257935,0.020903974771499634,0.027397260069847107,1.4,1.7
