episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,6.144618982144557,0.023815396607148525,1.3249608570975917,0.0,0.0,0.0,0.09154929577464789,1.0,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.5022399037432236,0.001388888888888889,1.0,0.0,84.5,0.023815396607148497,0.023815396607148497,3.0469110575405773,12,12,8.807951211929321
1,2.8017867860751644,0.009339289286917215,0.0,0.0,0.0,0.0821917808219178,1.0,0.08472222222222223,0.07138888888888889,0.8438888888888889,0.5996361970511239,0.0016666666666666668,1.0,0.0,0.8438888888888889,2.8017867860751644,2.8017867860751644,0.0,0.0,0.0,Random
1,1.0148392559917474,0.003382797519972491,0.0,0.0,0.0,0.07692307692307693,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0148392559917474,1.0148392559917474,0.0,0.0,0.0,Local-Only
1,70.7965650251112,4.42478531406945,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,70.7965650251112,70.7965650251112,0.0,0.0,0.0,Greedy
2,-6.300220857595465,-0.01766740285865155,6.916709359203066,0.0,0.0,0.0,0.08955223880597014,1.0,0.0,0.0,1.0,0.49767911760058875,0.0005555555555555556,1.0,0.0,83.83333333333334,-0.017667402858651492,-0.017667402858651492,2.8775334142192275,12,12,8.499667167663574
3,-6.95197276684573,-0.0198399092228191,2.9330916181206703,0.0,0.0,0.0,0.0916030534351145,1.0,0.0,0.0,1.0,0.4939859447041009,0.0016666666666666668,1.0,0.0,85.0,-0.019839909222819054,-0.019839909222819054,2.5041420104926457,12,12,8.462825775146484
4,0.1132524428496573,0.0037108414761655244,0.5105016285420528,0.0,0.0,0.0,0.09352517985611511,1.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.5070610078129296,0.0011111111111111111,1.0,0.0,83.69444444444444,0.0037108414761655353,0.0037108414761655353,2.7839973045798394,12,12,8.550766229629517
5,5.695640365957202,0.02231880121985734,0.7073149484183107,0.0,0.0,0.0,0.12903225806451613,1.0,0.0,0.25,0.75,0.502588144943325,0.0002777777777777778,1.0,0.0,83.08333333333333,0.022318801219857357,0.022318801219857357,2.608013918988574,12,12,8.293338060379028
6,10.14798902371303,0.03715996341237677,2.2354032807052135,0.0,0.0,0.0,0.08333333333333333,1.0,0.08333333333333333,0.0,0.9166666666666666,0.5047621305791351,0.0002777777777777778,1.0,0.0,84.61111111111111,0.037159963412376776,0.037159963412376776,3.0160482923843137,12,12,8.624965906143188
7,5.299170290844871,0.020997234302816237,6.379613105739866,0.0,0.0,0.0,0.09848484848484848,1.0,0.0,0.07692307692307693,0.9230769230769231,0.5062397523990108,0.0019444444444444444,1.0,0.0,82.66666666666667,0.02099723430281621,0.02099723430281621,2.8379063499319126,12,12,8.516496181488037
8,-16.372431612172655,-0.05124143870724219,3.3016696577625617,0.0,0.0,0.0,0.0896551724137931,1.0,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.4980463350583644,0.0008333333333333334,1.0,0.0,84.38888888888889,-0.05124143870724219,-0.05124143870724219,2.7779950096765798,12,12,8.648396492004395
9,2.899862090142815,0.01299954030047605,1.3824085172797953,0.0,0.0,0.0,0.08571428571428572,1.0,0.0,0.0,1.0,0.5018645494145393,0.0005555555555555556,1.0,0.0,83.91666666666666,0.012999540300476049,0.012999540300476049,3.019118127858927,12,12,8.59572696685791
10,-62.00605940364403,-0.2033535313454801,10.465066564934594,0.0,0.0,0.0,0.11290322580645161,1.0,0.0,0.14285714285714285,0.8571428571428571,0.5028636381529376,0.0008333333333333334,1.0,0.0,83.86111111111111,-0.20335353134548007,-0.20335353134548007,2.9741014343159007,12,12,8.397938966751099
11,12.379750179258696,0.044599167264195654,4.283969725881304,0.0,0.0,0.0,0.09848484848484848,1.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.5074301366927102,0.0011111111111111111,1.0,0.0,83.97222222222223,0.04459916726419557,0.04459916726419557,2.871160823605811,12,12,8.419404029846191
12,5.107517238763188,0.020358390795877295,1.0711049804730075,0.0,0.0,0.0,0.09923664122137404,1.0,0.0,0.07692307692307693,0.9230769230769231,0.5020055734650749,0.0008333333333333334,1.0,0.0,84.5,0.020358390795877288,0.020358390795877288,3.0246860227156525,12,12,8.434528827667236
