episode,step,veh_id,subtask,v2i_user_count,argmin_target,mask_local,mask_rsu,mask_v2v,mask_v2v_slots,local_cost,local_tx_time,local_wait_time,local_comp_time,local_delay_norm,local_energy_norm,local_dist_penalty,rsu_cost,rsu_tx_time,rsu_wait_time,rsu_comp_time,rsu_delay_norm,rsu_energy_norm,rsu_dist_penalty,v2v_cost,v2v_tx_time,v2v_wait_time,v2v_comp_time,v2v_delay_norm,v2v_energy_norm,v2v_dist_penalty,v2v_best_id,v2v_best_idx,delta_v2v_vs_best,chosen_target
0,0,0,0,1,RSU,1,1,1,11,0.8521612251139354,0.0,0.0,0.1614242464135119,0.8521612251139354,0.0,0.0,0.43590979694880366,0.008193208382803708,0.0,0.0189429232,0.3686002810446625,0.1346190318082823,0.0,0.8610127609020404,0.008058123576362888,0.0,0.13806817720467174,0.8345328584423826,0.05295980491931565,0.0,6,6,0.4251029639532367,
0,0,1,0,1,RSU,1,1,1,11,0.4277111520327522,0.0,0.0,0.07514358685413995,0.4277111520327522,0.0,0.0,0.31552325238613066,0.00874538400501941,0.0,0.0175687696,0.2723367603100824,0.0863729841520965,0.0,0.5429448891674135,0.017272176762647938,0.0,0.0654754824708182,0.5088274747934728,0.06823482874788131,0.0,5,0,0.2274216367812828,
0,0,2,0,1,RSU,1,1,1,11,0.5442134070134289,0.0,0.0,0.06028788286221704,0.5442134070134289,0.0,0.0,0.3530116483379835,0.009446092237387172,0.0,0.0110779856,0.3023132414369962,0.10139681380197457,0.0,0.5754927525651589,0.01892973763353564,0.0,0.04128555775270549,0.5348534059674008,0.08127869319551605,0.0,5,1,0.22248110422717537,
0,0,3,0,1,RSU,1,1,1,11,0.4576262412779023,0.0,0.0,0.031881264300611105,0.4576262412779023,0.0,0.0,0.41367119214943804,0.008113793529056178,0.0,0.00696666,0.3508178419690282,0.12570670036081963,0.0,0.5504415413486167,0.006446432452117245,0.0,0.0314026709153302,0.5304666738651739,0.03994973496688569,0.0,11,0,0.13677034919917863,
0,0,4,0,1,RSU,1,1,1,11,0.6596701167384055,0.0,0.0,0.09976706245862056,0.6596701167384055,0.0,0.0,0.35715026602671723,0.010696313056969468,0.0,0.0151237808,0.3056225640123652,0.10305540402870403,0.0,0.6675345217784866,0.012824031552085462,0.0,0.08230564276092281,0.6428234695525815,0.049422104451810195,0.0,2,3,0.31038425575176937,
0,0,5,0,1,RSU,1,1,1,11,0.3726810924244701,0.0,0.0,0.05933984581496357,0.3726810924244701,0.0,0.0,0.30309567422104294,0.008582663838714595,0.0,0.0159224192,0.2623994169572899,0.08139251452750607,0.0,0.6204411204433423,0.02036154311088216,0.0,0.06810196259180412,0.5818219405570397,0.07723835977260522,0.0,1,0,0.3173454462222994,
0,0,6,0,1,RSU,1,1,1,11,0.7288641554787687,0.0,0.0,0.060559101100784996,0.7288641554787687,0.0,0.0,0.4414891970801452,0.011474521563038744,0.0,0.0083086952,0.37306168245942206,0.13685502924144638,0.0,0.761081557679318,0.03262701684099741,0.0,0.03096493603757951,0.6832539756000984,0.1556551641584392,0.0,5,1,0.31959236059917273,
0,0,7,0,1,RSU,1,1,1,11,0.4100941755898779,0.0,0.0,0.022690231871348544,0.4100941755898779,0.0,0.0,0.29726975572438585,0.004931193705435262,0.0,0.005532932,0.2577408944617883,0.07905772252519519,0.0,0.6183745494069365,0.015354127956533958,0.0,0.020620191420703083,0.5691425597462562,0.09846397932136068,0.0,5,8,0.3211047936825506,
0,0,8,0,1,RSU,1,1,1,11,0.8350406619600854,0.0,0.0,0.08566701523991874,0.8350406619600854,0.0,0.0,0.4396028127370427,0.007469266080318883,0.0,0.0102590232,0.3715532913100183,0.13609904285404886,0.0,0.855958123044974,0.006988300930905835,0.0,0.07477434280705095,0.8304910675767415,0.050934110936465,0.0,6,3,0.41635531030793127,
0,0,9,0,1,RSU,1,1,1,11,0.8751361250612871,0.0,0.0,0.11903094694239992,0.8751361250612871,0.0,0.0,0.3302754532874872,0.009354824160292406,0.0,0.0136014208,0.28413291911260646,0.09228506834976152,0.0,0.5790445310733116,0.017158807471689567,0.0,0.05577863449827018,0.5451903037101373,0.06770845472634836,0.0,7,0,0.24876907778582436,
0,0,10,0,1,RSU,1,1,1,11,0.6440666378139863,0.0,0.0,0.09051321965828593,0.6440666378139863,0.0,0.0,0.30600496415568046,0.005189387651211669,0.0,0.0140533936,0.26472574414745265,0.0825584400164556,0.0,0.4918013877886967,0.0075017778370701374,0.0,0.05237434079119056,0.46793209463870733,0.04773858629997878,0.0,5,0,0.18579642363301624,
0,0,11,0,1,RSU,1,1,1,11,0.4507564731927523,0.0,0.0,0.02324665263794036,0.4507564731927523,0.0,0.0,0.41406337615296773,0.007649655157618906,0.0,0.0051572532,0.351131440246084,0.12586387181376746,0.0,0.5647795750972642,0.0065248458985242026,0.0,0.023600943972344336,0.543308218523537,0.04294271314745452,0.0,3,0,0.15071619894429644,
0,1,1,1,3,RSU,1,1,1,11,0.42771115203275223,0.0,0.0,0.041530410693458614,0.42771115203275223,0.0,0.0,0.1,0.0,0.0,0.00970992,0.1,0.0,0.0,0.3726810924244701,0.0,0.0,0.03618703592954211,0.3726810924244701,0.0,0.0,5,0,0.27268109242447014,
0,1,4,1,3,RSU,1,1,1,11,0.6596701167384055,0.0,0.0,0.12590906090915469,0.6596701167384055,0.0,0.0,0.09999999999999999,0.0,0.0,0.0190866704,0.09999999999999999,0.0,0.0,0.3726810924244701,0.0,0.0,0.07113241175417798,0.3726810924244701,0.0,0.0,5,0,0.27268109242447014,
0,1,7,1,3,RSU,1,1,1,11,0.42411806112841605,0.0,0.042071656615614315,0.07020017687624087,0.42411806112841605,0.0,0.0,0.1,0.0,0.0,0.0171180624,0.1,0.0,0.0,0.37268109242447006,0.0,0.0,0.06379578195422246,0.37268109242447006,0.0,0.0,5,0,0.27268109242447003,
0,20,12,0,1,RSU,1,1,1,10,0.5269012233724585,0.0,0.0,0.0275574124086904,0.5269012233724585,0.0,0.0,0.45614503710899756,0.0068211691351283445,0.0,0.0052300908,0.3847807891554834,0.14272849590702827,0.0,0.8656662773722984,0.020970150305808555,0.0,0.022369681613038987,0.7779089456656701,0.17551466341325653,0.0,1,8,0.40952124026330083,
0,29,13,0,1,RSU,1,1,1,11,0.6179421099695857,0.0,0.0,0.12299711566065567,0.6179421099695857,0.0,0.0,0.4561450371089977,0.006544571521949244,0.0,0.0199043104,0.3847807891554835,0.14272849590702827,0.0,0.6736847833996964,0.006743288595585482,0.0,0.10487605500145147,0.6442723326231398,0.05882490155311329,0.0,12,1,0.21753974629069872,
0,30,13,1,1,RSU,1,1,1,11,0.6179421099695855,0.0,0.0,0.10941881167083933,0.6179421099695855,0.0,0.0,0.09999999999999999,0.0,0.0,0.017706968,0.09999999999999999,0.0,0.0,0.37268109242447006,0.0,0.0,0.06599052177765134,0.37268109242447006,0.0,0.0,5,0,0.2726810924244701,
0,31,13,2,1,RSU,1,1,1,11,0.6179421099695857,0.0,0.0,0.10365986804398807,0.6179421099695857,0.0,0.0,0.09999999999999999,0.0,0.0,0.0167750128,0.09999999999999999,0.0,0.0,0.37268109242447006,0.0,0.0,0.06251730095738468,0.37268109242447006,0.0,0.0,5,0,0.2726810924244701,
0,36,14,0,1,RSU,1,1,1,11,0.5312155232106204,0.0,0.0,0.05271860197322377,0.5312155232106204,0.0,0.0,0.45614503710899756,0.007364772944507789,0.0,0.0099241456,0.3847807891554834,0.14272849590702827,0.0,0.7011450092061026,0.009008028934455506,0.0,0.05229044457566401,0.6662300856751436,0.06982984706191793,0.0,12,0,0.244999972097105,
