episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p95,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-3.06233843821712,-0.0103116921910856,0.7476254602273306,0.2,0.2,0.2,0.6284584980237155,0.7017543859649122,0.2978723404255319,0.39893617021276595,0.30319148936170215,0.5022086759400554,0.09375,0.09375,0.15,0.7582958446929525,3.4634876316364247,35.08771929824561,-57115684971.33152,0.3508771929824561,0.2907197301439151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7191396441387263,-2.744347987497698,1.73683354191167,20,20,7.189610958099365
2,,-3.4024532235656126,-0.012012266117828064,0.5690932542085647,0.1,0.1,0.1,0.548,0.6,0.3313253012048193,0.3072289156626506,0.3614457831325301,0.5010852277667728,0.091,0.091,0.095,0.9027862527271932,2.8603637331023775,33.33333333333333,-25007447729.69609,0.3333333333333333,0.4484909855076061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09992457326110721,-2.7604391598412703,2.0967829208890287,20,20,7.211416959762573
3,,-3.3586118186508664,-0.011793059093254333,0.5179225131869316,0.15,0.15,0.15,0.6547619047619048,0.7272727272727273,0.4029126213592233,0.3058252427184466,0.2912621359223301,0.5036185381945688,0.16075,0.16075,0.105,0.8020861083879719,5.670732057631156,53.333333333333336,-0.40658974912673124,0.5333333333333333,0.2403365701784563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727817098632832,-4.997950347767873,2.1517363804996568,20,20,8.101671934127808
4,,-3.6524334243362127,-0.013262167121681063,0.6147417496232426,0.0,0.0,0.0,0.483739837398374,0.6428571428571429,0.36774193548387096,0.2709677419354839,0.36129032258064514,0.4999568987726234,0.14075,0.14075,0.055,0.9996323308246161,0.20691212083311994,46.42857142857143,-10062303948.917103,0.4642857142857143,0.5585902176678504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.576160902187693,-2.7830730230208127,1.9614750649838961,20,20,7.527621030807495
5,,-3.5384994284846876,-0.012692497142423438,1.5005595088005066,0.05,0.05,0.05,0.5338645418326693,0.76,0.4012345679012346,0.29012345679012347,0.30864197530864196,0.5042811823692173,0.18725,0.18725,0.065,0.9440309427987885,2.951994077458842,40.0,-0.2382319982465337,0.4,0.4353065734841355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1436194656437652,-2.808374611815077,1.5728963776596732,20,20,6.944170951843262
6,,-3.324830150860568,-0.01162415075430284,1.5002453501025836,0.15,0.15,0.15,0.6415094339622641,0.75,0.3942857142857143,0.3142857142857143,0.2914285714285714,0.501714295674581,0.132,0.132,0.1,0.7489627099472232,6.156276710867071,43.13725490196079,-35175966455.501236,0.43137254901960786,0.4154968840242415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9796377929402327,-5.176638917926838,1.868309956620583,20,20,7.781375885009766
7,,-3.2311305351119852,-0.011155652675559926,1.1026155677708713,0.15,0.15,0.15,0.5982905982905983,0.7592592592592593,0.40350877192982454,0.2807017543859649,0.3157894736842105,0.5026570330094546,0.1605,0.1605,0.095,0.8240951285362917,3.11550508662601,38.88888888888889,-0.11991057198869311,0.3888888888888889,0.4829773829918469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034543992475862,-2.712050687378424,1.7965515483985262,20,20,8.090346097946167
8,,-1.5418666329297743,-0.015574410433634084,0.9932649101529802,0.35,0.35,0.35,0.7981651376146789,0.8571428571428571,0.3602150537634409,0.3763440860215054,0.26344086021505375,0.511882011385898,0.30252525252525253,0.30252525252525253,0.31313131313131315,0.545305124630008,3.271890047355852,57.14285714285714,0.2065978315540458,0.5714285714285714,0.7860994828994461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552273779529855,-2.6166626694028667,2.371498680396182,20,20,3.351284980773926
9,,-3.0708647281225097,-0.010354323640612548,0.815185196697712,0.2,0.2,0.2,0.5581395348837209,0.7368421052631579,0.3197278911564626,0.2925170068027211,0.3877551020408163,0.49389430024730974,0.13425,0.13425,0.075,0.7415317651505065,3.5584072253770844,35.08771929824561,-100108968193.95035,0.3508771929824561,0.7285909602935245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8104063188795085,-2.748000906497576,1.8683849276703597,20,20,7.646668195724487
10,,-2.622440850014024,-0.00811220425007012,1.8878082036972046,0.35,0.35,0.35,0.6822033898305084,0.8163265306122449,0.430939226519337,0.2983425414364641,0.27071823204419887,0.5012971061638091,0.107,0.107,0.075,0.5527239082160542,3.7861421107341995,38.775510204081634,-8.959813884142392,0.3877551020408163,0.3278980621496379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022823988467974,-2.7633181222662255,2.2634455215039893,20,20,7.2136759757995605
11,,-3.231440169614104,-0.01115720084807052,0.9783353805541992,0.15,0.15,0.15,0.5607843137254902,0.7142857142857143,0.41847826086956524,0.27717391304347827,0.30434782608695654,0.49877762905159034,0.18475,0.18475,0.05,0.8147625219821131,3.6509548882511327,44.642857142857146,-1.707939812874645,0.44642857142857145,0.5846611856028354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008583016519869,-2.750096586599146,1.9819570426715976,20,20,8.640654802322388
12,,-3.3951082543019497,-0.011975541271509748,1.4760300318400066,0.1,0.1,0.1,0.5619834710743802,0.68,0.5119047619047619,0.19047619047619047,0.2976190476190476,0.4974583999109454,0.16775,0.16775,0.05,0.8909510194338606,3.081628367270241,38.0,-4.89006971931346,0.38,0.5788650208177794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833636788762384,-2.7982646883940028,2.0320681027030245,20,20,7.029994010925293
13,,-3.5279999167596663,-0.012639999583798332,1.9606712322968702,0.05,0.05,0.05,0.5148936170212766,0.6153846153846154,0.525,0.23125,0.24375,0.5012896341150627,0.15575,0.15575,0.055,0.9449229056034836,2.871080661344161,48.717948717948715,-23.476058407251678,0.48717948717948717,0.5905538228998344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12694053644501513,-2.744140124899146,1.6103271475919536,20,20,7.168587923049927
