episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,6.906750679016113,42,False,True,time_limit,1.0,10.000000000000007,13.958109855651855,,15,True,0.7508364488348588,3.8954255989516438,8395680401.743094,15,15,76,-1.8938193321228027,0.0006561279296875,0.08808290958404519,-18.661602020263672,0.20931485295295715,1.737910944481545,0.006051600330639187,4.1544044067388235,4.148352806408179,-0.04394839966936149,-0.020586490631103516,0.006051600330639187,0.029413509368896307,0.04999999999999921,0.050000000000000634,-0.04394839966936145,-0.003809452056884946,0.03052408788531733,0.3097464382648269,0.0001625132497781866,0.24231719970703836,10.000000000000007,0.006051600330639187,0.029413509368896307,4.148352806408179,0.0,0.0,0.25,1.0,0.0,0.06780262690805822,0.10526315789473684,0.21052631578947367,0.6842105263157895,0.10526315789473684,0.21052631578947367,0.6842105263157895,0.5831213060178255,0.8373814821243286,2.103612758999779,0.009412247723057156,0.22276785714285716,0.005915591014283044,2531.9280267624627,1265.906814793178,301.0990658941723,2.103612758999779,-2.103612758999779,1.0,1.0,0.9638690476190441,12.171931318681303,154426054.4548632,1.0,0.0,0.5589842233058587,0.1420509700587777,0.7010351933646366,True,-1.0,4.148352806408179,0.0
2,200,6.686776876449585,42,False,True,time_limit,1.0,10.000000000000007,13.286162912845612,,16,True,0.7452997237406978,3.3414610352637752,8083138924.8241825,16,16,82,-0.3495563864707947,0.0014643669128417969,0.11534244567155835,-4.577505111694336,2.340597152709961,0.46550908854026285,0.005740751366443017,3.5143203677990207,3.5085796164325798,-0.04425924863355658,-0.018139362335205078,0.005740751366443017,0.031860637664794744,0.04999999999999932,0.05000000000000042,-0.0442592486335574,-0.0010228157043458835,0.03621278725226413,0.4764274954795838,0.00025791621116008016,0.31860637664794744,10.000000000000007,0.005740751366443017,0.031860637664794744,3.5085796164325798,0.0625,0.0625,0.2926829268292683,0.9375,0.0,0.014421385860007034,0.125,0.3333333333333333,0.5416666666666666,0.125,0.3333333333333333,0.5416666666666666,0.43045692270000774,0.6109654307365417,2.243755060976202,0.015861109766939826,0.28529829545454544,0.0032332191413099115,659.0686819249934,329.4702615521171,90.30315870805221,2.243755060976202,-2.243755060976202,1.0,1.0,0.9957133491508479,12.60352793040293,162852575.4367903,1.0,0.0,0.5176696509872939,0.13322700829646814,0.650896659283764,True,-1.0,3.5085796164325798,0.0
3,200,5.962764263153076,42,False,True,time_limit,1.0,10.000000000000007,12.906045913696289,,14,True,0.7476393364975219,3.3618853541713514,7689928610.977609,14,14,64,-0.9596768021583557,0.0018573092529550195,0.1486218266189097,-12.334493637084961,0.2408580780029297,1.0516530083559634,0.01068119478749775,3.102630686423095,3.0919494916355963,-0.03931880521250295,-0.02484130859375,0.01068119478749775,0.025158691406249822,0.049999999999998,0.050000000000000655,-0.0393188052125029,-0.007545948028563745,0.04163442172542846,0.27128010988235474,0.00021831662329946171,0.23408699035644798,10.000000000000007,0.01068119478749775,0.025158691406249822,3.0919494916355963,0.0,0.0,0.328125,1.0,0.0,0.03885400313971742,0.047619047619047616,0.3333333333333333,0.6190476190476191,0.047619047619047616,0.3333333333333333,0.6190476190476191,0.5270535541432244,0.881727397441864,2.2905825589832505,0.010592284117286143,0.20452302631578947,0.005255089562974478,1131.6375224866365,565.7553023488898,267.1006600229364,2.2905825589832505,-2.2905825589832505,1.0,1.0,0.9725487012987004,11.116250000000003,151830722.93345916,1.0,0.0,0.5728656282440402,0.14502284732132928,0.7178884755653685,True,-1.0,3.0919494916355963,0.0
4,200,5.796527624130249,42,False,True,time_limit,1.0,10.000000000000007,14.19230842590332,,13,True,0.7540658397658065,4.272755598535809,9280328405.119871,13,13,72,-1.2483537197113037,0.0010157456272281706,0.1389007993042469,-14.439693450927734,10.0,1.4343862133749028,0.047899086370777375,4.491734814379929,4.443835728009146,-0.002100913629222962,-0.0013170242309570312,0.047899086370777375,0.04868297576904279,0.04999999999999804,0.08566313646229753,-0.03776405009152016,-0.0009279251098634617,0.04413581271428659,0.41832163929939276,0.00020179310305316818,0.28725272417068304,10.000000000000007,0.047899086370777375,0.04868297576904279,4.443835728009146,0.0,0.0,0.2638888888888889,0.9230769230769231,0.0,0.05248052480524805,0.0,0.3157894736842105,0.6842105263157895,0.0,0.3157894736842105,0.6842105263157895,0.5463091311486143,0.8167875409126282,2.324404751627069,0.014827536958220758,0.20032894736842105,-0.001478212640473717,1671.1149459035773,835.4862677323191,443.7628710696572,2.324404751627069,-2.324404751627069,1.0,1.0,0.9637062937062955,10.695769230769203,162893719.21346605,1.0,0.0,0.6018587764792143,0.1437395705617664,0.745598347040981,True,-1.0,4.443835728009146,0.0
5,200,6.06315541267395,42,False,True,time_limit,1.0,10.000000000000007,13.320852279663086,,14,True,0.7396508027082368,3.389149422877229,8396030840.354215,14,14,71,-0.25227776169776917,0.0017004013061523438,0.11564951427280874,-8.010997772216797,3.7592861652374268,0.3639375252016865,0.006605175856255496,3.4146565191573637,3.408051343301107,-0.0433948241437452,-0.025486469268798828,0.006605175856255496,0.02451353073120144,0.04999999999999822,0.05000000000000065,-0.04339482414374515,-0.0038833618164059863,0.01910367820944105,0.1380408853292465,0.0001386569643020764,0.21846103668212713,10.000000000000007,0.006605175856255496,0.02451353073120144,3.408051343301107,0.0,0.0,0.28169014084507044,1.0,0.0,0.01152073732718894,0.2,0.3,0.5,0.2,0.3,0.5,0.42298987321555614,0.9250396490097046,2.3678397607803343,0.00882544342894107,0.200703125,0.0021705200709402563,328.4462094688416,164.15424104690553,167.90670649528502,2.3678397607803343,-2.3678397607803343,1.0,1.0,0.9901003163503138,11.645389194139156,144359438.87666866,1.0,0.0,0.5651738311228887,0.14147057545884723,0.706644406581734,True,-1.0,3.408051343301107,0.0
6,200,6.356686115264893,42,False,True,time_limit,1.0,10.000000000000007,12.83373737335205,,15,True,0.7581746219448322,2.848801558388284,7473705028.352997,15,15,70,-0.4495460093021393,0.001819610595703125,0.16919385716319074,-8.114201545715332,4.113210678100586,0.5682359090877793,0.015122214789151345,2.9481527322278356,2.9330305174386813,-0.03487778521084587,-0.026723384857177734,0.015122214789151345,0.023276615142822532,0.049999999999998976,0.05664167290272052,-0.04151945811356918,-0.007912635803222837,0.033172258212650074,0.29013354182244433,0.00020221258217375268,0.22881317138671697,10.000000000000007,0.015122214789151345,0.023276615142822532,2.9330305174386813,0.0,0.0,0.22857142857142856,0.9333333333333333,0.0,0.018096272167933407,0.25,0.0625,0.6875,0.25,0.0625,0.6875,0.5196385504677892,0.8627042174339294,2.3323734782990955,0.02007186378219298,0.2604910714285714,0.005945799588447525,364.3528357369559,182.11239296141125,125.36353565397717,2.3323734782990955,-2.3323734782990955,1.0,1.0,0.9880876623376605,12.297993589743607,172616730.82072315,1.0,0.0,0.540584007427337,0.1362421125354275,0.6768261199627655,True,-1.0,2.9330305174386813,0.0
7,200,5.648465394973755,42,False,True,time_limit,1.0,10.000000000000007,13.531352043151855,,14,True,0.7550847485795549,3.1339932222329283,8496248341.279968,14,14,74,-0.4796333312988281,0.0007038116455078125,0.09335662648081777,-6.076243877410889,0.31449127197265625,0.558353041407239,0.00435738760904036,3.6295915762320226,3.6252341886229824,-0.04564261239096029,-0.015010833740234375,0.00435738760904036,0.03498916625976589,0.049999999999998046,0.050000000000000606,-0.04564261239096025,-0.01002025604248065,0.029461522148737054,0.2513042092323303,0.00031594701978716736,0.3144912719726545,10.000000000000007,0.00435738760904036,0.03498916625976589,3.6252341886229824,0.0,0.0,0.16216216216216217,0.8571428571428571,0.0,0.020281456953642384,0.07142857142857142,0.0,0.9285714285714286,0.07142857142857142,0.0,0.9285714285714286,0.4122502649469035,0.7504869103431702,2.3730275683932835,0.01256598116726511,0.22126736111111112,0.0004765176007317172,591.156904220581,295.50773788028295,201.2527082655165,2.3730275683932835,-2.3730275683932835,1.0,1.0,0.9718052780552783,10.70908882783885,154611325.68008155,1.0,0.0,0.5531906871752218,0.13793734195548085,0.691128029130701,True,-1.0,3.6252341886229824,0.0
8,200,5.843858480453491,42,False,True,time_limit,1.0,10.000000000000007,13.045576095581055,,13,True,0.759425787858899,2.863388402737156,7385246517.653121,13,13,62,-0.45611658692359924,0.000579833984375,0.13119733780622475,-10.747076988220215,0.45507755875587463,0.5070919321979679,0.0035024683412506943,3.02716929547972,3.0236668271384697,-0.04649753165874985,-0.011754989624023438,0.0035024683412506943,0.03824501037597683,0.04999999999999802,0.05000000000000051,-0.04649753165874981,-0.008269309997558774,0.027671241815134084,0.37189927697181707,0.0002119701478530413,0.18194961547852273,10.000000000000007,0.0035024683412506943,0.03824501037597683,3.0236668271384697,0.0,0.0,0.20967741935483872,1.0,0.0,0.018414731785428344,0.07692307692307693,0.0,0.9230769230769231,0.07692307692307693,0.0,0.9230769230769231,0.5637460328065432,0.8275638222694397,2.4339990967198424,0.02194811678246448,0.27203947368421055,0.0011360987481710157,203.13294382597272,101.49458843030428,114.51111614829615,2.4339990967198424,-2.4339990967198424,1.0,1.0,0.981873543123545,11.09868589743592,143233767.7605163,1.0,0.0,0.5212574844095902,0.13044302967447116,0.6517005140840614,True,-1.0,3.0236668271384697,0.0
9,200,6.455407619476318,42,False,True,time_limit,1.0,10.000000000000007,13.370623588562012,,16,True,0.7460135123593906,3.0865598913533594,7973028566.025305,16,16,80,-0.9757140874862671,0.00016021728515625,0.03707885742187498,-10.281516075134277,2.114093780517578,0.9327978359442426,0.0054385528112773284,3.386783879625357,3.381345326814075,-0.04456144718872333,-0.03688240051269531,0.0054385528112773284,0.013117599487304954,0.04999999999999908,0.050000000000000606,-0.04456144718872328,-0.02517890930175755,0.01907826872936149,0.0,0.00013437323914300775,0.12479591369628729,10.000000000000007,0.0054385528112773284,0.013117599487304954,3.381345326814075,0.0,0.0,0.225,0.9375,0.0,0.03552206673842842,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.46544598705238766,0.809630811214447,2.4543326423281715,0.009330839397651808,0.16264880952380953,0.0018154956222999664,1347.444855462937,673.6506146385556,403.45037834530785,2.4543326423281715,-2.4543326423281715,1.0,1.0,0.9845454545454547,12.585391025641012,158521738.66701087,1.0,0.0,0.5093283457065799,0.1328332181523998,0.6421615638589789,True,-1.0,3.381345326814075,0.0
10,200,5.906786918640137,42,False,True,time_limit,1.0,10.000000000000007,13.130156517028809,,13,True,0.7455455541771644,3.0773988229334863,7770626151.889624,13,13,62,-0.8674232959747314,0.0003676414489746094,0.06944052875041958,-12.643806457519531,0.640134334564209,0.8838771071991592,0.004683643045675964,3.2389148744233256,3.2342312313776516,-0.0453163569543247,-0.025464534759521484,0.004683643045675964,0.024535465240478338,0.049999999999998,0.05000000000000062,-0.045316356954324656,-0.008382320404052915,0.03203452183578366,0.41444945335388184,0.00011423072256332843,0.08940982818603338,10.000000000000007,0.004683643045675964,0.024535465240478338,3.2342312313776516,0.0,0.0,0.24193548387096775,1.0,0.0,0.03363316386390301,0.2,0.13333333333333333,0.6666666666666666,0.2,0.13333333333333333,0.6666666666666666,0.5536023030678431,0.7699028253555298,2.446368583879973,0.012759770737274696,0.18421052631578946,-0.0024788336142113334,622.7605331420898,311.304398386102,302.60747347379987,2.446368583879973,-2.446368583879973,1.0,1.0,0.9871590909090909,11.592211538461532,173523169.5571345,1.0,0.0,0.5527879108434107,0.13746398323308093,0.6902518940764896,True,-1.0,3.2342312313776516,0.0
