episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,ratio_local,ratio_rsu,ratio_v2v
12,Local-Only,0.07594705197500572,15.189410395001143,0.7,0.7,0.9173553719008265,1.0,0.0,0.0
12,Greedy,-0.09034893233121187,-18.069786466242373,0.0,0.0,0.17391304347826086,0.0,1.0,0.0
13,Random,0.1404328753595712,28.086575071914236,0.9,0.9,0.9841269841269841,0.14875,0.13775,0.7135
13,Local-Only,0.11338341636805149,22.676683273610298,0.85,0.85,0.9369369369369369,1.0,0.0,0.0
13,Greedy,-0.09072634011079536,-18.145268022159073,0.0,0.0,0.1935483870967742,0.0,1.0,0.0
14,Random,0.08889994046240363,17.779988092480725,0.7,0.7,0.9391304347826087,0.14825,0.1445,0.70725
14,Local-Only,0.10840765266210393,21.681530532420787,0.8,0.8,0.9457364341085271,1.0,0.0,0.0
14,Greedy,-0.09026604853216906,-18.05320970643381,0.0,0.0,0.15966386554621848,0.0,1.0,0.0
15,Random,0.10953602895739423,21.907205791478845,0.75,0.75,0.9612403100775194,0.1335,0.13325,0.73325
15,Local-Only,0.06331519890468469,12.663039780936938,0.65,0.65,0.8974358974358975,1.0,0.0,0.0
15,Greedy,-0.09178504133725358,-18.357008267450716,0.0,0.0,0.14782608695652175,0.0,1.0,0.0
16,Random,0.12264877084810717,24.529754169621434,0.8,0.8,0.9765625,0.13875,0.14825,0.713
16,Local-Only,0.08831377812726922,17.662755625453844,0.75,0.75,0.8956521739130435,1.0,0.0,0.0
16,Greedy,-0.09083868868799722,-18.16773773759944,0.0,0.0,0.16964285714285715,0.0,1.0,0.0
17,Random,0.08796509017900296,17.593018035800593,0.65,0.65,0.9396551724137931,0.141,0.13775,0.72125
17,Local-Only,0.07091902812580614,14.183805625161227,0.65,0.65,0.936,1.0,0.0,0.0
17,Greedy,-0.09221153027786194,-18.442306055572388,0.0,0.0,0.17647058823529413,0.0,1.0,0.0
18,Random,0.09164122065826075,18.32824413165215,0.6,0.6,0.9491525423728814,0.15075,0.1405,0.70875
18,Local-Only,0.09590505590213239,19.181011180426477,0.75,0.75,0.9586776859504132,1.0,0.0,0.0
18,Greedy,-0.09145710217632433,-18.291420435264865,0.0,0.0,0.1282051282051282,0.0,1.0,0.0
19,Random,0.11535759454321924,23.07151890864385,0.8,0.8,0.9603174603174603,0.14575,0.13925,0.715
19,Local-Only,0.10844880062977927,21.689760125955853,0.8,0.8,0.9663865546218487,1.0,0.0,0.0
19,Greedy,-0.09019225503133463,-18.038451006266925,0.0,0.0,0.15254237288135594,0.0,1.0,0.0
20,Random,0.1249289407232415,24.9857881446483,0.75,0.75,0.9747899159663865,0.13225,0.143,0.72475
20,Local-Only,0.08342803705614674,16.68560741122935,0.7,0.7,0.9186991869918699,1.0,0.0,0.0
20,Greedy,-0.09053302100449687,-18.106604200899373,0.0,0.0,0.1732283464566929,0.0,1.0,0.0
21,Random,0.08923891724734456,17.847783449468913,0.65,0.65,0.9426229508196722,0.14925,0.1545,0.69625
21,Local-Only,0.11343035557311676,22.686071114623353,0.85,0.85,0.9516129032258065,1.0,0.0,0.0
21,Greedy,-0.0912913028845685,-18.258260576913703,0.0,0.0,0.16379310344827586,0.0,1.0,0.0
22,Random,0.098217683513587,19.6435367027174,0.75,0.75,0.9365079365079365,0.13675,0.13775,0.7255
22,Local-Only,0.0884738385751223,17.694767715024458,0.75,0.75,0.9558823529411765,1.0,0.0,0.0
22,Greedy,-0.09080779695718977,-18.161559391437955,0.0,0.0,0.1694915254237288,0.0,1.0,0.0
23,Random,0.11267742389407925,22.53548477881585,0.8,0.8,0.9586776859504132,0.13725,0.1405,0.72225
23,Local-Only,0.08838723891442005,17.67744778288401,0.75,0.75,0.926605504587156,1.0,0.0,0.0
23,Greedy,-0.09096378937272241,-18.192757874544483,0.0,0.0,0.16,0.0,1.0,0.0
24,Random,0.1365599356835287,27.311987136705742,0.9,0.9,0.9830508474576272,0.14825,0.14075,0.711
24,Local-Only,0.07093043129438666,14.186086258877332,0.65,0.65,0.9152542372881356,1.0,0.0,0.0
24,Greedy,-0.09304150447222138,-18.608300894444277,0.0,0.0,0.18018018018018017,0.0,1.0,0.0
25,Random,0.09789649810747005,19.57929962149401,0.7,0.7,0.952,0.15475,0.13575,0.7095
25,Local-Only,0.12582954212155306,25.16590842431061,0.9,0.9,0.9719626168224299,1.0,0.0,0.0
25,Greedy,-0.09046897051004298,-18.093794102008594,0.0,0.0,0.2,0.0,1.0,0.0
26,Random,0.10177203951796518,20.354407903593035,0.7,0.7,0.967479674796748,0.14125,0.13875,0.72
26,Local-Only,0.07585910918290165,15.171821836580328,0.7,0.7,0.8928571428571429,1.0,0.0,0.0
26,Greedy,-0.09123218739983315,-18.24643747996663,0.0,0.0,0.18803418803418803,0.0,1.0,0.0
27,Random,0.09879301848763705,19.75860369752741,0.65,0.65,0.9565217391304348,0.14375,0.139,0.71725
27,Local-Only,0.06341184442605835,12.682368885211671,0.65,0.65,0.8867924528301887,1.0,0.0,0.0
27,Greedy,-0.09060646898188297,-18.121293796376595,0.0,0.0,0.17796610169491525,0.0,1.0,0.0
28,Random,0.11180950051420634,22.36190010284127,0.8,0.8,0.9375,0.147,0.141,0.712
28,Local-Only,0.07595789499201595,15.191578998403191,0.7,0.7,0.9302325581395349,1.0,0.0,0.0
28,Greedy,-0.09080307756134388,-18.160615512268777,0.0,0.0,0.1623931623931624,0.0,1.0,0.0
29,Random,0.08188823281029572,16.377646562059144,0.65,0.65,0.918918918918919,0.1415,0.1435,0.715
29,Local-Only,0.08844979940457336,17.68995988091467,0.75,0.75,0.9166666666666666,1.0,0.0,0.0
29,Greedy,-0.08905705653229332,-17.811411306458663,0.0,0.0,0.2032520325203252,0.0,1.0,0.0
30,Random,0.11302365903660565,22.60473180732113,0.8,0.8,0.957983193277311,0.14725,0.138,0.71475
30,Local-Only,0.09592762750585511,19.18552550117102,0.75,0.75,0.9435483870967742,1.0,0.0,0.0
30,Greedy,-0.09096566429138296,-18.19313285827659,0.0,0.0,0.2,0.0,1.0,0.0
31,Random,0.045235037976819124,9.047007595363825,0.5,0.5,0.9008264462809917,0.13825,0.13375,0.728
31,Local-Only,0.03845534839896544,7.691069679793087,0.55,0.55,0.8306451612903226,1.0,0.0,0.0
31,Greedy,-0.08901229251210649,-17.8024585024213,0.0,0.0,0.14173228346456693,0.0,1.0,0.0
32,Random,0.11419611826996905,22.83922365399381,0.8,0.8,0.937007874015748,0.147,0.13675,0.71625
32,Local-Only,0.1208855164847489,24.17710329694978,0.85,0.85,0.9568965517241379,1.0,0.0,0.0
32,Greedy,-0.09234963131047269,-18.46992626209454,0.0,0.0,0.16822429906542055,0.0,1.0,0.0
33,Random,0.11879623342443546,23.759246684887092,0.8,0.8,0.9672131147540983,0.14175,0.1465,0.71175
33,Local-Only,0.05845296282829949,11.690592565659898,0.6,0.6,0.8852459016393442,1.0,0.0,0.0
33,Greedy,-0.09106011073650974,-18.212022147301948,0.0,0.0,0.17886178861788618,0.0,1.0,0.0
34,Random,0.13693229155631267,27.386458311262533,0.9,0.9,0.9765625,0.13575,0.147,0.71725
34,Local-Only,0.025964262074517647,5.19285241490353,0.5,0.5,0.8671875,1.0,0.0,0.0
34,Greedy,-0.08954958054051344,-17.90991610810269,0.0,0.0,0.1557377049180328,0.0,1.0,0.0
35,Random,0.10605624118971191,21.21124823794238,0.75,0.75,0.9532710280373832,0.142,0.13825,0.71975
35,Local-Only,0.08341194492180407,16.682388984360813,0.7,0.7,0.9145299145299145,1.0,0.0,0.0
35,Greedy,-0.09201196019001234,-18.402392038002468,0.0,0.0,0.13076923076923078,0.0,1.0,0.0
36,Random,0.09069253759660753,18.138507519321507,0.65,0.65,0.96,0.139,0.1385,0.7225
36,Local-Only,0.04845070063297884,9.690140126595768,0.5,0.5,0.8859649122807017,1.0,0.0,0.0
36,Greedy,-0.09211733184582734,-18.423466369165467,0.0,0.0,0.13793103448275862,0.0,1.0,0.0
37,Random,0.10478531130511991,20.95706226102398,0.75,0.75,0.9537037037037037,0.1445,0.14325,0.71225
37,Local-Only,0.0835065374067644,16.70130748135288,0.7,0.7,0.9416666666666667,1.0,0.0,0.0
37,Greedy,-0.09014146400594145,-18.02829280118829,0.0,0.0,0.19298245614035087,0.0,1.0,0.0
38,Random,0.12953926181457576,25.90785236291515,0.8,0.8,0.9658119658119658,0.149,0.1425,0.7085
38,Local-Only,0.058407119718752655,11.68142394375053,0.6,0.6,0.8660714285714286,1.0,0.0,0.0
38,Greedy,-0.08958682038266734,-17.917364076533467,0.0,0.0,0.17592592592592593,0.0,1.0,0.0
39,Random,0.13240830640149254,26.481661280298507,0.85,0.85,0.9416666666666667,0.14575,0.141,0.71325
39,Local-Only,0.10097627150621306,20.195254301242613,0.8,0.8,0.928,1.0,0.0,0.0
39,Greedy,-0.09182918376675538,-18.365836753351076,0.0,0.0,0.17543859649122806,0.0,1.0,0.0
40,Random,0.12397034457065713,24.794068914131426,0.85,0.85,0.9666666666666667,0.156,0.15525,0.68875
40,Local-Only,0.026023052635983746,5.204610527196749,0.5,0.5,0.8717948717948718,1.0,0.0,0.0
40,Greedy,-0.0921622031177528,-18.432440623550562,0.0,0.0,0.1391304347826087,0.0,1.0,0.0
41,Random,0.12660487554061983,25.320975108123967,0.85,0.85,0.9541984732824428,0.136,0.144,0.72
41,Local-Only,0.07600699027138166,15.201398054276334,0.7,0.7,0.9090909090909091,1.0,0.0,0.0
41,Greedy,-0.09002575599670459,-18.00515119934092,0.0,0.0,0.19834710743801653,0.0,1.0,0.0
42,Random,0.08153772774017637,16.307545548035275,0.65,0.65,0.9166666666666666,0.13625,0.14475,0.719
42,Local-Only,0.08334476838746875,16.66895367749375,0.7,0.7,0.9478260869565217,1.0,0.0,0.0
42,Greedy,-0.08932314861060098,-17.864629722120196,0.0,0.0,0.21296296296296297,0.0,1.0,0.0
43,Random,0.11276801282381423,22.553602564762844,0.8,0.8,0.9401709401709402,0.1435,0.1425,0.714
43,Local-Only,0.04587092850110893,9.174185700221786,0.55,0.55,0.8796296296296297,1.0,0.0,0.0
43,Greedy,-0.09009046530106875,-18.01809306021375,0.0,0.0,0.1532258064516129,0.0,1.0,0.0
44,Random,0.13656392858512176,27.31278571702435,0.85,0.85,0.9847328244274809,0.13975,0.14175,0.7185
44,Local-Only,0.05095703454418118,10.191406908836235,0.6,0.6,0.8688524590163934,1.0,0.0,0.0
44,Greedy,-0.09215435184876254,-18.43087036975251,0.0,0.0,0.20175438596491227,0.0,1.0,0.0
45,Random,0.10892230490214894,21.784460980429788,0.75,0.75,0.9504132231404959,0.144,0.15775,0.69825
45,Local-Only,0.12584536743151087,25.169073486302175,0.9,0.9,0.954954954954955,1.0,0.0,0.0
45,Greedy,-0.09015116769683473,-18.030233539366947,0.0,0.0,0.15748031496062992,0.0,1.0,0.0
46,Random,0.12354970872411407,24.709941744822814,0.85,0.85,0.9734513274336283,0.13475,0.1485,0.71675
46,Local-Only,0.08839688898081337,17.679377796162672,0.75,0.75,0.9272727272727272,1.0,0.0,0.0
46,Greedy,-0.08923452726250268,-17.846905452500536,0.0,0.0,0.18548387096774194,0.0,1.0,0.0
47,Random,0.06725133351826006,13.45026670365201,0.6,0.6,0.9262295081967213,0.14625,0.1375,0.71625
47,Local-Only,0.09587045555249502,19.174091110499003,0.75,0.75,0.9333333333333333,1.0,0.0,0.0
47,Greedy,-0.0914335334230395,-18.2867066846079,0.0,0.0,0.16981132075471697,0.0,1.0,0.0
48,Random,0.12678526530592452,25.357053061184903,0.8,0.8,0.9824561403508771,0.146,0.1375,0.7165
48,Local-Only,0.026041066405395667,5.208213281079133,0.5,0.5,0.8692307692307693,1.0,0.0,0.0
48,Greedy,-0.0904342166314637,-18.08684332629274,0.0,0.0,0.1732283464566929,0.0,1.0,0.0
49,Random,0.1452335948657373,29.046718973147463,0.9,0.9,0.9824561403508771,0.13775,0.13175,0.7305
49,Local-Only,0.04594894812018114,9.189789624036228,0.55,0.55,0.8448275862068966,1.0,0.0,0.0
49,Greedy,-0.08923227879137066,-17.846455758274132,0.0,0.0,0.17117117117117117,0.0,1.0,0.0
50,Random,0.12304022407596321,24.608044815192642,0.8,0.8,0.9767441860465116,0.142,0.14675,0.71125
50,Local-Only,0.07085576777517684,14.171153555035369,0.65,0.65,0.896551724137931,1.0,0.0,0.0
50,Greedy,-0.09305830946462061,-18.611661892924122,0.0,0.0,0.1565217391304348,0.0,1.0,0.0
51,Random,0.11175761665770455,22.35152333154091,0.8,0.8,0.9411764705882353,0.139,0.1385,0.7225
51,Local-Only,0.08850918805907446,17.70183761181489,0.75,0.75,0.921875,1.0,0.0,0.0
51,Greedy,-0.0914058517319155,-18.2811703463831,0.0,0.0,0.1925925925925926,0.0,1.0,0.0
52,Random,0.09396117225831134,18.792234451662267,0.7,0.7,0.96,0.13125,0.14625,0.7225
52,Local-Only,0.08349572923539492,16.699145847078984,0.7,0.7,0.9,1.0,0.0,0.0
52,Greedy,-0.09178769065446014,-18.357538130892028,0.0,0.0,0.1452991452991453,0.0,1.0,0.0
53,Random,0.11003691154727072,22.007382309454144,0.75,0.75,0.959349593495935,0.13375,0.15,0.71625
53,Local-Only,0.10092746265050495,20.18549253010099,0.8,0.8,0.968,1.0,0.0,0.0
53,Greedy,-0.08845036562170097,-17.690073124340195,0.0,0.0,0.18253968253968253,0.0,1.0,0.0
54,Random,0.12425200163376768,24.850400326753537,0.85,0.85,0.9586776859504132,0.13925,0.1405,0.72025
54,Local-Only,0.07596579252355683,15.193158504711366,0.7,0.7,0.9022556390977443,1.0,0.0,0.0
54,Greedy,-0.09183824508333434,-18.367649016666867,0.0,0.0,0.13043478260869565,0.0,1.0,0.0
55,Random,0.09660447708877624,19.32089541775525,0.7,0.7,0.9572649572649573,0.144,0.1455,0.7105
55,Local-Only,0.07592132834760752,15.184265669521505,0.7,0.7,0.9008264462809917,1.0,0.0,0.0
55,Greedy,-0.09089842680030129,-18.179685360060258,0.0,0.0,0.17094017094017094,0.0,1.0,0.0
56,Random,0.10637137938526879,21.274275877053757,0.7,0.7,0.9375,0.1295,0.13525,0.73525
56,Local-Only,0.1008431622509359,20.16863245018718,0.8,0.8,0.96,1.0,0.0,0.0
56,Greedy,-0.09118642741580019,-18.237285483160036,0.0,0.0,0.14049586776859505,0.0,1.0,0.0
57,Random,0.1345004828086784,26.90009656173568,0.85,0.85,0.9694656488549618,0.142,0.14875,0.70925
57,Local-Only,0.11334930796655497,22.669861593310994,0.85,0.85,0.9745762711864406,1.0,0.0,0.0
57,Greedy,-0.08978188116993352,-17.956376233986703,0.0,0.0,0.2,0.0,1.0,0.0
58,Random,0.126626312330407,25.3252624660814,0.85,0.85,0.9508196721311475,0.1445,0.136,0.7195
58,Local-Only,0.0759471049116059,15.189420982321181,0.7,0.7,0.9024390243902439,1.0,0.0,0.0
58,Greedy,-0.09089492092158408,-18.178984184316814,0.0,0.0,0.16964285714285715,0.0,1.0,0.0
59,Random,0.12635529674202525,25.27105934840505,0.85,0.85,0.9661016949152542,0.1425,0.14075,0.71675
59,Local-Only,0.050883331838336515,10.176666367667304,0.6,0.6,0.8695652173913043,1.0,0.0,0.0
59,Greedy,-0.08795039004179095,-17.59007800835819,0.0,0.0,0.1746031746031746,0.0,1.0,0.0
60,Random,0.12327228378649814,24.654456757299627,0.85,0.85,0.9672131147540983,0.1475,0.158,0.6945
60,Local-Only,0.08842085702212948,17.684171404425896,0.75,0.75,0.92,1.0,0.0,0.0
60,Greedy,-0.08923400518592056,-17.84680103718411,0.0,0.0,0.1889763779527559,0.0,1.0,0.0
61,Random,0.060867652238704696,12.173530447740939,0.6,0.6,0.9304347826086956,0.13775,0.14175,0.7205
61,Local-Only,0.04093467411443782,8.186934822887563,0.5,0.5,0.9067796610169492,1.0,0.0,0.0
61,Greedy,-0.09138527314230918,-18.277054628461837,0.0,0.0,0.17117117117117117,0.0,1.0,0.0
62,Random,0.11410649127699488,22.821298255398975,0.75,0.75,0.9557522123893806,0.1415,0.14475,0.71375
62,Local-Only,0.10343600165477428,20.687200330954855,0.75,0.75,0.9338842975206612,1.0,0.0,0.0
62,Greedy,-0.09047067872562341,-18.09413574512468,0.0,0.0,0.1452991452991453,0.0,1.0,0.0
63,Random,0.09062511339388464,18.12502267877693,0.65,0.65,0.9322033898305084,0.1355,0.1415,0.723
63,Local-Only,0.05095939553720932,10.191879107441865,0.6,0.6,0.8615384615384616,1.0,0.0,0.0
63,Greedy,-0.09033316496684796,-18.06663299336959,0.0,0.0,0.18181818181818182,0.0,1.0,0.0
64,Random,0.13430923877703171,26.86184775540634,0.9,0.9,0.9833333333333333,0.14425,0.14175,0.714
64,Local-Only,0.10094788798970118,20.189577597940236,0.8,0.8,0.9349593495934959,1.0,0.0,0.0
64,Greedy,-0.0886693441051376,-17.73386882102752,0.0,0.0,0.19230769230769232,0.0,1.0,0.0
65,Random,0.12742622307836296,25.485244615672592,0.85,0.85,0.9606299212598425,0.139,0.13975,0.72125
65,Local-Only,0.07098167758116856,14.196335516233713,0.65,0.65,0.9152542372881356,1.0,0.0,0.0
65,Greedy,-0.08736760985110525,-17.47352197022105,0.0,0.0,0.18548387096774194,0.0,1.0,0.0
66,Random,0.06700387095140736,13.400774190281473,0.6,0.6,0.9152542372881356,0.1335,0.134,0.7325
66,Local-Only,0.11336731133450133,22.673462266900266,0.85,0.85,0.9230769230769231,1.0,0.0,0.0
66,Greedy,-0.092787708853751,-18.5575417707502,0.0,0.0,0.15384615384615385,0.0,1.0,0.0
67,Random,0.07465845186780784,14.931690373561569,0.65,0.65,0.9032258064516129,0.15675,0.151,0.69225
67,Local-Only,0.07598228915729567,15.196457831459135,0.7,0.7,0.9083333333333333,1.0,0.0,0.0
67,Greedy,-0.09000501329761924,-18.00100265952385,0.0,0.0,0.1557377049180328,0.0,1.0,0.0
68,Random,0.060572164641229144,12.11443292824583,0.6,0.6,0.8717948717948718,0.14125,0.14025,0.7185
68,Local-Only,0.11338639128983953,22.677278257967906,0.85,0.85,0.9590163934426229,1.0,0.0,0.0
68,Greedy,-0.09296012117047196,-18.592024234094392,0.0,0.0,0.13445378151260504,0.0,1.0,0.0
69,Random,0.13150271775477435,26.30054355095487,0.85,0.85,0.9754098360655737,0.1405,0.1345,0.725
69,Local-Only,0.11328860432171721,22.657720864343442,0.85,0.85,0.9611650485436893,1.0,0.0,0.0
69,Greedy,-0.09208957927377348,-18.417915854754696,0.0,0.0,0.15315315315315314,0.0,1.0,0.0
70,Random,0.12041793236914249,24.083586473828497,0.8,0.8,0.944,0.1415,0.141,0.7175
70,Local-Only,0.04599818291311794,9.199636582623588,0.55,0.55,0.8512396694214877,1.0,0.0,0.0
70,Greedy,-0.09292579369639029,-18.585158739278057,0.0,0.0,0.17272727272727273,0.0,1.0,0.0
71,Random,0.0875456677787948,17.50913355575896,0.7,0.7,0.9291338582677166,0.1425,0.14475,0.71275
71,Local-Only,0.0709181248397465,14.183624967949298,0.65,0.65,0.8990825688073395,1.0,0.0,0.0
71,Greedy,-0.09000441026414409,-18.000882052828818,0.0,0.0,0.192,0.0,1.0,0.0
72,Random,0.11255381889886575,22.51076377977315,0.8,0.8,0.9338842975206612,0.148,0.14025,0.71175
72,Local-Only,0.0634357318460606,12.68714636921212,0.65,0.65,0.9015151515151515,1.0,0.0,0.0
72,Greedy,-0.08796343479397896,-17.59268695879579,0.0,0.0,0.20175438596491227,0.0,1.0,0.0
73,Random,0.12380891932170497,24.761783864340995,0.85,0.85,0.9732142857142857,0.13725,0.137,0.72575
73,Local-Only,0.0883878943477098,17.67757886954196,0.75,0.75,0.9206349206349206,1.0,0.0,0.0
73,Greedy,-0.08906849859459888,-17.813699718919775,0.0,0.0,0.18333333333333332,0.0,1.0,0.0
74,Random,0.12617043087547702,25.234086175095403,0.85,0.85,0.96,0.13525,0.1465,0.71825
74,Local-Only,0.06349484487960314,12.698968975920627,0.65,0.65,0.9126984126984127,1.0,0.0,0.0
74,Greedy,-0.08786825114855766,-17.573650229711532,0.0,0.0,0.18181818181818182,0.0,1.0,0.0
75,Random,0.1059989227834037,21.19978455668074,0.75,0.75,0.9473684210526315,0.14825,0.1425,0.70925
75,Local-Only,0.058408742313415835,11.681748462683167,0.6,0.6,0.8823529411764706,1.0,0.0,0.0
75,Greedy,-0.09095211838953084,-18.190423677906168,0.0,0.0,0.1388888888888889,0.0,1.0,0.0
76,Random,0.09811842101123792,19.623684202247585,0.75,0.75,0.940677966101695,0.1495,0.13775,0.71275
76,Local-Only,0.11339310388488512,22.678620776977024,0.85,0.85,0.9508196721311475,1.0,0.0,0.0
76,Greedy,-0.09032347764355553,-18.064695528711106,0.0,0.0,0.16379310344827586,0.0,1.0,0.0
77,Random,0.1195507558449214,23.91015116898428,0.8,0.8,0.9658119658119658,0.13975,0.1545,0.70575
77,Local-Only,0.07093573884973103,14.187147769946208,0.65,0.65,0.9196428571428571,1.0,0.0,0.0
77,Greedy,-0.09218706512472241,-18.437413024944483,0.0,0.0,0.1891891891891892,0.0,1.0,0.0
78,Random,0.12144946680370694,24.289893360741388,0.85,0.85,0.9743589743589743,0.14975,0.14225,0.708
78,Local-Only,0.10086277677688074,20.172555355376147,0.8,0.8,0.9528301886792453,1.0,0.0,0.0
78,Greedy,-0.09284984301842025,-18.56996860368405,0.0,0.0,0.13157894736842105,0.0,1.0,0.0
79,Random,0.11504166484017539,23.008332968035077,0.8,0.8,0.9548872180451128,0.1405,0.14375,0.71575
79,Local-Only,0.11591033056656831,23.182066113313663,0.8,0.8,0.9745762711864406,1.0,0.0,0.0
79,Greedy,-0.09190174703827904,-18.380349407655807,0.0,0.0,0.18181818181818182,0.0,1.0,0.0
80,Random,0.0889185851280151,17.78371702560302,0.65,0.65,0.9384615384615385,0.13725,0.14775,0.715
80,Local-Only,0.05848319783471733,11.696639566943466,0.6,0.6,0.9193548387096774,1.0,0.0,0.0
80,Greedy,-0.09009988478078243,-18.019976956156487,0.0,0.0,0.1721311475409836,0.0,1.0,0.0
81,Random,0.1362562010416653,27.251240208333062,0.85,0.85,0.983739837398374,0.134,0.1495,0.7165
81,Local-Only,0.04593785644522934,9.187571289045868,0.55,0.55,0.8823529411764706,1.0,0.0,0.0
81,Greedy,-0.09259842042954292,-18.519684085908583,0.0,0.0,0.16666666666666666,0.0,1.0,0.0
82,Random,0.09635794705933944,19.271589411867886,0.7,0.7,0.9354838709677419,0.14525,0.13575,0.719
82,Local-Only,0.09590406023220652,19.180812046441304,0.75,0.75,0.926829268292683,1.0,0.0,0.0
82,Greedy,-0.08948768202275179,-17.897536404550358,0.0,0.0,0.144,0.0,1.0,0.0
83,Random,0.11008453864318185,22.01690772863637,0.75,0.75,0.9696969696969697,0.14125,0.142,0.71675
83,Local-Only,0.08837708780370454,17.675417560740907,0.75,0.75,0.9523809523809523,1.0,0.0,0.0
83,Greedy,-0.092336581139488,-18.4673162278976,0.0,0.0,0.16037735849056603,0.0,1.0,0.0
84,Random,0.09899276702883604,19.79855340576721,0.75,0.75,0.940677966101695,0.14325,0.14425,0.7125
84,Local-Only,0.11343226852346676,22.686453704693353,0.85,0.85,0.926829268292683,1.0,0.0,0.0
84,Greedy,-0.09141356241669472,-18.282712483338944,0.0,0.0,0.14049586776859505,0.0,1.0,0.0
85,Random,0.13037714207145895,26.07542841429179,0.85,0.85,0.9829059829059829,0.143,0.1495,0.7075
85,Local-Only,0.08840158445560334,17.68031689112067,0.75,0.75,0.9203539823008849,1.0,0.0,0.0
85,Greedy,-0.08769126151995281,-17.53825230399056,0.0,0.0,0.17355371900826447,0.0,1.0,0.0
86,Random,0.09531409511060077,19.062819022120152,0.7,0.7,0.9495798319327731,0.14325,0.13475,0.722
86,Local-Only,0.06348248419047452,12.696496838094903,0.65,0.65,0.8615384615384616,1.0,0.0,0.0
86,Greedy,-0.09159234329030856,-18.31846865806171,0.0,0.0,0.16153846153846155,0.0,1.0,0.0
87,Random,0.08890276868591168,17.780553737182338,0.7,0.7,0.9206349206349206,0.138,0.1525,0.7095
