episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,114,17.060106992721558,11.4,-0.15657015144824982,-17.848997829642478,0.36846387982368467,0.1,0.1,0.793854033290653,8.099999999999987,8.839999999999984,3,0.04953945200367455,27,0.472809667673716,0.2311178247734139,0.29607250755287007,349,313,134.32267528221297,0.008771929824561422,-0.1294768750667572,1.0055726766586304,1.409829020500183,0.028005219995975494,0.0,1.4,1.7
2,124,17.16239619255066,12.4,-0.057385485619306564,-7.115800372574671,0.793107846379279,0.36666666666666664,0.36666666666666664,0.8949367088607595,8.884615384615369,10.799999999999976,13,0.056686051783242056,19,0.41460055096418735,0.2644628099173554,0.3209366391184573,425,301,134.90362300830012,0.008064516129032277,0.026784247408310573,1.014108121395111,1.5047996441523235,0.01500218982497851,0.03878063646455606,1.4,1.7
3,121,16.745818376541138,12.100000000000001,0.018294647336006165,2.2136523802167654,0.8807389736175537,0.43333333333333335,0.43333333333333335,0.8907035175879398,8.492307692307678,10.179999999999978,13,0.05641076668183583,17,0.43383356070941337,0.2783083219645293,0.2878581173260573,415,318,139.6628947820209,0.008264462809917375,0.06493817735463381,1.0180181711912155,1.4602071642875671,0.011663844692520797,0.02950622234493494,1.4,1.7
4,132,17.561639308929443,13.200000000000001,-0.09383437037467957,-12.386135610885455,0.7972106516361224,0.43333333333333335,0.43333333333333335,0.8518987341772152,8.542857142857128,10.33499999999998,14,0.0443989903492044,17,0.5021520803443329,0.23529411764705882,0.26255380200860834,347,350,118.62048717576572,0.007575757575757594,-0.13263491416970888,1.0528111656506856,1.4452720483144124,0.010976677294820547,0.028139518573880196,1.4,1.7
5,114,16.296571254730225,11.4,-0.09765307605266571,-11.132450896882148,0.6081392288207995,0.23333333333333334,0.23333333333333334,0.8704663212435233,8.228571428571415,9.359999999999982,7,0.05497640269095002,23,0.4471428571428571,0.25285714285714284,0.3,387,313,138.7001271000367,0.008771929824561422,0.11644229292869568,1.0174989700317383,1.5011223554611206,0.029264019802212715,0.06976744532585144,1.4,1.7
6,113,15.812854766845703,11.3,-0.06052606552839279,-6.839445405696654,0.5059730887413023,0.3,0.3,0.8944658944658944,9.355555555555538,10.739999999999977,9,0.054325019169302116,21,0.4599447513812155,0.19060773480662985,0.3494475138121547,391,333,150.05706912992096,0.008849557522123913,-0.07389896363019943,0.9966570138931274,1.4193890392780304,0.017321611056104302,0.07294478453695774,1.4,1.7
7,117,16.138793468475342,11.700000000000001,-0.15359415113925934,-17.970516176756103,0.3716225743293761,0.16666666666666666,0.16666666666666666,0.8194805194805195,7.259999999999989,8.959999999999983,5,0.051031049650342886,25,0.45385779122541603,0.2526475037821483,0.2934947049924357,361,300,127.48018875573868,0.008547008547008567,-0.17942087352275848,1.0377027988433838,1.353318214416504,0.025566911324858665,0.02222222276031971,1.4,1.7
8,109,15.495004653930664,10.9,-0.020354507490992546,-2.2186418793951646,0.517104792594908,0.3333333333333333,0.3333333333333333,0.849476439790576,8.119999999999987,9.109999999999983,10,0.059970692910869185,20,0.4085545722713864,0.2669616519174041,0.32448377581120946,401,277,140.5026618861953,0.009174311926605524,-0.10360062937252223,1.0235572308301926,1.4419327974319458,-0.0009753544582054019,0.054435938596725464,1.4,1.7
9,138,17.860986471176147,13.8,-0.02230980060994625,-3.0787510225355326,0.7397163003683096,0.5666666666666667,0.5666666666666667,0.9282051282051282,8.799999999999986,10.639999999999977,17,0.05471383594763848,13,0.35714285714285715,0.25471698113207547,0.3881401617250674,477,265,125.40150286570824,0.00724637681159422,0.00949906650930643,0.9987443089485168,1.5815271735191345,0.030504369642585516,0.03191489353775978,1.4,1.7
10,103,13.814821243286133,10.3,0.16220512986183167,16.707126980272843,0.8934799611568444,0.5333333333333333,0.5333333333333333,0.9425587467362925,8.09411764705881,9.439999999999982,17,0.07907571491324207,14,0.33741496598639453,0.2761904761904762,0.38639455782312926,487,248,164.76546599506736,0.00970873786407769,0.03684319524715344,1.064622700214386,1.5850975116093953,0.016848432055364054,0.06274549290537834,1.4,1.7
