episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,200,30.53282880783081,20.0,-0.3952163755893707,-80.04326467581595,0.006255762116052207,0.39638274908065796,0.0,0.0,0.13493975903614458,0.0,0.0,0,25.994699478149414,20.000000000000014,0.05073167507723722,0.20221942908977647,0.0,0.0,20,1.0,0.11650485436893204,0.05825242718446602,0.8252427184466019,0.11650485436893204,0.05825242718446602,0.8252427184466019,0.4924107684590854,0.04,0.0,0.4921603990102036,0.8663464605808258,2.596728984182589e-13,8.116678523739602e-10,2.404138967904146e-07,8.116678523739602e-10,0.08928571428571429,0.5,0.25,86,12,6.32119186957223,0.0,1.0,0.0,0.97425,0.02575000000000005,0.02575000000000005,0.0,0.0,-0.17941984782616296,1.9682609637578328,2.3599933783213296,-0.008503961687286695,0.03703703731298447,1.1468784809112549,0.02575,0.3333333333333333,0,True,0.0003,0.0,1.2
2,200,29.997750759124756,20.0,-0.21592575311660767,-44.18514968279801,0.0031218860414810416,0.2164965122938156,0.0,0.0,0.17857142857142858,0.0,0.0,0,26.30208396911621,20.000000000000014,0.07444643184729338,0.487394972045816,0.0,0.0,20,1.0,0.21774193548387097,0.06451612903225806,0.717741935483871,0.21774193548387097,0.06451612903225806,0.717741935483871,0.5039159756633453,0.06,0.0,0.5028128904771028,0.8644454479217529,1.4818523469926903e-12,1.3752388339227596e-09,5.845673811677443e-08,1.3752388339227596e-09,0.16129032258064516,0.5,0.25,87,27,7.858649372801026,0.0,1.0,0.0,0.969,0.031000000000000028,0.031000000000000028,0.0,0.0,0.018894679844379425,1.393287479877472,2.249598741531372,0.0009420877322554588,0.1111111119389534,2.3174811005592346,0.031,0.0,0,True,0.0003,0.0,1.2
3,200,29.151582956314087,20.0,-0.05830183997750282,-12.66036741651223,0.007017515040934086,0.06321556121110916,0.0,0.0,0.17339667458432304,0.0,0.0,0,24.896398544311523,20.000000000000014,0.07125162298493634,0.45411760886609276,0.0,0.0,20,1.0,0.16666666666666666,0.075,0.7583333333333333,0.16666666666666666,0.075,0.7583333333333333,0.501286597303464,0.065,1.0,0.5001911594744707,0.8619966626167296,9.849790728595591e-14,1.1228865059997854e-10,2.4432045275801784e-10,1.1228865059997854e-10,0.078125,0.5,0.25,95,20,8.35445336638009,0.0,1.0,0.0,0.97,0.030000000000000027,0.030000000000000027,0.0,0.0,-0.1849825382232666,1.550200879573822,2.2150633335113525,0.027034977916628122,0.325396828353405,1.747731328010559,0.03,0.0,0,True,0.0003,0.0,1.2
4,200,30.510002851486206,20.0,-0.1556817591190338,-32.136351625274415,0.007859380217269063,0.16007401049137115,0.0,0.0,0.14018691588785046,0.0,0.0,0,25.755050659179688,20.000000000000014,0.054884446833161335,0.25976833887894607,0.0,0.0,20,1.0,0.11504424778761062,0.061946902654867256,0.8230088495575221,0.11504424778761062,0.061946902654867256,0.8230088495575221,0.508847606244497,0.03,0.0,0.5103157208501682,0.8668591976165771,1.5011830212068034e-12,1.25389126859332e-10,3.2688180340301187e-07,1.25389126859332e-10,0.1016949152542373,0.5,0.25,94,13,6.373460068455831,0.0,1.0,0.0,0.97175,0.028249999999999997,0.028249999999999997,0.0,0.0,-0.06865905225276947,1.3828803300857544,2.309631824493408,0.10779554396867752,0.1428571492433548,0.6966060400009155,0.02825,0.0,0,True,0.0003,0.0,1.2
5,200,29.58718514442444,20.0,-0.06904198974370956,-14.808397385136146,0.0070115788606926795,0.0739232525229454,0.0,0.0,0.1473429951690821,0.0,0.0,0,25.29184341430664,20.000000000000014,0.04887966385295276,0.12146852726768126,0.0,0.0,20,1.0,0.10526315789473684,0.043859649122807015,0.8508771929824561,0.10526315789473684,0.043859649122807015,0.8508771929824561,0.49786009272071535,0.025,0.0,0.49682171041183826,0.866163694858551,9.17772314309312e-13,5.2787966706158074e-11,1.615548939071232e-08,5.2787966706158074e-11,0.14754098360655737,0.5,0.25,93,12,6.6021270975245745,0.0,1.0,0.0,0.9715,0.02849999999999997,0.02849999999999997,0.0,0.0,-0.36455968022346497,1.6643873453140259,2.371577739715576,0.12776002287864685,0.0,10.822325706481934,0.0285,0.4000000059604645,0,True,0.0003,0.0,1.2
6,200,30.081775665283203,20.0,-0.1840960681438446,-37.81921541388436,0.00730513313319534,0.1893429160118103,0.0,0.0,0.1491442542787286,0.0,0.0,0,25.430391311645508,20.000000000000014,0.06175618790059461,0.22686272270837596,0.0,0.0,20,1.0,0.11818181818181818,0.07272727272727272,0.8090909090909091,0.11818181818181818,0.07272727272727272,0.8090909090909091,0.5058834722132888,0.06,0.04999999999998295,0.5049821938463636,0.8604022532701491,3.071142515645442e-12,1.0392545851667362e-10,4.818694776531629e-08,1.0392545851667362e-10,0.1206896551724138,0.5,0.25,90,13,6.396785087582575,0.0,1.0,0.0,0.9725,0.02749999999999997,0.02749999999999997,0.0,0.0,-0.06308797653764486,1.5300253629684448,2.4141671657562256,0.06676780432462692,0.04545454680919647,1.0308123528957367,0.0275,0.0,0,True,0.0003,0.0,1.2
7,200,30.29074192047119,20.0,-0.39023852348327637,-79.04771343676141,0.007441402459517121,0.3959978520870209,0.0,0.0,0.1411764705882353,0.0,0.0,0,24.809791564941406,20.000000000000014,0.06631879058871032,0.49873993394793864,0.0,0.0,20,1.0,0.11304347826086956,0.06086956521739131,0.8260869565217391,0.11304347826086956,0.06086956521739131,0.8260869565217391,0.4965416347874561,0.045,0.0,0.4964588279408026,0.8632628917694092,3.9838683567328115e-12,1.5883445503295224e-09,2.0314331550252973e-07,1.5883445503295224e-09,0.13114754098360656,0.5,0.25,94,13,6.647820912208797,0.0,1.0,0.0,0.97125,0.028750000000000053,0.028750000000000053,0.0,0.0,-0.18458183854818344,1.673193057378133,2.414836327234904,0.015804621468608577,0.1203703706463178,3.1999276677767434,0.02875,0.0,0,True,0.0003,0.0,1.2
8,200,30.313437700271606,20.0,-0.03533252701163292,-8.066505200012369,0.008178611798211933,0.04033950716257095,0.0,0.0,0.08333333333333333,0.0,0.0,0,25.860904693603516,20.000000000000014,0.034696222202119924,0.0009109573213483009,0.0,0.0,20,1.0,0.16666666666666666,0.05952380952380952,0.7738095238095238,0.16666666666666666,0.05952380952380952,0.7738095238095238,0.49868571288883684,0.025,0.0,0.4985809520973739,0.857253313064575,3.353566068505648e-13,1.0842670754296298e-10,7.011547786817118e-09,1.0842670754296298e-10,0.15384615384615385,0.5,0.25,64,14,3.9714913894747834,0.0,1.0,0.0,0.979,0.02100000000000002,0.02100000000000002,0.0,0.0,0.048641033470630646,1.1551692485809326,2.377509355545044,0.0465596579015255,0.1428571492433548,1.4513590335845947,0.021,0.0,0,True,0.0003,0.0,1.2
9,200,29.65659809112549,20.0,-0.8492249846458435,-170.84500814828812,-0.03609592877328397,0.8492249846458435,0.0,0.0,0.16341463414634147,0.0,0.0,0,26.428043365478516,20.000000000000014,0.05609585441599401,0.1301435526494591,0.0,0.0,20,1.0,0.1504424778761062,0.08849557522123894,0.7610619469026548,0.1504424778761062,0.08849557522123894,0.7610619469026548,0.5019064976475202,0.08,1.0,0.5044087139387031,0.8631602972745895,0.0,1.108765115276354e-08,1.1577948271224159e-06,1.108765115276354e-08,0.07142857142857142,0.5,0.25,92,17,8.359343121976252,0.0,1.0,0.0,0.97175,0.028249999999999997,0.028249999999999997,0.0,0.0,0.973595917224884,1.2041412591934204,2.693434476852417,0.045188743621110916,0.0,6.489445686340332,0.02825,0.0,0,True,0.0003,0.0,1.2
10,200,27.965633392333984,20.0,-0.7733542919158936,-155.67086331264562,-0.0001413522702932826,0.7737686038017273,0.0,0.0,0.16957605985037408,0.0,0.0,0,24.691360473632812,20.000000000000014,0.06997759009090969,0.18501855759287433,0.0,0.0,20,1.0,0.08928571428571429,0.08035714285714286,0.8303571428571429,0.08928571428571429,0.08035714285714286,0.8303571428571429,0.4955484839437995,0.065,0.0,0.49592952439688837,0.8662536859512329,6.907559647970768e-13,1.5570053069069446e-08,1.3396322628977941e-07,1.5570053069069446e-08,0.046875,0.5,0.25,99,10,7.240212865599995,0.0,1.0,0.0,0.972,0.028000000000000025,0.028000000000000025,0.0,0.0,0.03215776685725099,1.2702444110597884,2.2354607241494313,-0.01966998020985297,0.1721655364547457,2.070587839399065,0.028,0.17857142857142858,0,True,0.0003,0.0,1.2
