episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,17.17813108334973,0.17893886545155968,0.5631355664946817,0.6,0.6,0.6,0.9340836012861736,0.97,0.3305227655986509,0.33220910623946037,0.3372681281618887,0.49215329624777143,0.6173611111111111,0.6173611111111111,12.333333333333334,0.3408249160895036,65.25453886087801,86.0,0.29270102278128296,0.86,0.34732813040858407,44.83940398263609,-20.415134878241926,8.189940959853095,30,30,9.863959789276123
1,Random,10.497992538965196,0.11929536976096813,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.889589905362776,0.9691211401425178,0.1462121212121212,0.15075757575757576,0.703030303030303,0.6049184289491488,1.2515151515151515,1.2515151515151515,1.7272727272727273,1.0,0.0,87.88598574821853,0.3780582824235638,0.8788598574821853,0.4403841205367299,10.497992538965196,10.497992538965196,0.0,30,30,0.0
1,Local-Only,-8.654898340393267,-0.0752599855686371,0.0,0.2,0.2,0.2,0.700626959247649,0.0,1.0,0.0,0.0,1.0,1.353913043478261,1.353913043478261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.654898340393267,-8.654898340393267,0.0,30,30,0.0
1,Greedy,-15.573254978338989,-0.18539589259927367,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.5205047318611987,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.726190476190474,1.0,0.0,0.0,0.0,0.0,0.0,-15.573254978338989,-15.573254978338989,0.0,30,30,0.0
1,EFT,-1.7423018202057106,-0.01873442817425495,0.0,0.2,0.2,0.2,0.7055016181229773,0.8872180451127819,0.7587813620071685,0.17849462365591398,0.06272401433691756,1.0,0.3193548387096774,0.3193548387096774,21.612903225806452,1.0,0.0,100.0,0.2433939349678728,1.0,0.2433939349678728,-1.7423018202057106,-1.7423018202057106,0.0,30,30,0.0
1,Static,-17.459607137796116,-0.1857405014659161,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.49053627760252366,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.840425531914896,1.0,0.0,0.0,0.0,0.0,0.0,-17.459607137796116,-17.459607137796116,0.0,30,30,0.0
2,,22.59273285734599,0.22149738095437244,0.5632537196982991,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.9462875197472354,0.9783549783549783,0.26885245901639343,0.3524590163934426,0.37868852459016394,0.5105233084659999,0.6542483660130719,0.6542483660130719,9.42156862745098,0.49348720156274356,66.23126568465231,81.38528138528139,0.262777852652354,0.8138528138528138,0.3376724960715344,49.01760597025111,-17.2136597144012,8.098515027099888,30,30,8.974743366241455
2,Random,12.989979480641919,0.14274702725980132,0.0,0.4,0.4,0.4,0.8966613672496025,0.9690721649484536,0.1391941391941392,0.15311355311355312,0.7076923076923077,0.5989667059207845,1.138095238095238,1.138095238095238,2.4175824175824174,1.0,0.0,89.69072164948454,0.3870733488977463,0.8969072164948454,0.4401861638990727,12.989979480641919,12.989979480641919,0.0,30,30,0.0
2,Local-Only,2.0302217004124397,0.01812697946796821,0.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.7856025039123631,0.0,1.0,0.0,0.0,1.0,1.2366071428571428,1.2366071428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0302217004124397,2.0302217004124397,0.0,30,30,0.0
2,Greedy,-24.73082058907567,-0.2603244272534281,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.40634920634920635,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43.56842105263158,1.0,0.0,0.0,0.0,0.0,0.0,-24.73082058907567,-24.73082058907567,0.0,30,30,0.0
