episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
1,Random,-1.3787477714517502,-275.74955429035003,0.0,0.0,0.12740384615384615,0.5384615384615384,0.095,0.112,0.793,0.095,0.112,0.793,0.6417893869790388,0.6041871679326399,0.9598003174894125,20.000000000000014,25.790353775024414,0.0,0.0,0.0,1.0,1.0,0.0,0.97525,0.02475000000000005,0.02475000000000005,0.0,4.980442099622451e-06,3.5564639341151283e-12,8.52787565008839e-08,4.980442099622451e-06,8.52787565008839e-08,0.5922958254814148,0.5,0.13406577706336975,,,,,0.39500096440315247,0.5,82,0.0,0.0,0.0,52,7,0.1346153846153846,7,0.08025,0.06
2,Random,-2.873919002069175,-574.783800413835,0.0,0.0,0.11241217798594848,0.45714285714285713,0.0895,0.10225,0.80825,0.0895,0.10225,0.80825,0.6369006517468881,0.6012088432145943,0.9623415079529525,20.000000000000014,24.83574104309082,0.0,0.0,0.0,1.0,1.0,0.0,0.9755,0.024499999999999966,0.024499999999999966,0.0,1.3732197658100631e-05,1.2737109977845051e-11,8.742771024117246e-05,1.3732197658100631e-05,8.742771024117246e-05,0.5297046303749084,0.4000000059604645,0.1645323932170868,,,,,0.39812609553337097,0.5,90,0.0,0.0,0.0,52,11,0.21153846153846154,11,0.06675,0.06
3,Random,-2.289718548906965,-457.943709781393,0.0,0.0,0.162291169451074,0.5869565217391305,0.08425,0.0945,0.82125,0.08425,0.0945,0.82125,0.6360765013562896,0.6025951420762106,0.9607171258502175,20.000000000000014,24.854549407958984,0.0,0.0,0.0,1.0,1.0,0.0,0.9675,0.03249999999999997,0.03249999999999997,0.0,7.606777217006311e-06,6.389045108939895e-12,3.516002107062377e-05,7.606777217006311e-06,3.516002107062377e-05,0.5547155737876892,0.5,0.15437789261341095,,,,,0.3654331862926483,0.5,120,0.0,0.0,0.0,82,19,0.23170731707317074,19,0.1155,0.09
4,Random,-1.4493504515428155,-289.8700903085631,0.0,0.0,0.08728179551122195,0.4426229508196721,0.06975,0.08025,0.85,0.06975,0.08025,0.85,0.63076918923431,0.603084320595874,0.9557786801580868,20.000000000000014,25.105770111083984,0.0,0.0,0.0,1.0,1.0,0.0,0.979,0.02100000000000002,0.02100000000000002,0.0,4.345691195339896e-06,1.3300437140539856e-12,3.0822462804280804e-07,4.345691195339896e-06,3.0822462804280804e-07,0.525108277797699,0.3333333432674408,0.16748127341270447,,,,,0.42099568247795105,0.5,77,0.0,0.0,0.0,43,13,0.3023255813953488,13,0.055,0.02
5,Random,-0.6978506431629594,-139.5701286325919,0.0,0.0,0.16587677725118483,0.5529411764705883,0.08925,0.10475,0.806,0.08925,0.10475,0.806,0.6396182172370104,0.604302187468581,0.9609509953585325,20.000000000000014,25.030336380004883,0.0,0.0,0.0,1.0,1.0,0.0,0.96875,0.03125,0.03125,0.0,3.645437118393602e-06,3.4784662129860866e-12,5.991571239150062e-09,3.645437118393602e-06,5.991571239150062e-09,0.5783838629722595,0.4923076927661896,0.1418045610189438,,,,,0.3739752769470215,0.5,109,0.0,0.0,0.0,71,14,0.19718309859154928,14,0.0885,0.12
6,Random,-1.9800430927383297,-396.00861854766595,0.0,0.0,0.15180722891566265,0.5476190476190477,0.085,0.1095,0.8055,0.085,0.1095,0.8055,0.6326406873759067,0.5985144124326844,0.9603109985376592,20.000000000000014,25.086963653564453,0.0,0.0,0.0,1.0,1.0,0.0,0.96675,0.03325,0.03325,0.0,6.454239610320656e-06,4.251170596103471e-12,6.7860728449886665e-06,6.454239610320656e-06,6.7860728449886665e-06,0.561789870262146,0.5,0.15052999556064606,,,,,0.3554491102695465,0.5,119,0.0,0.0,0.0,81,27,0.3333333333333333,27,0.11425,0.05
7,Random,-1.7825436210755288,-356.50872421510576,0.0,0.0,0.2296983758700696,0.6764705882352942,0.10225,0.118,0.77975,0.10225,0.118,0.77975,0.6396847814342327,0.5986463730818526,0.9611508144562197,20.000000000000014,25.223712921142578,0.0,0.0,0.0,1.0,1.0,0.0,0.9595,0.04049999999999998,0.04049999999999998,0.0,8.640135092718992e-06,8.984958610458449e-12,1.594287141415407e-06,8.640135092718992e-06,1.594287141415407e-06,0.6213849782943726,0.5,0.1229679062962532,,,,,0.3255041241645813,0.5,144,0.0,0.0,0.0,111,23,0.2072072072072072,23,0.20375,0.16
8,Random,-2.2496412047723355,-449.92824095446707,0.0,0.0,0.15012106537530268,0.4594594594594595,0.077,0.1085,0.8145,0.077,0.1085,0.8145,0.6337494327866852,0.6031954851426722,0.9613141530481354,20.000000000000014,25.412628173828125,0.0,0.0,0.0,1.0,1.0,0.0,0.972,0.028000000000000025,0.028000000000000025,0.0,8.42182089400012e-06,1.0397257707572827e-11,3.294481575721875e-05,8.42182089400012e-06,3.294481575721875e-05,0.5861983895301819,0.5,0.13931481540203094,,,,,0.3982664942741394,0.5,101,0.0,0.0,0.0,61,10,0.16393442622950818,10,0.08525,0.09
9,Random,-1.8406925433334498,-368.13850866669,0.0,0.0,0.08430913348946135,0.4444444444444444,0.08275,0.10175,0.8155,0.08275,0.10175,0.8155,0.6326924632709209,0.5995556972155032,0.9617302602420856,20.000000000000014,24.784252166748047,0.0,0.0,0.0,1.0,1.0,0.0,0.97775,0.022249999999999992,0.022249999999999992,0.0,3.827392447419697e-06,1.3863308070960478e-11,1.450504214517423e-06,3.827392447419697e-06,1.450504214517423e-06,0.5241780281066895,0.3333333432674408,0.16896052658557892,,,,,0.41856569051742554,0.5,84,0.0,0.0,0.0,49,16,0.32653061224489793,16,0.03825,0.095
10,Random,-0.9903140173597975,-198.0628034719595,0.0,0.0,0.1496437054631829,0.5189873417721519,0.08275,0.1065,0.81075,0.08275,0.1065,0.81075,0.6302298901667821,0.5968709622968459,0.9602034070440264,20.000000000000014,25.895065307617188,0.0,0.0,0.0,1.0,1.0,0.0,0.9695,0.03049999999999997,0.03049999999999997,0.0,2.1086591459607007e-06,4.612615411153653e-12,7.69548691437194e-09,2.1086591459607007e-06,7.69548691437194e-09,0.5776267647743225,0.5,0.14396679401397705,,,,,0.37731069326400757,0.5,113,0.0,0.0,0.0,75,18,0.24,18,0.09175,0.095
