episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
11,LB-Greedy,-0.732944499466218,-146.5888998932436,0.2,0.2,0.49514563106796117,0.7747747747747747,0.942,0.0265,0.0315,0.942,0.0265,0.0315,0.012751420647980427,0.21985208013759358,1.0,20.000000000000014,23.07234745025635,8.249999999999986,8.249999999999986,12.194999999999972,0.8,1.0,0.0,0.936,0.06399999999999995,0.06399999999999995,0.0,3.4900810987892328e-06,0.0,5.3237920738524735e-09,3.4900810987892328e-06,5.3237920738524735e-09,0.7067179679870605,0.5,0.09070786833763123,,,,,0.20515300333499908,0.5,231,0.0,0.0,0.0,205,26,0.12682926829268293,26,0.11075,1.365
12,LB-Greedy,-1.1734956876489404,-234.69913752978806,0.05,0.05,0.34474327628361856,0.6222222222222222,0.95625,0.01825,0.0255,0.95625,0.01825,0.0255,0.009747279815023116,0.22279496720052847,0.965874487960273,20.000000000000014,26.42721290588379,14.899999999999963,14.899999999999963,14.899999999999963,0.95,1.0,0.0,0.95025,0.04974999999999996,0.04974999999999996,0.0,7.091249244695064e-06,1.2522251844390014e-13,4.9224402332015416e-09,7.091249244695064e-06,4.9224402332015416e-09,0.6430803537368774,0.5,0.11627102643251419,,,,,0.24740636348724365,0.5,172,0.0,0.0,0.0,138,23,0.16666666666666666,23,0.07525,0.935
13,LB-Greedy,-1.6362276076910487,-327.24552153820974,0.05,0.05,0.37850467289719625,0.7115384615384616,0.9435,0.0265,0.03,0.9435,0.0265,0.03,0.007881600874275247,0.13949736060664153,1.0,20.000000000000014,24.106986045837402,13.899999999999967,13.899999999999967,13.899999999999967,0.95,1.0,0.0,0.9345,0.0655,0.0655,0.0,1.1159342648170423e-05,5.909522871050399e-12,0.00019952624279540032,1.1159342648170423e-05,0.00019952624279540032,0.5338546633720398,0.32384738326072693,0.16771246492862701,,,,,0.2056715190410614,0.5,225,0.0,0.0,0.0,194,67,0.34536082474226804,67,0.10225,1.34
14,LB-Greedy,-0.6782784383506353,-135.65568767012707,0.15,0.15,0.4953051643192488,0.7903225806451613,0.93725,0.02425,0.0385,0.93725,0.02425,0.0385,0.015303900376791904,0.24388685859429324,1.0,20.000000000000014,23.68544921875,8.066666666666654,8.066666666666654,11.089999999999977,0.85,1.0,0.0,0.931,0.06899999999999995,0.06899999999999995,0.0,3.271996320108883e-06,0.0,1.758055367950817e-10,3.271996320108883e-06,1.758055367950817e-10,0.7256396412849426,0.5,0.08344606310129166,,,,,0.1964748650789261,0.5,249,0.0,0.0,0.0,223,36,0.16143497757847533,36,0.14675,1.265
15,LB-Greedy,-1.2884835978408864,-257.6967195681773,0.15,0.15,0.45476190476190476,0.7272727272727273,0.941,0.03025,0.02875,0.941,0.03025,0.02875,0.011066651068654728,0.18757035709584283,1.0,20.000000000000014,23.033638191223144,11.374999999999975,11.374999999999975,13.17999999999997,0.85,1.0,0.0,0.9345,0.0655,0.0655,0.0,5.744883310399018e-06,0.0,4.7016538218258574e-08,5.744883310399018e-06,4.7016538218258574e-08,0.6585144400596619,0.5,0.10495180636644363,,,,,0.184799924492836,0.5,236,0.0,0.0,0.0,207,41,0.19806763285024154,41,0.07775,1.47
16,LB-Greedy,-0.7295250067278504,-145.90500134557007,0.1,0.1,0.45542168674698796,0.7403846153846154,0.9375,0.031,0.0315,0.9375,0.031,0.0315,0.01636721330897005,0.2618754129435208,1.0,20.000000000000014,24.884933090209962,10.749999999999979,10.749999999999979,11.514999999999976,0.9,1.0,0.0,0.9315,0.0685,0.0685,0.0,2.4307050807692576e-06,0.0,1.9295007813724396e-09,2.4307050807692576e-06,1.9295007813724396e-09,0.6654152870178223,0.5,0.10332197695970535,,,,,0.1919659972190857,0.5,250,0.0,0.0,0.0,222,55,0.24774774774774774,55,0.113,1.45
17,LB-Greedy,-0.6265223105197033,-125.30446210394066,0.05,0.05,0.39952153110047844,0.7843137254901961,0.952,0.02,0.028,0.952,0.02,0.028,0.010766224448553012,0.2242963426781878,1.0,20.000000000000014,24.563978958129884,5.999999999999995,5.999999999999995,5.999999999999995,0.95,1.0,0.0,0.945,0.05500000000000005,0.05500000000000005,0.0,1.911945446408936e-06,0.0,2.526550635373326e-10,1.911945446408936e-06,2.526550635373326e-10,0.7077369689941406,0.5,0.08645571768283844,,,,,0.22621898353099823,0.5,191,0.0,0.0,0.0,169,26,0.15384615384615385,26,0.098,1.075
18,LB-Greedy,-1.7980456211844251,-359.609124236885,0.1,0.1,0.36253041362530414,0.6071428571428571,0.956,0.01875,0.02525,0.956,0.01875,0.02525,0.010141691872359679,0.23049299709908355,1.0,20.000000000000014,24.21635341644287,4.899999999999999,4.899999999999999,5.439999999999997,0.9,1.0,0.0,0.9495,0.05049999999999999,0.05049999999999999,0.0,6.78403284837259e-06,5.666253057035053e-12,8.145645438162319e-07,6.78403284837259e-06,8.145645438162319e-07,0.6888228058815002,0.5,0.09583482146263123,,,,,0.25844165682792664,0.5,171,0.0,0.0,0.0,138,20,0.14492753623188406,20,0.0815,0.855
19,LB-Greedy,-1.0143354616043398,-160.2650029334857,0.15,0.15,0.6064356435643564,0.7981651376146789,0.9158227848101266,0.041455696202531644,0.04272151898734177,0.9158227848101266,0.041455696202531644,0.04272151898734177,0.013155763022018575,0.1562865080811229,1.0,15.79999999999996,18.84868070602416,6.06666666666666,6.06666666666666,8.219999999999986,0.85,0.0,0.0,0.9028481012658228,0.09715189873417718,0.09715189873417718,0.0,6.296359515545191e-06,0.0,1.4608245724190283e-09,6.296359515545191e-06,1.4608245724190283e-09,0.7403356432914734,0.5,0.07700745761394501,,,,,0.1790953427553177,0.5,260,0.0,0.0,0.0,236,38,0.16101694915254236,38,0.175,2.0569620253164556
20,LB-Greedy,-1.380888896278577,-276.1777792557154,0.1,0.1,0.4940047961630695,0.7551020408163265,0.9455,0.02525,0.02925,0.9455,0.02525,0.02925,0.01087587777264522,0.1995573903237655,1.0,20.000000000000014,23.381395053863525,8.899999999999984,8.899999999999984,11.509999999999975,0.9,1.0,0.0,0.93725,0.06274999999999997,0.06274999999999997,0.0,6.462790224759374e-06,0.0,8.18535070834514e-08,6.462790224759374e-06,8.18535070834514e-08,0.7474362254142761,0.5,0.07800839096307755,,,,,0.21703945100307465,0.5,214,0.0,0.0,0.0,188,18,0.09574468085106383,18,0.0915,1.045
