episode_seed,episode_steps,active_ratio,no_task_ratio,decision_events_per_vehicle_mean,decision_events_per_vehicle_p50,decision_events_per_vehicle_p90,ready_subtask_count_mean,ready_subtask_count_p50,ready_subtask_count_p90,ready_subtask_count_p95,inflight_subtask_count_mean,inflight_subtask_count_p95,avg_subtask_service_steps_mean,avg_subtask_service_steps_p50,avg_subtask_service_steps_p90,phase_comm_ratio,phase_compute_ratio,phase_wait_ratio,phase_finished_ratio,queue_len_vehicle_mean,queue_len_vehicle_p95,queue_len_rsu_mean,queue_len_rsu_p95,task_success_rate,deadline_miss_rate,run_tag,config_overrides
42019,200,0.031,0.969,6.2,7.0,8.0,1.63,1.0,3.0999999999999943,7.0,0.25425,1.0,5.247787610619469,5.0,9.799999999999997,0.02,0.185,0.815,0.0,0.12189917311283009,1.0,0.04,0.0,0.75,0.25,arrival_zero,VEHICLE_ARRIVAL_RATE=0
42020,200,0.0305,0.9695,6.1,6.5,8.100000000000001,0.695,0.0,2.0,6.049999999999983,0.22275,1.0,5.391304347826087,5.0,10.0,0.025,0.175,0.825,0.0,0.12477763659466327,1.0,0.051666666666666666,0.0,0.85,0.15,arrival_zero,VEHICLE_ARRIVAL_RATE=0
42021,200,0.03025,0.96975,6.05,6.0,8.0,0.745,0.0,2.0,6.049999999999983,0.3265,2.0,6.2407407407407405,6.0,11.0,0.03,0.21,0.79,0.0,0.15602263540824576,1.0,0.07833333333333334,0.0,0.85,0.15,arrival_zero,VEHICLE_ARRIVAL_RATE=0
42022,200,0.03125,0.96875,6.25,6.0,8.0,0.785,0.0,2.0999999999999943,6.0,0.172,1.0,5.319327731092437,5.0,9.0,0.025,0.15,0.85,0.0,0.13099973481835056,1.0,0.02666666666666667,0.0,0.9,0.1,arrival_zero,VEHICLE_ARRIVAL_RATE=0
42023,200,0.03275,0.96725,6.55,7.0,8.0,1.715,1.0,3.0,7.0,0.241,1.0,5.682539682539683,5.0,10.0,0.015,0.195,0.805,0.0,0.14278468171443065,1.0,0.075,0.0,0.85,0.15,arrival_zero,VEHICLE_ARRIVAL_RATE=0
42024,200,0.02725,0.97275,5.45,5.0,7.0,0.64,0.0,1.0,4.049999999999983,0.37125,1.0,6.621359223300971,6.0,11.0,0.005,0.22,0.78,0.0,0.1513375796178344,1.0,0.07666666666666666,0.0,0.75,0.25,arrival_zero,VEHICLE_ARRIVAL_RATE=0
42025,200,0.03175,0.96825,6.35,6.0,8.0,0.755,0.0,2.0,6.049999999999983,0.42125,1.0,6.256410256410256,5.0,10.0,0.015,0.23,0.77,0.0,0.16386340468909277,1.0,0.03666666666666667,0.0,0.7,0.3,arrival_zero,VEHICLE_ARRIVAL_RATE=0
42026,200,0.03025,0.96975,6.05,6.0,8.0,1.605,1.0,2.0,5.0,0.22,1.0,5.474137931034483,5.0,9.5,0.015,0.17,0.83,0.0,0.12745618693574085,1.0,0.07833333333333334,0.0,0.85,0.15,arrival_zero,VEHICLE_ARRIVAL_RATE=0
42027,200,0.02975,0.97025,5.95,6.0,8.0,1.575,1.0,2.0,5.0,0.385,1.0,6.592920353982301,6.0,12.0,0.005,0.18,0.82,0.0,0.17089452603471295,1.0,0.03833333333333333,0.0,0.65,0.35,arrival_zero,VEHICLE_ARRIVAL_RATE=0
42028,200,0.035,0.965,7.0,7.0,8.0,1.705,1.0,2.0999999999999943,7.049999999999983,0.2255,1.0,5.037878787878788,5.0,8.0,0.03,0.205,0.795,0.0,0.12736572890025574,1.0,0.07666666666666666,0.0,0.85,0.15,arrival_zero,VEHICLE_ARRIVAL_RATE=0
42029,200,0.02825,0.97175,5.65,5.5,8.0,0.63,0.0,2.0,5.049999999999983,0.258,1.0,5.407407407407407,5.0,10.0,0.015,0.17,0.83,0.0,0.13748231966053748,1.0,0.018333333333333333,0.0,0.85,0.15,arrival_zero,VEHICLE_ARRIVAL_RATE=0
