episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used,r_total_mean,reward.abs_mean,reward.p95,r_step_mean,r_step.abs_mean,r_step.p95,r_term_mean,r_term_abs_mean,r_term.p95,r_pbrs_mean,r_pbrs_abs_mean,r_pbrs.p95,r_energy_mean,r_energy_abs_mean,r_energy.p95,energy_norm.mean,energy_norm.abs_mean,energy_norm.p95,r_risk_mean,r_risk_abs_mean,r_risk.p95,task_duration_mean,task_duration_p95,chain_tx_total,chain_p95_mean,chain_risk_cost_total,unified_nonfinite_count,unified_consistency_mismatch_count,unified_illegal_trigger_count,abs_ratio_r_energy,abs_ratio_r_risk,abs_ratio_r_pbrs,abs_ratio_r_term
149,94,9.07466745376587,42,True,False,all_finished,0.0,9.399999999999984,9.39999999999998,7.719999999999989,20,True,,,,20,20,424,-1.5297973155975342,-1.545085847377777,-1.1764652252197267,-2.016383171081543,-0.2462026327848434,1.5297973155975342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897650419798023,0.9646107153423894,0.0,0.0,9.39999999999998,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0184049079754601,0.9222903885480572,0.0593047034764826,0.0184049079754601,0.9222903885480572,0.0593047034764826,,,0.8926544189453125,0.0212007481604814,0.1645569652318954,0.1357927471399307,0.4330346882343292,0.350524753332138,0.4459531903266907,0.8926544189453125,-0.8926544189453125,0.2601063829787234,489,1880,2.2479758262634277,9.10816764831543,-73.00196838378906,10.007135391235352,-73.54087829589844,6.1964616775512695,0.4810126721858978,0,1.0,1.0,0.849734042553192,6.797872340425536,26287945.495694306,1.0,0.3324468085106386,-0.0150405992699998,0.3048462522250544,0.2898056529550546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0569596097104328,0.0,0.5040675497658432,22.106382978723403,34.349999999999994,False,0.0,0.0,0.0,-1.7167172501479786,1.7289141284318281,-0.013315624406781912,-1.7262923633279808,1.7262923633279808,-0.013590484611796188,0.009049110535116084,0.009090309230088548,0.0,0.0005260026448940249,0.0005260026448940249,0.0027110753161765375,-0.022551476825524736,0.022551476825524736,-0.0,0.038009336310287065,0.038009336310287065,0.0,-0.004222796075590911,0.004222796075590911,0.0,8.287499999999985,12.49499999999997,385,0.0,0.0,0,0,331847,0.6197063598806695,0.1160408963354855,0.01445436087741876,0.2497983829064262
150,113,10.142903089523315,42,True,False,all_finished,0.0,11.299999999999976,11.312102518081645,8.21052631578946,20,True,,,,20,20,415,-1.615822196006775,-1.6357606649398804,-1.1784779071807865,-2.006734609603882,-0.1736671775579452,1.615822196006775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1455742683945241,1.2014962953409076,0.0,0.0,11.312102518081645,,,0.0121025180816669,0.95,0.95,0.9975903614457832,0.05,0.0,0.0,0.0303030303030303,0.8983957219251337,0.071301247771836,0.0303030303030303,0.8983957219251337,0.071301247771836,,,0.8402864038944244,0.0160058756009675,0.1392089705914259,-0.0341436071321368,0.5391945913434029,0.2337731383740902,1.495807945728302,0.8402864038944244,-0.8402864038944244,0.2482300884955752,561,2260,-1.6373523473739624,7.338950634002685,-74.35285568237305,10.198542833328249,-74.0838451385498,6.910057306289673,0.5271504521369934,0,1.0,1.0,0.7572455752212385,6.057964601769908,31226439.092582043,1.0,0.3398230088495575,-0.0046504763987112,0.2816719016010922,0.2770214252023809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1070910454934478,0.0,0.5007362242219393,18.495575221238937,35.39999999999999,False,0.0,0.0,0.0,-2.1160552888903763,2.1221622514246556,-0.5569789309039269,-12755750.951291734,12755750.951291734,-0.557031787358293,0.00398792577188377,0.004015596934461477,0.0,0.002422306846577495,0.0026649960711134283,0.01006146421348387,-0.16215923037748417,0.16215923037748417,-0.0,0.21210685904828594,0.21210685904828594,2.013657633463542,-0.009163960641795926,0.009163960641795926,0.0,7.1999999999999895,9.574999999999982,310,0.0,0.0,0,0,518577,0.9109875459436388,0.051481830523986756,0.014971569765850089,0.022559053766524263
151,128,12.773768663406372,42,True,False,all_finished,0.0,12.79999999999997,13.77361548423766,8.599999999999985,20,True,,,,20,20,413,-1.5908255577087402,-1.6271963119506836,-1.2226833164691926,-2.170522928237915,-0.1784591227769851,1.5908255577087402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725410638671306,0.0745323268906105,0.0,0.0,13.77361548423766,,,0.9736154842376904,0.35,0.35,0.8765133171912833,0.65,0.0,0.0,0.0172143974960876,0.9389671361502347,0.0438184663536776,0.0172143974960876,0.9389671361502347,0.0438184663536776,,,0.8181345164775848,0.00542259728536,0.1826923117041587,-0.1391621679067611,0.6231005191802979,0.1707518249750137,2.269250124692917,0.8181345164775848,-0.8181345164775848,0.249609375,639,2560,1.6752828359603882,9.35910701751709,-72.52638244628906,13.010933876037598,-75.68445205688477,6.0453197956085205,0.3660256415605545,0,1.0,1.0,0.6851562499999998,5.481249999999998,28829648.736396864,1.0,0.2664062500000004,-0.0469943307809241,0.3143677926957485,0.2673734619148246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0535173518190002,0.0,0.5078761423206742,23.7109375,36.0,False,0.0,0.0,0.0,-2.554219962477012,2.554219962477012,-1.9896798136240637,-5.657667002235033,5.657667002235033,-2.00165306882217,0.00044099121237871103,0.0004677362415959097,0.0,0.0034743918881129394,0.0034822247902214147,0.01090241132028975,-0.08102755293500018,0.08102755293500018,-0.0,0.12169946395454641,0.12169946395454641,1.409312741208732,-0.005217496713457402,0.005217496713457402,0.0,9.599999999999982,10.589999999999979,187,0.0,0.0,0,0,575444,0.8983595913329208,0.057846844011721334,0.0386077318906838,0.005185832764674208
152,107,10.627291917800903,42,True,False,all_finished,0.0,10.699999999999978,10.8447812271118,8.347058823529398,20,True,,,,20,20,421,-1.6117810010910034,-1.6500910520553589,-1.2241261363029483,-2.1495676040649414,-0.3263446986675262,1.6117810010910034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15113157059317,1.1140719982274427,0.0,0.0,10.8447812271118,,,0.1447812271118227,0.85,0.85,0.9691211401425178,0.15,0.0,0.0,0.0169172932330827,0.8909774436090225,0.0921052631578947,0.0169172932330827,0.8909774436090225,0.0921052631578947,,,0.8745859861373901,0.0276062134653329,0.1267605572938919,0.0748931616544723,0.5961403250694275,0.3712141513824463,1.1353648900985718,0.8745859861373901,-0.8745859861373901,0.2485981308411215,532,2140,0.8929421305656433,9.380943298339844,-74.65162658691406,10.255709648132324,-75.6564712524414,5.918281078338623,0.4366197288036346,0,1.0,1.0,0.8441588785046731,6.753271028037385,29356972.16942263,1.0,0.4644859813084109,-0.0404014792707126,0.3267777180713285,0.2863762388006158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1001649129103613,0.0,0.5046639882863682,19.457943925233646,35.0,False,0.0,0.0,0.0,-5.76322795862996,5.76322795862996,-1.9920829123834203,-235809.39879947147,235809.39879947147,-2.001381406848241,-1.538375477407422e-05,1.538375477407422e-05,0.0,0.004270306101970861,0.004270710374043577,0.011625799536332804,-0.06357553618173373,0.06357553618173373,-0.0,0.09609000896614935,0.09609000896614935,0.28700112804391675,-0.004213919239339804,0.004213919239339804,0.0,0.0,0.0,135,0.0,0.0,0,0,579293,0.8820680047361459,0.0584653084944278,0.05925324747038332,0.00021343929904308926
153,98,9.050529718399048,42,True,False,all_finished,0.0,9.79999999999998,9.79999999999998,7.369999999999989,20,True,,,,20,20,409,-1.6076544523239136,-1.6084777116775513,-1.154416561126709,-2.1355340480804443,-0.1784676611423492,1.6076544523239136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1367531910850842,0.7860296143358856,0.0,0.0,9.79999999999998,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.018595041322314,0.9132231404958676,0.0681818181818181,0.018595041322314,0.9132231404958676,0.0681818181818181,,,0.9195336401462556,0.0080550254788249,0.145032820602258,0.0216938716184813,0.5992777744928995,0.3194937035441398,1.722551514705022,0.9195336401462556,-0.9195336401462556,0.246938775510204,484,1960,0.2783634960651397,7.813004970550537,-73.76558176676433,10.418439149856567,-73.01904805501302,7.048308531443278,0.5583854615688324,0,1.0,1.0,0.8127551020408161,6.502040816326529,35677778.239978164,1.0,0.4362244897959182,-0.0346330595865758,0.2886586377831037,0.2540255781965277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1101033056047143,0.0,0.4982296970958004,20.571428571428573,34.0,False,0.0,0.0,0.0,-1.6467119168527526,1.6479965267439982,-0.05842722272048019,-1.6527694898627032,1.6527694898627032,-0.05865091494202167,0.005801673600994488,0.005813902174151887,0.0,0.00025589940897693475,0.00025589940897693475,0.001274322171773466,-0.041054150624170074,0.041054150624170074,-0.0,0.0782207146555211,0.0782207146555211,0.21654307047526042,-0.011466689514418992,0.011466689514418992,0.0,9.846666666666646,11.959999999999972,453,0.0,0.0,0,0,340317,0.700694674401432,0.1957085496499796,0.004367581604454079,0.09922919434413427
154,110,10.306159019470217,42,True,False,all_finished,0.0,10.999999999999975,11.087311363220191,8.233333333333318,20,True,,,,20,20,406,-1.545492172241211,-1.5406349897384644,-1.0988001942634584,-2.014742612838745,-0.1750185489654541,1.545492172241211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555345047945913,0.3590406730269753,0.0,0.0,11.087311363220191,,,0.0873113632202162,0.9,0.9,0.9926108374384236,0.1,0.0,0.0,0.0165745856353591,0.9226519337016574,0.0607734806629834,0.0165745856353591,0.9226519337016574,0.0607734806629834,,,0.9144073327382406,0.0103555717505514,0.1524003148078918,0.0406775825346509,0.6193044086297353,0.3485009968280792,3.3859914342562356,0.9144073327382406,-0.9144073327382406,0.2468181818181818,543,2200,0.4421368837356567,5.738182544708252,-73.73667653401692,8.058236598968506,-74.77530924479167,7.989542802174886,0.5981918176015218,0,1.0,1.0,0.7970454545454544,6.376363636363635,28538474.752850585,1.0,0.354090909090909,0.0134880220929934,0.3229630820803586,0.3364511041733521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0282219323763332,0.0,0.5048447589544495,20.063636363636363,36.55,False,0.0,0.0,0.0,-2.286296780092645,2.288979205560437,-0.128617792738473,-9.829612667503286,9.829612667503286,-0.12869902104773145,0.003230824813959107,0.0032592761211863988,0.0,0.0026874954952299038,0.002710227135892777,0.009185119030766662,-0.1361255170386378,0.1361255170386378,-0.0,0.19010477768277217,0.19010477768277217,1.9682779947916667,-0.008489682830599345,0.008489682830599345,0.0,7.539999999999989,9.879999999999981,287,0.0,0.0,0,0,533074,0.9039797151537392,0.05637812244101493,0.01799802423237726,0.021644138172868668
155,91,8.963093996047974,42,True,False,all_finished,0.0,9.099999999999984,9.099999999999984,7.439999999999991,20,True,,,,20,20,415,-1.5389952659606934,-1.515297293663025,-1.1398441791534424,-2.0715408325195312,-0.2899677455425262,1.5389952659606934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970758141041351,0.8315882468239484,0.0,0.0,9.099999999999984,,,1.7763568394002505e-15,1.0,1.0,1.0,0.0,0.0,0.0,0.0217391304347826,0.9065217391304348,0.0717391304347826,0.0217391304347826,0.9065217391304348,0.0717391304347826,,,0.8816080689430237,0.023192748427391,0.1176470592617988,-0.0397971458733081,0.6379594802856445,0.2774193584918976,3.36739182472229,0.8816080689430237,-0.8816080689430237,0.2527472527472527,460,1820,4.358378887176514,9.493391036987305,-71.61065673828125,14.15485668182373,-76.46211242675781,7.492993354797363,0.4558823406696319,0,1.0,1.0,0.8106456043956048,6.485164835164839,31142532.494348846,1.0,0.5208791208791206,-0.119090901042532,0.4206623940912921,0.3015714930487601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0596200115940467,0.0,0.5011903893826837,24.307692307692307,39.0,False,0.0,0.0,0.0,-3.6519897801833268,3.6519897801833268,-1.9898877448420802,-96.47704132191306,96.47704132191306,-2.001458803204282,-1.5753427020901698e-05,1.5753427020901698e-05,0.0,0.004207038706957536,0.004207167853886659,0.011561738225175295,-0.07096774395995091,0.07096774395995091,-0.0,0.0981317634121801,0.0981317634121801,0.10662040710449219,-0.004391059417157536,0.004391059417157536,0.0,0.0,0.0,138,0.0,0.0,0,0,590849,0.8917593111347905,0.05517673104003583,0.052866005002605646,0.00019795282256822652
156,101,9.910740852355955,42,True,False,all_finished,0.0,10.09999999999998,10.132418031692485,8.131578947368409,20,True,,,,20,20,430,-1.509486436843872,-1.5156255960464478,-1.101937174797058,-2.00368595123291,-0.1860057562589645,1.509486436843872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454145336033797,0.1890593328597447,0.0,0.0,10.132418031692485,,,0.0324180316925044,0.95,0.95,0.9930232558139536,0.05,0.0,0.0,0.0076628352490421,0.946360153256705,0.0459770114942528,0.0076628352490421,0.946360153256705,0.0459770114942528,,,0.8861469626426697,0.0633251890540123,0.1935483813285827,0.0015327469445765,0.5021816492080688,0.2508513033390045,2.8000307083129883,0.8861469626426697,-0.8861469626426697,0.2584158415841584,522,2020,1.7292945384979248,7.228068828582764,-73.81822204589844,9.480860710144045,-75.58804321289062,7.062505722045898,0.5483871102333069,0,1.0,1.0,0.7037747524752472,5.630198019801978,27408048.295621578,1.0,0.4678217821782172,-0.0751736173680352,0.3869537744675214,0.3117801570994863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0269730305695969,0.0,0.4971709118323806,22.22772277227723,39.0,False,0.0,0.0,0.0,-1.678173223595086,1.679868985267676,-0.05869276470178425,-1.682375133184061,1.682375133184061,-0.058785423361640686,0.003624053787311592,0.0036748702329672234,0.0,0.0005778558016495675,0.0005778558016495675,0.005184753565010956,-0.130589209785138,0.130589209785138,-0.0,0.1811708213044865,0.1811708213044865,1.632892862955729,-0.030946934388058577,0.030946934388058577,0.0,10.07777777777776,11.659999999999975,531,0.0,0.0,0,0,345692,0.7876838150923327,0.18666472815254218,0.003485492125769575,0.022165964629355637
157,106,10.401002407073976,42,True,False,all_finished,0.0,10.599999999999978,10.796228036880471,8.511764705882337,20,True,,,,20,20,400,-1.5857086181640625,-1.617068111896515,-1.2363130748271942,-2.031977891921997,-0.1885197758674621,1.5857086181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878696071376316,0.546358816758936,0.0,0.0,10.796228036880471,,,0.1962280368804947,0.85,0.85,0.97,0.15,0.0,0.0,0.0176125244618395,0.9119373776908024,0.0704500978473581,0.0176125244618395,0.9119373776908024,0.0704500978473581,,,0.9802204966545104,0.0362654626369476,0.2549019753932953,0.0446659959852695,0.5468916296958923,0.316151350736618,1.297430396080017,0.9802204966545104,-0.9802204966545104,0.2410377358490566,511,2120,1.142836332321167,7.597518444061279,-73.84809875488281,8.755709648132324,-74.04959106445312,7.445206642150879,0.6078431606292725,0,1.0,1.0,0.8522405660377357,6.8179245283018854,29742134.00823957,1.0,0.3990566037735849,-0.1533793632770698,0.4326996549139055,0.2793202916368358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0562504296302588,0.0,0.4977598016919076,21.61320754716981,38.0,False,0.0,0.0,0.0,-3.9357412114245722,3.9357412114245722,-1.9904352635592668,-13.939458256249097,13.939458256249097,-2.0015577811498493,-1.6875297361605913e-05,1.6875297361605913e-05,0.0,0.004367355962220169,0.004389795320856087,0.01148669557788888,-0.047615255957963586,0.047615255957963586,-0.0,0.07771291064036824,0.07771291064036824,0.6757425944010417,-0.004394997233863778,0.004394997233863778,0.0,0.0,0.0,117,0.0,0.0,0,0,598538,0.8439888732374605,0.07790210697523438,0.07780990214277655,0.0002991176445285246
158,111,10.314393520355225,42,True,False,all_finished,0.0,11.099999999999977,11.113499040603614,8.610526315789459,20,True,,,,20,20,417,-1.5328798294067385,-1.5478270053863523,-1.0750868320465088,-2.001725196838379,-0.1783728152513504,1.5328798294067385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0959407475629407,0.6018671509884503,0.0,0.0,11.113499040603614,,,0.0134990406036372,0.9,0.9,0.9976019184652278,0.1,0.0,0.0,0.0133333333333333,0.9166666666666666,0.07,0.0133333333333333,0.9166666666666666,0.07,,,0.8356144428253174,0.0315110236406326,0.1111111119389534,0.1563292145729065,0.4800675809383392,0.3946917355060577,1.0780586004257202,0.8356144428253174,-0.8356144428253174,0.2702702702702703,600,2220,1.2452768087387085,8.981831550598145,-72.85836791992188,9.641461372375488,-72.41848754882812,8.348609924316406,0.5694444179534912,0,1.0,1.0,0.6760135135135135,5.408108108108108,33519991.54562277,1.0,0.357207207207207,-0.0322464145041603,0.3373557628972364,0.3051093483930761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0597459764459864,0.0,0.5056764272880648,21.16216216216216,37.0,False,0.0,0.0,0.0,-2.852545752980502,2.852545752980502,-1.9906373898784784,-12755789.479965145,12755789.479965145,-2.001445721290845,-1.3776479471865535e-05,1.3776479471865535e-05,0.0,0.003117530492633449,0.003604320633597074,0.010407296263766201,-0.1143382733808168,0.1143382733808168,-0.0,0.16385860860149842,0.16385860860149842,1.496856689453125,-0.006341592604391395,0.006341592604391395,0.0,0.0,0.0,172,0.0,0.0,0,0,602339,0.9198724623541447,0.05101928017418408,0.028997423157669046,0.00011083431400217762
159,98,8.949157476425171,42,True,False,all_finished,0.0,9.79999999999998,9.809098348617535,7.105263157894728,20,True,,,,20,20,423,-1.571215271949768,-1.595553636550903,-1.1906251192092898,-2.1020750999450684,-0.2789971232414245,1.571215271949768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033332588640067,0.7402859421347178,0.0,0.0,9.809098348617535,,,0.0090983486175542,0.95,0.95,0.9976359338061466,0.05,0.0,0.0,0.0212765957446808,0.8936170212765957,0.0851063829787234,0.0212765957446808,0.8936170212765957,0.0851063829787234,,,0.9227301836013794,0.0121412745676934,0.165493606030941,-0.013241795822978,0.5158351063728333,0.2428302958607673,1.132059848308563,0.9227301836013794,-0.9227301836013794,0.2397959183673469,470,1960,-0.1008699163794517,7.225174903869629,-73.35645904541016,10.724342632293702,-73.39170989990234,7.0145586967468265,0.5072174787521362,0,1.0,1.0,0.7887755102040817,6.310204081632653,29016785.88870784,1.0,0.308673469387755,-0.0215986967507406,0.2965403949541332,0.2749416982033925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0658624792970654,0.0,0.5040217055279848,19.29591836734694,34.29999999999998,False,0.0,0.0,0.0,-2.0871093517550094,2.0924749876229782,-0.9514580875575586,-2.0994026516202617,2.0994026516202617,-1.065905566992554,0.01153708460612695,0.011559379388042522,0.0,0.0007562152591038073,0.0007562152591038073,0.005410247962231818,-0.3415847837778743,0.3415847837778743,-0.0,0.4919433412339869,0.4919433412339869,2.804703776041667,0.0,0.0,0.0,6.409999999999994,8.454999999999986,0,0.0,0.0,0,0,399139,0.9652003914153611,0.0,0.0021368026292292405,0.032662805955409734
160,108,10.291431188583374,42,True,False,all_finished,0.0,10.799999999999978,10.79999999999998,8.184999999999986,20,True,,,,20,20,408,-1.6092959642410278,-1.630659103393555,-1.1875356256961829,-2.029562473297119,-0.2628837823867798,1.6092959642410278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282443634495671,1.0320955520580184,0.0,0.0,10.79999999999998,,,1.7763568394002505e-15,1.0,1.0,1.0,0.0,0.0,0.0,0.0038240917782026,0.904397705544933,0.0917782026768642,0.0038240917782026,0.904397705544933,0.0917782026768642,,,1.0331179300944011,0.0085204212615887,0.1956919183333715,0.0237127818788091,0.6636322538057963,0.3534626265366872,1.6261351505915325,1.0331179300944011,-1.0331179300944011,0.2421296296296296,523,2160,-0.5233334898948669,9.235137939453123,-73.24394226074219,10.957460721333822,-71.99023691813152,6.248360474904378,0.4619759023189544,0,1.0,1.0,0.902314814814814,7.218518518518512,30707675.344415125,1.0,0.3777777777777777,-0.1394890336625954,0.4139130450904752,0.2744240114278799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0880170112962494,0.0,0.51061270698836,20.833333333333332,35.0,False,0.0,0.0,0.0,-1.7020402872865572,1.7108686443493701,-0.03575058150727249,-1.7152562291603919,1.7152562291603919,-0.03585665075253064,0.012894906035884002,0.012927960723661949,0.0,0.0003210358379506318,0.0003210358379506318,0.001477431520350877,-0.08956435509655697,0.08956435509655697,-0.0,0.1300007221243125,0.1300007221243125,0.942047119140625,-0.010077813151177529,0.010077813151177529,0.0,7.8333333333333215,10.844999999999976,411,0.0,0.0,0,0,353327,0.7933690404188413,0.08927016714015791,0.0028437640668585863,0.11451702837414206
161,136,12.732647895812988,42,True,False,all_finished,0.0,13.599999999999968,13.682956485748264,9.337499999999984,20,True,,,,20,20,421,-1.658219814300537,-1.6978243589401243,-1.2102846503257751,-2.131188154220581,-0.2642555832862854,1.658219814300537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0920288442532189,0.6642386514953558,0.0,0.0,13.682956485748264,,,0.082956485748296,0.8,0.8,0.978622327790974,0.2,0.0,0.0,0.0176991150442477,0.9061946902654868,0.0761061946902654,0.0176991150442477,0.9061946902654868,0.0761061946902654,,,1.041721224784851,0.0236539747565984,0.1346153914928436,0.1176169216632843,1.8972448110580444,1.06415593624115,11.51294231414795,1.041721224784851,-1.041721224784851,0.2077205882352941,565,2720,-3.7587385177612305,7.7296671867370605,-76.10735321044922,7.120656490325928,-70.8582992553711,9.064014434814451,0.6538461446762085,0,1.0,1.0,0.9620863970588248,7.6966911764705985,31633026.74401579,1.0,0.3132352941176468,-0.0743628393461317,0.3514500520711709,0.2770872127250393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0583605327992919,0.0,0.4991012758383637,19.544117647058822,37.0,False,0.0,0.0,0.0,-1.5664340121496934,1.571443674059401,-0.02481861392053482,-1.579014518189563,1.579014518189563,-0.025461106715220942,0.012333634421118823,0.012343691876733263,0.0,0.0002468716187520425,0.0002469083474218284,0.0012582080331325172,-7.694820974756374e-08,7.694820974756374e-08,-0.0,5.5099686828585554e-06,5.5099686828585554e-06,0.0,-0.013227242152431939,0.013227242152431939,0.0,8.868749999999984,10.799999999999978,497,0.0,0.0,0,0,329626,2.980418707624474e-06,0.5123279682622549,0.009563448716205637,0.47810560260283197
162,122,11.181379318237305,42,True,False,all_finished,0.0,12.199999999999973,12.406979188919042,8.687499999999984,20,True,,,,20,20,424,-1.5794823169708252,-1.608461081981659,-1.0712701261043558,-2.049647569656372,-0.2514132559299469,1.5794823169708252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977160537049428,0.8032769736124408,0.0,0.0,12.406979188919042,,,0.2069791889190693,0.8,0.8,0.9622641509433962,0.2,0.0,0.0,0.0209339774557165,0.9114331723027376,0.0676328502415458,0.0209339774557165,0.9114331723027376,0.0676328502415458,,,0.9502038657665252,0.0236654812470078,0.1500400677323341,-0.0468621291220188,0.5791351050138474,0.2408050075173378,1.9506146311759949,0.9502038657665252,-0.9502038657665252,0.2545081967213115,621,2440,-1.110867619514465,7.509234428405762,-73.66166305541992,10.015496730804443,-73.78131484985352,7.644876718521118,0.547676295042038,0,1.0,1.0,0.7331454918032789,5.865163934426231,33837355.10450195,1.0,0.2094262295081968,0.0381236275267135,0.2420647662236136,0.2801883937503274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0636040508924425,0.0,0.5026014327625057,18.5,32.0,False,0.0,0.0,0.0,-3.8253734289184496,3.8253734289184496,-1.9910776888527584,-1571905.4054959044,1571905.4054959044,-2.001740505195681,-2.0963168691192612e-05,2.0963168691192612e-05,0.0,0.004571277862803943,0.004572215974057283,0.010756954230875311,-0.08224341366338464,0.08224341366338464,-0.0,0.1210805877697379,0.1210805877697379,0.46226755777994794,-0.004930636617748063,0.004930636617748063,0.0,0.0,0.0,150,0.0,0.0,0,0,617661,0.8962176822784398,0.05372981889834555,0.04982406031828422,0.0002284385049303584
