seed,policy,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,mean_cft_est,episode_time_seconds,deadline_miss_rate,time_limit_rate,power_ratio_mean,power_ratio_p95,avg_power,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90
1_contract,CP-EFT,0.0,0.6733333333333333,0.0,0.8216666666666667,0.06,0.1183333333333333,5.870777606964111,2.0000000000000004,0.0,0.0,0.0868484188736732,0.6401778499185273,0.0154879680324717,0.0,3.561743955327046e-10,6.724944228153618e-07,3.561743955327046e-10,0.2222222222222222,0.5,0.5
1_contract,EFT,0.0,0.745,0.0,0.7783333333333333,0.0683333333333333,0.1533333333333333,6.184057712554932,2.0000000000000004,0.0,0.0,0.2051908385574041,0.8689100271141534,0.0454839692135579,0.0,8.055243104487797e-12,5.9324012369188495e-09,8.055243104487797e-12,0.216867469879518,0.5,0.5
1_contract,Greedy,0.0,0.8116666666666666,0.0,0.0,1.0,0.0,6.528421401977539,2.0000000000000004,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2985074626865671,0.3333333432674408,0.5
1_contract,LB-Greedy,0.0,0.7433333333333333,0.0,0.77,0.06,0.17,6.525012493133545,2.0000000000000004,0.0,0.0,0.2171519796218101,0.9283819946312049,0.0499449553130163,0.0,3.0518289284575666e-11,6.69344899506541e-07,3.0518289284575666e-11,0.1547619047619047,0.5,0.5
1_contract,Local-Only,0.0,0.67,0.0,1.0,0.0,0.0,5.792921543121338,2.0000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_contract,Random,0.0,0.8183333333333334,0.0,0.0633333333333333,0.105,0.8316666666666667,6.598989963531494,2.0000000000000004,0.0,0.0,0.5912127406765768,0.9690450501583048,0.6171026004337272,2.116966324461345e-12,1.0515641135633301e-10,1.9516619431669826e-07,1.0515641135633301e-10,0.1346153846153846,0.5,0.5
1_contract,Static,0.0,0.8116666666666666,0.0,0.0233333333333333,0.9766666666666668,0.0,6.431996822357178,2.0000000000000004,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.5,0.5
