episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
192,200,23.141467571258545,20.0,-1.0910513401031494,-219.21025153579774,-0.17773262262344364,1.0910513401031494,0.3,0.3,0.774712643678161,7.183333333333324,9.474999999999982,6,22.173869037628176,20.000000000000014,0.13389252868842816,0.9871083391543091,0.0,0.0,14,0.7,0.08928571428571429,0.6607142857142857,0.25,0.08928571428571429,0.6607142857142857,0.25,0.4803471610445995,3.52,15.0,0.48051592930300563,0.8538110554218292,0.0,4.453010876703796e-11,1.1810877964535393e-07,4.453010876703796e-11,0.23857868020304568,0.5,0.5,314,40,34.480463958657474,0.0,1.0,0.0,0.888,0.0,0.0,-0.1731031984090805,1.9072468876838684,1.5525028705596924,0.005735689774155617,0.1875,2.030275881290436,0.112,0.6000000238418579,0,True,0.0003,1.4,1.7
193,200,20.32484459877014,20.0,-3.945134162902832,-790.0267468734415,-0.183636199682951,3.945134162902832,0.35,0.35,0.8752997601918465,5.771428571428566,6.929999999999991,7,21.669827747344975,20.000000000000014,0.12729630796947214,1.0533397236808355,0.0,0.0,13,0.65,0.10747663551401869,0.6985981308411215,0.1939252336448598,0.10747663551401869,0.6985981308411215,0.1939252336448598,0.4906476014588261,5.52,28.049999999999983,0.49118254200554873,0.8590461760759354,0.0,5.891999999008087e-10,2.2030169475328876e-06,5.891999999008087e-10,0.13404825737265416,0.5,0.5,332,46,35.83043286156139,0.0,1.0,0.0,0.893,0.0,0.0,0.08546468615531921,1.1535658836364746,1.4550491571426392,0.05655404180288315,0.11999999731779099,2.799206495285034,0.107,0.2800000011920929,0,True,0.0003,1.4,1.7
194,200,23.59448552131653,20.0,-3.6884264945983887,-738.6852999416162,-1.0814777642488507,3.6884264945983887,0.3,0.3,0.60381861575179,7.399999999999991,10.19999999999998,6,23.13818874359131,20.000000000000014,0.06777686260179952,0.5931351620526737,0.0,0.0,14,0.7,0.0636604774535809,0.713527851458886,0.22281167108753316,0.0636604774535809,0.713527851458886,0.22281167108753316,0.48621421265963,2.83,12.049999999999983,0.48553562100618564,0.8552247285842896,0.0,4.556133847977077e-09,6.220005843715626e-07,4.556133847977077e-09,0.3143712574850299,0.4399999976158142,0.5,248,24,24.985549435705646,0.0,1.0,0.0,0.90575,0.0,0.0,-0.11535730957984924,1.0417404770851135,1.4547768235206604,0.050579385831952095,0.1071428582072258,1.517668068408966,0.09425,0.0,0,True,0.0003,1.4,1.7
195,200,18.90478825569153,20.0,-0.20927633345127106,-42.85527033541942,0.0016561297699807602,0.21528495848178864,0.75,0.75,0.8426150121065376,7.27999999999999,10.00999999999998,15,21.215425491333015,20.000000000000014,0.08181761963318325,0.39796169307629725,0.0,0.0,5,0.25,0.10687022900763359,0.6946564885496184,0.1984732824427481,0.10687022900763359,0.6946564885496184,0.1984732824427481,0.48972806502104504,2.955,15.0,0.4898372888632487,0.8626642227172852,0.0,3.775666281360944e-12,1.6050846340931457e-07,3.775666281360944e-12,0.11014492753623188,0.5,0.5,313,42,34.688044478438684,0.0,1.0,0.0,0.90175,0.0,0.0,0.09648573398590088,1.0351958274841309,1.4943122863769531,0.0424652174115181,0.1428571492433548,3.9958584308624268,0.09825,0.25,0,True,0.0003,1.4,1.7
196,200,18.874783515930176,20.0,-0.20945070683956146,-42.890136787405666,-7.666559540666639e-05,0.21456050872802734,0.7,0.7,0.8925233644859814,7.257142857142847,8.569999999999986,14,21.061076354980475,20.000000000000014,0.11696478245094234,0.9293458760613323,0.0,0.0,6,0.3,0.08126410835214447,0.6975169300225733,0.22121896162528218,0.08126410835214447,0.6975169300225733,0.22121896162528218,0.48599269187485333,4.265,18.0,0.4839774260740965,0.8533166289329526,0.0,1.966434979260022e-12,1.4995498531789053e-07,1.966434979260022e-12,0.13466334164588528,0.5,0.5,353,36,37.56204910032293,0.004999999999999997,1.0,0.0,0.88925,0.0,0.0,0.04391806200146675,0.9925307035446167,1.3753203550974529,0.026283189343909424,0.09610214829444885,4.888714551925659,0.11075,0.4035618205865224,0,True,0.0003,1.4,1.7
197,139,13.655102491378784,13.9,-0.21651820838451385,-30.09603028736894,0.03593523986637564,0.23106837272644043,0.95,0.95,0.9885057471264368,7.647368421052621,11.01999999999997,19,14.07424057006833,13.899999999999967,0.21579437268018228,2.216716890479328,0.0,0.0,1,0.05,0.08183632734530938,0.718562874251497,0.1996007984031936,0.08183632734530938,0.718562874251497,0.1996007984031936,0.4812141744034673,8.323741007194245,23.0,0.4799597577907012,0.8526361584663391,0.0,0.0,8.020421132792777e-11,0.0,0.15250544662309368,0.5,0.5,390,41,63.65224143973595,0.028776978417266254,0.0,0.0,0.8197841726618705,0.0,0.0,0.021726143546402454,2.9626603921254477,1.4708900849024455,0.018926013571520645,0.08044240872065227,13.354546705881754,0.1802158273381295,0.7331350048383077,0,True,0.0003,1.4,1.7
198,119,11.689207315444946,11.9,-0.21488526463508606,-25.5713448118335,0.09561783894896507,0.23712360858917236,0.9,0.9,0.9859154929577465,7.411111111111101,10.029999999999978,18,12.185644731521583,11.899999999999974,0.20551261091546538,1.3493202347606768,0.0,0.0,2,0.1,0.07692307692307693,0.7297830374753451,0.1932938856015779,0.07692307692307693,0.7297830374753451,0.1932938856015779,0.484607571463038,8.579831932773109,22.0,0.48657467056230097,0.8451794385910034,0.0,0.0,1.4331673348078056e-10,0.0,0.18240343347639484,0.5,0.5,383,39,73.4039218914107,0.016806722689075668,0.0,0.0,0.7869747899159664,0.0,0.0,0.14666162431240082,1.9230214357376099,1.4093835353851318,0.020798880606889725,0.1071428582072258,11.55075454711914,0.2130252100840336,0.5892857313156128,0,True,0.0003,1.4,1.7
199,200,18.268418073654175,20.0,-1.5084120035171509,-302.6823884505034,-9.076982678379864e-05,1.5090447664260864,0.75,0.75,0.8951219512195122,6.946666666666657,9.88999999999998,15,21.028291320800793,20.000000000000014,0.10167276727421407,0.26479784624292524,0.0,0.0,5,0.25,0.07621247113163972,0.7551963048498845,0.16859122401847576,0.07621247113163972,0.7551963048498845,0.16859122401847576,0.48552221319521777,4.79,24.0,0.48646376616859777,0.8461883783340454,0.0,1.0084834842216668e-10,3.69893086826778e-07,1.0084834842216668e-10,0.14936708860759493,0.5,0.5,341,33,36.35089409608121,0.0,1.0,0.0,0.89175,0.0,0.0,0.1381489597260952,1.4035125970840454,1.3623211979866028,0.015394045534776524,0.04195804335176945,1.3494083285331726,0.10825,0.0,0,True,0.0003,1.4,1.7
200,114,11.804768800735474,11.4,-0.32770755887031555,-37.358661722896464,0.04196876119822262,0.33968132734298706,1.0,1.0,1.0,8.019999999999987,10.924999999999978,20,11.399999999999975,11.399999999999975,0.2982597826957008,2.098366891961706,0.0,0.0,0,0.0,0.07056798623063683,0.7504302925989673,0.17900172117039587,0.07056798623063683,0.7504302925989673,0.17900172117039587,0.4818534024219078,10.947368421052632,25.349999999999994,0.4821809387566098,0.8467192709445953,0.0,0.0,7.834387999450243e-11,0.0,0.29074074074074074,0.5,0.3333333432674408,383,41,78.59307974765132,0.017543859649122844,0.0,0.0,0.7451754385964913,0.0,0.0,0.008009901037439704,2.990018129348755,1.4225664138793945,0.019035144243389368,0.12570621818304062,18.60941171646118,0.2548245614035088,0.6560734510421753,0,True,0.0003,1.2,1.5
201,200,23.592096090316772,20.0,-1.5765326023101807,-316.30652741270205,-0.002346808009315282,1.5765326023101807,0.3,0.3,0.665871121718377,6.466666666666661,10.499999999999979,6,22.782956123352054,20.000000000000014,0.08240175613662458,0.5320631004973867,0.0,0.0,14,0.7,0.06725146198830409,0.6637426900584795,0.26900584795321636,0.06725146198830409,0.6637426900584795,0.26900584795321636,0.48440257048851343,2.665,14.0,0.4843461912674978,0.860426515340805,0.0,7.414018184104244e-11,3.3532762699906016e-07,7.414018184104244e-11,0.1498371335504886,0.5,0.5,273,23,29.02381578319123,0.0,1.0,0.0,0.9145,0.0,0.0,-0.24628549814224243,0.8573814630508423,1.5964441299438477,0.027270715683698654,0.13793103396892548,0.40152591466903687,0.0855,0.3103448152542114,0,True,0.0003,1.2,1.5
202,200,25.41183590888977,20.0,-1.0849981307983398,-217.99964110798678,-0.0951372563838959,1.0849981307983398,0.15,0.15,0.6882494004796164,7.133333333333323,8.839999999999984,3,22.730173873901368,20.000000000000014,0.12920313805775982,1.0385630628576583,0.0,0.0,17,0.85,0.06846473029045644,0.7261410788381742,0.2053941908713693,0.06846473029045644,0.7261410788381742,0.2053941908713693,0.49096993761789054,5.655,20.049999999999983,0.49120671746901357,0.8533974885940552,0.0,3.4839000781494604e-11,5.9388582940300694e-08,3.4839000781494604e-11,0.3990719257540603,0.43382352590560913,0.5,277,33,31.068526688364383,0.0,1.0,0.0,0.8795,0.0,0.0,0.24462886154651642,1.1223965883255005,1.628045678138733,0.06673768162727356,0.09677419066429138,1.230750560760498,0.1205,0.0,0,True,0.0003,1.2,1.5
203,200,19.408382892608643,20.0,-0.15858881175518036,-32.71776033661024,-0.0005865973856998607,0.15951324999332428,0.7,0.7,0.910377358490566,8.235714285714273,13.03499999999997,14,20.635333538055427,20.000000000000014,0.15283949190700086,1.145804029393589,0.0,0.0,6,0.3,0.0647985989492119,0.723292469352014,0.2119089316987741,0.0647985989492119,0.723292469352014,0.2119089316987741,0.4890665495365392,5.815,18.049999999999983,0.48954068886750124,0.8555352687835693,0.0,7.995856614892393e-14,9.982018411847093e-08,7.995856614892393e-14,0.3383742911153119,0.3571428656578064,0.5,355,37,39.17230735167989,0.0,1.0,0.0,0.85725,0.0,0.0,0.04470910504460335,1.4428166151046753,1.4010534286499023,0.024237923324108124,0.05263157933950424,11.131264686584473,0.14275,0.5789473652839661,0,True,0.0003,1.2,1.5
204,200,23.963704586029053,20.0,-2.2548093795776367,-451.9618860302797,-0.2009972378611565,2.2548093795776367,0.45,0.45,0.8278301886792453,8.42222222222221,10.999999999999977,9,21.518974304199226,20.000000000000014,0.18396693924460603,1.4619027356040735,0.0,0.0,11,0.55,0.06469500924214418,0.7153419593345656,0.2199630314232902,0.06469500924214418,0.7153419593345656,0.2199630314232902,0.4896255334665766,7.69,27.0,0.49036444143684993,0.8642431855201721,0.0,1.7387031051030424e-10,4.2840792957576923e-07,1.7387031051030424e-10,0.3595959595959596,0.4861111044883728,0.5,328,35,36.731633957095774,0.0,1.0,0.0,0.86475,0.0,0.0,0.0036957915872335434,1.2052561044692993,1.6919413805007935,0.0225544273853302,0.095238097012043,1.5703781843185425,0.13525,0.0,0,True,0.0003,1.2,1.5
205,200,23.046457052230835,20.0,-1.7849880456924438,-357.9976163428149,-0.21419832333922437,1.7849880456924438,0.35,0.35,0.6908665105386417,8.614285714285701,10.10999999999998,7,22.3554012298584,20.000000000000014,0.10629995665866596,0.7415670822715356,0.0,0.0,13,0.65,0.08447488584474885,0.6963470319634704,0.2191780821917808,0.08447488584474885,0.6963470319634704,0.2191780821917808,0.49163603750127366,3.94,18.0,0.49204419083064443,0.8620568513870239,0.0,8.190130830476594e-11,3.3933920917661453e-07,8.190130830476594e-11,0.32564102564102565,0.4615384638309479,0.5,274,37,30.912675355052077,0.0,1.0,0.0,0.8905,0.0,0.0,0.02994888462126255,1.0231552124023438,1.424756646156311,0.045361991971731186,0.0833333358168602,1.5793864727020264,0.1095,0.0416666679084301,0,True,0.0003,1.2,1.5
206,200,24.93386459350586,20.0,-0.522657573223114,-105.53150513569281,-0.15161264836788177,0.5231345891952515,0.3,0.3,0.5639810426540285,5.983333333333327,7.674999999999988,6,23.467229843139652,20.000000000000014,0.08496833645311436,0.6106145050252546,0.0,0.0,14,0.7,0.0784313725490196,0.7058823529411765,0.21568627450980393,0.0784313725490196,0.7058823529411765,0.21568627450980393,0.48837951047229583,2.745,14.049999999999983,0.48692043582033284,0.8639751136302948,0.0,1.4631413008253654e-11,1.5066370906424709e-07,1.4631413008253654e-11,0.31629392971246006,0.4108932495117188,0.5,230,28,23.78154876549402,0.0,1.0,0.0,0.91075,0.0,0.0,0.1732698306441307,1.2431465983390808,1.4912819266319275,0.01822572061792016,0.043478261679410934,3.3217779397964478,0.08925,0.2508361265063286,0,True,0.0003,1.2,1.5
207,200,20.28273057937622,20.0,-0.6465728282928467,-130.3145506843737,0.00035512391186784945,0.6478244662284851,0.6,0.6,0.8568019093078759,6.791666666666658,9.65499999999998,12,21.32056150436402,20.000000000000014,0.123336308811833,0.6011078325132904,0.0,0.0,8,0.4,0.07710280373831775,0.6892523364485982,0.2336448598130841,0.07710280373831775,0.6892523364485982,0.2336448598130841,0.4852877311323537,3.635,17.0,0.4855506785205639,0.8635822713375091,0.0,1.3091730173900263e-11,8.068369083957805e-07,1.3091730173900263e-11,0.1524547803617571,0.5,0.5,336,33,36.216292554484255,0.0,1.0,0.0,0.893,0.0,0.0,-0.08263150602579117,0.9034745693206787,1.5137217044830322,0.03843408077955246,0.03125,0.7370749711990356,0.107,0.15625,0,True,0.0003,1.2,1.5
208,195,20.53562021255493,19.5,-0.6835874319076538,-133.29953944344723,0.00037385114992503075,0.6870434284210205,0.55,0.55,0.8555045871559633,7.49999999999999,10.639999999999976,12,20.42895822525025,19.500000000000007,0.15484377644213473,1.2262777753261125,0.0,0.0,9,0.45,0.08026030368763558,0.6941431670281996,0.22559652928416485,0.08026030368763558,0.6941431670281996,0.22559652928416485,0.49115225257948997,4.241025641025641,19.0,0.4915398281617234,0.8631954044103622,0.0,1.3841575715461893e-11,2.878932114924737e-08,1.3841575715461893e-11,0.18795180722891566,0.5,0.5,346,37,38.97587244614397,0.0051282051282051265,0.0,0.0,0.8817948717948718,0.0,0.0,0.0027649858966469765,0.9667199924588203,1.4393203258514404,-0.002853921032510698,0.07988734939135611,1.5074352100491524,0.1182051282051282,0.2161707249470055,0,True,0.0003,1.2,1.5
209,106,11.33928394317627,10.600000000000001,-0.20510093867778778,-21.74070014532759,0.07376913260668516,0.23060518503189087,1.0,1.0,1.0,7.189999999999991,9.649999999999983,20,10.599999999999977,10.599999999999978,0.21666646503093778,1.3834912481605566,0.0,0.0,0,0.0,0.06342494714587738,0.7526427061310782,0.1839323467230444,0.06342494714587738,0.7526427061310782,0.1839323467230444,0.48699335506546115,12.254716981132075,29.0,0.4846725060367688,0.8599530786275863,0.0,0.0,4.18676551761088e-12,0.0,0.16027088036117382,0.5,0.5,372,30,79.77046815642,0.028301886792452886,0.0,0.0,0.7768867924528302,0.0,0.0,0.008419379591941833,3.006222367286682,1.473337173461914,0.00838001910597086,0.12727272883057594,19.974724769592285,0.22311320754716982,0.5818181782960892,0,True,0.0003,1.2,1.5
210,200,18.16586685180664,20.0,-0.10800926387310028,-22.601854826254904,0.02141519822180267,0.11921948194503784,0.8,0.8,0.9738717339667459,7.36470588235293,11.059999999999976,17,20.34547796249391,20.000000000000014,0.0968992850273338,0.768588770101429,0.0,0.0,4,0.2,0.08050847457627118,0.7436440677966102,0.17584745762711865,0.08050847457627118,0.7436440677966102,0.17584745762711865,0.48067432151548567,6.935,28.0,0.4799766170952211,0.8572268962860106,0.0,0.0,2.862576061607447e-12,0.0,0.1368909512761021,0.5,0.5,375,38,41.24968657093398,0.0,1.0,0.0,0.882,0.0,0.0,-0.06586682051420212,4.034130573272705,1.2913824319839478,0.07856512814760208,0.06666667014360428,28.81914710998535,0.118,0.8333333134651184,0,True,0.0003,1.2,1.5
211,90,9.872943639755249,9.0,-0.17256224155426025,-15.530603157264315,0.16946472227573395,0.2169017642736435,1.0,1.0,1.0,6.99499999999999,8.999999999999984,20,8.999999999999982,8.999999999999984,0.22798130541462866,1.405068534946588,0.0,0.0,0,0.0,0.07214428857715431,0.781563126252505,0.1462925851703407,0.07214428857715431,0.781563126252505,0.1462925851703407,0.4896598878094099,15.455555555555556,30.0,0.49153650352153055,0.8488845020532607,0.0,0.0,1.7510485249283558e-12,0.0,0.16630669546436286,0.5,0.3333333432674408,386,36,95.9317316153338,0.02222222222222226,0.0,0.0,0.7227777777777777,0.0,0.0,-0.06334666162729263,3.0362913608551025,1.3284218311309814,0.025639837607741356,0.13636364042758942,15.025607109069824,0.2772222222222222,0.560606062412262,0,True,0.0003,1.2,1.5
212,98,10.14148736000061,9.8,-0.15505848824977875,-15.19573184790967,0.17008356899023047,0.18925774097442627,1.0,1.0,1.0,6.624999999999993,9.609999999999982,20,9.799999999999981,9.799999999999981,0.22833360696739366,1.5753723538364588,0.0,0.0,0,0.0,0.06918238993710692,0.7589098532494759,0.1719077568134172,0.06918238993710692,0.7589098532494759,0.1719077568134172,0.4928024277886927,11.183673469387756,25.0,0.49249500419256986,0.859655749797821,0.0,0.0,1.3620946818365676e-12,0.0,0.13288288288288289,0.5,0.5,385,33,85.61084460924921,0.030612244897959242,0.0,0.0,0.7566326530612245,0.0,0.0,0.01349397748708725,2.0760902563730874,1.3010287682215373,0.0138406458524211,0.13028042018413544,7.637194315592448,0.24336734693877551,0.6430951356887817,0,True,0.0003,1.2,1.5
213,200,20.81390619277954,20.0,-0.28760212659835815,-58.52042357448943,0.0003301484030089341,0.29391059279441833,0.7,0.7,0.8635294117647059,8.357142857142843,10.704999999999977,14,21.00865201950074,20.000000000000014,0.1003994384620624,0.609597754892178,0.0,0.0,6,0.3,0.06642728904847396,0.7809694793536804,0.1526032315978456,0.06642728904847396,0.7809694793536804,0.1526032315978456,0.48436204515956344,6.385,20.049999999999983,0.4843608236358739,0.8516570925712584,0.0,5.506964404888146e-13,4.2768917296598374e-08,5.506964404888146e-13,0.3540856031128405,0.4711538553237915,0.3333333432674408,338,37,36.83262610287719,0.0,1.0,0.0,0.86075,0.0,0.0,0.01765284687280655,0.8485031127929688,1.2483673095703125,0.0860513225197792,0.18918919563293457,1.0035895109176636,0.13925,0.2702702581882477,0,True,0.0003,1.2,1.5
214,200,17.240417003631592,20.0,-0.06960960477590561,-14.921921489170364,-0.0002182854805146137,0.08493715524673462,0.9,0.9,0.9879227053140096,6.849999999999992,8.789999999999983,18,20.21085586547853,20.000000000000014,0.11281719909814729,0.5943335818341324,0.0,0.0,2,0.1,0.09071729957805907,0.7742616033755274,0.1350210970464135,0.09071729957805907,0.7742616033755274,0.1350210970464135,0.4904547926299274,5.745,23.0,0.4899775108318984,0.8541118085384368,0.0,0.0,8.427567861233817e-14,0.0,0.14685314685314685,0.5,0.5,368,43,40.63939261045579,0.0,1.0,0.0,0.8815,0.0,0.0,0.006876795738935471,2.267496633529663,1.2265444993972778,0.011621089559048415,0.11848360300064087,8.601109409332276,0.1185,0.9246753334999085,0,True,0.0003,1.2,1.5
215,200,19.298562049865723,20.0,-0.10748882591724396,-22.497763512915366,-0.0010043087939266115,0.11049281805753708,0.6,0.6,0.9465116279069767,8.099999999999987,10.939999999999976,13,20.590692710876475,20.000000000000014,0.12582624349561597,0.9966541129961153,0.0,0.0,8,0.4,0.08096590909090909,0.7897727272727273,0.12926136363636365,0.08096590909090909,0.7897727272727273,0.12926136363636365,0.49310870889609215,9.035,24.0,0.49495878541794147,0.8699840039014815,0.0,0.0,4.7835867211798444e-11,0.0,0.45412130637636083,0.253950822353363,0.3333333432674408,355,57,40.253475943135925,0.0,1.0,0.0,0.824,0.0,0.0,0.057839252054691315,1.2655720710754395,1.1554381847381592,0.006506548263132572,0.14027778059244156,11.5383939743042,0.176,0.625,0,True,0.0003,1.2,1.5
216,100,10.258830070495605,10.0,-0.07855294644832611,-7.855295021725174,0.06734089329838748,0.1013260930776596,1.0,1.0,1.0,7.084999999999991,8.954999999999984,20,9.999999999999979,9.99999999999998,0.16049109011744747,1.0435034027020635,0.0,0.0,0,0.0,0.07068607068607069,0.8232848232848233,0.10602910602910603,0.07068607068607069,0.8232848232848233,0.10602910602910603,0.48612748505175113,14.98,30.049999999999997,0.4861969462468207,0.8638279944658279,0.0,0.0,1.8613176321416458e-14,0.0,0.17225950782997762,0.5,0.5,370,34,88.49285291048784,0.04000000000000007,0.0,0.0,0.7595,0.0,0.0,0.1821710392832756,1.772019624710083,1.2093960642814636,-0.0012521548196673393,0.13657407462596893,11.817218780517578,0.2405,0.6756365597248077,0,True,0.0003,1.2,1.5
217,91,10.135634422302246,9.1,-0.13202723860740662,-12.014479498534783,0.10231252759695053,0.15988147258758545,1.0,1.0,1.0,7.679999999999988,8.719999999999985,20,9.099999999999985,9.099999999999984,0.17252352972378648,0.9886487742584384,0.0,0.0,0,0.0,0.08396946564885496,0.8053435114503816,0.11068702290076336,0.08396946564885496,0.8053435114503816,0.11068702290076336,0.49043865279949544,17.846153846153847,29.0,0.4924007664115711,0.8625108838081359,0.0,0.0,1.412864942228198e-12,0.0,0.16458333333333333,0.5,0.3333333432674408,401,44,99.33842575870759,0.021978021978022018,0.0,0.0,0.7120879120879121,0.0,0.0,0.008175527094863355,1.7884616553783417,1.0883387625217438,0.010802957753185183,0.13486923091113567,3.534311294555664,0.2879120879120879,0.8086697459220886,0,True,0.0003,1.2,1.5
218,109,10.832242727279663,10.9,-0.10614857077598572,-11.57019493315863,0.09193461686372749,0.12881842255592346,1.0,1.0,1.0,7.564999999999988,9.474999999999984,20,10.899999999999977,10.899999999999977,0.14182577316575568,0.6181304903213648,0.0,0.0,0,0.0,0.04642166344294004,0.851063829787234,0.10251450676982592,0.04642166344294004,0.851063829787234,0.10251450676982592,0.4953065489277825,14.385321100917432,31.599999999999994,0.4947149240377662,0.8668333411216735,0.0,0.0,1.199232158022312e-09,0.0,0.21095334685598377,0.5,0.3333333432674408,389,24,81.47272791173198,0.06422018348623865,0.0,0.0,0.7628440366972477,0.0,0.0,0.12051836401224136,0.8504382967948914,1.0671412547429402,0.014429399433235327,0.15194084495306015,3.5944948196411133,0.2371559633027523,0.6598298251628876,0,True,0.0003,1.2,1.5
219,92,9.409979581832886,9.200000000000001,-0.0964040532708168,-8.869170995862664,0.14659109413623816,0.13833972811698914,1.0,1.0,1.0,6.5599999999999925,7.964999999999988,20,9.199999999999985,9.199999999999983,0.17310759379484764,1.7308925436560398,0.0,0.0,0,0.0,0.05309734513274336,0.838495575221239,0.1084070796460177,0.05309734513274336,0.838495575221239,0.1084070796460177,0.4913238347872444,16.456521739130434,32.0,0.49407092448754547,0.8596079111099243,0.0,0.0,7.912421957411098e-17,0.0,0.08177570093457943,0.5,0.5,393,24,89.57843153438864,0.010869565217391325,0.0,0.0,0.7543478260869565,0.0,0.0,-0.025195960886776447,0.590023010969162,1.0951642394065857,0.023627879927516915,0.15256410837173462,3.777647316455841,0.24565217391304348,0.5468661040067673,0,True,0.0003,1.2,1.5
220,120,13.043365240097046,12.0,-0.13615766167640686,-16.338917804784476,0.053709357231855354,0.14904914796352386,0.95,0.95,0.9903846153846154,8.826315789473668,11.189999999999975,19,12.049723291397068,11.999999999999973,0.15049308044847692,0.7643100931996869,0.0,0.0,1,0.05,0.05818181818181818,0.8127272727272727,0.1290909090909091,0.05818181818181818,0.8127272727272727,0.1290909090909091,0.48695500679469356,15.75,30.0,0.4874337348809237,0.8527825474739072,0.0,0.0,3.744359267088271e-10,0.0,0.2644787644787645,0.45318182408809665,0.3333333432674408,381,32,72.08565125819362,0.016666666666666705,0.0,0.0,0.7708333333333334,0.0,0.0,-0.029594672843813896,0.6021274551749229,1.171851098537445,-0.005335886729881167,0.17414112761616707,3.969862639904022,0.22916666666666666,0.793959230184555,0,True,0.0003,1.2,1.5
221,130,13.745961904525757,13.0,-0.11556890606880188,-15.02395841989325,0.030648953467607484,0.12537048757076263,0.8,0.8,0.9797752808988764,8.756249999999984,12.549999999999972,16,13.202149486541725,12.99999999999997,0.13174634563768722,1.210617306683821,0.0,0.0,4,0.2,0.05855855855855856,0.8108108108108109,0.13063063063063063,0.05855855855855856,0.8108108108108109,0.13063063063063063,0.4954222629097505,12.3,25.549999999999997,0.49576420144234995,0.855411911010742,0.0,0.0,1.0575980195770551e-12,0.0,0.36217948717948717,0.38053098320961,0.3333333432674408,401,39,68.86194307639074,0.015384615384615422,0.0,0.0,0.7438461538461538,0.0,0.0,-0.08712361007928848,0.7094802856445312,0.9937028884887695,0.02320696786046028,0.125,0.9578821063041687,0.2561538461538462,0.640625,0,True,0.0003,1.2,1.5
222,180,16.496944427490234,18.0,-0.07420864701271057,-13.357556985042386,0.00014721776824393857,0.08342326432466507,0.8,0.8,0.9760765550239234,8.112499999999986,10.12499999999998,16,18.345392799377432,17.999999999999986,0.09883070923003041,0.4378340124491397,0.0,0.0,4,0.2,0.052346570397111915,0.8537906137184116,0.09386281588447654,0.052346570397111915,0.8537906137184116,0.09386281588447654,0.48986964589699505,10.316666666666666,28.049999999999983,0.49038575496378073,0.860611605644226,0.0,0.0,1.0507563142335159e-14,0.0,0.272552783109405,0.5,0.3333333432674408,383,29,46.53906784117467,0.00555555555555556,0.0,0.0,0.8461111111111111,0.0,0.0,-0.045040637254714966,1.1629232466220856,0.9738123714923859,0.04081505397334695,0.10964912548661232,1.654156744480133,0.15388888888888888,0.6483918130397797,0,True,0.0003,1.2,1.5
223,94,9.814001083374023,9.4,-0.057598814368247986,-5.414288267730597,0.12208453230559817,0.0987560898065567,1.0,1.0,1.0,6.974999999999992,8.069999999999988,20,9.39999999999998,9.399999999999983,0.1344227992295762,1.1519002176594566,0.0,0.0,0,0.0,0.04421052631578947,0.8694736842105263,0.0863157894736842,0.04421052631578947,0.8694736842105263,0.0863157894736842,0.4888106452271421,17.77659574468085,31.69999999999999,0.4878882623700461,0.8514169037342071,0.0,0.0,1.511751184686075e-16,0.0,0.13215859030837004,0.5,0.3333333432674408,394,21,94.655950542175,0.06382978723404266,0.0,0.0,0.7473404255319149,0.0,0.0,-0.053406596183776855,0.9451378583908081,1.0121171474456787,0.00562905240803957,0.1303124986588955,5.322864294052124,0.2526595744680851,0.5024999976158142,0,True,0.0003,1.2,1.5
224,92,10.87095594406128,9.200000000000001,-0.052436403930187225,-4.824149790514582,0.15153189226984984,0.09375040233135223,1.0,1.0,1.0,7.294999999999989,8.914999999999985,20,9.199999999999985,9.199999999999983,0.10213579358569945,0.8797621278648459,0.0,0.0,0,0.0,0.029978586723768737,0.8629550321199143,0.10706638115631692,0.029978586723768737,0.8629550321199143,0.10706638115631692,0.49056430715035,20.152173913043477,34.0,0.4912450184771991,0.859647449851036,0.0,0.0,6.70678952912479e-13,0.0,0.09492273730684327,0.5,0.46666666865349005,410,14,96.20091539815824,0.04347826086956529,0.0,0.0,0.746195652173913,0.0,0.0,-0.1893633008003235,1.3877936601638794,1.1081172227859497,0.03208588808774948,0.24074074625968933,7.588680744171143,0.25380434782608696,0.3888888955116272,0,True,0.0003,1.2,1.5
