episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
11,55,4.039520025253296,5.5,0.019946729764342308,1.0970700231641741,0.28945795595645835,0.05381946638226509,0.2,0.2,0.8063063063063063,2.660000000000001,3.4800000000000018,5,6.440233016014098,5.4999999999999964,0.0235428297426218,0.19631625704496017,0.008920216943128731,-0.06130381947213965,16,0.8,0.19801980198019803,0.6336633663366337,0.16831683168316833,0.19801980198019803,0.6336633663366337,0.16831683168316833,0.5083465235206214,6.127272727272727,20.0,0.5118773297188661,0.8769552826881408,0.0,6.342470354470109e-10,1.0509558501237137e-10,6.316059120159422e-10,0.03333333333333333,0.5,0.5,157,40,75.1484422370893,0.018181818181818195,0.0,0.0,0.8163636363636364,0.1836363636363636,0.1836363636363636,0.0,0.0,-0.009670818597078324,1.0057095289230347,1.0833276033401489,0.022587165236473083,0.08299911096692085,0.999895715713501,0.18363636363636363,0.1828125,0.00078125,0,True,0.0002,0.049644,0.0
12,74,4.8862833976745605,7.4,0.05642686039209366,4.175587687409304,0.46285964846611016,0.07169168442487717,0.5,0.5,0.8661417322834646,3.460000000000001,4.754999999999999,10,8.271741032600398,7.39999999999999,0.007246705259876385,0.0,0.0028959167205974525,-0.06751631119766702,10,0.5,0.29535864978902954,0.5907172995780591,0.11392405063291139,0.29535864978902954,0.5907172995780591,0.11392405063291139,0.5090010615506184,5.027027027027027,16.349999999999994,0.5132684971064894,0.8842079669237133,0.0,1.92777215024531e-10,7.478875851951727e-11,3.3353912826106206e-10,0.024691358024691357,0.5,0.5,163,70,64.36963716990631,0.013513513513513533,0.0,0.0,0.8398648648648649,0.1601351351351351,0.1601351351351351,0.0,0.0,-0.027703023826082546,1.0064274768034618,1.0348683694998424,0.020729017987226445,0.09163159256180127,0.9690614442030588,0.16013513513513514,0.15104166666666666,0.0,0,True,0.0002,0.049619333333333335,0.0
13,64,4.1641929149627686,6.4,0.055555589497089386,3.555557674707442,0.5110326424241061,0.0746624767780304,0.45,0.45,0.9118942731277533,3.5600000000000014,4.365,10,6.993094992637632,6.399999999999993,0.011720478333320268,0.0,0.004311051738846847,-0.059306630771607124,11,0.55,0.1689497716894977,0.7031963470319634,0.1278538812785388,0.1689497716894977,0.7031963470319634,0.1278538812785388,0.5063220644755347,9.640625,28.0,0.5086733574798332,0.8764944076538086,0.0,5.896024501961243e-10,7.535030238647877e-11,5.193968061201193e-10,0.022988505747126436,0.5,0.5,178,37,73.37658703654326,0.015625000000000017,0.0,0.0,0.82890625,0.17109375000000004,0.17109375000000004,0.0,0.0,0.051054615527391434,0.9905324776967367,0.9610517223676046,0.026593624614179134,0.09159304822484653,0.786830206712087,0.17109375,0.18880208333333334,0.0,0,True,0.0002,0.049598,0.0
14,74,5.429145097732544,7.4,-0.0008398648351430893,-0.06214998072636489,0.025147099327295985,0.03494001179933548,0.15,0.15,0.7637795275590551,2.633333333333334,3.4000000000000017,3,8.552626643180847,7.39999999999999,0.016142366912826226,0.0,0.004684509067247817,-0.07376987947000017,17,0.85,0.18061674008810572,0.6784140969162996,0.14096916299559473,0.18061674008810572,0.6784140969162996,0.14096916299559473,0.5165529381137693,8.662162162162161,24.349999999999994,0.5218930727510086,0.8811000168323515,0.0,6.910134131565826e-10,1.0763897412280343e-10,5.38368000180256e-10,0.05813953488372093,0.5,0.5,176,41,60.621024475649264,0.013513513513513533,0.0,0.0,0.8466216216216216,0.15337837837837842,0.15337837837837842,0.0,0.0,0.010488289967179298,1.0634321689605712,0.9487662315368652,-0.004143544100224971,0.10750331878662109,1.4241747856140137,0.15337837837837837,0.15234375,0.00546875,0,True,0.0002,0.04957333333333334,0.0
15,63,4.309473752975464,6.300000000000001,0.07056545466184616,4.445623827830061,0.6571445703506469,0.09219967573881149,0.55,0.55,0.7899159663865546,3.2545454545454557,4.250000000000001,11,7.102055301666256,6.299999999999994,0.012382456303925624,0.0,0.0039005002418120976,-0.06480049750161533,9,0.45,0.18840579710144928,0.7053140096618358,0.10628019323671498,0.18840579710144928,0.7053140096618358,0.10628019323671498,0.507444078123404,9.476190476190476,29.9,0.5102733170158696,0.8862755417823791,0.0,4.795938979285097e-10,6.134766999954522e-11,4.1786610144312057e-10,0.01935483870967742,0.5,0.5,165,39,65.58893666064523,0.01587301587301589,0.0,0.0,0.8357142857142857,0.16428571428571426,0.16428571428571426,0.0,0.0,-0.015045044866080085,1.0151629497607548,0.926278273264567,0.0001516803507305061,0.08133186011885603,1.0298424164454143,0.16428571428571428,0.1630859375,0.0003255208333333333,0,True,0.0002,0.04955233333333334,0.0
16,71,4.666015148162842,7.1000000000000005,0.034917447715997696,2.479138713538908,0.44136615097522736,0.05743837356567383,0.4,0.4,0.8559322033898306,3.437500000000001,4.6,8,7.802253403663632,7.099999999999991,0.011240114473203751,0.0,0.004455930537248947,-0.06767748211471089,12,0.6,0.22666666666666666,0.6088888888888889,0.16444444444444445,0.22666666666666666,0.6088888888888889,0.16444444444444445,0.5229624301349272,4.915492957746479,17.5,0.5316262374312285,0.8883684873580933,0.0,3.8870506535726425e-10,5.658017110388158e-11,3.869782591592315e-10,0.047337278106508875,0.5,0.5,166,51,65.50486878722117,0.01408450704225354,0.0,0.0,0.8415492957746479,0.15845070422535212,0.15845070422535212,0.0,0.0,-0.009900508150975738,0.955767982535892,0.9890768395529853,0.014639367789237035,0.1362854896320237,1.0096300906605191,0.15845070422535212,0.15755208333333334,0.00390625,0,True,0.0002,0.04952866666666667,0.0
17,55,3.7527318000793457,5.5,0.05764254927635193,3.170340189905023,0.374554616212844,0.07786444574594498,0.45,0.45,0.8275862068965517,3.044444444444445,4.199999999999999,9,6.348480677604674,5.4999999999999964,0.00805361802427664,0.0,0.0020494433567551967,-0.05568767428398161,11,0.55,0.21904761904761905,0.6619047619047619,0.11904761904761904,0.21904761904761905,0.6619047619047619,0.11904761904761904,0.5144930265835401,6.9818181818181815,20.0,0.5204651209780413,0.8682087361812592,0.0,5.915495371322516e-10,9.702288278345961e-11,5.555132215340208e-10,0.04430379746835443,0.5,0.5,157,46,80.09403284960787,0.018181818181818195,0.0,0.0,0.8090909090909091,0.19090909090909092,0.19090909090909092,0.0,0.0,0.0028786635424088067,0.9391260296106339,0.9049662748972574,0.02281486747475962,0.13401945773512125,0.6850352883338928,0.19090909090909092,0.1904296875,0.0013020833333333333,0,True,0.0002,0.04951033333333334,0.0
18,51,3.4051191806793213,5.1000000000000005,0.030521750450134277,1.556609143938792,0.207050621509552,0.05704208090901375,0.4,0.4,0.8333333333333334,2.975000000000001,4.1850000000000005,8,5.974727287292479,5.099999999999998,0.009562343032110798,0.0,0.0027780453881073243,-0.056835514470642924,12,0.6,0.21182266009852216,0.7093596059113301,0.07881773399014778,0.21182266009852216,0.7093596059113301,0.07881773399014778,0.5218466725866949,10.098039215686274,25.5,0.5309065270990692,0.868962287902832,0.0,4.0651337435137973e-10,6.854269235523347e-11,3.965593464716477e-10,0.0,0.5,0.5,160,43,80.55342788602164,0.019607843137254912,0.0,0.0,0.8009803921568628,0.19901960784313721,0.19901960784313721,0.0,0.0,-0.0008076311877140632,0.9142804512610803,0.7923699067189143,0.007695073344691012,0.1305168027488085,0.7147305676570306,0.19901960784313724,0.19020432692307693,0.13311298076923078,0,True,0.0002,0.049493333333333334,0.0
19,84,4.9689483642578125,8.4,0.0650876984000206,5.467366629526643,0.5326318696141233,0.07964463531970978,0.6,0.6,0.9117647058823529,2.9615384615384626,3.96,13,9.207781038284292,8.399999999999986,0.011640331297347832,0.0,0.0031692539285335425,-0.0667547023438264,8,0.4,0.18340611353711792,0.7467248908296943,0.06986899563318777,0.18340611353711792,0.7467248908296943,0.06986899563318777,0.5159758116839276,5.809523809523809,26.69999999999999,0.52152314645469,0.8730521321296691,0.0,4.0692474390091604e-10,7.651031197486446e-11,4.815498028110097e-10,0.01639344262295082,0.5,0.5,184,42,56.77974137904386,0.011904761904761925,0.0,0.0,0.8636904761904762,0.13630952380952377,0.13630952380952377,0.0,0.0,-0.01973030250519514,0.9207141995429993,0.7449593245983124,0.03221313894027844,0.07692505791783333,0.9409658908843994,0.1363095238095238,0.1435546875,0.0,0,True,0.0002,0.04946533333333333,0.0
20,51,3.410236358642578,5.1000000000000005,0.08050991594791412,4.10600558945525,0.6424337029457092,0.10363695025444031,0.5,0.5,0.8697478991596639,2.9727272727272736,3.5500000000000016,11,5.674074082374571,5.099999999999998,0.018293833351608103,0.17102174700133935,0.007274107938155913,-0.05560076608377375,10,0.5,0.10762331838565023,0.7982062780269058,0.09417040358744394,0.10762331838565023,0.7982062780269058,0.09417040358744394,0.514925802247051,12.627450980392156,31.0,0.5182545782877601,0.89001370370388,0.0,6.748746061990824e-10,1.3879633553592896e-10,7.043847838339441e-10,0.031088082901554404,0.5,0.5,193,24,88.57421244473532,0.019607843137254912,0.0,0.0,0.7813725490196078,0.21862745098039216,0.21862745098039216,0.0,0.0,-0.005239511063943307,0.9587156424919764,0.6429853190978368,0.0009222121774049205,0.0828384153234462,0.6649915128946304,0.21862745098039216,0.2099609375,0.029622395833333332,0,True,0.0002,0.04944833333333334,0.0
21,46,3.271784543991089,4.6000000000000005,0.11160289496183395,5.133734366242717,1.0192046612501144,0.13365378975868225,0.45,0.45,0.8245614035087719,3.3444444444444454,4.4799999999999995,9,5.346237368583679,4.6,0.023201874321724804,0.18613133851053676,0.012329908658060182,-0.048107240796089336,11,0.55,0.1201923076923077,0.8125,0.0673076923076923,0.1201923076923077,0.8125,0.0673076923076923,0.5306500049814096,16.195652173913043,33.25,0.5360588293898937,0.8831199139356612,0.0,5.660434343468523e-10,1.1379771430730656e-10,5.359421378914319e-10,0.029239766081871343,0.5,0.5,178,25,97.96606051012833,0.043478260869565216,0.0,0.0,0.7739130434782608,0.22608695652173916,0.22608695652173916,0.0,0.0,0.0029371411927665275,0.9739684820175171,0.528434936205546,0.014265691209584475,0.08375083357095718,0.6466178456942241,0.22608695652173913,0.22916666666666666,0.00625,0,False,0.0002,0.049433000000000005,0.0
22,45,3.248793363571167,4.5,0.12034843116998672,5.415678872337839,0.9821473717689501,0.14136546850204468,0.55,0.55,0.8933333333333333,3.091666666666668,3.945000000000002,12,4.82922637462616,4.5,0.02805692413499752,0.21592865097440525,0.009746954055145574,-0.0508254320091674,9,0.45,0.06074766355140187,0.8691588785046729,0.07009345794392523,0.06074766355140187,0.8691588785046729,0.07009345794392523,0.5316875885013077,17.733333333333334,42.8,0.5362373947283061,0.897215002775192,0.0,9.454303728784197e-10,1.4899198541584724e-10,1.0194822153142268e-09,0.02577319587628866,0.5,0.5,196,13,98.59514568919154,0.022222222222222223,0.0,0.0,0.7622222222222222,0.23777777777777775,0.23777777777777775,0.0,0.0,-0.007346081174910068,0.9352828701337178,0.4962059835592906,0.0011405233410187066,0.05583777676026026,0.5264564891656239,0.23777777777777778,0.23958333333333334,0.028645833333333332,0,False,0.0002,0.049418000000000004,0.0
23,50,3.4887373447418213,5.0,0.1020379289984703,5.1018968845314845,0.7370757013559333,0.12197528779506683,0.5,0.5,0.8975409836065574,3.01818181818182,3.8500000000000023,11,5.374148130416868,4.999999999999998,0.01886670735778983,0.17183441597871524,0.00857058130829118,-0.043128184437752036,10,0.5,0.08695652173913043,0.8739130434782608,0.0391304347826087,0.08695652173913043,0.8739130434782608,0.0391304347826087,0.51290238163108,14.4,34.099999999999994,0.5148303237138852,0.8846092045307159,0.0,9.068565232084323e-10,1.385344755577833e-10,7.825365133662386e-10,0.009900990099009901,0.5,0.5,208,20,101.71636329093045,0.04000000000000001,0.0,0.0,0.77,0.22999999999999998,0.22999999999999998,0.0,0.0,-0.013975976034998894,0.9060339602557096,0.42742316831241955,0.0041361152067441835,0.06496093710037795,0.5085838057778098,0.23,0.2265625,0.002130681818181818,0,True,0.0002,0.04940133333333334,0.0
24,53,4.021446466445923,5.300000000000001,0.0721639022231102,3.824687185822702,0.5074292659759521,0.09449781477451324,0.5,0.5,0.8983739837398373,3.563636363636364,5.049999999999998,11,5.5685415649414045,5.299999999999997,0.02922423393591545,0.28177935593572784,0.00942776110112158,-0.051216018807213506,10,0.5,0.06329113924050633,0.8987341772151899,0.0379746835443038,0.06329113924050633,0.8987341772151899,0.0379746835443038,0.521334424231834,17.735849056603772,44.0,0.5237049158131489,0.8857090324163437,0.0,1.0512868686696205e-09,1.9707999121543196e-10,1.0131424033055217e-09,0.014354066985645933,0.5,0.5,219,15,96.71505206258325,0.05660377358490569,0.0,0.0,0.7764150943396226,0.22358490566037736,0.22358490566037736,0.0,0.0,0.009077672739155017,0.8268021436838003,0.4003927272099715,0.016912484702725824,0.06892431856921086,0.5782505365518423,0.22358490566037736,0.22415865384615385,0.06310096153846154,0,True,0.0002,0.04938366666666667,0.0
25,45,3.2875118255615234,4.5,0.07250384986400604,3.2626734876826142,0.6113139450550072,0.09985268115997314,0.45,0.45,0.8346456692913385,2.900000000000001,4.0200000000000005,9,5.222069764137268,4.5,0.03561285365899796,0.27353280960185977,0.01079800344135035,-0.05080505053202334,11,0.55,0.055793991416309016,0.8927038626609443,0.05150214592274678,0.055793991416309016,0.8927038626609443,0.05150214592274678,0.516714304956711,15.155555555555555,31.0,0.5184575146761226,0.8756578207015991,0.0,9.609557372058927e-10,1.756460393798065e-10,9.16416001417451e-10,0.004975124378109453,0.5,0.5,219,13,105.5866930548837,0.04444444444444444,0.0,0.0,0.7411111111111112,0.25888888888888884,0.25888888888888884,0.0,0.0,0.00831267423927784,0.8879844665527343,0.41320930123329164,0.004858958907425404,0.06758808381855488,0.6504139840602875,0.2588888888888889,0.2604166666666667,0.09270833333333334,0,False,0.0002,0.04936866666666667,0.0
26,47,3.537485361099243,4.7,0.06706415116786957,3.152015228840782,0.6311213612556449,0.10206284373998642,0.4,0.4,0.7560975609756098,3.387500000000001,4.5249999999999995,8,5.45949092388153,4.699999999999999,0.02571119970856446,0.15777174806112698,0.009916277525832459,-0.04895634077964959,12,0.6,0.035,0.91,0.055,0.035,0.91,0.055,0.5265395129614688,17.70212765957447,39.699999999999996,0.5286419542867746,0.8793437480926514,0.0,9.392792876816713e-10,1.4953011051588305e-10,8.172140686379944e-10,0.005555555555555556,0.5,0.5,192,7,89.84292466488888,0.0425531914893617,0.0,0.0,0.7872340425531915,0.21276595744680848,0.21276595744680848,0.0,0.0,0.0031105312421762696,0.8291467507680257,0.4115342895189921,0.00636270286825796,0.06665803218881289,0.4786059151093165,0.2127659574468085,0.21197916666666666,0.16744791666666667,0,False,0.0002,0.049353,0.0
27,48,3.5793445110321045,4.800000000000001,0.09101974964141846,4.368947829409637,0.8773995161056516,0.11641023308038712,0.45,0.45,0.7773109243697479,2.877777777777778,4.6,9,5.362625679969788,4.799999999999999,0.039992240421004445,0.29911498112952806,0.012256199021699813,-0.04424344569444679,11,0.55,0.0380952380952381,0.9142857142857143,0.047619047619047616,0.0380952380952381,0.9142857142857143,0.047619047619047616,0.5331052323415254,19.5,34.0,0.5356289496052292,0.8961764812469482,0.0,9.787529287041955e-10,1.8948471958157853e-10,1.1680991895968146e-09,0.016574585635359115,0.5,0.5,199,8,91.02419096355554,0.06250000000000001,0.0,0.0,0.78125,0.21875,0.21875,0.0,0.0,-0.009637965044627586,0.8744667649269104,0.4517808516820272,0.01422035979727904,0.05776153641442458,0.5390547355016072,0.21875,0.22109375,0.0140625,0,False,0.0002,0.049337000000000006,0.0
28,47,3.3885698318481445,4.7,0.08195840567350388,3.8520448485738688,0.7491334259510034,0.1147015169262886,0.35,0.35,0.7818930041152263,3.044444444444446,4.080000000000001,9,5.61984733581543,4.699999999999999,0.045056769598082906,0.35358155611816405,0.017170533004294733,-0.04487355128247707,13,0.65,0.08571428571428572,0.8333333333333334,0.08095238095238096,0.08571428571428572,0.8333333333333334,0.08095238095238096,0.5512792921327847,14.787234042553191,29.699999999999996,0.5561147085038622,0.8980140686035153,0.0,6.802933966154612e-10,1.3019499367494802e-10,6.260887669418118e-10,0.011428571428571429,0.5,0.5,190,18,91.44526454222223,0.0425531914893617,0.0,0.0,0.776595744680851,0.22340425531914898,0.22340425531914898,0.0,0.0,-0.009207238008578618,0.8721006751060486,0.5585980772972107,0.009975082147866488,0.11632806112368901,0.7074653208255768,0.22340425531914893,0.22161458333333334,0.12708333333333333,0,False,0.0002,0.049321333333333335,0.0
