episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,136,9.92034125328064,42,True,False,all_finished,0.0,13.599999999999968,15.451153106689446,2.250000000000001,20,True,3.1450569291253943,3.307915327344238,12387038569.649141,-0.011392880072865673,-7.049946504733155e-05,-0.0005493246129528716,0.0,0.0,0.011419913449370593,-0.007432815682382988,0.003987097766987576,0.31658988383885156,0.0024833375666833096,0.001959067181194494,0.015264850879873053,0.0,0.0,0.6637028605333977,1.0417121158734499e-11,0.0,0.0,1.0359274202342839e-11,0.0,0.6454740762710571,0.5,0.33846524357795715,0.5,0.5,0.9584347754716873,0.5363636363636364,0.6636363636363637,0.01358330063521862,110,0.0,0.0,0.0,96,10,0.10416666666666667,10,20,20,228,0.003987097647041082,-0.011447110679000616,0.011173340491950512,-0.1109168529510498,0.8504658937454224,0.0336797796189785,0.008727227975341256,2.196524019127383,2.187796791152042,-0.0912727720246588,5.340576171875e-05,0.008727227975341256,0.1000534057617184,0.09999999999999755,0.09999999999999755,-0.0912727720246588,5.340576171838918e-05,0.0034136269645864666,0.0,0.001406662711155524,0.024595098663744243,15.451153106689446,0.008727227975341256,0.1000534057617184,1.8511531066894786,0.2,0.2,0.5877192982456141,0.8,0.0,,0,0.9367647058823529,0.06323529411764706,0.06323529411764706,0.0,0.0,0.36046511627906974,0.3430232558139535,0.29651162790697677,0.36046511627906974,0.3430232558139535,0.29651162790697677,0.49360072922848114,0.8591892033815384,1.4842863082885742,-0.003114702645689249,0.15925959714998802,-0.0676240455165195,0.9943210482597351,0.3850078744192918,1.2711597581704457,1.4842863082885742,-1.4842863082885742,0.06323529411764706,0.059895833333333336,172,2720,1.1000832319259644,3.032163619995117,-0.10614207029963534,1.3032522350549698,-0.1864324522515138,0.07497554055104654,0.023111979166666668,0,1.0,1.0,0.32525154798761613,6.179779411764703,36890910.39499511,0.9500000000000018,0.0,0.1969136398346169,0.17005522981937768,0.3669688696539945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.936598584453252e-05,0.0,0.49588752746006803,0.8161764705882353,5.0,False,0.0,0.0,0.0
2,200,13.091185808181763,42,False,True,time_limit,1.0,20.000000000000014,21.667464923858642,3.4750000000000014,20,True,3.2375029559024484,3.850427083841499,14189066302.50436,-0.009604791641262283,-6.026432971376997e-05,-0.0005635200024094826,0.0,0.0,0.010024121509193613,-0.007359610851744815,0.0026645106574487293,0.36335895864172557,0.001988051518623921,0.0022798603973838236,0.021318530260421378,0.0,0.0,0.6110545991818453,8.92082414882811e-12,0.0,0.0,8.917318272683161e-12,0.0,0.6986662745475769,0.5,0.2975800037384033,0.5,0.6666666865348816,0.9522727131843567,0.36036036036036034,0.5135135135135135,0.0203070268034935,111,0.0,0.0,0.0,98,3,0.030612244897959183,3,20,20,247,0.002664509927853942,-0.009728553239256144,0.012143386714160426,-0.13939018547534943,1.6810650825500488,0.025777239352464676,0.007601403981448193,1.861838818150761,1.8542374141693114,-0.09239859601855355,0.0,0.007601403981448193,0.09999999999999987,0.10000000000000561,0.10000000000000561,-0.09239859601855355,-1.3877787807814457e-16,0.00157410506628681,0.0,0.0004222740012909603,0.022949937684613092,21.667464923858642,0.007601403981448193,0.09999999999999987,1.6674649238586277,0.2,0.2,0.6761133603238867,0.8,0.0,,0,0.9515,0.04849999999999999,0.04849999999999999,0.0,0.0,0.42783505154639173,0.31958762886597936,0.25257731958762886,0.42783505154639173,0.31958762886597936,0.25257731958762886,0.5102200255217791,0.8858631253242493,1.414469063282013,0.02356726792640984,0.01785714365541935,-0.007831066381186247,1.0188256800174713,0.45916095096617937,1.7493023574352264,1.414469063282013,-1.414469063282013,0.0485,0.0517578125,194,4000,0.6478594541549683,2.63865327835083,-0.18823463283479214,1.4681516736745834,-0.18919095769524574,0.13969581574201584,0.005859375,0,1.0,1.0,0.22164473684210467,4.211249999999992,38827520.73097068,1.0,0.0005,0.22108395760518879,0.16886402610137768,0.38994798370656664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.255084580783777e-05,0.0,0.5064156210212968,0.65,5.0,True,-1.0,1.8542374141693114,0.0
3,128,9.366796970367432,42,True,False,all_finished,0.0,12.79999999999997,14.460295858383176,2.2000000000000006,20,True,3.2024775451680774,3.548002820992012,12947416095.22639,-0.011116601196563537,-0.0002979968261323235,-0.0010897642666015581,0.0,0.0,-0.0029426664510927934,-0.00921708406360651,-0.012159750514699282,0.5407817881294305,0.007140046402665448,0.01449645027677609,0.0530130260420357,0.0,0.0,0.3845686891490923,3.403146861535866e-11,0.0,2.1547417035317947e-13,3.3803411458865895e-11,0.0,0.6704213619232178,0.5,0.31093454360961914,0.5,0.6666666865348816,0.9602307468652725,0.4576271186440678,0.5932203389830508,0.023642346262931824,118,0.0,0.0,0.0,105,9,0.08571428571428572,9,20,20,234,-0.012159750796854496,-0.011347312480211258,0.007895288430154301,-0.11572141200304031,0.27191323041915894,0.018023168668150902,0.009879996608943767,1.9083063966408385,1.8984264000318898,-0.09012000339105708,7.295608520507812e-05,0.009879996608943767,0.10007295608520472,0.099999999999996,0.099999999999996,-0.09012000339105708,7.29560852047173e-05,0.004591562214458633,0.0,0.0012610507224464264,0.02408531079761997,14.460295858383176,0.009879996608943767,0.10007295608520472,1.660295858383206,0.05,0.05,0.6196581196581197,0.95,0.0,,0,0.928515625,0.07148437500000004,0.07148437500000004,0.0,0.0,0.3551912568306011,0.34972677595628415,0.29508196721311475,0.3551912568306011,0.34972677595628415,0.29508196721311475,0.4952958483887014,0.8568519055843353,1.4089255730311077,0.0019705858236799636,0.06493768013185924,-0.015667878919177584,1.1015565858946905,0.4928752879301707,2.4165602458847895,1.4089255730311077,-1.4089255730311077,0.071484375,0.07074652777777778,183,2560,-0.3627280294895172,0.8136420845985413,-0.3068890737162696,0.40652088655365837,-0.243131708767679,0.11055392606390847,0.4518229166666667,0,1.0,1.0,0.3106702302631575,5.902734374999992,30231362.540969625,1.0,0.0,0.20006265361334002,0.188402693445339,0.3884653470586791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014677463281066112,0.0,0.4970121287031361,1.0390625,6.299999999999983,False,0.0,0.0,0.0
4,175,12.088498592376709,42,True,False,all_finished,0.0,17.49999999999998,18.952223682403563,3.5000000000000018,20,True,3.0800364501141013,3.548811614464138,13784097952.219797,-0.010736667684577504,-0.00017218850894449916,-0.0008504100402775609,0.0,0.0,0.0004900052617131244,-0.008398668815079245,-0.007908663553366101,0.5840685994302437,0.005180574621854622,0.009366956695666149,0.04626182124271248,0.0,0.0,0.35512204800952313,2.2033690844081022e-11,0.0,0.0,2.1905860805859767e-11,0.0,0.7153067588806152,0.5,0.2728729248046875,0.5,0.75,0.9677419066429138,0.3900709219858156,0.49645390070921985,0.02110946923494339,141,0.0,0.0,0.0,131,7,0.05343511450381679,7,20,20,255,-0.007908663712441921,-0.010806267149746418,0.00993597283959384,-0.1030004546046257,0.3449229598045349,0.016475467011332512,0.009499751874379736,1.712771700661524,1.7032719487871442,-0.09050024812562138,0.0,0.009499751874379736,0.10000000000000009,0.10000000000000317,0.10000000000000317,-0.0905002481256214,8.326672684688674e-17,0.003383062161982893,0.0,0.003180204134041103,0.021429127982838796,18.952223682403563,0.009499751874379736,0.10000000000000009,1.4522236824035843,0.15,0.15,0.6862745098039216,0.85,0.0,,0,0.9408571428571428,0.059142857142857164,0.059142857142857164,0.0,0.0,0.3188405797101449,0.42028985507246375,0.2608695652173913,0.3188405797101449,0.42028985507246375,0.2608695652173913,0.505787110261269,0.88222918510437,1.311853438615799,0.03714971989393234,0.08033088501542807,-0.03986448980867863,1.0420299172401428,0.44183681905269623,2.184167981147766,1.311853438615799,-1.311853438615799,0.05914285714285714,0.0615234375,207,3500,-0.026624048128724098,0.8527257442474365,-0.3529931977391243,0.43318263441324234,-0.30889347940683365,0.05186650715768337,0.2109375,0,1.0,1.0,0.2833383458646617,5.3834285714285635,34303657.17918081,0.9499999999999988,0.004571428571428572,0.2528251927016948,0.1869390670631493,0.43976425976484407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.52321494157843e-05,0.0,0.5037649285899741,1.16,9.0,False,0.0,0.0,0.0
5,51,3.6448605060577393,42,True,False,all_finished,0.0,5.099999999999998,6.400401706695556,3.325000000000001,20,True,3.0762970094771322,3.3734761566538856,13111102375.23667,-0.01103798735900415,-0.0006902242037875387,-0.002724480843354927,0.0,0.0,0.0261316994634039,-0.004789903528396062,0.021341795935007856,0.17046494469901471,0.005175333403789382,0.010659464166951127,0.04207546731036694,0.0,0.0,0.7716247904198777,7.750839553510858e-11,0.0,4.626670421781213e-10,7.750761837899134e-11,4.0425787856124244e-10,0.716801643371582,0.5,0.2694553732872009,0.5,0.75,0.96875,0.4117647058823529,0.4852941176470588,0.020433608442544937,136,0.0,0.0,0.0,126,7,0.05555555555555555,7,20,20,239,0.02134179323911667,-0.009362333454191685,0.2999831885099411,-0.11888538300991058,0.6250122785568237,0.05577074736356735,0.03158594344176554,2.1941438032365292,2.1625578597947652,-0.06841405655823506,0.3435182571411133,0.03158594344176554,0.4435182571411129,0.0999999999999985,0.0999999999999985,-0.06841405655823504,0.34351825714111295,0.010557982063796843,0.0,0.004246499668978631,0.08679423455768244,6.400401706695556,0.03158594344176554,0.4435182571411129,1.300401706695558,0.2,0.2,0.7740585774058577,0.8,0.0,,0,0.792156862745098,0.207843137254902,0.207843137254902,0.0,0.0,0.3584905660377358,0.41037735849056606,0.23113207547169812,0.3584905660377358,0.41037735849056606,0.23113207547169812,0.5148888450685138,0.8709834814071655,1.4069995880126953,0.04812873527407646,0.072727270424366,0.05954752117395401,1.053486943244934,0.5441431403160095,0.8362895846366882,1.4069995880126953,-1.4069995880126953,0.20784313725490197,0.21484375,212,1020,0.6438056826591492,2.2239317893981934,0.14857199788093567,1.9266514778137207,-0.3118918538093567,0.07358064502477646,0.0,0,1.0,1.0,0.2982456140350878,5.666666666666668,30298849.927380566,1.0,0.000980392156862745,0.2230349627540781,0.17541836351255385,0.398453326266632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003351144412156038,0.0,0.5096485554806742,3.6862745098039214,10.5,False,0.0,0.0,0.0
6,66,4.486730575561523,42,True,False,all_finished,0.0,6.5999999999999925,8.86539895057678,3.7250000000000014,20,True,3.1754461295647416,3.15171881757537,11685272852.685734,-0.011720199881229907,-0.00032113725659768536,-0.0015449654120793768,0.0,0.0,0.0003304967413719192,-0.0016118381531133393,-0.0012813414117414249,0.3436034135635843,0.010455607859607778,0.009414844346309048,0.04529405597240002,0.0,0.0,0.5912320782580989,4.171857304058335e-11,0.0,3.873144760438415e-15,4.171857304058335e-11,3.873144760438415e-15,0.6698957681655884,0.5,0.32093751430511475,0.5,0.6666666865348816,0.9546442538499832,0.48,0.61,0.02039354294538498,100,0.0,0.0,0.0,87,3,0.034482758620689655,3,20,20,211,-0.0012813415378332138,-0.0033352907048538327,0.023682863917201757,-0.11021074652671814,0.3137652575969696,0.023288052529096603,0.017361138788136943,3.1217460245616504,3.104384885773513,-0.08263886121186297,0.07353687286376953,0.017361138788136943,0.17353687286376918,0.09999999999999756,0.09999999999999756,-0.08263886121186297,0.07353687286376917,0.010827509665998474,0.0,0.0038442074585850776,0.03488045347577128,8.86539895057678,0.017361138788136943,0.17353687286376918,2.265398950576788,0.2,0.2,0.6066350710900474,0.8,0.0,,0,0.8765151515151515,0.12348484848484853,0.12348484848484853,0.0,0.0,0.38650306748466257,0.3619631901840491,0.25153374233128833,0.38650306748466257,0.3619631901840491,0.25153374233128833,0.5183903851550793,0.8844355285167694,1.332817812760671,0.016350089746993035,0.07129731945072611,0.00849731732159853,1.0138979852199554,0.47552527487277985,1.3263131529092789,1.332817812760671,-1.332817812760671,0.12348484848484849,0.12532552083333334,163,1320,0.08699717372655869,0.9875479936599731,-0.18291537712017694,0.7594037552674612,-0.22854585448900858,0.05676228832453489,0.19075520833333334,0,1.0,1.0,0.29928229665071787,5.686363636363636,37307604.20389141,1.0,0.0030303030303030303,0.2865025416066494,0.17278232984729588,0.4592848714539454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035663735910960336,0.0,0.5116751081514821,1.7121212121212122,8.75,False,0.0,0.0,0.0
7,69,4.713621377944946,42,True,False,all_finished,0.0,6.8999999999999915,8.316655373573301,3.560000000000001,20,True,3.2168442241095256,3.556971315481751,13262537925.248707,-0.010525891322521089,-0.00039600724002000385,-0.0016836159701630847,0.0,0.0,0.016722132736183417,-0.0023015558044560866,0.014420576931727443,0.22551887419884772,0.0015367404807645343,0.008484517292404832,0.03607173649627228,0.0,0.0,0.7283881315317107,5.685248105624652e-11,0.0,1.91446860448029e-10,5.598647934146328e-11,2.858400613425791e-10,0.7319167852401733,0.5,0.26423704624176025,0.5,0.7750000059604645,0.9666666388511658,0.38461538461538464,0.4461538461538462,0.01787223108112812,130,0.0,0.0,0.0,125,9,0.072,9,20,20,242,0.014420578256249428,-0.008872481994330883,0.08334839046001387,-0.11316478252410889,0.8229787945747375,0.04171861708164215,0.028018857517104846,2.403894469392473,2.3758756118753683,-0.0719811424828955,0.11284732818603516,0.028018857517104846,0.2128473281860348,0.09999999999999742,0.09999999999999742,-0.0719811424828955,0.1128473281860348,0.0026689472934117294,0.0,0.0010334251239308915,0.028051506074297402,8.316655373573301,0.028018857517104846,0.2128473281860348,1.4166553735733096,0.25,0.25,0.7768595041322314,0.75,0.0,,0,0.8434782608695652,0.15652173913043477,0.15652173913043477,0.0,0.0,0.39814814814814814,0.4074074074074074,0.19444444444444445,0.39814814814814814,0.4074074074074074,0.19444444444444445,0.49288094609461824,0.8646818161010738,1.2860757732391357,0.010226670820266008,0.07974017471075058,-0.020754548292607068,1.0098072218894958,0.44563393115997313,0.8500332367420197,1.2860757732391357,-1.2860757732391357,0.1565217391304348,0.15578125,216,1380,0.6601675748825073,2.020251989364624,0.11340928573161363,1.606706314086914,-0.033781166360713544,0.09528592348098755,0.10390625,0,1.0,1.0,0.278871090770404,5.298550724637683,41177626.29093211,1.0,0.0,0.2009162476084701,0.18451841895631685,0.3854346665647869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.172598457184453e-05,0.0,0.49577499626919735,2.3043478260869565,7.599999999999994,False,0.0,0.0,0.0
8,75,5.018369197845459,42,True,False,all_finished,0.0,7.499999999999989,9.715783023834227,2.550000000000001,20,True,2.8704557597304126,3.083556657631739,12530621557.07316,-0.012595020510032145,-0.00013640052121070077,-0.0014740695967911555,0.0,0.0,-0.0012491065358876433,-0.004563220449007688,-0.005812326984895315,0.34713298689538913,0.00405754706559687,0.00375935238090673,0.04062702252991327,0.0,0.0,0.604423091128194,2.0640071249355962e-11,0.0,0.0,2.0640014003481255e-11,0.0,0.7023878693580627,0.5,0.2928502857685089,0.5,0.6666666865348816,0.958476173877716,0.45714285714285713,0.5142857142857142,0.021058134734630585,105,0.0,0.0,0.0,94,6,0.06382978723404255,6,20,20,236,-0.005812325980514288,-0.00923815369606018,0.013453608658164721,-0.2264629602432251,0.605653703212738,0.024899108335375786,0.01648437178134962,2.9930725940783796,2.976588222297038,-0.08351562821865055,5.91278076171875e-05,0.01648437178134962,0.10005912780761683,0.09999999999999717,0.09999999999999717,-0.08351562821865055,5.912780761682668e-05,0.004747243123888948,0.0,0.001204797714668844,0.026040289569928165,9.715783023834227,0.01648437178134962,0.10005912780761683,2.2157830238342378,0.1,0.1,0.6228813559322034,0.9,0.0,,0,0.8786666666666667,0.1213333333333333,0.1213333333333333,0.0,0.0,0.4230769230769231,0.3901098901098901,0.18681318681318682,0.4230769230769231,0.3901098901098901,0.18681318681318682,0.5166621132679153,0.8797157406806946,1.273066798845927,0.02538584847934544,0.04837742540985346,0.006450660526752472,0.9877723157405853,0.4622173209985097,1.1851488749186199,1.273066798845927,-1.273066798845927,0.12133333333333333,0.11783854166666667,182,1500,0.14916417002677917,1.9034231901168823,-0.11555363424122334,0.8567217886447906,-0.09352675080299377,0.08705677092075348,0.09440104166666667,0,1.0,1.0,0.2685964912280701,5.103333333333327,31197674.24287187,0.9500000000000013,0.0,0.2634535607181367,0.17367548716798947,0.43712904788612633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001472199140988411,0.0,0.5095640530157834,1.64,7.0,False,0.0,0.0,0.0
9,63,4.3736841678619385,42,True,False,all_finished,0.0,6.299999999999994,7.530781793594359,3.5400000000000005,20,True,3.1353826321107086,3.5159577907129105,12999027638.783884,-0.010874665669279786,-0.0004434343048591179,-0.0018676729858378926,0.0,0.0,0.01944051517973767,-0.0023277842170994893,0.01711273096263821,0.20231887892841394,0.006479308257030679,0.008249920886389787,0.034747321544518935,0.0,0.0,0.7482045703836467,6.885074455009743e-11,0.0,5.102357036879111e-10,6.642771055442864e-11,3.812628046606643e-10,0.7484567165374756,0.5,0.24021519720554352,0.5,0.8333333134651184,0.9629629850387573,0.328125,0.4140625,0.01838490553200245,128,0.0,0.0,0.0,120,7,0.058333333333333334,7,20,20,244,0.0171127300709486,-0.010903911665081978,0.15686871260404575,-0.10135354101657867,0.8196252584457397,0.047307975590229034,0.03089463294498566,2.2288806321885897,2.1979859992435986,-0.0691053670550148,0.16758346557617188,0.03089463294498566,0.2675834655761715,0.09999999999999772,0.09999999999999772,-0.06910536705501481,0.16758346557617151,0.010970893970693125,0.0,0.004583514635988387,0.05961922605132739,7.530781793594359,0.03089463294498566,0.2675834655761715,1.2307817935943657,0.25,0.25,0.7377049180327869,0.75,0.0,,0,0.8317460317460318,0.1682539682539682,0.1682539682539682,0.0,0.0,0.39622641509433965,0.4528301886792453,0.1509433962264151,0.39622641509433965,0.4528301886792453,0.1509433962264151,0.5120626798482893,0.8816201448440552,1.242317644032565,0.013611213572320676,0.1474068747325377,-0.0022841639901426706,1.0107136964797974,0.46588036688891327,0.780323023145849,1.242317644032565,-1.242317644032565,0.16825396825396827,0.16548295454545456,212,1260,0.57536381483078,2.070089340209961,0.17915993996641852,1.7340464808724143,-0.07742717015472325,0.12621255083517594,0.0014204545454545455,0,1.0,1.0,0.263575605680869,5.007936507936506,32242011.268742584,1.0,0.0,0.2426980490513395,0.16407910533135198,0.4067771543826916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003482636491295674,0.0,0.5073524905741954,3.015873015873016,10.0,False,0.0,0.0,0.0
10,50,3.5696513652801514,42,True,False,all_finished,0.0,4.999999999999998,5.551510334014891,3.3384615384615395,20,True,3.3382398698913898,3.8081564101156005,13633017205.752266,-0.009727916891146032,-0.0005747438989520712,-0.002825089072879092,0.0,0.0,0.10264140118757704,-0.0008475955478791763,0.10179380563969755,0.07612057014314899,0.004007907132503233,0.004497348585939036,0.02210621177576716,0.0,0.0,0.8932679623626415,9.141830348280422e-11,0.0,4.978348788764461e-10,9.141831042169812e-11,5.483541593021002e-10,0.7776950597763062,0.5,0.2171735167503357,0.5,0.8888888955116272,0.9811320900917053,0.28735632183908044,0.3735632183908046,0.016236143186688423,174,0.0,0.0,0.0,170,5,0.029411764705882353,5,20,20,240,0.1017938032746315,-0.0005958414694759995,0.5874144554138182,-0.08855590224266052,1.3249775171279907,0.11978647857904434,0.048182238101959755,1.7325464263677588,1.6843641882658007,-0.05181776189804109,0.142492961883546,0.048182238101959755,0.24249296188354563,0.09999999999999859,0.09999999999999859,-0.05181776189804108,0.14249296188354563,0.016907748443054236,0.12678852217162867,0.007003264497257916,0.07108044156074174,5.551510334014891,0.048182238101959755,0.24249296188354563,0.5515103340148926,0.6,0.6,0.9083333333333333,0.4,0.0,,0,0.771,0.22899999999999998,0.22899999999999998,0.0,0.0,0.24017467248908297,0.5895196506550219,0.1703056768558952,0.24017467248908297,0.5895196506550219,0.1703056768558952,0.5015845568810144,0.8629883110523223,1.1294726689656576,0.004482773598283529,0.0955731405566136,-0.04091563771168391,1.1399009148279826,0.4952257494131724,0.7548775156339009,1.1294726689656576,-1.1294726689656576,0.229,0.23229166666666667,229,1000,2.230550527572632,3.2192013263702393,1.52267853418986,2.952674881617228,0.42831369638442995,0.14820206662019095,0.19453125,0,1.0,1.0,0.298842105263158,5.677999999999995,33716113.241039544,1.0,0.016,0.2474511795459797,0.18917048277562393,0.4366216623216037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005121951585373393,0.0,0.5010933442479,6.78,16.0,False,0.0,0.0,0.0
