episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,24.33308506011963,42,False,True,time_limit,1.0,20.000000000000014,21.290081024169922,0.0,20,True,53.52185835500852,1.4188765160350176,326623966.9919032,-0.028763147341121953,-0.030489626969109503,-0.0016028827901331734,0.0,0.001393500369441626,-0.0007563156012121684,-0.060957548751809205,-0.06032036398357926,0.455780959207806,0.0016145755567016384,0.48313876298235664,0.02539928773858881,0.0,0.022081834173038852,0.011984580341508082,4.035918976796893e-08,1.0071631029173744e-12,1.6192993820829261e-10,4.035918976796893e-08,1.6192993820829261e-10,0.5206060409545898,0.5,0.23818184435367584,0.25,0.5,0.6000000238418579,0.8181818181818182,1.0,0.1165732741355896,55,0.0,0.0,0.0,23,2,0.08695652173913043,2,20,20,228,-0.06032035872340202,-0.027395950630307198,-0.026646731421351433,-1.193839192390442,-0.025158630684018135,0.06032035872340202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006434176183356095,0.0005056343881811938,0.0,0.0,21.290081024169922,,,1.2900810241699077,0.0,0.0,0.12280701754385964,1.0,0.0,,0,0.9835,0.01649999999999996,0.01649999999999996,0.0,0.0,0.16666666666666666,0.06060606060606061,0.7727272727272727,0.16666666666666666,0.06060606060606061,0.7727272727272727,0.49501199722456396,0.8650700747966766,2.2620691458384194,-0.013157404959201813,0.08333333333333333,-0.2864069441954295,23.789024353027344,11.600416978200277,45.696313401063286,2.2620691458384194,-2.2620691458384194,0.0165,66,4000,-2.446354866027832,4.854996204376221,-0.890879491964976,0.24655385812123617,-0.020716247459252674,0.048877487579981484,0.777777781089147,0,1.0,1.0,0.6427368421052643,12.212000000000016,47082199.342724755,1.0,0.0,0.21383084569350533,0.005463599253752572,0.21929444494725803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010189165144481064,0.0,0.4950652985405177,0.0,0.0,True,-1.0,1.2900810241699077,0.0
2,200,23.395588874816895,42,False,True,time_limit,1.0,20.000000000000014,20.636703491210938,0.0,20,True,49.012393720689246,1.535535329144721,379484895.14481765,-0.026328714177530653,-0.04387926391895072,-0.002039576970122241,0.0,0.0015304387091088043,-0.0007212054674318578,-0.07247005812707731,-0.0716608248853992,0.35234614586138907,0.0029776651936460436,0.5872177965406074,0.027294803679532426,0.0,0.020511998255562994,0.009651590469261943,3.195488602614205e-07,0.0,7.34842402205782e-11,3.195488602614205e-07,7.34842402205782e-11,0.5525407195091248,0.5,0.2218356877565384,0.25,0.5,0.6761904954910279,0.6493506493506493,0.948051948051948,0.10595203936100006,77,0.0,0.0,0.0,43,2,0.046511627906976744,2,20,20,254,-0.0716608315706253,-0.024818995036184788,-0.024009077064692973,-0.5380883812904358,-0.022922219708561897,0.0716608315706253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011367278699817992,0.0003757137580390868,0.0,0.0,20.636703491210938,,,0.6367034912109233,0.0,0.0,0.20866141732283464,1.0,0.0,,0,0.97475,0.025249999999999995,0.025249999999999995,0.0,0.0,0.2376237623762376,0.1188118811881188,0.6435643564356436,0.2376237623762376,0.1188118811881188,0.6435643564356436,0.5021817944754773,0.8730626583099366,2.2847704887390137,-0.010908723808825016,0.12351190857589245,-0.06283082626760006,1.7301217317581177,0.7944687157869339,3.0925396382808685,2.2847704887390137,-2.2847704887390137,0.02525,101,4000,-3.9619979858398438,9.114917755126953,-3.6496866941452026,5.516317427158356,-0.40888896584510803,0.06635326985269785,0.0625,0,1.0,1.0,0.5519736842105272,10.487500000000002,49507875.724205315,1.0,0.0,0.1378243151966588,0.004854041390275004,0.14267835658693373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022250306047261122,0.0,0.504362891769968,0.0,0.0,True,-1.0,0.6367034912109233,0.0
3,200,21.342920064926147,42,False,True,time_limit,1.0,20.000000000000014,21.26682472229004,0.0,20,True,53.56190379626945,1.4142425193377317,322150802.2510734,-0.02876657364454672,-0.0305165782892032,-0.002189240771467577,0.0,0.0011145350520930545,-0.0006821138219829393,-0.06174020412884119,-0.061307782898728826,0.45275045394711927,0.004215022098747021,0.48029337258136495,0.03445595451613283,0.0,0.01754956506529386,0.010735631791342124,1.1319792747599422e-07,0.0,4.023472978398333e-11,1.1319792747599422e-07,4.023472978398333e-11,0.5300711393356323,0.5,0.23025663197040558,0.25,0.5,0.6761904954910279,0.7662337662337663,0.948051948051948,0.11372678726911545,77,0.0,0.0,0.0,38,3,0.07894736842105263,3,20,20,226,-0.06130777671933174,-0.02764692809432745,-0.027426424156874418,-0.528346598148346,-0.026653926819562912,0.06130777671933174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013343889434887595,0.00042841457010413345,0.0,0.0,21.26682472229004,,,1.2668247222900249,0.0,0.0,0.27876106194690264,1.0,0.0,,0,0.97075,0.029249999999999998,0.029249999999999998,0.0,0.0,0.3418803418803419,0.11965811965811966,0.5384615384615384,0.3418803418803419,0.11965811965811966,0.5384615384615384,0.4920085287422773,0.8576976656913757,2.0768606662750244,0.03638637065887451,0.1111111119389534,0.4618576765060425,1.326373815536499,1.1179955005645752,3.8515119552612305,2.0768606662750244,-2.0768606662750244,0.02925,117,4000,-1.4512726068496704,2.4172425270080566,-3.10412335395813,4.26534366607666,-0.6615133881568909,0.03756336122751236,0.0,0,1.0,1.0,0.45178947368420935,8.583999999999993,41880555.13973989,1.0,0.0,0.10117284217682627,0.0058137240467003234,0.10698656622352659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002678114236218085,0.0,0.49400383369351036,0.0,0.0,True,-1.0,1.2668247222900249,0.0
4,200,22.572546243667603,42,False,True,time_limit,1.0,20.000000000000014,20.66888999938965,0.0,20,True,50.803647099000145,1.5264073113614256,365088489.06975293,-0.02668912647631763,-0.08347373213065591,-0.0020771440941088374,0.0,0.0013036530672245563,-0.000798836281963028,-0.11253669488144322,-0.11203187809618008,0.23280738984032748,0.0025880252078167654,0.7281355466921202,0.018118783141922074,0.0,0.011382061914540623,0.006968193203272791,3.153559546831275e-08,0.0,9.709225479159743e-10,3.153559546831275e-08,9.709225479159743e-10,0.5287003517150879,0.5,0.2322140485048294,0.25,0.5,0.6416666746139523,0.7808219178082192,0.9863013698630136,0.11381610482931137,73,0.0,0.0,0.0,36,1,0.027777777777777776,1,20,20,248,-0.11203187704086304,-0.027728307992219925,-0.025309214647859336,-0.9644492864608765,-0.0224298145622015,0.11203187704086304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013791451266954536,0.00037957329316726425,0.0,0.0,20.66888999938965,,,0.6688899993896342,0.0,0.0,0.24193548387096775,1.0,0.0,,0,0.97425,0.02575000000000005,0.02575000000000005,0.0,0.0,0.2912621359223301,0.10679611650485436,0.6019417475728155,0.2912621359223301,0.10679611650485436,0.6019417475728155,0.502638099730327,0.8658501207828522,2.2332279682159424,0.044848304241895676,0.1111111119389534,-0.29528772830963135,2.8050625324249268,1.099670648574829,13.12824535369873,2.2332279682159424,-2.2332279682159424,0.02575,103,4000,-1.3067578077316284,2.241286039352417,-1.420481562614441,0.45948219299316406,-0.8097018003463745,0.07303279638290405,0.3333333432674408,0,1.0,1.0,0.48573684210526324,9.229000000000008,45005758.6550837,1.0,0.0,0.15656229522852738,0.005623187580620577,0.16218548280914777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002966921803585937,0.0,0.5075176587007009,0.0,0.0,True,-1.0,0.6688899993896342,0.0
5,64,7.110366106033325,42,True,False,all_finished,0.0,6.399999999999993,6.871758460998535,0.0,20,True,49.949366080376336,1.5025253244534071,372929895.2943996,-0.027231109040421066,-0.06321422542198214,-0.005662580356341715,0.0,0.001125101404967773,-0.0027573574328002256,-0.0966767869649108,-0.09830904299274285,0.27079062811310795,0.005656958207159985,0.6286126570274073,0.05630963061984087,0.0,0.011210510105273871,0.027419615927209935,3.699494186548691e-07,5.071550547141451e-13,1.2464807450096588e-10,3.699494186548691e-07,1.2464807450096588e-10,0.5263291001319885,0.5,0.232073575258255,0.25,0.5,0.6666666865348816,0.7777777777777778,0.9682539682539683,0.11504925042390823,63,0.0,0.0,0.0,33,5,0.15151515151515152,5,20,20,236,-0.09830904006958008,-0.026451905257999897,-0.0259221063926816,-0.5475053787231445,-0.025921868160367012,0.09830904006958008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002960305551364276,0.0006590172960008041,0.0,0.0,6.871758460998535,,,0.4717584609985419,0.0,0.0,0.211864406779661,1.0,0.0,,0,0.92734375,0.07265624999999998,0.07265624999999998,0.0,0.0,0.3225806451612903,0.11827956989247312,0.5591397849462365,0.3225806451612903,0.11827956989247312,0.5591397849462365,0.5039971161784078,0.8575610816478729,2.098836898803711,0.02236112952232361,0.05000000074505806,0.1768193542957306,1.1444145441055298,0.7419157028198242,1.4846409559249878,2.098836898803711,-2.098836898803711,0.07265625,93,1280,-0.8893595933914185,3.3484749794006348,-2.632415533065796,4.734265327453613,-0.8995653390884399,0.06591852009296417,0.0,0,1.0,1.0,0.46570723684210547,8.848437499999994,46971671.56128977,1.0,0.0,0.19660262466052772,0.005972090524798874,0.2025747151853266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005688721461657619,0.0,0.4952637028112804,0.0,0.0,False,0.0,0.0,0.0
6,200,23.521751165390015,42,False,True,time_limit,1.0,20.000000000000014,20.732711791992188,0.0,20,True,52.09903407658972,1.4858288152314068,348789759.7955524,-0.02749160620410202,-0.009191624840428188,-0.0020906004577972677,0.0,0.0012098558544857588,-0.0007448444264312808,-0.039060078399205014,-0.03859506697115071,0.6702588753865327,0.006978840077948813,0.22409633263265166,0.05096986699586465,0.0,0.029536411591032954,0.018159673315968933,7.444443639315068e-08,0.0,4.0485408428492203e-11,7.444443639315068e-08,4.0485408428492203e-11,0.526973307132721,0.5,0.22487497329711914,0.25,0.5,0.6666666865348816,0.7808219178082192,1.0,0.11455343663692474,73,0.0,0.0,0.0,45,6,0.13333333333333333,6,20,20,232,-0.03859506547451019,-0.026277460157871246,-0.025986162014305595,-0.5314624309539795,-0.02470359019935131,0.03859506547451019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001426337713853637,0.0004900054484534767,0.0,0.0,20.732711791992188,,,0.7327117919921733,0.0,0.0,0.25862068965517243,1.0,0.0,,0,0.97425,0.02575000000000005,0.02575000000000005,0.0,0.0,0.2912621359223301,0.1553398058252427,0.5533980582524272,0.2912621359223301,0.1553398058252427,0.5533980582524272,0.5017112140386687,0.8532813251018523,2.133310317993164,0.07402542978525162,0.2857142984867096,-0.5081691145896912,1.9916398525238037,0.48042532801628113,14.978421211242676,2.133310317993164,-2.133310317993164,0.02575,103,4000,-1.4788317680358887,2.3854339122772217,-1.1999791860580444,0.22956599295139313,-0.9920845627784729,0.056954726576805115,0.4285714328289032,0,1.0,1.0,0.6044736842105276,11.484999999999987,46266762.138705604,1.0,0.0,0.12590095696009032,0.005562173348871164,0.1314631303089615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028624689687806014,0.0,0.4989633756119292,0.0,0.0,True,-1.0,0.7327117919921733,0.0
7,200,22.859295129776,42,False,True,time_limit,1.0,20.000000000000014,20.765588760375977,0.0,20,True,50.141296170406655,1.5175641884763604,367678111.9870063,-0.026726959072691375,-0.003154474935474648,-0.0019592567381704613,0.0,0.0012832175259518692,-0.000969471447857528,-0.032187283088521396,-0.0318735370104268,0.7759986003949313,0.010063066722685133,0.09158797782611788,0.05688565176829583,0.0,0.03731677652180927,0.028147926766160635,1.242446007188036e-10,0.0,2.2749051167142403e-11,1.242446007188036e-10,2.2749051167142403e-11,0.5245097279548645,0.5,0.23651961982250214,0.25,0.5,0.6433333545923232,0.7941176470588235,1.0,0.11525039374828339,68,0.0,0.0,0.0,36,8,0.2222222222222222,8,20,20,255,-0.03187353536486626,-0.02544114924967289,-0.02497686855494976,-0.5721937417984009,-0.021413708105683327,0.03187353536486626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015284324626717635,0.00036977232711235726,0.0,0.0,20.765588760375977,,,0.7655887603759624,0.0,0.0,0.19215686274509805,1.0,0.0,,0,0.975,0.025000000000000022,0.025000000000000022,0.0,0.0,0.32,0.12,0.56,0.32,0.12,0.56,0.4992935473673781,0.8541224539279938,2.1327970027923584,-0.0029822615906596184,0.10000000149011612,0.5238615348935127,1.9382673501968384,1.4857777953147888,6.903571367263794,2.1327970027923584,-2.1327970027923584,0.025,100,4000,-0.4756367802619934,1.0476945638656616,-2.223219394683838,1.5987321138381958,-1.1942132711410522,0.05063352920114994,0.30000001192092896,0,1.0,1.0,0.5017368421052634,9.533000000000003,41449243.69797847,1.0,0.0,0.08909631695960747,0.00547144772354466,0.09456776468315226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034659234218475124,0.0,0.5002329120358918,0.0,0.0,True,-1.0,0.7655887603759624,0.0
8,200,21.414429664611816,42,False,True,time_limit,1.0,20.000000000000014,20.634872436523438,0.0,20,True,53.18024047291273,1.4477716742343087,337615157.0336313,-0.028044198345246508,-0.2233624262505928,-0.0023488317528553774,0.0,0.0012081214259453514,-0.000924846653491808,-0.25399717374434083,-0.2537138989718867,0.10948947190721814,0.0009437071323725592,0.8720461106793458,0.009170251367254058,0.0,0.004739695274237012,0.0036107636395725233,1.9851438537443755e-06,2.154646253083037e-12,5.123094726222632e-10,1.9851438537443755e-06,5.123094726222632e-10,0.5500180125236511,0.5,0.2189168483018875,0.25,0.5,0.6666666865348816,0.6590909090909091,0.9772727272727273,0.10676507651805878,88,0.0,0.0,0.0,48,6,0.125,6,20,20,231,-0.2537139058113098,-0.03867753595113754,-0.026721174642443658,-1.3907406330108643,-0.025209469720721245,0.2537139058113098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012649672795462363,0.00014663264130216903,0.0,0.0,20.634872436523438,,,0.6348724365234233,0.0,0.0,0.30735930735930733,1.0,0.0,,0,0.969,0.031000000000000028,0.031000000000000028,0.0,0.0,0.2903225806451613,0.1774193548387097,0.532258064516129,0.2903225806451613,0.1774193548387097,0.532258064516129,0.497238839937378,0.867939680814743,2.115757703781128,-0.006859276443719864,0.0714285746216774,-0.1808909084647894,1.222343623638153,0.4231274574995041,1.366190493106842,2.115757703781128,-2.115757703781128,0.031,124,4000,-5.661118507385254,12.065412521362305,-5.114284634590149,7.415439486503601,-1.4044273495674133,0.028062605299055576,0.0,0,1.0,1.0,0.4663157894736844,8.859999999999994,48624792.20427973,1.0,0.0,0.12567115942713994,0.005632135683649789,0.13130329511078975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024171739564610232,0.0,0.499842453425983,0.0,0.0,True,-1.0,0.6348724365234233,0.0
9,200,21.720257997512817,42,False,True,time_limit,1.0,20.000000000000014,20.595928192138672,0.0,20,True,54.07480795599323,1.4479667318904734,329815856.4363691,-0.028382549507062677,-0.03405194224445483,-0.002734445939928823,0.0,0.0010576937189593432,-0.0009656637744328709,-0.06556229181834308,-0.06547026187381746,0.4199335049373258,0.0058198639677743925,0.503814904051485,0.04045744612654381,0.0,0.01568681976798097,0.014287461148889917,3.9610347357665887e-07,0.0,9.307913849398996e-11,3.9610347357665887e-07,9.307913849398996e-11,0.5338733792304993,0.5,0.22414089739322662,0.25,0.5,0.7142857313156128,0.7731958762886598,0.9175257731958762,0.11276065558195114,97,0.0,0.0,0.0,56,6,0.10714285714285714,6,20,20,230,-0.06547026336193085,-0.027338946238160133,-0.02713084425777197,-0.9757403135299683,-0.02468923106789589,0.06547026336193085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019709633787803617,0.0006758652750205781,0.0,0.0,20.595928192138672,,,0.5959281921386577,0.0,0.0,0.391304347826087,1.0,0.0,,0,0.96425,0.03574999999999995,0.03574999999999995,0.0,0.0,0.32167832167832167,0.15384615384615385,0.5244755244755245,0.32167832167832167,0.15384615384615385,0.5244755244755245,0.5039210283843379,0.8673352718353271,2.059792160987854,-0.014138169586658478,0.10000000149011612,0.1356472671031952,1.3207303881645203,0.7890544533729553,2.3632310032844543,2.059792160987854,-2.059792160987854,0.03575,143,4000,-2.974684000015259,6.501402854919434,-5.570828795433044,7.142466306686401,-1.6110005378723145,0.03676953446120024,0.0,0,1.0,1.0,0.5112368421052641,9.713500000000012,44054122.24327444,1.0,0.0,0.15442239435985736,0.005815453360248316,0.16023784772010555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039335412689773364,0.0,0.5060161976448726,0.0,0.0,True,-1.0,0.5959281921386577,0.0
10,200,22.093550205230713,42,False,True,time_limit,1.0,20.000000000000014,21.000476837158203,0.0,20,True,52.54218767754382,1.437200867996277,337589523.78936356,-0.0287279517383238,-0.0806549835352785,-0.0018605218059001326,0.0,0.0012550703243439658,-0.0008116383563336402,-0.11147487369795384,-0.11103144172994403,0.25301603086757174,0.002038158334810324,0.7103535953300167,0.016386195819294593,0.0,0.011057667503678481,0.00714835214462803,1.4974307305237744e-06,0.0,4.1942345256617943e-11,1.4974307305237744e-06,4.1942345256617943e-11,0.5323773622512817,0.5,0.23050746321678162,0.25,0.5,0.6666666865348816,0.7424242424242424,0.9545454545454546,0.11275888234376907,66,0.0,0.0,0.0,31,5,0.16129032258064516,5,20,20,223,-0.1110314354300499,-0.027500844560563564,-0.02732985578477383,-0.53355473279953,-0.02557285875082016,0.1110314354300499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012055528187418958,0.0004363449121837467,0.0,0.0,21.000476837158203,,,1.000476837158189,0.0,0.0,0.2645739910313901,1.0,0.0,,0,0.97275,0.027249999999999996,0.027249999999999996,0.0,0.0,0.3944954128440367,0.14678899082568808,0.45871559633027525,0.3944954128440367,0.14678899082568808,0.45871559633027525,0.5031725697419912,0.8618866741657256,2.0977182626724242,-0.013834665436297655,0.2150000035762787,0.07878787145018577,2.486317253112793,1.3148667454719543,31.780205607414246,2.0977182626724242,-2.0977182626724242,0.02725,109,4000,-5.407907009124756,14.414961814880371,-8.00036313533783,13.308653062582016,-1.8472622156143188,0.04594482034444809,0.2,0,1.0,1.0,0.4938684210526308,9.38349999999999,40959525.574314006,1.0,0.0,0.1995389427564347,0.005848820670245167,0.20538776342667978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023141661845189361,0.0,0.5021909574811579,0.0,0.0,True,-1.0,1.000476837158189,0.0
