episode,reward,task_sr,subtask_sr,task_duration,completed_tasks,energy,ratio_local,ratio_rsu,ratio_v2v,actor_loss,critic_loss,entropy
1,-2.3841858265427618e-06,0.0,0.0,0.0,0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0011803701209525267,0.03812576393700308,0.10261763483285904
2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0007254282736943828,0.03828722562433945,0.12692867401573393
3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.077873503168424e-05,0.03845376930096083,0.12156690003143417
